match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,stat_outfielderBlock,captain,stat_totalCross,stat_accurateCross,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,player_firstName,player_lastName,stat_totalOffside,player_sofascoreId
14109795,home,Konyaspor,Bahadır Han Güngördü,bahadir-han-gungordu,B. H. Güngördü,G,13,190,97,M,807289,EUR,821750400,G,13,13,False,31.0,15.0,21.0,5.0,0.0,13.0,15.0,2.0,16.0,1.0,2.0,1.0,9.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,90.0,41.0,7.5,16.0,0.00166404,21.591148069905,4.0,11.388513578661,0.0,0.5001,0,0.7512,0.04,0.01,0.14,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109795,home,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,904303,EUR,923616000,D,5,5,False,44.0,38.0,3.0,1.0,0.0,25.0,26.0,13.0,18.0,6.0,10.0,8.0,1.0,3.0,,,,,,,87.0,62.0,7.2,6.0,0.00500764,56.744719472328,8.0,18.680083125582,0.0,,2,,0.14,0.02,0.19,,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3284,-0.51,,,,,,,,,,,,,,,,,,,,
14109795,home,Konyaspor,Adil Demirbağ,adil-demirbag,A. Demirbağ,D,4,182,168,M,787949,EUR,881712000,D,4,4,False,62.0,59.0,10.0,9.0,0.0,37.0,39.0,22.0,23.0,6.0,7.0,13.0,5.0,,,,,,,,90.0,81.0,7.7,4.0,0.0110899,242.08834118587,30.0,82.772094173083,0.0,,0,,0.18,0.1,0.32,,4.0,5.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
14109795,home,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,D,12,12,False,58.0,49.0,8.0,4.0,0.0,25.0,27.0,24.0,31.0,1.0,5.0,5.0,2.0,,,,,,,,90.0,83.0,7.6,12.0,0.0688071,164.03170643291,16.0,122.20706973285,3.0,,0,,0.26,0.12,0.28,,,,,,,1.0,4.0,2.0,,,,,,True,4.0,1.0,22.507911954785,68.995802861976,2.0,,,,,,,,,,,,
14109795,home,Konyaspor,Yhoan Andzouana,yhoan-andzouana,Y. Andzouana,D,23,179,261,M,605548,EUR,850435200,M,23,23,False,35.0,28.0,4.0,1.0,0.0,6.0,7.0,22.0,28.0,,1.0,,2.0,,,,,,,,90.0,56.0,7.4,16.0,0.47593,185.83503819189,14.0,156.77616152589,6.0,,0,,0.56,0.36,-0.01,,,1.0,,,,1.0,1.0,1.0,,,,,,,8.0,2.0,27.458683441226,99.705827044767,2.0,1.0,1.0,1.0,,,,,,,,,
14109795,home,Konyaspor,Melih İbrahimoğlu,melih-ibrahimoglu,M. Ibrahimoglu,M,77,175,134,M,998462,EUR,963792000,M,77,77,False,68.0,57.0,7.0,4.0,0.0,30.0,33.0,27.0,35.0,3.0,10.0,,6.0,3.0,,,,,,,90.0,87.0,7.6,20.0,0.374079,170.87014752594,22.0,48.295060997925,1.0,,1,,0.39,0.07,-0.02,,1.0,9.0,,,,1.0,4.0,4.0,2.0,0.0154,-0.07,2.0,,,2.0,,16.586016608532,19.682043212024,1.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0405,,,,,
14109795,home,Konyaspor,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2127,M,992912,EUR,885686400,M,18,18,False,29.0,23.0,3.0,,0.0,7.0,10.0,16.0,19.0,,,1.0,3.0,,,,,,,,81.0,40.0,6.6,12.0,0.0202306,97.639901414811,10.0,21.438203412598,2.0,,1,,0.09,0.07,-0.11,,,1.0,,,1.0,,,,1.0,0.0209,-0.01,,,,3.0,,16.312160485277,33.093228999186,,,,1.0,,,,,1.0,,,,
14109795,home,Konyaspor,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172,1009,M,355024,EUR,804643200,M,10,10,False,22.0,19.0,2.0,1.0,0.0,6.0,6.0,13.0,16.0,,1.0,3.0,3.0,1.0,,,,,,,68.0,31.0,6.6,7.0,0.143367,81.394220671628,13.0,-3.3711001372121,0.0,,0,,0.03,0.01,-0.05,,1.0,4.0,,,,,,,1.0,,,2.0,,,4.0,1.0,,,2.0,,,1.0,,,,,,,,,
14109795,home,Konyaspor,Kazeem Olaigbe,kazeem-olaigbe,K. Olaigbe,F,70,178,767,M,1004346,EUR,1041465600,M,70,70,False,30.0,20.0,1.0,,0.0,3.0,7.0,17.0,23.0,,5.0,,2.0,2.0,,,,,,,90.0,45.0,7.0,15.0,0.0449751,139.38559894543,14.0,105.56181470806,4.0,,2,,0.16,0.13,0.15,,,2.0,,1.0,,,2.0,,1.0,0.1824,-0.53,,,,4.0,,19.064800864399,76.949051491175,1.0,,,,2.0,1.0,1.0,0.2031,,,,2.0,
14109795,home,Konyaspor,Blaž Kramer,blaz-kramer,B. Kramer,F,99,191,607,M,804405,EUR,833587200,F,99,99,False,14.0,10.0,,,0.0,5.0,5.0,5.0,9.0,3.0,4.0,1.0,3.0,1.0,,,,,,,90.0,28.0,5.8,8.0,0.00274272,39.757623305512,6.0,4.7789637207644,1.0,,1,,-0.33,0.12,-0.08,,8.0,13.0,1.0,,,,,,2.0,0.0632,-0.21,2.0,,,,,11.055477679484,13.744549610664,,1.0,,2.0,2.0,1.0,1.0,0.0755,,,,,
