match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,captain,stat_aerialLost,stat_goals,stat_interceptionWon,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_unsuccessfulTouch,stat_challengeLost,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalsPrevented
11067604,home,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190,551,M,844576,EUR,871948800,G,1,1,False,26.0,20.0,11.0,5.0,16.0,17.0,4.0,9.0,1.0,11.0,1.0,1.0,90.0,33.0,6.9,6.0,0.001961,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067604,home,Red Bull Bragantino,José Andrés Hurtado,andres-hurtado,J. A. Hurtado,D,34,178,537,M,987589,EUR,1009065600,D,34,34,False,44.0,41.0,4.0,2.0,16.0,17.0,27.0,36.0,7.0,9.0,,,90.0,71.0,7.9,11.0,0.460292,1,9.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,0.029,0.163,,,,,,,,,,,,,,,,,,,,,
11067604,home,Red Bull Bragantino,Léo Ortiz,leo-ortiz,L. Ortiz,D,3,185,10970,M,869643,EUR,820627200,D,3,3,False,64.0,56.0,13.0,9.0,27.0,29.0,29.0,35.0,4.0,7.0,,,90.0,74.0,8.3,8.0,0.0254881,1,,,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,2.0,,0.6683,0.7798,leortiz33,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11067604,home,Red Bull Bragantino,Luan Cândido,luan-candido,L. Cândido,D,36,187,716,M,905459,EUR,981072000,D,36,36,False,52.0,43.0,9.0,7.0,26.0,30.0,17.0,23.0,9.0,2.0,1.0,,90.0,78.0,8.0,12.0,0.00829922,2,1.0,,6.0,1.0,,,1.0,9.0,,3.0,1.0,2.0,0.0722,0.0482,,,3.0,,2.0,,5.0,1.0,1.0,,,,,,,,,,,,
11067604,home,Red Bull Bragantino,Juninho Capixaba,juninho-capixaba,J. Capixaba,D,29,176,909,M,870556,EUR,868147200,D,29,29,False,32.0,26.0,6.0,2.0,9.0,12.0,18.0,24.0,6.0,3.0,2.0,,72.0,64.0,7.5,12.0,0.0520804,2,4.0,1.0,4.0,,1.0,,1.0,2.0,1.0,3.0,3.0,2.0,0.1762,0.1857,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
11067604,home,Red Bull Bragantino,Lucas Evangelista,lucas-evangelista,L. Evangelista,M,30,181,3216,M,331397,EUR,799718400,M,8,8,False,44.0,34.0,1.0,1.0,11.0,11.0,23.0,36.0,3.0,6.0,1.0,,90.0,57.0,6.8,16.0,0.156766,2,3.0,,7.0,1.0,1.0,1.0,1.0,,,1.0,1.0,3.0,0.068,0.1238,,,,,1.0,2.0,,1.0,2.0,3.0,,,,,,,,,,,
11067604,home,Red Bull Bragantino,Matheus Fernandes,matheus-fernandes,M. Fernandes,M,35,183,759,M,840150,EUR,899164800,M,35,35,False,37.0,32.0,2.0,1.0,16.0,16.0,16.0,21.0,1.0,6.0,,,56.0,42.0,6.4,8.0,0.0323261,0,,,6.0,2.0,,,,,,,,2.0,,,,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,
11067604,home,Red Bull Bragantino,Bruno Goncalves De Jesus,goncalves-de-jesus-bruno,Bruninho,F,17,174,254,M,1868441,EUR,1047600000,M,17,17,False,22.0,21.0,1.0,1.0,5.0,5.0,16.0,18.0,6.0,2.0,1.0,,56.0,35.0,7.0,4.0,0.0777397,1,1.0,,2.0,,5.0,5.0,,,,,,,0.0584,,,,,,1.0,2.0,,1.0,2.0,2.0,,,,,,,,,,,
11067604,home,Red Bull Bragantino,Helinho,helinho,Helinho,M,11,175,1509,M,906837,EUR,956620800,F,11,11,False,39.0,30.0,1.0,,9.0,10.0,23.0,43.0,2.0,5.0,1.0,,72.0,69.0,7.3,26.0,0.0962598,6,14.0,2.0,4.0,,2.0,,2.0,1.0,,,,1.0,0.3547,0.4749,,,,,,4.0,1.0,1.0,3.0,1.0,,,3.0,1.0,,,,,,,
11067604,home,Red Bull Bragantino,Thiago Borbas,thiago-borbas,T. Borbas,F,17,186,801,M,1018547,EUR,1018137600,F,18,18,False,28.0,17.0,1.0,1.0,3.0,4.0,15.0,27.0,6.0,6.0,,,90.0,43.0,7.3,17.0,0.157392,2,3.0,1.0,9.0,2.0,2.0,2.0,,,,2.0,1.0,,0.3054,,,,6.0,,,3.0,2.0,2.0,2.0,1.0,,,,,1.0,,,,,,
