match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_interceptionWon,stat_totalCross,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_totalOffside,stat_accurateCross,stat_goals,stat_outfielderBlock,stat_errorLeadToAShot,stat_penaltyWon,stat_bigChanceMissed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_wonContest,stat_penaltyConceded,stat_penaltyFaced
12436540,home,Manchester United,Rasmus Højlund,,,rasmus-hojlund,R. Højlund,F,19,191,70296,M,RHøjlund,1086417,EUR,1044316800,F,9,9,False,10.0,6.0,,,0.0,,1.0,7.0,10.0,4.0,,2.0,1.0,,,,81.0,19.0,7.3,6.0,0.241995,1,,4.0,3.0,5.0,1.0,1.0,,,2.0,,2.0,,,,0.0966,,1.0,,1.0,1.0,0.1417,,2.0,1.0,,,,,,,,,,
12436540,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,D,20,20,True,11.0,10.0,,,0.0,7.0,7.0,3.0,5.0,1.0,,3.0,,,,,25.0,19.0,6.8,4.0,0.00091361,2,,,,,,1.0,1.0,1.0,1.0,,,,2.0,,0.0439,,,,,,,1.0,,,,,,,,,,,,
12436540,home,Manchester United,Kobbie Mainoo,Kobbie,Mainoo,kobbie-mainoo,K. Mainoo,M,37,180,53174,M,KobbieM,1142175,EUR,1113868800,M,37,37,True,18.0,17.0,,,0.0,6.0,6.0,12.0,13.0,1.0,,3.0,,,,,45.0,21.0,6.8,1.0,0.430133,0,,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,
12436540,home,Manchester United,Jonny Evans,,,jonny-evans,J. Evans,D,,188,4344,M,6jevans,30144,EUR,568166400,D,35,35,True,21.0,18.0,3.0,2.0,0.0,11.0,12.0,7.0,9.0,2.0,2.0,1.0,,,,,24.0,27.0,7.2,3.0,0.00284927,1,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,0.0222,,1.0,,,1.0,0.275,,,,,1.0,,,,,,,,
12436540,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,True,13.0,10.0,2.0,2.0,0.0,3.0,4.0,8.0,11.0,,1.0,1.0,,,,,24.0,22.0,7.6,6.0,0.0483664,3,,,,1.0,,2.0,,,1.0,,3.0,,2.0,,0.935,,1.0,,,1.0,0.8063,,,1.0,1.0,1.0,,,,,,,,
12436540,home,Manchester United,Chido Obi-Martin,,,chido-obi,C. O. Martin,F,9,188,13289,M,,1566204,EUR,1196294400,F,56,56,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,,,,,9.0,3.0,6.7,,1.953e-05,1,,,1.0,,,,,,,,,,1.0,,0.0504,,,,,,,,,,,,,,,,,,,
12436540,home,Manchester United,Tom Heaton,,,tom-heaton,T. Heaton,G,22,188,6117,M,tomheatongk,18122,EUR,513907200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436540,home,Manchester United,Tyler Fredricson,Tyler,Fredricson,tyler-fredricson,T. Fredricson,D,33,184,5383,M,,1142182,EUR,1109116800,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436540,home,Manchester United,Manuel Ugarte,,,manuel-ugarte,M. Ugarte,M,25,182,19122,M,ugartemanu,846425,EUR,986947200,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436540,home,Manchester United,Toby Collyer,Toby Collyer,,toby-collyer,T. Collyer,M,33,180,7937,M,tobycollyer,1084356,EUR,1073088000,M,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436540,away,Aston Villa,Emiliano Martínez,,,emiliano-martinez,E. Martínez,G,23,195,61053,M,EmiMartínez,158263,EUR,715392000,G,23,23,False,21.0,15.0,10.0,4.0,0.0,13.0,13.0,2.0,8.0,1.0,1.0,7.0,,4.0,5.0,1.0,46.0,30.0,7.0,6.0,0.00053346,0,0.7415,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
12436540,away,Aston Villa,Matty Cash,,,matty-cash,M. Cash,D,2,185,9380,M,mattycash622,833956,EUR,870912000,D,2,2,False,39.0,25.0,7.0,,0.0,15.0,22.0,10.0,19.0,9.0,4.0,9.0,1.0,,,,90.0,66.0,7.0,20.0,0.0077677,1,,1.0,2.0,4.0,1.0,2.0,4.0,2.0,1.0,2.0,,2.0,,,0.0622,,,1.0,,1.0,0.0378,,,,,,,,,,,2.0,,
12436540,away,Aston Villa,Ezri Konsa,,,ezri-konsa,E. Konsa,D,4,183,3197,M,,827679,EUR,877564800,D,4,4,False,20.0,18.0,2.0,,0.0,13.0,15.0,5.0,5.0,,4.0,,,,,,90.0,28.0,6.5,2.0,0.00131255,0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
12436540,away,Aston Villa,Pau Torres,,,pau-torres,P. Torres,D,14,192,4099,M,pauttorres,864169,EUR,853372800,D,14,14,False,28.0,23.0,6.0,3.0,0.0,19.0,22.0,4.0,6.0,1.0,6.0,1.0,,,,,90.0,39.0,6.5,7.0,0.00125674,0,,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,
12436540,away,Aston Villa,Ian Maatsen,,,ian-maatsen,I. Maatsen,D,22,178,5464,M,maatsen_,976263,EUR,1015718400,D,22,22,False,23.0,17.0,3.0,1.0,0.0,11.0,14.0,6.0,9.0,1.0,4.0,3.0,,,,,90.0,38.0,5.3,14.0,0.0221603,0,,,1.0,6.0,,,,,1.0,1.0,,3.0,,,,,,2.0,,,,,,,,,1.0,,,,,,1.0,
12436540,away,Aston Villa,Boubacar Kamara,,,boubacar-kamara,B. Kamara,M,44,184,3386,M,,826204,EUR,943315200,M,44,44,False,31.0,27.0,2.0,1.0,0.0,19.0,22.0,8.0,9.0,8.0,1.0,8.0,5.0,,,,83.0,39.0,6.8,4.0,0.0170985,0,,2.0,2.0,4.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,
12436540,away,Aston Villa,Amadou Onana,,,amadou-onana,A. Onana,M,24,195,7180,M,its_onana,923973,EUR,997920000,M,24,24,False,28.0,23.0,1.0,,0.0,13.0,16.0,10.0,12.0,6.0,,1.0,1.0,,,,63.0,33.0,7.1,5.0,0.0225505,0,,1.0,2.0,1.0,,,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,
12436540,away,Aston Villa,Morgan Rogers,,,morgan-rogers,M. Rogers,M,27,187,13638,M,mrogers,948261,EUR,1027641600,M,27,27,False,12.0,7.0,2.0,,0.0,2.0,2.0,5.0,11.0,3.0,,4.0,,,,,84.0,32.0,5.9,16.0,0.00800697,0,,5.0,,14.0,1.0,1.0,2.0,,3.0,3.0,,4.0,,,,,,3.0,,,,,,,,,,,,,,1.0,,
12436540,away,Aston Villa,Marco Asensio,,,marco-asensio,M. Asensio,F,21,182,31005,M,marcoasensio10,361004,EUR,822182400,M,21,21,False,9.0,8.0,,,0.0,3.0,4.0,5.0,7.0,,,3.0,,,,,45.0,12.0,6.7,4.0,0.0191217,0,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12436540,away,Aston Villa,John McGinn,,,john-mcginn,J. McGinn,M,7,175,3895,M,,250223,EUR,782438400,M,7,7,False,14.0,10.0,1.0,1.0,0.0,5.0,5.0,5.0,11.0,1.0,,3.0,1.0,,,,62.0,25.0,6.7,10.0,0.0304499,2,,1.0,,2.0,,2.0,,,2.0,,,,1.0,1.0,0.0826,True,,1.0,,,,,,,,,,,,,,,,
12436540,away,Aston Villa,Ollie Watkins,,,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,15.0,6.0,,,0.0,2.0,2.0,4.0,13.0,4.0,,1.0,1.0,,,,90.0,21.0,6.5,12.0,0.0252719,0,,8.0,2.0,11.0,,,,,1.0,1.0,,2.0,,,,,,1.0,,,,,3.0,,,,,,,,,1.0,,
12436540,away,Aston Villa,Robin Olsen,,,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,25.0,11.0,23.0,9.0,0.0,2.0,3.0,9.0,22.0,,,3.0,,2.0,3.0,,45.0,28.0,6.8,14.0,0.00320599,0,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
12436540,away,Aston Villa,Youri Tielemans,,,youri-tielemans,Y. Tielemans,M,8,177,9789,M,youritielemans,331737,EUR,862963200,M,8,8,True,16.0,15.0,1.0,1.0,0.0,8.0,9.0,7.0,8.0,1.0,,,,,,,28.0,25.0,6.7,4.0,0.00794101,2,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,0.183,,,,,,,,,,,,,,,,,,,
12436540,away,Aston Villa,Jacob Ramsey,,,jacob-ramsey,J. Ramsey,M,41,180,3186,M,,975937,EUR,991008000,M,41,41,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,2.0,,,,,27.0,8.0,6.1,3.0,0.057236,0,,2.0,,4.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
12436540,away,Aston Villa,Ross Barkley,,,ross-barkley,R. Barkley,M,6,188,2411,M,,98435,EUR,755049600,M,6,6,True,8.0,4.0,1.0,,0.0,,1.0,4.0,7.0,3.0,,2.0,,,,,15.0,13.0,6.7,5.0,0.0090857,1,,,,1.0,,,,,,,,4.0,1.0,,0.0664,,,,,,,,,,,,,,,,,3.0,,
12436540,away,Aston Villa,Donyell Malen,,,donyell-malen,D. Malen,F,14,176,10886,M,donyellmalen,803039,EUR,916704000,F,17,17,True,5.0,3.0,1.0,,0.0,1.0,1.0,2.0,5.0,2.0,,1.0,1.0,,,,15.0,8.0,6.8,3.0,0.103761,0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,
12436540,away,Aston Villa,Tyrone Mings,,,tyrone-mings,T. Mings,D,5,195,1992,M,,303638,EUR,731980800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436540,away,Aston Villa,Lucas Digne,,,lucas-digne,L. Digne,D,12,178,4442,M,LDigne,96538,EUR,743126400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436540,away,Aston Villa,Andrés García,Andrés García,,andres-garcia,A. García,D,16,183,959,M,,1457536,EUR,1044576000,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436540,away,Aston Villa,Leon Bailey,,,leon-bailey,L. Bailey,M,31,178,7677,M,leonbailey,808590,EUR,871084800,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
