match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_ownGoals,stat_wasFouled,stat_expectedGoalsOnTarget,captain,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_lastManTackle,stat_dispossessed,stat_bigChanceCreated,stat_errorLeadToAShot,stat_totalOffside,stat_blockedScoringAttempt,stat_accurateKeeperSweeper,player_sofascoreId
13473407,home,Juventude,Marcão,marcos-miranda,Marcão,G,12,190,87,M,125861,EUR,699840000,G,12,12,False,21.0,15.0,8.0,3.0,0.0,14.0,16.0,1.0,5.0,3.0,6.0,1.0,6.0,6.0,3.0,1.0,90.0,34.0,7.9,6.0,0.00017512,18.390608168004,3.0,0.43188391847195,0.0,0,0.0817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473407,home,Juventude,Ewerthon,ewerton,Ewerthon,D,2,171,176,M,992512,EUR,971222400,D,2,2,False,28.0,22.0,5.0,3.0,0.0,14.0,16.0,8.0,12.0,3.0,4.0,,,,,,90.0,53.0,6.7,18.0,0.10135,105.76277321424,11.0,46.037772144751,2.0,0,,5.0,1.0,1.0,1.0,6.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,24.499555316241,46.592846880752,1.0,,,,,,,,,,,,,,,,,,,,,,
13473407,home,Juventude,Wilker Ángel,wilker-angel,W. Ángel,D,4,190,807,M,147358,EUR,732412800,D,4,4,False,65.0,49.0,8.0,,0.0,37.0,39.0,12.0,26.0,5.0,5.0,,,,,,90.0,79.0,7.6,16.0,0.00575429,245.0557249131,25.0,124.43839553863,2.0,1,,,,,7.0,3.0,8.0,2.0,1.0,1.0,1.0,,1.0,21.044777247475,54.165013797225,1.0,1.0,6.0,0.0487,,,,,,,,,,,,,,,,,,,
13473407,home,Juventude,Marcos Paulo,marcos-paulo,M. Paulo,D,47,183,176,M,1170913,EUR,1042848000,D,47,47,False,46.0,38.0,5.0,3.0,0.0,28.0,29.0,10.0,17.0,3.0,4.0,,,,,,90.0,60.0,8.0,8.0,0.0495529,241.20496775326,19.0,138.66482955818,2.0,2,,,,1.0,2.0,1.0,6.0,,,1.0,1.0,,,19.236211867545,38.910441754368,,,2.0,0.149,,,2.0,1.0,1.0,3.0,0.2699,,,,,,,,,,,,
13473407,home,Juventude,Alan Ruschel,alan-ruschel,A. L. Ruschel,D,28,175,447,M,551674,EUR,619833600,D,28,28,False,30.0,20.0,1.0,,0.0,11.0,15.0,9.0,15.0,3.0,,,,,,,89.0,60.0,7.3,18.0,0.00579134,33.063008691059,5.0,16.421972514949,0.0,0,,1.0,,,3.0,,5.0,,3.0,1.0,,2.0,,,,1.0,,2.0,,,,,,,1.0,,True,,,,,,,,,,,
13473407,home,Juventude,Jádson,jadson,Jádson,M,16,171,454,M,243651,EUR,746668800,M,16,16,False,35.0,29.0,5.0,3.0,0.0,13.0,15.0,16.0,20.0,1.0,7.0,,,,,,90.0,53.0,7.2,9.0,0.029036,73.927611932597,12.0,40.835718397682,0.0,1,,1.0,,2.0,,6.0,8.0,2.0,,5.0,4.0,,1.0,,,1.0,,2.0,0.1109,,,1.0,,,2.0,,,2.0,1.0,1.0,1.0,,,,,,,
13473407,home,Juventude,Daniel Giraldo,daniel-giraldo,D. Giraldo,M,8,178,177,M,1136107,EUR,709948800,M,8,8,False,22.0,15.0,3.0,,0.0,12.0,15.0,3.0,7.0,,1.0,,,,,,45.0,27.0,6.7,7.0,0.0006451,18.895672483841,3.0,1.5776003106473,0.0,0,,,,1.0,,2.0,1.0,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
13473407,home,Juventude,Jean Carlos,jean-carlos,J. Carlos,M,20,178,459,M,850475,EUR,698112000,M,20,20,False,12.0,8.0,3.0,2.0,0.0,4.0,5.0,4.0,7.0,1.0,3.0,,,,,,45.0,17.0,6.6,5.0,0.00194261,52.345453382418,5.0,2.3333952723268,0.0,1,,1.0,,1.0,1.0,3.0,1.0,2.0,,,,,,,,,1.0,1.0,0.0732,,,,,,,,,,,,,,,,,,,
13473407,home,Juventude,Luis Mandaca,luis-mandaca,L. Mandaca,M,44,178,388,M,1116677,EUR,1001980800,M,44,44,False,14.0,10.0,,,0.0,6.0,7.0,4.0,7.0,,5.0,,,,,,68.0,30.0,6.6,11.0,0.00889623,17.100401722605,3.0,-6.9170361360177,0.0,0,,,,1.0,2.0,9.0,5.0,1.0,1.0,2.0,2.0,3.0,3.0,,,,,1.0,,Luis Mandaca,,,,,1.0,,,2.0,,,,2.0,,,,,,
13473407,home,Juventude,Ênio,enio,Ênio,M,97,168,256,M,1015935,EUR,983577600,M,97,97,False,17.0,14.0,3.0,2.0,0.0,5.0,5.0,9.0,12.0,1.0,5.0,,,,,,90.0,37.0,6.4,12.0,0.0146723,105.6211296936,12.0,55.125724276358,2.0,2,,4.0,,1.0,,7.0,3.0,,,,,,2.0,17.104108649394,33.386963760732,1.0,2.0,,0.0278,,,,,,2.0,,,2.0,1.0,,,4.0,1.0,1.0,2.0,,,
