match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_clearanceOffLine
10434120,home,Konyaspor,Mame Biram Diouf,mame-biram-diouf,M. B. Diouf,F,55,185,388,M,22481,EUR,566611200,F,99,99,False,,13.0,7.0,,,3.0,5.0,4.0,8.0,,,,90.0,26.0,6.9,7.0,6,Mame,Biram Diouf,,,8.0,8.0,9.0,,,1.0,,2.0,,,,2.0,,,7.0,3.0,,,,,2.0,1.0,,2.0,1.0,,,
10434120,home,Konyaspor,Kahraman Demirtaş,kahraman-demirtas,K. Demirtaş,D,47,184,25,M,845313,EUR,762480000,D,20,20,True,,38.0,33.0,3.0,2.0,20.0,23.0,13.0,15.0,2.0,,,45.0,41.0,6.7,5.0,0,,,,,,1.0,2.0,,,,,1.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,,
10434120,home,Konyaspor,Mahir Emreli,mahir-emreli,M. Emreli,F,10,188,4990,M,286071,EUR,867715200,F,19,19,True,,23.0,22.0,1.0,1.0,10.0,10.0,12.0,13.0,1.0,,,45.0,29.0,6.6,3.0,1,,,,,,3.0,1.0,,,,,,1.0,1.0,2.0,,3.0,,,1.0,,,,,,,,,,emreli11,,
10434120,home,Konyaspor,Bruno Paz,bruno-paz,B. Paz,M,80,178,194,M,845821,EUR,893289600,M,80,80,True,,30.0,30.0,2.0,2.0,18.0,18.0,12.0,13.0,4.0,,,27.0,35.0,6.5,3.0,1,,,1.0,,,2.0,1.0,,,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,
10434120,home,Konyaspor,Cebrail Karayel,cebrail-karayel,C. Karayel,D,77,176,32,M,816485,EUR,776908800,D,90,90,True,,5.0,5.0,,,5.0,5.0,,,2.0,,,1.0,7.0,,1.0,0,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
10434120,home,Konyaspor,Erhan Erentürk,erhan-erenturk,E. Erentürk,G,18,190,42,M,997705,EUR,801792000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434120,home,Konyaspor,Yasir Subaşı,yasir-subasi,Y. Subaşı,D,3,180,51,M,796555,EUR,820454400,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434120,home,Konyaspor,Metehan Mert,metehan-mert,M. Mert,D,14,189,20,M,962535,EUR,925516800,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434120,home,Konyaspor,Domagoj Pavičić,domagoj-pavicic,D. Pavičić,M,24,178,120,M,94239,EUR,763171200,M,10,10,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434120,home,Konyaspor,Oğulcan Ülgün,ogulcan-ulgun,O. Ülgün,M,35,178,135,M,1063942,EUR,894844800,M,35,35,True,,,,,,,,,,,,,,,,,0,Ogulcan Ülgün,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434120,home,Konyaspor,Mehmet Ali Büyüksayar,buyuksayar-mehmet-ali,M. A. Büyüksayar,F,42,166,33,M,1390214,EUR,1083974400,M,42,42,True,,,,,,,,,,,,,,,,,0,Mehmet,Ali Büyüksayar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434120,away,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,True,31.0,11.0,29.0,9.0,4.0,4.0,7.0,27.0,8.0,1.0,1.0,90.0,38.0,6.3,20.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
10434120,away,Trabzonspor,Doğucan Haspolat,dogucan-haspolat,D. Haspolat,M,34,177,456,M,846087,EUR,950227200,D,34,34,False,,25.0,24.0,,,11.0,11.0,13.0,15.0,,,,90.0,43.0,6.6,4.0,0,,,1.0,,,5.0,4.0,1.0,,1.0,,5.0,4.0,2.0,,,3.0,,,,1.0,1.0,,,,,,,,,,
10434120,away,Trabzonspor,Hüseyin Türkmen,huseyin-turkmen,H. Türkmen,D,4,183,128,M,913994,EUR,883612800,D,4,4,False,,40.0,32.0,10.0,4.0,20.0,21.0,12.0,20.0,6.0,,,90.0,52.0,6.8,10.0,0,,,1.0,,3.0,2.0,5.0,,,,,6.0,2.0,2.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,
10434120,away,Trabzonspor,Marc Bartra,marc-bartra,M. Bartra,D,5,183,1897,M,99519,EUR,663897600,D,3,3,False,,29.0,24.0,3.0,1.0,17.0,18.0,7.0,11.0,3.0,,,90.0,41.0,7.4,5.0,0,,,,,3.0,7.0,3.0,,,,,7.0,,,,,1.0,,7.0,,4.0,,,,,,,,,,,1.0
10434120,away,Trabzonspor,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180,4102,M,981483,EUR,962928000,D,18,18,False,,32.0,28.0,1.0,,11.0,13.0,18.0,22.0,7.0,,,90.0,61.0,7.0,11.0,0,,,3.0,1.0,1.0,1.0,6.0,,,2.0,1.0,5.0,2.0,1.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,
10434120,away,Trabzonspor,Manolis Siopis,manolis-siopis,M. Siopis,M,6,168,971,M,136675,EUR,768873600,M,6,6,False,,24.0,21.0,1.0,,13.0,14.0,8.0,10.0,7.0,,,90.0,33.0,6.4,6.0,0,,,,,,1.0,4.0,,,1.0,,,1.0,,1.0,3.0,,,,,,,,,,,,,,,,
10434120,away,Trabzonspor,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172,1009,M,355024,EUR,804643200,M,29,29,False,,26.0,22.0,2.0,,9.0,11.0,15.0,26.0,6.0,,,79.0,46.0,6.9,14.0,2,,,11.0,2.0,,4.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,1.0,1.0,,1.0,,,,
10434120,away,Trabzonspor,Marek Hamšík,marek-hamsik,M. Hamšík,M,17,183,1354,,25985,EUR,554342400,M,17,17,False,,41.0,29.0,3.0,1.0,13.0,15.0,17.0,28.0,5.0,,,87.0,52.0,7.4,14.0,1,,,2.0,1.0,,1.0,2.0,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,,
10434120,away,Trabzonspor,Anastasios Bakasetas,anastasios-bakasetas,A. Bakasetas,M,11,180,2113,M,114076,EUR,741225600,M,11,11,False,,26.0,25.0,1.0,1.0,8.0,8.0,17.0,19.0,1.0,,,50.0,33.0,6.1,3.0,1,,,1.0,,,1.0,3.0,,,,,,2.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,
10434120,away,Trabzonspor,Mahmoud Trézéguet,mahmoud-trezeguet,M. Trézéguet,M,7,179,38551,M,295361,EUR,780969600,M,27,27,False,,29.0,27.0,1.0,,5.0,6.0,22.0,23.0,5.0,,,80.0,53.0,7.0,9.0,4,,,,,,7.0,5.0,1.0,,4.0,,,2.0,,3.0,3.0,3.0,2.0,,1.0,,2.0,1.0,1.0,3.0,,,,,mahmoudtrezeguet,,
10434120,away,Trabzonspor,Umut Bozok,umut-bozok,U. Bozok,F,19,178,386,M,869839,EUR,843091200,F,9,9,False,,17.0,11.0,1.0,1.0,4.0,4.0,7.0,13.0,1.0,,,68.0,30.0,6.8,9.0,1,,,,,,7.0,4.0,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,,
10434120,away,Trabzonspor,Arif Boşluk,arif-bosluk,A. Boşluk,D,24,183,173,M,1138095,EUR,1054857600,D,72,72,True,,9.0,7.0,,,1.0,1.0,6.0,9.0,2.0,,,22.0,16.0,6.5,4.0,0,Arif Bosluk,,1.0,,1.0,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,,
10434120,away,Trabzonspor,Jean-Philippe Gbamin,jean-philippe-gbamin,J. Gbamin,M,5,186,1198,M,326343,EUR,811987200,M,25,25,True,,5.0,3.0,,,2.0,2.0,1.0,3.0,1.0,,,11.0,8.0,6.4,3.0,0,,,,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10434120,away,Trabzonspor,Maximiliano Gómez,maximiliano-gomez,M. Gómez,F,9,186,1052,M,805245,EUR,839980800,F,30,30,True,,2.0,,,,,,,2.0,,,,10.0,4.0,6.6,2.0,0,,,,,2.0,1.0,3.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,
10434120,away,Trabzonspor,Lazar Marković,lazar-markovic,L. Marković,M,50,175,330,M,98461,EUR,762566400,M,50,50,True,,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,8.0,3.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434120,away,Trabzonspor,Hakan Aydın,hakan-aydin,H. Aydın,G,,192,8,M,1103893,EUR,1044403200,G,96,96,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434120,away,Trabzonspor,Muhammet Taha Tepe,muhammet-taha-tepe,M. T. Tepe,G,54,184,104,M,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434120,away,Trabzonspor,Taha Altıkardeş,taha-altikardes,T. Altıkardeş,D,4,188,271,M,1101279,EUR,1061510400,D,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434120,away,Trabzonspor,Mountassir Lahtimi,mountassir-lahtimi,M. Elhtemy,M,21,180,708,M,1013427,EUR,986083200,M,80,80,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434120,away,Trabzonspor,Emirhan Zaman,zaman-emirhan,E. Zaman,M,8,183,11,M,1145986,EUR,1053302400,M,88,88,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
