match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_shotOffTarget,stat_errorLeadToAShot,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim,stat_punches,stat_clearanceOffLine,stat_bigChanceMissed
11399381,home,PEC Zwolle,Jasper Schendelaar,Jasper,Schendelaar,jasper-schendelaar,J. Schendelaar,G,1,182,179,M,856636,EUR,967852800,G,1,1,False,26.0,17.0,20.0,11.0,10.0,11.0,7.0,15.0,1.0,9.0,2.0,3.0,1.0,1.0,90.0,34.0,6.6,9.0,0.0,0.0,0.00250384,0,-0.0304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399381,home,PEC Zwolle,Eliano Reijnders,,,eliano-reijnders,E. Reijnders,D,2,168,8068,M,960112,EUR,972259200,D,23,23,False,32.0,26.0,2.0,,6.0,8.0,22.0,33.0,2.0,3.0,,,,,90.0,55.0,7.1,15.0,0.0,0.0,0.264,0,,eliano.r,9.0,2.0,1.0,1.0,2.0,5.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
11399381,home,PEC Zwolle,Bram van Polen,,,bram-van-polen,B. v. Polen,D,,179,52,M,17032,EUR,497836800,D,2,2,False,53.0,44.0,4.0,2.0,19.0,23.0,27.0,34.0,3.0,6.0,,,,,90.0,74.0,7.0,13.0,0.0405,0.0,0.135556,2,,,4.0,2.0,4.0,2.0,6.0,2.0,,,2.0,,,2.0,2.0,True,2.0,1.0,1.0,,,,,,,,,,,,,,,
11399381,home,PEC Zwolle,Sam Kersten,,,sam-kersten,S. Kersten,D,4,191,83,M,847072,EUR,886118400,D,4,4,False,31.0,26.0,3.0,,18.0,23.0,8.0,8.0,4.0,7.0,,,,,90.0,44.0,7.1,5.0,0.0157,0.0985,0.119601,1,,,,,3.0,2.0,3.0,3.0,,,2.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
11399381,home,PEC Zwolle,Bart van Hintum,,,bart-van-hintum,B. van Hintum,D,,177,34,M,32425,EUR,537753600,D,5,5,False,67.0,57.0,15.0,14.0,19.0,20.0,41.0,57.0,3.0,7.0,,,,,90.0,100.0,7.8,21.0,0.0,0.0,0.315436,0,,,10.0,3.0,2.0,1.0,5.0,6.0,2.0,1.0,3.0,2.0,,,6.0,,,,,,,,,4.0,2.0,,2.0,,,,,,,
11399381,home,PEC Zwolle,Lennart Czyborra,,,lennart-czyborra,L. Czyborra,M,25,181,99,M,942990,EUR,925689600,D,20,20,False,17.0,12.0,4.0,2.0,7.0,8.0,5.0,12.0,,3.0,,,,,45.0,24.0,6.6,8.0,0.0078,0.1329,0.00338105,1,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11399381,home,PEC Zwolle,Zico Buurmeester,Zico Buurmeester,,zico-buurmeester,Z. Buurmeester,M,8,182,150,M,1050828,EUR,1023408000,M,28,28,False,44.0,39.0,5.0,3.0,13.0,15.0,26.0,31.0,,9.0,,,,,90.0,63.0,6.9,11.0,0.0,0.0,0.0452376,0,,,2.0,,2.0,2.0,6.0,7.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,,,2.0,2.0,,1.0,2.0,,,,,,
11399381,home,PEC Zwolle,Thomas Lam,,,thomas-lam,T. Lam,D,3,188,86,M,110934,EUR,756172800,M,13,13,False,17.0,13.0,1.0,,3.0,4.0,10.0,13.0,,2.0,,,,,63.0,23.0,7.0,5.0,0.0343,0.0,0.0155942,2,,,,,3.0,2.0,5.0,4.0,1.0,1.0,,1.0,,2.0,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,
11399381,home,PEC Zwolle,Davy van den Berg,,,davy-van-den-berg,D. v. d. Berg,M,6,185,272,M,1001468,EUR,949622400,M,11,11,False,39.0,33.0,2.0,1.0,14.0,18.0,19.0,21.0,,7.0,,,,,74.0,58.0,7.2,11.0,0.2727,0.139,0.197081,6,,,,,1.0,1.0,5.0,3.0,1.0,,1.0,2.0,2.0,,1.0,,4.0,,,,,2.0,,,,,1.0,2.0,,,,,,
11399381,home,PEC Zwolle,Younes Namli,,,younes-namli,Y. Namli,M,9,180,239,M,235538,EUR,772070400,F,7,7,False,39.0,30.0,2.0,2.0,9.0,9.0,23.0,35.0,,6.0,,,,,74.0,49.0,7.1,13.0,0.0476,0.0,0.210731,1,,,5.0,2.0,,,1.0,2.0,,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,
