match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelWon,stat_totalContest,stat_wonContest,stat_wasFouled,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_dispossessed,stat_totalClearance,player_sofascoreId,stat_totalCross,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,player_firstName,player_lastName,captain,stat_interceptionWon,stat_keyPass,stat_challengeLost,stat_bigChanceMissed,stat_goals,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_blockedScoringAttempt,stat_outfielderBlock
12476528,home,Swansea City,Žan Vipotnik,zan-vipotnik,Ž. Vipotnik,F,9,185,1627,M,1000160,EUR,1016409600,F,9,9,False,4.0,4.0,,,0.0,,,4.0,4.0,1.0,,,,,67.0,9.0,6.3,2.0,2,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,1.0,1.0,
12476528,home,Swansea City,Josh Tymon,josh-tymon,J. Tymon,D,14,178,120,M,830238,EUR,927331200,D,14,14,True,19.0,17.0,,,0.0,3.0,3.0,15.0,17.0,1.0,,,,,23.0,27.0,7.1,2.0,0,2.0,,,,,1.0,,2.0,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,,
12476528,home,Swansea City,Josh Key,josh-key,J. Key,D,2,178,59,M,930251,EUR,941414400,D,2,2,True,16.0,14.0,,,1.0,3.0,4.0,13.0,17.0,1.0,,,,,23.0,24.0,7.1,6.0,0,1.0,,,,,1.0,,,,1.0,1.0,,1.0,,5.0,,1.0,,,,,1.0,,,,2.0,1.0,,,
12476528,home,Swansea City,Liam Cullen,cullen-liam,L. Cullen,F,20,178,472,M,1006994,EUR,924825600,F,20,20,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,23.0,5.0,7.4,,2,,,,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,1.0,1.0,,,,,
12476528,home,Swansea City,Ji-sung Eom,ji-sung-eom,J. Eom,M,10,178,944,M,1002508,EUR,1020902400,F,10,10,True,14.0,12.0,2.0,2.0,1.0,1.0,1.0,11.0,16.0,1.0,,,,,18.0,25.0,7.6,7.0,1,2.0,2.0,2.0,,,2.0,,,,,,1.0,1.0,,3.0,1.0,1.0,,,,1.0,4.0,1.0,1.0,,,2.0,,,
12476528,home,Swansea City,Gonçalo Franco,goncalo-franco,G. Franco,M,17,176,247,M,984866,EUR,974419200,M,17,17,True,22.0,20.0,2.0,1.0,0.0,7.0,7.0,13.0,15.0,3.0,,,,,17.0,26.0,6.5,2.0,0,3.0,1.0,1.0,,2.0,6.0,,2.0,,1.0,,,,,,,,,,,,,3.0,,,,,,,
12476528,home,Swansea City,Nathan Broome,nathan-broome,N. Broome,G,25,188,26,M,1014445,EUR,1010016000,G,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476528,home,Swansea City,Harry Darling,harry-darling,H. Darling,D,6,189,127,M,866169,EUR,934243200,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476528,home,Swansea City,Daniel Watts,daniel-watts,D. Watts,M,43,170,20,M,1158053,EUR,1134691200,M,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Daniel Watts,,,,,,,,,,,,
12476528,home,Swansea City,Josh Thomas,josh-thomas,J. Thomas,F,17,172,52,M,1005903,EUR,1032825600,F,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476528,away,Gillingham,Glenn Morris,glenn-morris,G. Morris,G,1,183,14,M,20214,EUR,440726400,G,1,1,False,36.0,14.0,26.0,5.0,0.0,11.0,18.0,3.0,18.0,7.0,5.0,6.0,,,90.0,47.0,7.2,22.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476528,away,Gillingham,Alex Giles,alex-giles,A. Giles,D,26,175,4,M,1512236,EUR,1106956800,D,31,31,False,21.0,15.0,1.0,,0.0,12.0,17.0,3.0,4.0,2.0,,,,,90.0,41.0,5.8,14.0,0,4.0,1.0,1.0,1.0,2.0,8.0,,1.0,,1.0,1.0,2.0,2.0,,,,2.0,Alex,Giles,,3.0,,3.0,,,,,,,
12476528,away,Gillingham,Max Ehmer,max-ehmer,M. Ehmer,D,5,188,8,M,144209,EUR,697075200,D,5,5,False,39.0,35.0,5.0,2.0,0.0,31.0,31.0,4.0,8.0,3.0,,,,,90.0,51.0,6.8,4.0,0,5.0,,,1.0,,2.0,,2.0,1.0,2.0,2.0,,6.0,,,,,,,True,2.0,1.0,,,,,,,,
12476528,away,Gillingham,Shadrach Ogie,shadrach-ogie,S. Ogie,D,22,185,29,M,987348,EUR,998784000,D,22,22,False,25.0,17.0,6.0,1.0,0.0,13.0,15.0,4.0,10.0,1.0,,,,,90.0,40.0,6.4,13.0,1,4.0,1.0,,,,3.0,1.0,3.0,3.0,,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,1.0
12476528,away,Gillingham,Max Clark,max-clark,M. Clark,D,3,180,31,M,836797,EUR,822009600,D,3,3,False,20.0,19.0,2.0,2.0,0.0,11.0,11.0,8.0,9.0,2.0,,,,,45.0,24.0,6.6,2.0,0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
12476528,away,Gillingham,Robbie McKenzie,robbie-mckenzie,R. McKenzie,M,14,184,18,M,895587,EUR,906681600,M,14,14,False,16.0,11.0,2.0,,1.0,10.0,13.0,2.0,4.0,2.0,,,,,90.0,25.0,7.0,7.0,0,6.0,1.0,1.0,2.0,,2.0,,1.0,1.0,2.0,2.0,,1.0,,1.0,,,,,,1.0,1.0,,,,1.0,1.0,,,
12476528,away,Gillingham,Euan Williams,euan-williams,E. Williams,M,21,171,6,M,1148963,EUR,1042588800,M,21,21,False,16.0,15.0,2.0,1.0,0.0,7.0,8.0,8.0,8.0,1.0,,,,,51.0,21.0,5.8,1.0,0,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,
12476528,away,Gillingham,Jack Nolan,jack-nolan,J. Nolan,M,36,182,29,M,1007099,EUR,990748800,M,7,7,False,9.0,9.0,,,0.0,6.0,6.0,4.0,5.0,3.0,,,,,45.0,17.0,6.5,5.0,0,2.0,1.0,,,,3.0,,2.0,2.0,,,,,,2.0,,2.0,Jack,Nolan,,,,2.0,,,1.0,,,,
12476528,away,Gillingham,Jonathan Williams,jonathan-williams,J. Williams,M,10,168,84,M,94752,EUR,750124800,M,10,10,False,16.0,12.0,,,0.0,7.0,10.0,5.0,7.0,4.0,,,,,60.0,18.0,6.5,5.0,0,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,
12476528,away,Gillingham,Jayden Clarke,jayden-clarke,J. Clarke,M,14,175,29,M,1488359,EUR,989280000,M,17,17,False,11.0,11.0,2.0,2.0,0.0,6.0,6.0,5.0,5.0,4.0,,,,,78.0,18.0,6.2,3.0,1,,2.0,,,,7.0,,,,,,,1.0,,,1.0,1.0,Jayden Clarke,,,,,5.0,,,,,,,
12476528,away,Gillingham,Joseph Gbode,joseph-gbode,J. Gbode,F,31,180,41,M,1160857,EUR,1112918400,F,29,29,False,11.0,7.0,,,0.0,4.0,6.0,3.0,6.0,1.0,,,,,66.0,20.0,6.5,7.0,1,4.0,1.0,,1.0,4.0,7.0,1.0,2.0,,1.0,1.0,,,,1.0,,1.0,Joseph Gbode,,,,,1.0,,,,,,,
12476528,away,Gillingham,Aaron Rowe,aaron-rowe,A. Rowe,M,11,177,24,M,978835,EUR,968284800,M,11,11,True,7.0,6.0,1.0,,0.0,6.0,7.0,,,7.0,,,,,45.0,26.0,6.7,7.0,0,6.0,3.0,1.0,1.0,1.0,8.0,,4.0,3.0,2.0,,1.0,1.0,,,,2.0,,,,3.0,,2.0,,,,,,,
12476528,away,Gillingham,Oliver Hawkins,oliver-hawkins,O. Hawkins,F,12,195,24,M,770467,EUR,702691200,F,12,12,True,8.0,8.0,,,0.0,8.0,8.0,,,1.0,,,,,45.0,14.0,7.2,,1,1.0,,,,1.0,2.0,,,,1.0,1.0,,4.0,,,1.0,,,,,,,,,1.0,,,,,
12476528,away,Gillingham,George Lapslie,george-lapslie,G. Lapslie,M,32,180,122,M,864504,EUR,873417600,M,32,32,True,13.0,12.0,,,0.0,11.0,12.0,1.0,1.0,1.0,,,,,30.0,17.0,6.4,2.0,0,3.0,1.0,1.0,2.0,,2.0,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,
12476528,away,Gillingham,Marcus Wyllie,marcus-wyllie,M. Wyllie,F,18,180,15,M,1895565,EUR,932083200,F,18,18,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,,,,,24.0,5.0,6.5,,0,2.0,,,,1.0,1.0,,,,,2.0,,,,,,,Marcus Wyllie,,,,,,,,,,,,
12476528,away,Gillingham,Jacob Wakeling,jacob-wakeling,J. Wakeling,F,18,180,38,M,1093334,EUR,1000512000,F,24,24,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,,,12.0,5.0,6.4,3.0,0,1.0,2.0,1.0,,,2.0,,,,,,1.0,,,,,1.0,Jacob Wakeling,,,,,,,,,,,,
12476528,away,Gillingham,Jake Turner,jake-turner,J. Turner,G,25,180,28,M,848764,EUR,919900800,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
