match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,captain,stat_totalCross,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_lastManTackle,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_dispossessed,stat_errorLeadToAGoal,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_penaltyWon,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_totalOffside
12436596,home,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,35.0,20.0,23.0,8.0,0.0,12.0,12.0,8.0,23.0,1.0,4.0,1.0,2.0,3.0,1.0,90.0,40.0,6.9,16.0,0.0182697,0,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436596,home,Everton,Jake O'Brien,jake-obrien,J. O'Brien,D,15,197,1429,M,,998253,EUR,989884800,D,15,15,False,11.0,9.0,1.0,,0.0,4.0,4.0,5.0,7.0,2.0,2.0,1.0,,,,90.0,30.0,6.5,5.0,0.00299194,1,,4.0,1.0,5.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,0.1048,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436596,home,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,,145188,EUR,722131200,D,6,6,False,19.0,14.0,3.0,2.0,0.0,10.0,10.0,4.0,10.0,5.0,,,,,,90.0,35.0,7.5,6.0,0.0201937,0,,3.0,,4.0,4.0,,,,1.0,,1.0,,True,1.0,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,
12436596,home,Everton,Jarrad Branthwaite,jarrad-branthwaite,J. Branthwaite,D,32,195,2591,M,,979563,EUR,1025136000,D,32,32,False,22.0,16.0,5.0,2.0,0.0,9.0,10.0,7.0,12.0,9.0,,,,,,90.0,34.0,6.9,6.0,0.00164084,0,,1.0,,1.0,2.0,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12436596,home,Everton,Nathan Patterson,patterson-nathan,N. Patterson,D,2,189,661,M,,1020141,EUR,1003190400,D,2,2,False,14.0,11.0,3.0,,0.0,7.0,7.0,4.0,8.0,1.0,1.0,,,,,75.0,28.0,6.4,6.0,0.00995882,0,,,,3.0,2.0,1.0,,,1.0,,2.0,,,1.0,,,,,,Nathan,Patterson,1.0,1.0,,,,,,,,,,,,,,,,
12436596,home,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174,21481,M,iganagueye,106337,EUR,622771200,M,27,27,False,27.0,21.0,1.0,1.0,0.0,8.0,8.0,13.0,19.0,2.0,3.0,,,,,90.0,45.0,6.6,10.0,0.0317326,0,,,,7.0,8.0,,,,3.0,1.0,3.0,,,,,1.0,1.0,1.0,,,,6.0,4.0,2.0,1.0,3.0,,,,,,,,,,,,,
12436596,home,Everton,Tim Iroegbunam,tim-iroegbunam,T. Iroegbunam,M,42,182,764,M,,1085950,EUR,1056931200,M,42,42,False,6.0,5.0,,,0.0,2.0,2.0,3.0,5.0,1.0,2.0,1.0,,,,65.0,22.0,6.4,7.0,0.00233782,0,,1.0,,6.0,1.0,1.0,,,1.0,,,,,1.0,,1.0,1.0,,,,,1.0,,3.0,,,,,,,,,,,,,,,
12436596,home,Everton,Jack Harrison,jack-harrison,J. Harrison,M,17,175,1145,M,,829570,EUR,848448000,M,11,11,False,14.0,6.0,3.0,1.0,0.0,1.0,4.0,7.0,17.0,1.0,3.0,1.0,,,,87.0,35.0,7.2,17.0,0.304545,0,,1.0,,7.0,4.0,2.0,,,1.0,1.0,1.0,,,7.0,,2.0,1.0,3.0,,,,2.0,,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,
12436596,home,Everton,Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,182,1269,M,,96535,EUR,725846400,M,16,16,False,9.0,6.0,,,0.0,4.0,5.0,2.0,5.0,1.0,4.0,1.0,,,,90.0,22.0,6.6,7.0,0.00151779,1,,3.0,,10.0,3.0,3.0,,,2.0,2.0,2.0,0.0446,,1.0,,,,1.0,,,,,,2.0,,,,,,1.0,0.1965,,,,,,,,
12436596,home,Everton,Iliman Ndiaye,iliman-ndiaye,I. Ndiaye,M,10,180,54701,M,ilimanndiaye10,914309,EUR,952300800,M,10,10,False,14.0,12.0,,,0.0,4.0,5.0,8.0,11.0,2.0,2.0,,,,,75.0,37.0,7.3,8.0,0.140503,3,,1.0,,6.0,6.0,,,1.0,2.0,2.0,1.0,0.9392,,2.0,,,,3.0,,,,4.0,1.0,1.0,,,,,,1.0,0.7606,1.0,1.0,,,,,,
12436596,home,Everton,Beto,beto,Beto,F,9,194,3398,M,,987489,EUR,886204800,F,14,14,False,11.0,6.0,,,0.0,5.0,5.0,1.0,6.0,2.0,3.0,,,,,65.0,21.0,6.7,7.0,0.0144444,0,,1.0,3.0,7.0,5.0,,,,1.0,1.0,4.0,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,
12436596,home,Everton,James Garner,james-garner,J. Garner,M,37,182,3008,M,,927361,EUR,984441600,M,37,37,True,1.0,,,,0.0,,,,2.0,1.0,,1.0,,,,25.0,6.0,6.6,4.0,,0,,1.0,1.0,1.0,2.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12436596,home,Everton,Armando Broja,armando-broja,A. Broja,F,27,191,8716,M,armando.broja,996985,EUR,1000080000,F,22,22,True,3.0,3.0,,,0.0,,,3.0,3.0,1.0,1.0,,,,,25.0,8.0,6.2,3.0,0.00098851,0,,2.0,1.0,6.0,1.0,,,,,,1.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,
12436596,home,Everton,Ashley Young,ashley-young,A. Young,D,15,180,1712,M,,10589,EUR,489715200,D,18,18,True,2.0,1.0,2.0,1.0,0.0,,,1.0,2.0,2.0,,2.0,,,,15.0,8.0,6.8,3.0,0.00038839,0,,,,,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436596,home,Everton,Carlos Alcaraz,carlos-alcaraz,C. Alcaraz,M,24,183,6146,M,_alcaraz22,1017392,EUR,1038614400,M,24,24,True,1.0,,,,0.0,,,,1.0,,,3.0,,,,15.0,4.0,6.4,4.0,,0,,,1.0,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436596,home,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183,1973,M,,935543,EUR,943228800,F,7,7,True,,,,,0.0,,,,,,,,,,,8.0,,6.4,,,0,,,,,,,,,,,,,,,,,,,,Dwight,McNeil,,,,,,,,,,,,,,,,,,
