match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,playerName,rescinded,id,isHome,incidentClass,player_id,player_name,injury,reason,from
12436596,FT,1.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
12436596,,,,,90,0.0,,1,,,injuryTime,4.0,,,,,,,,,,
12436596,,,,,87,,,4,,,card,,Carlos Alcaraz,False,123289615.0,True,yellow,1017392.0,Carlos Alcaraz,,,
12436596,,,,,87,,,4,,,substitution,,,,123802459.0,True,regular,,,False,,
12436596,,,,,75,,,16,,,substitution,,,,123802349.0,False,regular,,,False,,
12436596,,,,,75,,,16,,,substitution,,,,123802348.0,True,regular,,,False,,
12436596,,,,,75,,,16,,,substitution,,,,123802347.0,True,regular,,,False,,
12436596,,,,,71,,,20,,,substitution,,,,123802296.0,False,regular,,,False,,
12436596,,,,,65,,,26,,,substitution,,,,123802093.0,True,regular,,,False,,
12436596,,,,,65,,,26,,,substitution,,,,123802092.0,True,regular,,,False,,
12436596,,,,,63,,,28,,,card,,James Tarkowski,False,123289420.0,True,yellow,145188.0,James Tarkowski,,Foul,
12436596,,,,,61,,,30,,,substitution,,,,123801951.0,False,regular,,,False,,
12436596,,1.0,1.0,,49,,,42,,,goal,,,,284545113.0,True,penalty,914309.0,Iliman Ndiaye,,,penalty
12436596,,,,,48,,,43,,,card,,Jorginho,False,123289304.0,False,yellow,132874.0,Jorginho,,Argument,
12436596,,,,,46,,,45,,,substitution,,,,123801808.0,False,regular,,,False,,
12436596,,,,,46,,,45,,,substitution,,,,123801806.0,False,regular,,,False,,
12436596,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
12436596,,,,,45,0.0,,1,,,injuryTime,6.0,,,,,,,,,,
12436596,,0.0,1.0,,34,,,12,,,goal,,,,284499707.0,False,regular,135666.0,Leandro Trossard,,,
12436596,,,,,18,,,28,,,card,,Jake O'Brien,False,123288925.0,True,yellow,998253.0,Jake O'Brien,,Off the ball foul,
