match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_ownGoals,stat_totalOffside,stat_bigChanceMissed,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_blockedScoringAttempt,stat_bigChanceCreated,captain,stat_hitWoodwork,stat_clearanceOffLine
12624952,home,Al-Ahli,Edouard Mendy,,,edouard-mendy,E. Mendy,G,16,195.0,19839,M,edou_mendy,845074,EUR,699408000,G,16,16,False,32.0,22.0,15.0,5.0,0.0,17.0,21.0,5.0,11.0,1.0,1.0,2.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,90.0,41.0,6.0,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624952,home,Al-Ahli,Ali Majrashi,,,ali-majrashi,A. Majrashi,D,27,177.0,404,M,,917035,EUR,938736000,D,27,27,False,29.0,24.0,2.0,1.0,0.0,15.0,15.0,10.0,17.0,1.0,12.0,4.0,13.0,,,,,,,90.0,64.0,7.3,12.0,1,3.0,1.0,3.0,11.0,2.0,1.0,4.0,3.0,1.0,5.0,7.0,4.0,2.0,1.0,4.0,,,,,,,,,,,,
12624952,home,Al-Ahli,Merih Demiral,,,merih-demiral,M. Demiral,D,28,190.0,4099,M,merihdemiral,806968,EUR,889056000,D,28,28,False,32.0,26.0,4.0,1.0,0.0,22.0,27.0,4.0,5.0,1.0,3.0,7.0,2.0,,,,,,,90.0,49.0,6.8,6.0,0,,,2.0,2.0,,,,,,7.0,1.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,
12624952,home,Al-Ahli,Roger Ibañez,,,roger-ibanez,R. Ibañez,D,3,185.0,2314,M,,888949,EUR,911779200,D,3,3,False,45.0,39.0,3.0,2.0,0.0,30.0,33.0,9.0,12.0,1.0,6.0,3.0,6.0,,,,,,,90.0,65.0,7.1,10.0,1,,,1.0,1.0,,,,,1.0,2.0,2.0,2.0,3.0,3.0,,,,1.0,2.0,,,,,,,,
12624952,home,Al-Ahli,Saad Yaslam Balobaid,Saad Yaslam Balobaid,,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,,1066588,EUR,948931200,D,31,31,False,27.0,23.0,1.0,1.0,0.0,15.0,16.0,8.0,14.0,1.0,5.0,4.0,1.0,,,,,,,89.0,58.0,7.6,15.0,1,3.0,,1.0,4.0,1.0,,2.0,,,1.0,4.0,2.0,4.0,,,,,,,1.0,1.0,1.0,,,,,
12624952,home,Al-Ahli,Ziyad Aljohani,Ziyad Aljohani,,ziyad-aljohani,Z. Aljohani,M,30,180.0,354,M,,1048372,EUR,1005436800,M,30,30,False,38.0,34.0,4.0,2.0,0.0,17.0,19.0,17.0,19.0,1.0,9.0,1.0,7.0,,,,,,,90.0,53.0,7.1,6.0,2,,,,5.0,,,1.0,,,,5.0,2.0,1.0,3.0,4.0,,,1.0,,2.0,,1.0,,,,,
12624952,home,Al-Ahli,Franck Kessié,,,franck-kessie,F. Kessié,M,79,183.0,43381,M,franckkessie,359226,EUR,850953600,M,79,79,False,50.0,41.0,7.0,4.0,0.0,23.0,25.0,18.0,25.0,,3.0,1.0,8.0,,,,,,,90.0,62.0,6.8,12.0,2,,,,3.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,
12624952,home,Al-Ahli,Riyad Mahrez,,,riyad-mahrez,R. Mahrez,M,7,179.0,70718,M,RMahrez,158213,EUR,667094400,M,7,7,False,28.0,25.0,3.0,2.0,1.0,6.0,6.0,23.0,33.0,,2.0,,5.0,,,,,,,90.0,54.0,7.9,17.0,4,11.0,4.0,,6.0,,,5.0,1.0,,1.0,1.0,,3.0,,2.0,,,,,1.0,,6.0,3.0,3.0,,,
12624952,home,Al-Ahli,Roberto Firmino,,,roberto-firmino,R. Firmino,M,9,181.0,30860,M,BobbyFirmino,143697,EUR,686361600,M,10,10,False,22.0,17.0,2.0,2.0,1.0,2.0,2.0,15.0,20.0,,6.0,1.0,11.0,,,,,,,83.0,47.0,7.6,14.0,2,,,2.0,9.0,,2.0,6.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,,2.0,1.0,,,,3.0,1.0,1.0,True,,
12624952,home,Al-Ahli,Gabri Veiga,,,gabri-veiga,G. Veiga,M,10,184.0,5191,M,,1010505,EUR,1022457600,M,24,24,False,26.0,23.0,2.0,2.0,0.0,5.0,6.0,18.0,22.0,,8.0,1.0,2.0,,,,,,,83.0,48.0,8.4,9.0,4,2.0,,,3.0,,,7.0,6.0,,1.0,2.0,2.0,1.0,,2.0,,,2.0,,3.0,1.0,4.0,1.0,2.0,,,
