match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalContest,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,captain,stat_aerialWon,stat_shotOffTarget,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_challengeLost,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_errorLeadToAShot
12476429,home,Huddersfield Town,Daniel Ward,,,daniel-ward,D. Ward,F,180,59,M,78609,EUR,660700800,F,25,25,False,16.0,11.0,,,0.0,2.0,3.0,9.0,13.0,4.0,1.0,1.0,,,71.0,25.0,7.4,8.0,4,,,,3.0,1.0,,,,,2.0,,2.0,1.0,1.0,1.0,,,,,1.0,2.0,1.0,,1.0,1.0,,,,,,,
12476429,home,Huddersfield Town,Oliver Turton,,,oliver-turton,O. Turton,D,180,15,M,151508,EUR,723600000,D,20,20,True,41.0,39.0,,,0.0,18.0,19.0,21.0,23.0,2.0,,,,,45.0,46.0,6.9,3.0,0,6,1.0,2.0,3.0,,,,,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,
12476429,home,Huddersfield Town,Ben Wiles,,,wiles-ben,B. Wiles,M,172,56,M,891579,EUR,924307200,M,8,8,True,26.0,22.0,,,0.0,4.0,4.0,18.0,23.0,,,,,,29.0,31.0,6.9,6.0,0,26,1.0,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
12476429,home,Huddersfield Town,Jonathan Hogg,,,jonathan-hogg,J. Hogg,M,170,38,M,101393,EUR,597369600,M,6,6,True,40.0,37.0,1.0,1.0,0.0,11.0,12.0,26.0,28.0,,,1.0,,,29.0,44.0,6.7,4.0,0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12476429,home,Huddersfield Town,Kian Harratt,,,kian-harratt,K. Harratt,F,179,38,M,1004096,EUR,1024617600,F,22,22,True,6.0,4.0,,,0.0,,1.0,4.0,5.0,2.0,,,,,19.0,9.0,6.6,3.0,1,29,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
12476429,home,Huddersfield Town,Josh Koroma,,,josh-koroma,J. Koroma,F,178,132,M,836959,EUR,910483200,F,10,10,True,6.0,5.0,,,0.0,,,5.0,6.0,,3.0,2.0,,,19.0,17.0,6.8,2.0,5,17,,,5.0,,,,,1.0,,,,3.0,1.0,1.0,1.0,,3.0,,1.0,1.0,1.0,,,,2.0,1.0,,,,,
12476429,home,Huddersfield Town,Lee Nicholls,,,lee-nicholls,L. Nicholls,G,191,52,M,121773,EUR,718243200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476429,home,Huddersfield Town,Antony Evans,,,antony-evans,A. Evans,M,186,67,M,867858,EUR,906508800,M,21,21,True,,,,,,,,,,,,,,,,,,,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476429,home,Huddersfield Town,Mickel Miller,,,mickel-miller,M. Miller,M,173,28,M,925029,EUR,817862400,M,14,14,True,,,,,,,,,,,,,,,,,,,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476429,home,Huddersfield Town,Rhys Healey,,,rhys-healey,R. Healey,F,180,197,M,219952,EUR,786672000,F,11,11,True,,,,,,,,,,,,,,,,,,,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476429,away,Morecambe,Harry Burgoyne,Harry,Burgoyne,harry-burgoyne,H. Burgoyne,G,193,24,M,863200,EUR,851731200,G,1,1,False,32.0,12.0,27.0,7.0,0.0,6.0,9.0,6.0,23.0,,,8.0,,,90.0,47.0,6.6,21.0,0,1,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,3.0,4.0,2.0,
12476429,away,Morecambe,Ross Millen,,,millen-ross,R. Millen,D,188,9,M,310876,EUR,780710400,D,22,22,False,20.0,15.0,7.0,3.0,0.0,9.0,10.0,6.0,10.0,2.0,,5.0,,,90.0,30.0,6.2,6.0,0,2,,,1.0,,1.0,,3.0,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,
12476429,away,Morecambe,Max Taylor,Max,Taylor,taylor-max,M. Taylor,D,180,48,M,1008517,EUR,947462400,D,5,5,False,21.0,18.0,4.0,1.0,0.0,15.0,15.0,3.0,6.0,5.0,,2.0,,,90.0,42.0,7.0,7.0,1,5,,2.0,2.0,,6.0,3.0,2.0,1.0,,,,,,1.0,,,,,,1.0,,3.0,,,,,,,,,
12476429,away,Morecambe,Yann Songo'o,Yann,Songo'o,yann-songoo,Y. Songo'o,M,186,25,M,161711,EUR,690508800,D,24,24,False,22.0,20.0,1.0,,0.0,16.0,17.0,4.0,5.0,,,4.0,,,59.0,27.0,6.2,2.0,0,24,,,1.0,,1.0,1.0,,1.0,,True,,,,,,,,,,,,,,,,,,,,,
12476429,away,Morecambe,Jamie Stott,,,jamie-stott,J. Stott,D,185,11,M,845484,EUR,882748800,D,6,6,False,37.0,27.0,9.0,2.0,0.0,18.0,22.0,9.0,15.0,4.0,,2.0,,,73.0,49.0,6.3,11.0,0,4,,3.0,6.0,,1.0,,3.0,,,,1.0,,,5.0,2.0,,,,,,,1.0,,,,,,,,,
12476429,away,Morecambe,Adam Lewis,,,adam-lewis,A. Lewis,M,175,89,M,826137,EUR,942019200,D,3,3,False,32.0,25.0,4.0,1.0,0.0,11.0,14.0,15.0,22.0,6.0,,5.0,,,90.0,51.0,6.5,11.0,0,3,4.0,1.0,3.0,,4.0,,,,,,,,1.0,3.0,2.0,1.0,,,,,1.0,5.0,,,,,,,,,
12476429,away,Morecambe,Ben Tollitt,,,ben-tollitt,B. Tollitt,M,182,13,M,803262,EUR,786153600,M,18,18,False,19.0,14.0,,,0.0,8.0,9.0,6.0,10.0,2.0,1.0,4.0,,,59.0,30.0,6.3,11.0,0,18,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,4.0,,,,,,,,,,
12476429,away,Morecambe,Kayden Harrack,Kayden Harrack,,kayden-harrack,K. Harrack,M,191,14,M,1195599,EUR,1067990400,M,12,12,False,14.0,9.0,2.0,1.0,0.0,6.0,7.0,3.0,7.0,7.0,,3.0,,,75.0,29.0,6.0,9.0,0,20,,,4.0,3.0,1.0,2.0,3.0,,4.0,,2.0,,,2.0,,,,,,,1.0,,,,,,,,,,
12476429,away,Morecambe,Tom White,,,tom-white,T. White,M,178,21,M,878247,EUR,863136000,M,4,4,False,23.0,19.0,4.0,2.0,0.0,13.0,16.0,6.0,8.0,10.0,,1.0,,,79.0,38.0,6.3,9.0,0,19,1.0,1.0,8.0,3.0,,,1.0,4.0,2.0,,,,,4.0,2.0,,,,,,1.0,4.0,,,,,,,,,
12476429,away,Morecambe,Jordan Slew,,,jordan-slew,J. Slew,F,190,16,M,136751,EUR,715824000,M,11,11,False,18.0,15.0,,,0.0,3.0,4.0,13.0,15.0,2.0,,2.0,,,90.0,31.0,6.8,7.0,1,11,1.0,1.0,4.0,1.0,,,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,
12476429,away,Morecambe,Lee Angol,,,lee-angol,L. Angol,F,178,29,M,255183,EUR,775958400,F,10,10,False,8.0,5.0,,,0.0,1.0,1.0,4.0,7.0,10.0,,2.0,,,59.0,17.0,6.3,8.0,0,,,4.0,4.0,3.0,,,,2.0,2.0,,2.0,,,,,,,,,,2.0,1.0,,1.0,,,,,,,
12476429,away,Morecambe,Gwion Edwards,Gwion,Edwards,gwion-edwards,G. Edwards,M,175,13,M,181861,EUR,730944000,M,7,7,True,4.0,1.0,1.0,,0.0,1.0,3.0,,1.0,5.0,3.0,3.0,,,31.0,17.0,6.6,6.0,3,7,,2.0,5.0,1.0,,,1.0,2.0,,,,,,2.0,,,1.0,,,3.0,,,,,,,,,,,
12476429,away,Morecambe,Callum Jones,,,callum-jones,C. Jones,M,175,33,M,908772,EUR,986428800,M,28,28,True,12.0,9.0,3.0,1.0,0.0,3.0,3.0,6.0,10.0,1.0,,2.0,,,31.0,21.0,6.8,5.0,0,28,1.0,,1.0,,1.0,,3.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
12476429,away,Morecambe,Harvey Macadam,Harvey Macadam,,harvey-macadam,H. Macadam,M,193,18,M,1175210,EUR,978998400,M,8,8,True,10.0,9.0,2.0,1.0,0.0,6.0,6.0,3.0,4.0,,,3.0,,,31.0,14.0,6.8,2.0,0,37,,,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,
12476429,away,Morecambe,David Tutonda,,,david-tutonda,D. Tutonda,D,180,28,M,789665,EUR,813369600,D,23,23,True,5.0,4.0,,,0.0,3.0,4.0,1.0,1.0,1.0,,,,,17.0,7.0,6.5,1.0,0,3,,,1.0,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0
12476429,away,Morecambe,Luke Hendrie,Luke,Hendrie,luke-hendrie,L. Hendrie,D,187,10,M,823008,EUR,777945600,D,2,2,True,4.0,3.0,3.0,2.0,0.0,3.0,4.0,,,,,,,,11.0,8.0,7.0,1.0,0,2,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12476429,away,Morecambe,Stuart Moore,,,stuart-moore,S. Moore,G,188,13,M,770737,EUR,778982400,G,25,25,True,,,,,,,,,,,,,,,,,,,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476429,away,Morecambe,Hallam Hope,,,hallam-hope,H. Hope,F,179,14,M,138536,EUR,763862400,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
