match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_aerialLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalContest,stat_wonContest,stat_wasFouled,stat_keyPass,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_fouls,stat_accurateCross,stat_shotOffTarget,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_errorLeadToAShot,stat_errorLeadToAGoal
14065148,home,FC Bayern München,Manuel Neuer,manuel-neuer,M. Neuer,G,1,193,36498,M,MNeuer,8959,EUR,512265600,G,1,1,False,True,37.0,27.0,16.0,6.0,0.0,25.0,29.0,2.0,8.0,1.0,7.0,1.0,1.0,1.0,1.0,90.0,43.0,6.1,10.0,0.00040029,58.201806807159,7.0,12.39,13.545,0,-0.4815,0.06,0.02,-0.2,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065148,home,FC Bayern München,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,josip_stanisic,927407,EUR,954633600,D,44,44,False,,68.0,64.0,2.0,1.0,0.0,20.0,22.0,44.0,46.0,1.0,3.0,,,,,90.0,87.0,6.5,7.0,0.0611882,109.20832422088,13.0,40.11,15.435,0,,0.01,0.03,-0.27,,,,2.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14065148,home,FC Bayern München,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,185,14152,M,Upamecano,798583,EUR,909446400,D,2,2,False,,75.0,71.0,1.0,,0.0,30.0,31.0,41.0,44.0,6.0,2.0,,,,,77.0,92.0,7.9,5.0,0.0507376,211.45136847883,24.0,122.955,26.145,2,,0.28,0.22,-0.28,,,,1.0,3.0,1.0,5.0,,,,1.0,2.0,,,1.0,1.0,1.0,1.0,0.5808,0.9658,0.5,,,,,,,,,,,,,,,
14065148,home,FC Bayern München,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,jonatah,227672,EUR,823996800,D,4,4,False,,95.0,92.0,3.0,2.0,0.0,47.0,48.0,45.0,47.0,2.0,4.0,,,,,90.0,105.0,6.7,4.0,0.060259,168.081050814,20.0,71.925,18.06,0,,0.28,0.03,-0.32,,,,,1.0,2.0,3.0,,,,1.0,1.0,1.0,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,
14065148,home,FC Bayern München,Tom Bischof,tom-bischof,T. Bischof,M,20,176,6361,M,,1129935,EUR,1119916800,D,20,20,False,,58.0,54.0,1.0,,0.0,22.0,23.0,32.0,35.0,2.0,7.0,,,,,90.0,75.0,6.5,7.0,0.0610475,90.127641740143,10.0,-9.45,8.925,0,,-0.19,0.09,-0.25,,,,2.0,,2.0,5.0,1.0,1.0,,1.0,3.0,3.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
14065148,home,FC Bayern München,Aleksandar Pavlović,aleksandar-pavlovic,A. Pavlović,M,45,186,10825,M,alekspavlovic_,1142251,EUR,1083542400,M,45,45,False,,94.0,86.0,3.0,3.0,1.0,21.0,23.0,65.0,71.0,1.0,5.0,,,,,83.0,107.0,7.4,11.0,0.35824,180.39203613133,27.0,38.85,14.28,1,,0.58,0.19,-0.02,,,,,1.0,5.0,3.0,,,2.0,1.0,1.0,,,1.0,1.0,,,0.0196,0.0091,,2.0,1.0,,4.0,2.0,2.0,3.0,,,,,,,,
14065148,home,FC Bayern München,Leon Goretzka,leon-goretzka,L. Goretzka,M,8,189,12148,M,leon_goretzka,184661,EUR,792028800,M,8,8,False,,32.0,29.0,1.0,1.0,0.0,9.0,9.0,20.0,23.0,2.0,,,,,,45.0,41.0,6.9,4.0,0.0300436,96.733627162096,8.0,50.19,31.5,0,,0.16,0.04,-0.07,,,,,1.0,1.0,5.0,,1.0,,,2.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,
14065148,home,FC Bayern München,Michael Olise,michael-olise,M. Olise,M,17,184,79532,M,MOlise,978838,EUR,1008115200,M,17,17,False,,89.0,82.0,,,3.0,15.0,15.0,67.0,74.0,1.0,8.0,,,,,90.0,118.0,10.0,13.0,1.11767,382.90709358398,41.0,135.135,16.275,8,,1.0,0.95,-0.07,,,,3.0,,4.0,6.0,1.0,,,2.0,,,,1.0,3.0,3.0,2.0,0.446,0.8239,0.79,6.0,5.0,1.0,6.0,3.0,3.0,1.0,2.0,2.0,,,,,,
14065148,home,FC Bayern München,Lennart Karl,lennart-karl,L. Karl,M,42,168,44372,M,,1861975,EUR,1203638400,M,42,42,False,,58.0,53.0,3.0,2.0,1.0,13.0,14.0,40.0,44.0,,4.0,,,,,71.0,77.0,8.7,12.0,0.273755,125.46667720326,14.0,68.775,20.895,3,,0.44,0.52,-0.2,,Lennart Karl,,1.0,,7.0,7.0,2.0,,,1.0,3.0,1.0,,1.0,1.0,,1.0,0.6003,0.9542,0.45,7.0,4.0,,3.0,,3.0,1.0,,2.0,1.0,,,,,
14065148,home,FC Bayern München,Luis Díaz,luis-diaz,L. Díaz,F,14,178,143501,M,LuisDíaz,883537,EUR,853113600,M,14,14,False,,40.0,35.0,3.0,3.0,0.0,7.0,8.0,28.0,32.0,,3.0,,,,,90.0,53.0,5.8,12.0,0.0707194,172.53707251315,21.0,77.7,15.12,2,,-0.78,0.41,-0.13,,,,1.0,,7.0,2.0,,2.0,,,,,,1.0,,1.0,,0.1758,,-0.58,2.0,,2.0,3.0,,2.0,2.0,,1.0,,,,,,
