match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_outfielderBlock,player_sofascoreId,stat_accurateCross,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_totalOffside,player_firstName,player_lastName
10408596,home,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,26.0,18.0,18.0,10.0,15.0,16.0,3.0,10.0,1.0,10.0,1.0,1.0,2.0,6.0,90.0,40.0,7.3,9.0,0.0,0.0,0.00103047,0,0.2834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408596,home,Real Sociedad,Andoni Gorosabel,andoni-gorosabel,A. Gorosabel,D,2,174,530,M,866810,EUR,839116800,D,18,18,False,36.0,29.0,3.0,3.0,15.0,15.0,14.0,22.0,1.0,5.0,,,,,83.0,65.0,6.2,16.0,0.0991,0.0,0.0362186,2,,1.0,3.0,10.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10408596,home,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180,881,M,838159,EUR,859680000,D,5,5,False,29.0,25.0,4.0,2.0,16.0,16.0,9.0,13.0,,2.0,,,,,71.0,34.0,6.6,4.0,0.0,0.0,0.00313728,0,,,2.0,5.0,3.0,,,,,,,2.0,1.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,
10408596,home,Real Sociedad,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187,6479,M,787751,EUR,847670400,D,24,24,False,73.0,67.0,9.0,4.0,47.0,48.0,20.0,25.0,1.0,5.0,,,,,90.0,78.0,6.6,6.0,0.0,0.0,0.0103507,0,,,3.0,6.0,2.0,,,,,,2.0,,,,3.0,,2.0,,lenormand_r,,,,,,,,,,,,,
10408596,home,Real Sociedad,Aihen Muñoz,aihen-munoz,A. Muñoz,D,3,175,419,M,966441,EUR,871689600,D,12,12,False,44.0,35.0,5.0,2.0,26.0,29.0,10.0,17.0,1.0,4.0,,,,,90.0,65.0,6.9,16.0,0.0,0.0,0.144324,0,,2.0,,1.0,6.0,,,1.0,,,,5.0,3.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,
10408596,home,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184,2013,M,845385,EUR,852595200,M,23,23,False,46.0,37.0,5.0,3.0,12.0,13.0,26.0,39.0,,8.0,,,,,90.0,66.0,7.3,16.0,0.0639,0.2542,0.0608677,2,,6.0,1.0,5.0,7.0,1.0,,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,
10408596,home,Real Sociedad,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180,26245,M,966837,EUR,917913600,M,3,3,False,48.0,33.0,9.0,4.0,16.0,20.0,17.0,28.0,,8.0,,,,,90.0,61.0,6.7,21.0,0.0,0.0,0.0489108,0,,,2.0,5.0,3.0,,2.0,,,,1.0,2.0,2.0,,1.0,,1.0,3.0,martin_zubimendi,,2.0,,,,,,,,,,,
10408596,home,Real Sociedad,Mikel Merino,mikel-merino,M. Merino,M,23,188,29240,M,592010,EUR,835401600,M,8,8,False,48.0,33.0,11.0,6.0,9.0,12.0,24.0,37.0,1.0,11.0,,,,,90.0,70.0,7.0,19.0,0.4044,0.0,0.0341027,3,,1.0,2.0,8.0,9.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,3.0,3.0,3.0,3.0,,,mikelmerino,,1.0,,True,1.0,1.0,1.0,,,,,,
10408596,home,Real Sociedad,David Silva,david-silva,D. Silva,M,,170,2751,,11781,EUR,505526400,M,21,21,False,36.0,31.0,2.0,1.0,8.0,9.0,23.0,28.0,,6.0,,,,,71.0,48.0,6.6,11.0,0.3094,0.0986,0.0590197,1,,1.0,2.0,3.0,2.0,,1.0,,,,1.0,,,1.0,,1.0,1.0,,,,4.0,1.0,,1.0,,,,,,,,
10408596,home,Real Sociedad,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,309078,EUR,818121600,F,19,19,False,11.0,3.0,1.0,,1.0,1.0,2.0,10.0,1.0,3.0,,,,,45.0,17.0,6.5,10.0,0.0,0.0,0.00238885,0,,,1.0,3.0,2.0,,1.0,2.0,1.0,,,,,,,,1.0,,asorloth,,,,,,,,,,,,,
