match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_interceptionWon,captain,stat_outfielderBlock,stat_totalCross,stat_wasFouled,player_firstName,player_lastName,stat_shotOffTarget,stat_blockedScoringAttempt,stat_fouls,stat_goalAssist,stat_onTargetScoringAttempt,stat_accurateCross,stat_totalOffside,stat_goals,stat_bigChanceMissed,stat_bigChanceCreated
11067413,home,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5904,M,leocjardim,595598,EUR,795657600,G,1,1,False,20.0,12.0,13.0,5.0,8.0,8.0,4.0,12.0,1.0,4.0,1.0,3.0,4.0,90.0,28.0,7.6,8.0,0.0,0.0,0.00032631,0,0.7834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067413,home,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175,6662,M,,1021721,EUR,838252800,D,96,96,False,32.0,23.0,2.0,,12.0,16.0,11.0,16.0,2.0,5.0,,,,83.0,53.0,7.1,13.0,0.0,0.0,0.163998,0,,1.0,2.0,8.0,1.0,1.0,2.0,2.0,5.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11067413,home,Vasco da Gama,Maicon,maicon,Maicon,D,3,191,836,M,,44691,EUR,590198400,D,4,4,False,58.0,49.0,12.0,5.0,31.0,36.0,18.0,22.0,6.0,9.0,,,,83.0,73.0,7.6,9.0,0.0,0.0,0.00603071,0,,3.0,1.0,8.0,,,,,5.0,2.0,,,1.0,2.0,,,,,,,,,,,,,,,,
11067413,home,Vasco da Gama,Léo,leo,Léo,D,3,183,707,M,,360940,EUR,826070400,D,3,3,False,46.0,45.0,3.0,2.0,30.0,30.0,15.0,16.0,4.0,3.0,,,,90.0,57.0,7.2,3.0,0.0,0.0,0.00556053,0,,2.0,2.0,3.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,True,2.0,,,,,,,,,,,,,,
11067413,home,Vasco da Gama,Lucas Piton,lucas-piton,L. Piton,D,6,176,3645,M,,982174,EUR,971049600,D,6,6,False,34.0,30.0,2.0,1.0,17.0,19.0,13.0,19.0,1.0,7.0,,,,90.0,53.0,7.1,12.0,0.0,0.0,0.0256333,0,,,3.0,4.0,1.0,,2.0,2.0,1.0,,1.0,1.0,2.0,1.0,,,4.0,1.0,,,,,,,,,,,,
11067413,home,Vasco da Gama,Marlon Gomes,marlon-gomes,M. Gomes,M,6,184,1923,M,,1105833,EUR,1071360000,M,25,25,False,24.0,20.0,1.0,1.0,9.0,12.0,11.0,12.0,,1.0,,,,45.0,40.0,6.2,9.0,0.0598,0.0,0.00608836,2,,,6.0,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,Marlon Gomes,,1.0,1.0,1.0,,,,,,,
11067413,home,Vasco da Gama,Zé Gabriel,ze-gabriel,Zé Gabriel,M,35,184,375,M,,988852,EUR,916876800,M,23,23,False,45.0,36.0,,,18.0,21.0,18.0,24.0,1.0,6.0,,,,90.0,52.0,7.0,9.0,0.017,0.0,0.00920443,1,,2.0,4.0,6.0,1.0,,1.0,1.0,3.0,2.0,,,2.0,,,,,,,,1.0,,1.0,,,,,,,
11067413,home,Vasco da Gama,Bruno Praxedes,bruno-praxedes,B. Praxedes,M,25,186,445,M,,1018093,EUR,1013126400,M,21,21,False,34.0,29.0,2.0,,12.0,12.0,17.0,23.0,1.0,2.0,,,,64.0,45.0,7.2,7.0,0.3933,0.1725,0.0382732,4,,2.0,4.0,3.0,1.0,,1.0,,1.0,1.0,,2.0,2.0,,,,1.0,,,,,1.0,,1.0,3.0,,,,,
11067413,home,Vasco da Gama,Gabriel Pec,gabriel-pec,G. Pec,F,11,172,4603,M,GabrielPec,995072,EUR,981849600,F,11,11,False,24.0,19.0,,,4.0,5.0,16.0,23.0,3.0,5.0,,,,90.0,59.0,7.3,19.0,0.4675,0.2415,0.149721,3,,2.0,7.0,10.0,2.0,1.0,8.0,5.0,2.0,1.0,6.0,3.0,,,,,4.0,1.0,,,2.0,,2.0,,1.0,1.0,1.0,,,
11067413,home,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,pablovegetti,583974,EUR,592876800,F,99,99,False,17.0,14.0,,,5.0,5.0,9.0,12.0,,4.0,,,,90.0,31.0,7.2,6.0,0.7411,0.2031,0.00488354,5,,5.0,7.0,8.0,1.0,1.0,,,,,2.0,,5.0,,,,,3.0,,,3.0,,,,2.0,,,,,
