match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalClearance,stat_wasFouled,stat_outfielderBlock,stat_totalCross,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_penaltyWon,stat_goalAssist,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_penaltyFaced,stat_penaltyConceded
10382135,home,PSV Eindhoven,Luuk de Jong,,,luuk-de-jong,L. de Jong,F,26,188,8572,M,40878,EUR,651715200,F,9,9,False,18.0,14.0,,,2.0,2.0,12.0,16.0,2.0,2.0,3.0,,,,62.0,28.0,7.2,8.0,2,2.0,6.0,,,,1.0,,,,1.0,,,,,2.0,2.0,,,2.0,1.0,1.0,luukdejong9,,,,,,True,,
10382135,home,PSV Eindhoven,Noni Madueke,,,noni-madueke,N. Madueke,M,20,182,40352,M,966547,EUR,1015718400,F,10,10,True,12.0,9.0,1.0,,5.0,6.0,4.0,6.0,,4.0,3.0,,,,28.0,22.0,7.3,6.0,2,,3.0,,1.0,1.0,,,3.0,1.0,,,,,,1.0,1.0,1.0,,2.0,2.0,1.0,nonzinoo10,,,1.0,,,,,
10382135,home,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,M,20,20,True,10.0,6.0,,,1.0,2.0,5.0,9.0,,2.0,1.0,,,,28.0,15.0,6.6,6.0,0,,1.0,,,,,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,
10382135,home,PSV Eindhoven,Ibrahim Sangaré,,,ibrahim-sangare,I. Sangaré,M,6,191,10131,M,843754,EUR,881020800,M,6,6,True,20.0,18.0,,,8.0,9.0,10.0,11.0,2.0,3.0,3.0,,,,28.0,26.0,6.7,4.0,1,,2.0,1.0,,,1.0,,1.0,1.0,2.0,,,,,,,,,1.0,,,ibrahim_sangare,,,,,,,,
10382135,home,PSV Eindhoven,Richard Ledezma,,,richard-ledezma,R. Ledezma,D,37,175,944,M,985176,EUR,968198400,M,37,37,True,,,,,,,,,,,,,,,12.0,1.0,6.4,,0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10382135,home,PSV Eindhoven,Jarrad Branthwaite,,,jarrad-branthwaite,J. Branthwaite,D,32,195,2596,M,979563,EUR,1025136000,D,22,22,True,4.0,3.0,,,2.0,2.0,1.0,2.0,1.0,1.0,,,,,10.0,6.0,6.6,1.0,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10382135,home,PSV Eindhoven,Joël Drommel,,,joel-drommel,J. Drommel,G,1,189,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382135,home,PSV Eindhoven,Niek Schiks,,,niek-schiks,N. Schiks,G,24,188,223,M,1134720,EUR,1075766400,G,61,61,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382135,home,PSV Eindhoven,Ki-Jana Hoever,,,ki-jana-hoever,K. Hoever,D,12,180,943,M,954044,EUR,1011312000,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382135,home,PSV Eindhoven,Fredrik Oppegård,,,fredrik-oppegard,F. Oppegård,D,22,175,200,M,1005648,EUR,1028678400,D,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382135,home,PSV Eindhoven,Marco van Ginkel,,,marco-van-ginkel,M. van Ginkel,F,,186,361,M,112794,EUR,723168000,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382135,home,PSV Eindhoven,Johan Bakayoko,Johan Bakayoko,,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,F,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,johanbakayoko,,,,,,,,
10382135,away,NEC Nijmegen,Jasper Cillessen,,,jasper-cillessen,J. Cillessen,G,22,185,1498,M,123865,EUR,609206400,G,22,22,False,30.0,22.0,14.0,6.0,19.0,22.0,3.0,8.0,,,12.0,,3.0,4.0,90.0,41.0,6.4,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
10382135,away,NEC Nijmegen,Bart van Rooij,,,bart-van-rooij,B. v. Rooij,D,28,174,343,M,946506,EUR,990835200,D,28,28,False,43.0,29.0,4.0,2.0,17.0,23.0,12.0,20.0,2.0,10.0,8.0,,,,90.0,65.0,6.8,19.0,0,1.0,3.0,1.0,1.0,,,,7.0,3.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,
10382135,away,NEC Nijmegen,Philippe Sandler,,,philippe-sandler,P. Sandler,D,3,188,233,M,842275,EUR,855532800,D,3,3,False,33.0,31.0,1.0,1.0,28.0,30.0,3.0,3.0,,1.0,3.0,,,,62.0,44.0,6.1,2.0,0,1.0,3.0,1.0,,,,1.0,1.0,1.0,7.0,,,,,,1.0,,,,,,,,,,,,,,1.0
10382135,away,NEC Nijmegen,Iván Márquez,,,ivan-marquez,I. Márquez,D,44,191,78,M,862479,EUR,771120000,D,4,4,False,57.0,48.0,7.0,3.0,42.0,46.0,6.0,11.0,2.0,3.0,6.0,,,,90.0,64.0,6.4,9.0,2,,1.0,,,,1.0,,1.0,,4.0,,,,,,1.0,,,,1.0,,,,,1.0,,,,,
10382135,away,NEC Nijmegen,Calvin Verdonk,,,calvin-verdonk,C. Verdonk,D,24,174,14345,M,361780,EUR,862012800,D,24,24,False,29.0,23.0,4.0,3.0,20.0,25.0,3.0,4.0,,1.0,3.0,,,,62.0,42.0,6.1,11.0,0,1.0,4.0,1.0,2.0,1.0,,,,,2.0,,,,,1.0,,,,1.0,,,c.verdonk,,,,,,,,
10382135,away,NEC Nijmegen,Dirk Proper,,,dirk-proper,D. Proper,M,71,167,193,M,961685,EUR,1014508800,M,71,71,False,33.0,30.0,,,21.0,23.0,9.0,10.0,,1.0,6.0,,,,71.0,44.0,6.3,6.0,0,,3.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,
10382135,away,NEC Nijmegen,Lasse Schöne,,,lasse-schone,L. Schöne,M,,178,570,M,10077,EUR,517536000,M,20,20,False,52.0,50.0,1.0,1.0,27.0,28.0,25.0,26.0,,2.0,12.0,,,,90.0,64.0,6.7,3.0,1,,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,2.0,,,,1.0,2.0,1.0,,,,,,,,,True,,
10382135,away,NEC Nijmegen,Elayis Tavsan,,,elayis-tavsan,E. Tavsan,F,7,183,301,M,929631,EUR,988588800,M,7,7,False,12.0,9.0,,,8.0,8.0,1.0,6.0,,3.0,3.0,,,,71.0,26.0,5.9,14.0,0,,6.0,1.0,5.0,1.0,,,1.0,,,1.0,,2.0,,4.0,,,,1.0,,,,,,,,,,,
10382135,away,NEC Nijmegen,Magnus Mattsson,,,magnus-mattsson,M. Mattsson,M,8,174,794,M,896117,EUR,919900800,M,11,11,False,36.0,23.0,,,15.0,23.0,8.0,13.0,,3.0,7.0,,,,90.0,50.0,6.6,18.0,2,,5.0,,4.0,1.0,2.0,2.0,1.0,,1.0,1.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,
10382135,away,NEC Nijmegen,Souffian El Karouani,,,souffian-el-karouani,S. El Karouani,D,16,178,3591,M,991679,EUR,971913600,M,16,16,False,33.0,28.0,1.0,,12.0,15.0,16.0,21.0,1.0,10.0,6.0,,,,90.0,64.0,6.7,15.0,0,,5.0,1.0,4.0,2.0,,1.0,4.0,2.0,,3.0,,3.0,,3.0,1.0,,,1.0,,,,,,,,,,,
10382135,away,NEC Nijmegen,Oussama Tannane,,,oussama-tannane,O. Tannane,F,14,178,2916,M,249435,EUR,764380800,F,14,14,False,31.0,24.0,2.0,1.0,11.0,13.0,13.0,21.0,,8.0,1.0,,,,90.0,54.0,7.0,16.0,3,1.0,4.0,,2.0,,1.0,,4.0,3.0,,4.0,,3.0,,3.0,,1.0,,1.0,1.0,,,,,,1.0,1.0,,,
10382135,away,NEC Nijmegen,Joris Kramer,,,joris-kramer,J. Kramer,D,4,190,140,M,793742,EUR,838944000,D,5,5,True,23.0,21.0,3.0,2.0,12.0,13.0,9.0,10.0,,,3.0,,,,28.0,27.0,6.6,2.0,0,2.0,2.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,
10382135,away,NEC Nijmegen,Landry Dimata,,,landry-dimata,L. Dimata,F,10,185,507,M,826944,EUR,873072000,F,19,19,True,4.0,4.0,,,1.0,1.0,4.0,4.0,1.0,2.0,,,,,28.0,9.0,6.7,1.0,2,2.0,2.0,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,
10382135,away,NEC Nijmegen,Ibrahim Cissoko,Ibrahim Cissoko,,ibrahim-cissoko,I. Cissoko,M,20,188,378,M,1128902,EUR,1048636800,F,21,21,True,16.0,9.0,,,4.0,7.0,5.0,9.0,1.0,2.0,1.0,,,,19.0,24.0,6.8,11.0,2,,4.0,,5.0,1.0,2.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
10382135,away,NEC Nijmegen,Jordy Bruijn,,,jordy-bruijn,J. Bruijn,M,8,170,76,M,825278,EUR,838080000,M,6,6,True,20.0,18.0,4.0,4.0,9.0,9.0,10.0,12.0,,,1.0,,,,19.0,23.0,6.7,4.0,0,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,
10382135,away,NEC Nijmegen,Mattijs Branderhorst,,,mattijs-branderhorst,M. Branderhorst,G,31,192,151,M,146871,EUR,757296000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382135,away,NEC Nijmegen,Robin Roefs,,,robin-roefs,R. Roefs,G,22,193,2142,M,1012928,EUR,1042761600,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382135,away,NEC Nijmegen,Ilias Bronkhorst,Ilias,Bronkhorst,ilias-bronkhorst,I. Bronkhorst,D,2,185,69,M,899644,EUR,863222400,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382135,away,NEC Nijmegen,Terry Sanniez,,,terry-sanniez,T. Sanniez,D,25,174,16,M,787978,EUR,839635200,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382135,away,NEC Nijmegen,Andri Baldursson,,,andri-baldursson,A. Baldursson,M,16,187,235,M,932856,EUR,1010620800,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382135,away,NEC Nijmegen,Pedro Marques,,,pedro-marques,P. Marques,F,43,181,203,M,846039,EUR,893462400,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382135,away,NEC Nijmegen,Mikkel Duelund,,,mikkel-duelund,M. Duelund,F,10,178,139,M,770075,EUR,867542400,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
