match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_shotOffTarget,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_wonContest,stat_outfielderBlock,stat_totalOffside,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed
12625044,home,Al Orobah,Gaëtan Coucke,gaetan-coucke,G. Coucke,G,98,187.0,160,M,794989,EUR,910051200,G,28,28,False,23.0,12.0,14.0,3.0,0.0,9.0,10.0,3.0,13.0,9.0,4.0,6.0,90.0,36.0,8.4,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625044,home,Al Orobah,Hamed Al-Maghati,hamed-taleb,H. Al-Maghati,D,11,175.0,9,M,948603,EUR,742694400,D,11,11,False,26.0,14.0,2.0,,0.0,6.0,10.0,8.0,16.0,2.0,,,89.0,43.0,6.5,15.0,0,True,1.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
12625044,home,Al Orobah,Ismael Kandouss,ismael-kandouss,I. Kandouss,D,27,192.0,736,M,934196,EUR,879292800,D,3,3,False,28.0,22.0,6.0,1.0,0.0,18.0,20.0,4.0,8.0,4.0,,,90.0,43.0,7.1,8.0,0,,1.0,4.0,6.0,2.0,,6.0,1.0,5.0,3.0,,,1.0,,,,1.0,,,,,,,,,,,,
12625044,home,Al Orobah,Kurt Zouma,kurt-zouma,K. Zouma,D,,190.0,2246,M,139227,EUR,783216000,D,5,5,False,33.0,26.0,6.0,2.0,0.0,18.0,23.0,8.0,10.0,3.0,,,90.0,40.0,7.0,7.0,1,,4.0,,4.0,,,5.0,,,,,,,,,,,1.0,,,,,,,,,,,
12625044,home,Al Orobah,Ibrahim Al-Zubaidi,ibrahim-al-zubaidi,I. Al-Zubaidi,D,,172.0,16,M,793916,EUR,623462400,D,13,13,False,18.0,14.0,4.0,1.0,0.0,9.0,11.0,6.0,11.0,5.0,,,75.0,47.0,7.0,11.0,0,,1.0,5.0,4.0,1.0,1.0,5.0,1.0,,,1.0,2.0,1.0,2.0,,,1.0,,4.0,1.0,2.0,1.0,1.0,1.0,,,,,
12625044,home,Al Orobah,Jean Michaël Seri,jean-michael-seri,J. M. Seri,M,14,168.0,2032,M,305282,EUR,679881600,M,8,8,False,41.0,38.0,9.0,6.0,0.0,21.0,21.0,17.0,20.0,7.0,,,90.0,52.0,6.9,7.0,1,,1.0,5.0,2.0,1.0,3.0,2.0,1.0,,,1.0,,2.0,1.0,,,,,,,,1.0,1.0,,1.0,,,,
12625044,home,Al Orobah,Fahad Zubaidi,fahad-zubaidi,F. Zubaidi,M,27,175.0,36,M,1445997,EUR,1010880000,M,29,29,False,9.0,9.0,1.0,1.0,0.0,1.0,1.0,8.0,11.0,3.0,,,62.0,20.0,6.6,7.0,0,,,6.0,3.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,Fahad Zubaidi,,1.0,,3.0,,,1.0,,1.0,,,,,
12625044,home,Al Orobah,Jóhann Guðmundsson,johann-gudmundsson,J. Guðmundsson,M,,186.0,451,M,49805,EUR,656985600,M,7,7,False,24.0,22.0,2.0,2.0,0.0,7.0,8.0,17.0,20.0,5.0,,,90.0,43.0,7.3,8.0,1,,,6.0,4.0,2.0,4.0,3.0,,1.0,,,1.0,1.0,4.0,,,1.0,,4.0,2.0,,2.0,,1.0,,1.0,,,
12625044,home,Al Orobah,Karlo Muhar,karlo-muhar,K. Muhar,M,73,188.0,216,M,897590,EUR,821836800,M,73,73,False,45.0,38.0,7.0,5.0,0.0,19.0,20.0,19.0,25.0,4.0,,,90.0,59.0,7.5,10.0,2,,3.0,4.0,6.0,1.0,,4.0,1.0,2.0,1.0,,1.0,2.0,2.0,,,,1.0,,,1.0,,1.0,,,1.0,,,
12625044,home,Al Orobah,Cristian Tello,cristian-tello,C. Tello,M,,178.0,644,M,114157,EUR,681868800,M,37,37,False,32.0,23.0,1.0,1.0,0.0,10.0,10.0,13.0,24.0,7.0,,,75.0,48.0,7.6,15.0,4,,,4.0,2.0,,1.0,1.0,1.0,1.0,,4.0,,,1.0,,,,1.0,2.0,,4.0,1.0,,,1.0,2.0,1.0,,
12625044,home,Al Orobah,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,9,175.0,586,M,580392,EUR,832809600,F,21,21,False,18.0,12.0,,,1.0,4.0,4.0,8.0,14.0,4.0,,,89.0,34.0,7.7,9.0,5,,4.0,5.0,9.0,,2.0,,1.0,1.0,,2.0,4.0,2.0,1.0,,,1.0,4.0,,,1.0,1.0,,,1.0,,,1.0,
12625044,home,Al Orobah,Sattam Al-Roqi,sattam-al-roqi,S. Al-Roqi,F,24,169.0,18,M,1521951,EUR,1017273600,M,32,32,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,,,28.0,10.0,6.6,2.0,1,,,3.0,4.0,1.0,,,,2.0,2.0,,2.0,2.0,,Sattam Al-Roqi,,,,,,,,,,1.0,,,,
12625044,home,Al Orobah,Abdulmalek Al-Shammari,abdulmalek-al-shammary,A. Al-Shammari,D,17,177.0,13,M,846889,EUR,808531200,D,18,18,True,5.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,1.0,,,15.0,9.0,7.0,1.0,0,,,,2.0,,,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,
12625044,home,Al Orobah,Hussain Al-Shuweish,hussain-al-showaish,H. Al-Shuweish,D,33,185.0,17,M,818758,EUR,625881600,D,33,33,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,15.0,3.0,6.5,,0,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
12625044,home,Al Orobah,Nawaf Al Qamiri,nawaf-al-qamiri,N. A. Qamiri,D,23,171.0,15,M,1398859,EUR,992131200,D,12,12,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,1.0,2.0,,,0,,,1.0,,,,,,,,,,1.0,,Nawaf Al Qamiri,,,,,,,,,,,,,,
12625044,home,Al Orobah,Mohammed Al-Saiari,mohammed-al-saiari,M. Al-Saiari,F,70,174.0,26,M,828525,EUR,736300800,F,90,90,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,1.0,2.0,,1.0,0,,,2.0,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,
12625044,home,Al Orobah,Saud Al-Ruwaili,saud-al-ruwaili,S. Al-Ruwaili,G,22,174.0,3,M,1549044,EUR,1098489600,G,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625044,home,Al Orobah,Rafi Al Ruwaili,rafi-al-ruwaili,R. Al Ruwaili,G,1,180.0,17,M,868576,EUR,647136000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625044,home,Al Orobah,Ziyad Al Hunayti,zeyad-al-hunayti,Z. Al Hunayti,D,4,167.0,2,M,893180,EUR,860112000,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625044,home,Al Orobah,Fahad Al-Reshedi,fahad-al-reshedi,F. Al-Reshedi,M,80,173.0,10,M,818573,EUR,676339200,M,80,80,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625044,away,Al-Fateh,Péter Szappanos,peter-szappanos,P. Szappanos,G,1,194.0,332,M,803307,EUR,658540800,G,1,1,False,20.0,16.0,7.0,3.0,0.0,14.0,17.0,2.0,3.0,11.0,1.0,3.0,90.0,30.0,6.9,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625044,away,Al-Fateh,Saeed Baattia,saeed-baattia,S. Baattia,D,15,172.0,25,M,1521953,EUR,969667200,D,15,15,False,46.0,41.0,5.0,4.0,0.0,16.0,17.0,25.0,33.0,4.0,,,90.0,77.0,7.6,15.0,0,,1.0,1.0,8.0,1.0,2.0,1.0,2.0,4.0,3.0,3.0,1.0,,,Saeed Baattia,,,,4.0,,,2.0,1.0,,,,,,
12625044,away,Al-Fateh,Jason Denayer,jason-denayer,J. Denayer,D,,184.0,657,M,352664,EUR,804297600,D,64,64,False,68.0,60.0,3.0,1.0,0.0,46.0,50.0,14.0,18.0,3.0,,,90.0,81.0,7.1,8.0,1,,,3.0,4.0,,2.0,6.0,,1.0,1.0,,1.0,1.0,,,,2.0,,,,,2.0,1.0,,,1.0,,,
12625044,away,Al-Fateh,Marwane Saadane,marwane-saadane,M. Saadane,D,17,185.0,1277,M,847714,EUR,695606400,D,17,17,False,92.0,83.0,11.0,8.0,0.0,49.0,50.0,34.0,42.0,11.0,,,90.0,107.0,7.4,11.0,1,True,3.0,5.0,5.0,1.0,1.0,4.0,2.0,2.0,2.0,,,1.0,,,,1.0,,,,1.0,,2.0,,,1.0,,,
12625044,away,Al-Fateh,Mohammed Al-Konaideri,mohammed-al-konaideri,M. Al-Konaideri,D,12,175.0,21,M,1019340,EUR,971222400,D,12,12,False,36.0,30.0,1.0,,0.0,16.0,19.0,14.0,22.0,7.0,,,85.0,55.0,6.6,13.0,0,,1.0,1.0,4.0,,1.0,,1.0,1.0,,1.0,2.0,,,,,,,5.0,,,,,,,,,,
12625044,away,Al-Fateh,Suhayb Al-Zaid,suhayb-al-zaid,S. Al-Zaid,M,,175.0,122,M,1652171,EUR,1092268800,M,18,18,False,66.0,63.0,4.0,2.0,0.0,33.0,34.0,30.0,32.0,2.0,,,85.0,82.0,6.9,4.0,3,,,8.0,6.0,,1.0,1.0,,4.0,2.0,1.0,1.0,3.0,,Suhayb,Al-Zaid,2.0,2.0,,,4.0,1.0,,,1.0,,,,
12625044,away,Al-Fateh,Sofiane Bendebka,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400,M,28,28,False,70.0,63.0,4.0,2.0,0.0,29.0,30.0,34.0,40.0,4.0,,,75.0,81.0,6.8,12.0,1,,,6.0,4.0,3.0,,,,2.0,1.0,2.0,2.0,1.0,1.0,,,1.0,,,,1.0,,,,1.0,,,,
12625044,away,Al-Fateh,Mourad Batna,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800,M,11,11,False,35.0,35.0,,,0.0,8.0,8.0,30.0,37.0,2.0,,,90.0,60.0,7.5,11.0,4,,,6.0,4.0,1.0,4.0,,1.0,,,2.0,1.0,2.0,2.0,,,3.0,2.0,10.0,3.0,,3.0,,1.0,1.0,1.0,,,
12625044,away,Al-Fateh,Lucas Zelarayán,lucas-zelarayan,L. Zelarayán,M,10,172.0,1289,M,249061,EUR,708998400,M,10,10,False,65.0,54.0,5.0,2.0,0.0,21.0,21.0,33.0,47.0,3.0,,,90.0,76.0,7.3,18.0,1,,,3.0,2.0,1.0,,,,,,3.0,2.0,1.0,2.0,Lucas,Zelarayán,1.0,,3.0,,,,,,,1.0,,1.0,
12625044,away,Al-Fateh,Amine Sbai,sbai-amine,A. Sbai,F,7,175.0,387,M,1392829,EUR,973382400,M,7,7,False,18.0,15.0,2.0,1.0,0.0,6.0,6.0,11.0,15.0,4.0,,,68.0,30.0,6.7,8.0,0,,,7.0,4.0,,3.0,,,3.0,3.0,1.0,1.0,1.0,2.0,,,2.0,,3.0,2.0,1.0,,,,,,,,
12625044,away,Al-Fateh,Djaniny,djaniny,Djaniny,F,,190.0,371,M,975869,EUR,669513600,F,21,21,False,26.0,24.0,,,0.0,5.0,5.0,19.0,21.0,,,,90.0,40.0,6.9,8.0,2,,,5.0,3.0,2.0,2.0,1.0,,,,3.0,2.0,1.0,3.0,,,1.0,,,,,1.0,,,,2.0,,,1.0
12625044,away,Al-Fateh,Saad Al-Shurafa,saad-al-shurafa,S. Al-Shurafa,F,49,,21,M,1494819,EUR,1098489600,F,49,49,True,7.0,6.0,,,0.0,2.0,3.0,4.0,4.0,,,,22.0,9.0,6.7,2.0,1,,2.0,2.0,2.0,,,,,,,1.0,,,,Saad Al-Shurafa,,2.0,1.0,,,,,,,,,,,
12625044,away,Al-Fateh,Naif Masoud,naif-masoud,N. Masoud,D,6,177.0,22,M,1798265,EUR,984009600,M,6,6,True,21.0,19.0,1.0,,0.0,7.0,7.0,12.0,14.0,1.0,,,15.0,22.0,6.6,2.0,0,,,,,,,1.0,,,,,,,,Naif Masoud,,,,,,,,,,,,,,
12625044,away,Al-Fateh,Othman Al-Othman,othman-al-othman,O. Al-Othman,M,88,167.0,30,M,1096521,EUR,1050364800,M,88,88,True,7.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,6.0,2.0,,,11.0,12.0,6.9,2.0,0,,,1.0,2.0,,,,,1.0,1.0,,1.0,1.0,,Othman Alothma,,,,2.0,,,,,,,,,,
