match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_aerialWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_aerialLost,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_accurateCross,stat_shotOffTarget,stat_totalOffside,captain,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_hitWoodwork
12441719,home,RKC Waalwijk,Jeroen Houwen,jeroen-houwen,J. Houwen,G,188,36,M,339367,EUR,824601600,G,1,1,False,23.0,14.0,17.0,9.0,0.0,9.0,13.0,5.0,10.0,1.0,4.0,1.0,3.0,4.0,1.0,90.0,32.0,6.7,10.0,0.00386988,0,-0.9089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441719,home,RKC Waalwijk,Faissal Al Mazyani,faissal-al-mazyani,F. A. Mazyani,D,179,681,M,1195771,EUR,1106006400,D,33,33,False,44.0,40.0,6.0,3.0,0.0,20.0,22.0,20.0,23.0,4.0,6.0,,,,,90.0,62.0,6.7,6.0,0.0192065,1,,Faissal Al Mazyani,,33,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0159,,,,,,,,,,,,,,,,,,,,,
12441719,home,RKC Waalwijk,Redouan El Yaakoubi,redouan-el-yaakoubi,R. E. Yaakoubi,D,182,100,M,887617,EUR,822528000,D,32,32,False,42.0,39.0,6.0,5.0,0.0,23.0,24.0,16.0,18.0,9.0,5.0,,,,,90.0,63.0,7.2,4.0,0.0140187,1,,,,,,1.0,6.0,,,1.0,2.0,1.0,,,0.0389,3.0,2.0,1.0,1.0,1.0,0.3486,,,,,,,,,,,,,,,
12441719,home,RKC Waalwijk,Liam van Gelderen,liam-van-gelderen,L. v. Gelderen,D,178,172,M,910049,EUR,985305600,D,4,4,False,36.0,34.0,6.0,4.0,0.0,24.0,25.0,10.0,11.0,5.0,4.0,,,,,76.0,46.0,6.6,2.0,0.00718424,0,,,,4,,3.0,3.0,,,,2.0,,,,,1.0,,,,1.0,,3.0,,,,,,,,,,,,,,
12441719,home,RKC Waalwijk,Julian Lelieveld,julian-lelieveld,J. Lelieveld,D,184,104,M,798179,EUR,880329600,M,2,2,False,36.0,30.0,4.0,2.0,0.0,8.0,9.0,22.0,29.0,2.0,6.0,,,,,90.0,55.0,7.0,8.0,0.0379458,0,,,,2,2.0,2.0,7.0,,,,6.0,5.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
12441719,home,RKC Waalwijk,Tim van de Loo,tim-van-de-loo,T. v. d. Loo,M,180,36,M,1174460,EUR,1045872000,M,22,22,False,30.0,26.0,3.0,1.0,0.0,10.0,10.0,16.0,20.0,1.0,3.0,,,,,76.0,41.0,6.4,8.0,0.021398,0,,Tim van de Loo,,22,,7.0,1.0,2.0,,4.0,1.0,,2.0,1.0,,,,,,,,2.0,,,2.0,,,,,,,,,,,
12441719,home,RKC Waalwijk,Yassin Oukili,oukili-yassin,Y. Oukili,M,195,495,M,1010846,EUR,978480000,M,6,6,False,29.0,21.0,,,0.0,11.0,16.0,10.0,13.0,4.0,6.0,,,,,79.0,46.0,6.7,11.0,0.0121457,0,,,,5,,4.0,3.0,,,1.0,2.0,1.0,2.0,1.0,,,1.0,1.0,,,,3.0,,1.0,1.0,,,,,,,,,,,
12441719,home,RKC Waalwijk,Juan Familia-Castillo,juan-castillo,J. Familia-Castillo,D,175,185,M,856735,EUR,947721600,M,5,5,False,31.0,22.0,10.0,3.0,0.0,15.0,19.0,7.0,16.0,3.0,9.0,,,,,90.0,47.0,6.5,13.0,0.0125813,0,,,,5,4.0,2.0,2.0,1.0,,1.0,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
12441719,home,RKC Waalwijk,Mohamed Ihattaren,mohamed-ihattaren,M. Ihattaren,M,182,2918,M,929633,EUR,1013472000,F,52,52,False,37.0,27.0,3.0,2.0,0.0,10.0,11.0,18.0,32.0,,6.0,,,,,90.0,54.0,6.6,20.0,0.0638346,1,,,,52,6.0,4.0,2.0,,,,,,1.0,,0.0455,,4.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
12441719,home,RKC Waalwijk,Richonell Margaret,richonell-margaret,R. Margaret,F,191,393,M,973716,EUR,968284800,F,19,19,False,19.0,16.0,2.0,2.0,0.0,3.0,5.0,13.0,17.0,,5.0,,,,,90.0,47.0,6.6,18.0,0.0616411,1,,,,18,3.0,8.0,8.0,,,,,,3.0,,0.0354,,7.0,4.0,1.0,,0.0366,1.0,4.0,,4.0,,,1.0,,,,,,,,
12441719,home,RKC Waalwijk,Oskar Zawada,oskar-zawada,O. Zawada,F,192,705,M,318745,EUR,823132800,F,9,9,False,24.0,22.0,,,0.0,16.0,17.0,6.0,7.0,1.0,2.0,,,,,79.0,34.0,6.4,6.0,0.0127164,1,,,,19,,4.0,2.0,2.0,,,,,4.0,1.0,0.0207,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,True,,,,,,,
12441719,home,RKC Waalwijk,Roshon van Eijma,roshon-van-eijma,R. v. Eijma,D,186,59,M,925930,EUR,897350400,D,17,17,True,5.0,5.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,3.0,2.0,,,,,14.0,9.0,6.7,1.0,0.00440156,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441719,home,RKC Waalwijk,Godfried Roemeratoe,godfried-roemeratoe,G. Roemeratoe,M,178,106,M,825849,EUR,935020800,M,24,24,True,5.0,5.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,,1.0,,,,,14.0,6.0,6.5,,0.00176401,0,,,,6,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
