match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,stat_shotOffTarget,stat_lastManTackle,stat_fouls,stat_bigChanceMissed,stat_challengeLost,stat_bigChanceCreated,stat_outfielderBlock,stat_goals,stat_penaltyMiss,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_hitWoodwork
14131910,away,FC Arouca,Tiago Esgaio,tiago-esgaio,T. Esgaio,D,28,175,68,M,863637,EUR,807235200,D,28,28,False,20.0,9.0,6.0,1.0,0.0,4.0,7.0,5.0,13.0,3.0,5.0,7.0,1.0,,,,,90.0,38.0,6.3,13.0,0.0046247,,0,,0.02,0.03,-0.24,,,,,4.0,5.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,
14131910,away,FC Arouca,Boris Popović,boris-popovic,B. Popović,D,5,189,112,M,902050,EUR,951523200,D,5,5,False,18.0,13.0,5.0,2.0,0.0,9.0,10.0,4.0,8.0,,,13.0,,,,,,90.0,34.0,7.8,5.0,0.00136586,,1,,0.06,0.0,0.13,,,,,3.0,3.0,1.0,,1.0,,,,,0.5576,0.9746,0.51,,,,,,,,,,,,,,,1.0,,,,,,,,
14131910,away,FC Arouca,Jose Fontán,jose-fontan,J. Fontán,D,3,182,67,M,964609,EUR,950227200,D,3,3,False,21.0,18.0,3.0,,0.0,16.0,17.0,2.0,4.0,,2.0,7.0,,,,,,85.0,28.0,5.9,3.0,0.00086066,,0,,0.04,0.02,-0.13,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
14131910,away,FC Arouca,Amadou Dante,amadou-dante,A. Dante,D,44,179,1391,M,982610,EUR,970876800,D,44,44,False,31.0,25.0,4.0,2.0,0.0,16.0,20.0,9.0,11.0,1.0,5.0,6.0,3.0,,,,,90.0,57.0,6.8,12.0,0.00765217,,0,,0.13,0.17,-0.32,,,1.0,1.0,6.0,9.0,,,2.0,1.0,1.0,1.0,1.0,,,,,2.0,1.0,,,,,,,3.0,,2.0,,,,,,,,,,2.0,
14131910,away,FC Arouca,Taichi Fukui,taichi-fukui,T. Fukui,M,21,177,1092,M,1105857,EUR,1089849600,M,21,21,False,19.0,13.0,1.0,,0.0,7.0,11.0,6.0,8.0,,,1.0,2.0,,,,,84.0,30.0,7.3,7.0,0.16093,,0,,0.05,0.12,0.28,,,,,3.0,7.0,,,,1.0,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14131910,away,FC Arouca,David Simão,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,8,8,False,39.0,29.0,7.0,2.0,0.0,19.0,21.0,10.0,18.0,4.0,9.0,2.0,3.0,,,,,90.0,57.0,6.7,17.0,0.181027,,0,,0.3,0.17,-0.04,,True,4.0,1.0,1.0,4.0,,,,2.0,1.0,2.0,1.0,,,,2.0,,,,1.0,,,,,4.0,,,,2.0,,,,,,,,,
14131910,away,FC Arouca,Alfonso Trezza,alfonso-trezza,A. Trezza,M,19,166,267,M,973517,EUR,930009600,M,19,19,False,12.0,7.0,3.0,1.0,0.0,2.0,3.0,5.0,9.0,2.0,7.0,,6.0,,,,,71.0,23.0,6.1,9.0,0.0527192,,1,,0.14,0.16,0.14,,,1.0,,2.0,4.0,,,,2.0,,1.0,,0.0846,,-0.23,2.0,,,,3.0,,,1.0,,2.0,,1.0,,,,,,,,,,,
14131910,away,FC Arouca,Hyun-ju Lee,hyun-ju-lee,H. Lee,M,14,172,709,M,1191120,EUR,1044576000,M,14,14,False,16.0,13.0,,,0.0,7.0,8.0,6.0,8.0,2.0,6.0,,1.0,,,,,62.0,24.0,6.2,7.0,0.0025079,,0,,-0.02,0.02,-0.01,,,1.0,,,,,,,,,,,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,
14131910,away,FC Arouca,Naïs Djouahra,nais-djouahra,N. Djouahra,M,7,172,601,M,955133,EUR,943315200,M,7,7,False,27.0,25.0,,,1.0,12.0,12.0,13.0,15.0,1.0,4.0,1.0,2.0,,,,,84.0,37.0,6.8,4.0,0.258778,,1,,0.29,0.08,-0.13,,,3.0,2.0,,2.0,,,,1.0,,1.0,,0.0498,,-0.14,,1.0,1.0,,1.0,,,1.0,,,,3.0,1.0,,,,,,,,,,
14131910,away,FC Arouca,Dylan Nandín,dylan-nandin,D. Nandín,F,23,186,149,M,1510444,EUR,1014854400,F,23,23,False,6.0,4.0,,,0.0,3.0,4.0,1.0,2.0,6.0,12.0,,,,,,,71.0,19.0,6.2,7.0,0.0013482,,2,,-0.22,0.14,-0.02,,,,,4.0,7.0,,1.0,,,,2.0,3.0,0.0569,,-0.19,2.0,1.0,,,,Dylan Alexander,Nandín Berrutti,1.0,,3.0,,,,,,,,,,,,,1.0
14131910,away,FC Arouca,Pablo Gozálbez,pablo-gozalbez,P. Gozálbez,M,10,170,61,M,996932,EUR,988588800,M,10,10,True,8.0,6.0,1.0,1.0,0.0,1.0,2.0,5.0,6.0,,1.0,,2.0,,,,,28.0,16.0,6.7,4.0,0.0457862,,3,,0.18,-0.02,-0.02,,,2.0,,,2.0,,2.0,,1.0,1.0,,1.0,0.1717,,-0.46,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,
14131910,away,FC Arouca,Brian Mansilla,brian-mansilla,B. Mansilla,M,24,176,145,M,1116649,EUR,1021334400,F,24,24,True,1.0,,,,0.0,,,,1.0,,1.0,,,,,,,19.0,5.0,6.4,3.0,,,1,,-0.01,-0.38,-0.01,,,,,1.0,1.0,1.0,,,,,1.0,,0.0455,0.0479,0.02,,1.0,,,,Brian Mansilla,,,,,,,,,,,,,,,,,
14131910,away,FC Arouca,Ivan Barbero,ivan-barbero,I. Barbero,F,17,187,128,M,913728,EUR,903312000,F,17,17,True,3.0,3.0,,,1.0,1.0,1.0,2.0,2.0,1.0,3.0,,1.0,,,,,19.0,7.0,6.7,1.0,0.367284,,0,,0.11,0.06,0.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,2.0,,,,,2.0,,,1.0,,,,,,,,,,
14131910,away,FC Arouca,Espen Van Ee,van-ee-espen,E. v. Ee,M,22,179,72,M,1126965,EUR,1057363200,M,22,22,True,1.0,,1.0,,0.0,,1.0,,,,1.0,2.0,,,,,,19.0,5.0,7.6,1.0,,,1,,-0.01,0.02,-0.06,,,,,,1.0,1.0,,,1.0,,,,0.2569,0.6361,0.51,,,,,,,,,,,,1.0,,,1.0,,,,,,,,
14131910,away,FC Arouca,Miguel Puche,puche-miguel,M. Puche,F,11,180,48,M,1000680,EUR,988588800,F,11,11,True,2.0,2.0,,,0.0,2.0,2.0,,,1.0,2.0,3.0,,,,,,19.0,6.0,6.5,,2.365e-05,,0,,0.01,,0.21,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
14131910,away,FC Arouca,Nico Mantl,nico-mantl,N. Mantl,G,58,193,162,M,888592,EUR,949795200,G,58,58,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131910,away,FC Arouca,Alex Pinto,pinto-alex,A. Pinto,D,78,187,68,M,1034711,EUR,899856000,D,78,78,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131910,away,FC Arouca,Matías Rocha,matias-rocha,M. Rocha,D,4,183,65,M,1083250,EUR,982022400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131910,away,FC Arouca,Pedro Santos,santos-pedro,P. S. Carvalho,M,89,183,49,M,1014259,EUR,971308800,M,89,89,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
