match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,confirmed,isHome,id,incidentClass,player_id,player_name,playerName,rescinded,length,injury,reason,from,description
14131910,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
14131910,,,,,90,8.0,,1,,,varDecision,False,True,58132.0,goalAwarded,987597.0,Jesús Ramírez,,,,,,,
14131910,,,,,90,6.0,,1,,,card,,True,123908656.0,yellow,987597.0,Jesús Ramírez,Jesús Ramírez,False,,,,,
14131910,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,10.0,,,,
14131910,,1.0,2.0,,89,,,2,,,goal,,False,322865892.0,regular,1126965.0,Espen Van Ee,,,,,,,
14131910,,,,,88,,,3,,,substitution,,True,124538040.0,regular,,,,,,False,,,
14131910,,,,,85,,,6,,,card,,False,123908523.0,yellowRed,964609.0,Jose Fontán,Jose Fontán,False,,,Foul,,
14131910,,,,,84,,,7,,,substitution,,False,124538008.0,regular,,,,,,False,,,
14131910,,,,,84,,,7,,,substitution,,False,124538014.0,regular,,,,,,False,,,
14131910,,,,,82,,,9,,,substitution,,True,124537999.0,regular,,,,,,False,,,
14131910,,,,,80,,,11,,,card,,True,123908435.0,red,1020610.0,Matheus Dias,Matheus Dias,False,,,Professional foul last man,,
14131910,,,,,78,,,13,,,substitution,,True,124537951.0,regular,,,,,,False,,,
14131910,,1.0,1.0,,74,,,17,,,goal,,False,322864160.0,regular,902050.0,Boris Popović,,,,,,,
14131910,,,,,71,,,20,,,substitution,,False,124537872.0,regular,,,,,,False,,,
14131910,,,,,71,,,20,,,substitution,,False,124537871.0,regular,,,,,,False,,,
14131910,,1.0,0.0,,66,,,25,,,goal,,True,322863360.0,penalty,987597.0,Jesús Ramírez,,,,,,penalty,
14131910,,,,,62,,,29,,,substitution,,False,124537747.0,regular,,,,,,False,,,
14131910,,,,,57,,,34,,,card,,False,123908041.0,yellow,964609.0,Jose Fontán,Jose Fontán,False,,,Foul,,
14131910,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
14131910,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,2.0,,,,
14131910,,,,,5,,,41,,,card,,True,123906709.0,yellow,822510.0,Liziero,Liziero,False,,,Foul,,
14131910,,,,,4,,,42,,,inGamePenalty,,True,118565094.0,missed,987597.0,Jesús Ramírez,,,,,goalkeeperSave,,Goalkeeper save
14131910,,,,,-5,,,6,,,card,,True,123908550.0,red,,,Tiago Margarido,False,,,Argument,,
