match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalClearance,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_interceptionWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,player_firstName,player_lastName,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
12437523,home,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1170289,M,ViniJr,868812,EUR,963360000,F,7,7,False,33.0,20.0,2.0,2.0,0.0,3.0,4.0,19.0,37.0,4.0,,,90.0,73.0,7.8,33.0,0.342159,4,,8.0,2.0,,9.0,2.0,,2.0,,,3.0,0.0896,,6.0,,10.0,1.0,1.0,3.0,,,1.0,,14.0,5.0,,1.0,,,,,,,,
12437523,home,Real Madrid,Endrick,endrick,Endrick,F,9,173,411797,M,Endrick,1174937,EUR,1153440000,F,16,16,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,32.0,5.0,6.5,2.0,0.00098856,0,,,,,2.0,,,,,,1.0,,,,,1.0,,,2.0,1.0,,,,,,,,,1.0,,,,,,
12437523,home,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176,399381,M,AGüler,1091116,EUR,1109289600,M,15,15,True,17.0,16.0,2.0,2.0,0.0,6.0,6.0,10.0,12.0,1.0,,,12.0,19.0,6.8,2.0,0.0190205,0,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,Arda Guler,,,,,
12437523,home,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170,258553,M,Brahim,835485,EUR,933638400,M,21,21,True,8.0,7.0,,,0.0,2.0,2.0,5.0,7.0,3.0,,,12.0,16.0,7.5,3.0,0.00243619,1,,1.0,,,4.0,,1.0,,,,1.0,0.037,0.0783,,,,2.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,
12437523,home,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,60349,M,LucasVaz91,255239,EUR,678326400,D,17,17,True,5.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,,,15.0,8.0,6.9,1.0,0.130502,0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,
12437523,home,Real Madrid,Fran González,gonzalez-fran,F. González,G,26,199,17417,M,_franglez1,1493226,EUR,1119571200,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437523,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,ALunin,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437523,home,Real Madrid,David Alaba,david-alaba,D. Alaba,D,4,180,93395,M,DAlaba,66492,EUR,709344000,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437523,home,Real Madrid,Jesús Vallejo,jesus-vallejo,J. Vallejo,D,24,184,19861,M,jesusvallejo1997,355048,EUR,852422400,D,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437523,home,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66463,M,frangarci11,851271,EUR,934588800,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437523,away,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189,6832,M,unai_simon,797291,EUR,865987200,G,1,1,False,35.0,16.0,28.0,9.0,0.0,9.0,9.0,7.0,26.0,11.0,5.0,6.0,90.0,47.0,7.9,19.0,0.00785259,0,-0.28,,,,,,,,,2.0,,,,,,,,,,,,,,,,True,,,,,,1.0,1.0,1.0,
12437523,away,Athletic Club,Andoni Gorosabel,andoni-gorosabel,A. Gorosabel,D,2,174,530,M,,866810,EUR,839116800,D,2,2,False,16.0,10.0,1.0,,0.0,6.0,10.0,5.0,7.0,1.0,,,90.0,38.0,7.1,9.0,0.0326831,0,,1.0,1.0,,7.0,,,,,3.0,1.0,,,,2.0,5.0,7.0,5.0,,1.0,1.0,2.0,,,,,,,,,,,,,1.0
12437523,away,Athletic Club,Unai Núñez,unai-nunez,U. Núñez,D,4,186,733,M,,892521,EUR,854582400,D,14,14,False,16.0,12.0,3.0,2.0,0.0,10.0,12.0,2.0,4.0,1.0,,,90.0,32.0,6.9,5.0,0.00130877,0,,,,,3.0,,,,,8.0,1.0,,,,1.0,4.0,2.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,2.0
12437523,away,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186,1132,M,,959872,EUR,956966400,D,4,4,False,19.0,16.0,4.0,1.0,0.0,13.0,14.0,3.0,5.0,3.0,,,90.0,37.0,7.0,4.0,0.00139669,0,,,,2.0,3.0,,,,,10.0,1.0,,,,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,,1.0
12437523,away,Athletic Club,Adama Boiro,adama-boiro,A. Boiro,D,19,182,1918,M,,1398511,EUR,1024704000,D,32,32,False,22.0,15.0,3.0,,0.0,8.0,11.0,7.0,12.0,1.0,,,87.0,38.0,6.3,13.0,0.00786729,0,,1.0,,,3.0,,,,,,,,,,,4.0,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,,,,,,Adama Boiro,,,,,
12437523,away,Athletic Club,Beñat Prados,benat-prados,B. Prados,M,24,179,600,M,,1012409,EUR,981590400,M,24,24,False,19.0,15.0,1.0,,0.0,6.0,6.0,9.0,13.0,6.0,,,90.0,44.0,7.1,8.0,0.00702432,0,,,,,9.0,,,,,3.0,3.0,,,,2.0,10.0,6.0,5.0,,5.0,4.0,3.0,1.0,3.0,3.0,,,,,,,,,,
12437523,away,Athletic Club,Mikel Vesga,mikel-vesga,M. Vesga,M,6,191,504,M,,359742,EUR,734227200,M,6,6,False,27.0,21.0,2.0,,0.0,9.0,11.0,12.0,17.0,1.0,,,90.0,41.0,6.8,8.0,0.0151212,0,,1.0,,2.0,5.0,,,,,6.0,,,,,,5.0,2.0,2.0,,2.0,1.0,2.0,,2.0,1.0,,,,,,,,,,1.0
12437523,away,Athletic Club,Álvaro Djaló,alvaro-djalo,Á. Djaló,F,14,176,1150,M,,1160960,EUR,934761600,M,11,11,False,9.0,6.0,,,0.0,4.0,6.0,2.0,5.0,3.0,,,62.0,18.0,6.3,10.0,0.00406781,0,,2.0,,1.0,1.0,,,,,,3.0,,,1.0,3.0,6.0,,,,1.0,,,1.0,1.0,,,,,,Álvaro Djaló,,,,,
12437523,away,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1919,M,,592012,EUR,804816000,M,7,7,False,20.0,17.0,3.0,2.0,0.0,3.0,3.0,14.0,18.0,2.0,,,62.0,26.0,6.9,5.0,0.103853,0,,1.0,,,3.0,,,,,,1.0,,,1.0,,1.0,,,2.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,
12437523,away,Athletic Club,Unai Gómez,unai-gomez,U. Gómez,M,20,183,803,M,,1391375,EUR,1053820800,M,20,20,False,11.0,10.0,,,0.0,7.0,8.0,3.0,3.0,7.0,,,72.0,21.0,6.9,6.0,0.00423773,1,,,,,3.0,,1.0,,,,4.0,0.0309,0.021,,,1.0,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,
12437523,away,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188,2498,M,,605672,EUR,842486400,F,12,12,False,9.0,4.0,,,0.0,1.0,1.0,3.0,8.0,2.0,,,62.0,21.0,6.9,9.0,0.00440545,2,,,,2.0,3.0,2.0,,,,,3.0,0.1571,,,3.0,5.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,1.0
12437523,away,Athletic Club,Oihan Sancet,oihan-sancet,O. Sancet,M,8,188,3356,M,,966801,EUR,956620800,M,8,8,True,11.0,8.0,,,0.0,1.0,2.0,7.0,9.0,1.0,,,28.0,14.0,6.3,4.0,0.0775638,0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,
12437523,away,Athletic Club,Iñaki Williams,inaki-williams,I. Williams,M,9,186,20741,M,IñakiWill,783374,EUR,771638400,F,9,9,True,9.0,8.0,,,0.0,7.0,8.0,1.0,2.0,4.0,,,28.0,15.0,6.7,3.0,0.00112244,0,,1.0,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0
12437523,away,Athletic Club,Maroan Sannadi,maroan-sannadi,M. Sannadi,F,21,192,5419,M,,1520799,EUR,980985600,F,21,21,True,7.0,4.0,1.0,,0.0,2.0,2.0,2.0,6.0,2.0,,,28.0,13.0,6.4,7.0,0.00196247,0,,1.0,,1.0,2.0,,,,,,2.0,,,,2.0,5.0,,,1.0,2.0,,,1.0,,,,,,,,,,,,
12437523,away,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180,388,M,,801837,EUR,736473600,D,15,15,True,7.0,4.0,1.0,,0.0,4.0,6.0,,1.0,3.0,,,18.0,16.0,6.5,4.0,0.0003182,0,,,,,2.0,,,,,2.0,,,,,,1.0,2.0,2.0,,,,,1.0,,,,,,,,,,,,
12437523,away,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183,3110,M,,910978,EUR,931132800,D,3,3,True,3.0,2.0,1.0,,0.0,1.0,1.0,1.0,2.0,,,,11.0,6.0,6.3,1.0,0.00018696,0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
12437523,away,Athletic Club,Julen Agirrezabala,julen-agirrezabala,J. Agirrezabala,G,25,187,1097,M,,1014412,EUR,977788800,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437523,away,Athletic Club,Yuri Berchiche,yuri-berchiche,Y. Berchiche,D,17,181,1146,M,,84531,EUR,634608000,D,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437523,away,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,,52663,EUR,608515200,D,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437523,away,Athletic Club,Yeray Álvarez,yeray-alvarez,Y. Álvarez,D,5,183,811,M,,807648,EUR,790905600,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437523,away,Athletic Club,Iñigo Ruiz de Galarreta,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,944,M,,96365,EUR,744595200,M,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437523,away,Athletic Club,Peio Canales,peio-canales,P. Canales,M,18,175,400,M,,1464648,EUR,1105920000,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peio Canales,,,,,
12437523,away,Athletic Club,Mikel Jauregizar,mikel-jauregizar,M. Jauregizar,M,18,177,1766,M,,1495844,EUR,1068681600,M,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
