match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_wasFouled,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wonContest,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot
12764331,home,TSG Hoffenheim,Max Moerstedt,max-moerstedt,M. Moerstedt,F,33,194,1284,M,1418703,EUR,1137283200,F,33,33,False,,20.0,19.0,,,0.0,3.0,3.0,16.0,17.0,5.0,,87.0,38.0,7.2,7.0,0.0419507,5,,2.0,1.0,8.0,4.0,,1.0,,,,3.0,3.0,1.0,Max Moerstedt,,2.0,,,0.3634,,,,2.0,3.0,2.0,1.0,0.1488,1.0,,,,,,
12764331,home,TSG Hoffenheim,Pavel Kadeřábek,pavel-kaderabek,P. Kadeřábek,M,3,182,267,M,109296,EUR,704160000,D,3,3,True,,32.0,23.0,6.0,3.0,0.0,10.0,11.0,13.0,22.0,4.0,,34.0,47.0,7.1,10.0,0.0153769,0,,,1.0,,3.0,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,
12764331,home,TSG Hoffenheim,Umut Tohumcu,umut-tohumcu,U. Tohumcu,M,8,176,431,M,1083410,EUR,1092182400,M,17,17,True,,25.0,23.0,2.0,2.0,0.0,11.0,12.0,12.0,13.0,5.0,,34.0,28.0,6.7,3.0,0.00634074,1,,,,2.0,,,1.0,,,,,1.0,,Umut Tohumcu,,,,1.0,0.0263,,,,,,,1.0,0.0569,,,,,,,
12764331,home,TSG Hoffenheim,Tim Drexler,drexler-tim,T. Drexler,D,21,185,185,M,1152499,EUR,1110067200,D,4,4,True,,8.0,6.0,1.0,,0.0,5.0,7.0,1.0,1.0,1.0,,16.0,10.0,6.6,2.0,0.00010564,0,,,,,2.0,,,,1.0,1.0,,,,Tim Drexler,,,,,,,,,1.0,,,,,,,,,,,
12764331,home,TSG Hoffenheim,Marius Bülter,marius-bulter,M. Bülter,F,30,188,450,M,378340,EUR,733363200,F,21,21,True,,5.0,3.0,1.0,,0.0,2.0,3.0,1.0,2.0,2.0,,16.0,10.0,6.9,4.0,0.107799,1,,,1.0,,3.0,,,,1.0,1.0,2.0,,1.0,,,,,,0.0176,,,,1.0,,1.0,,,,,,,,,
12764331,home,TSG Hoffenheim,Jacob Bruun Larsen,jacob-bruun-larsen,J. B. Larsen,M,7,183,704,M,809276,EUR,906163200,F,29,29,True,,2.0,1.0,,,0.0,,,1.0,2.0,,,8.0,6.0,6.3,4.0,0.00120066,0,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
12764331,home,TSG Hoffenheim,Luca Philipp,luca-philipp,L. Philipp,G,37,192,119,M,943550,EUR,975369600,G,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764331,home,TSG Hoffenheim,David Jurásek,david-jurasek,D. Jurásek,D,39,183,1517,M,1030711,EUR,965606400,D,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764331,home,TSG Hoffenheim,Arthur Chaves,arthur-chaves,A. Chaves,D,34,187,470,M,1122806,EUR,980726400,D,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Arthur Chaves,,,,,,,,,,,,,,,,,,,,
12764331,home,TSG Hoffenheim,Haris Tabaković,haris-tabakovic,H. Tabaković,F,15,196,2739,M,259803,EUR,772070400,F,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764331,away,Dynamo Kyiv,Georgiy Bushchan,heorhiy-bushchan,G. Bushchan,G,1,198,641,M,138813,EUR,770342400,G,1,1,False,True,28.0,13.0,22.0,7.0,0.0,9.0,13.0,4.0,15.0,6.0,4.0,90.0,36.0,6.7,16.0,0.00167648,0,-0.6147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
12764331,away,Dynamo Kyiv,Oleksandr Karavayev,oleksandr-karavayev,O. Karavayev,D,20,173,158,M,137682,EUR,707443200,D,20,20,False,,44.0,36.0,4.0,2.0,0.0,20.0,22.0,17.0,24.0,4.0,,90.0,66.0,6.9,14.0,0.0616352,0,,1.0,,2.0,2.0,,1.0,3.0,2.0,2.0,1.0,,1.0,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,
12764331,away,Dynamo Kyiv,Denys Popov,denys-popov,D. Popov,D,4,185,180,M,887247,EUR,919209600,D,4,4,False,,54.0,49.0,4.0,1.0,0.0,34.0,36.0,15.0,18.0,5.0,,90.0,64.0,6.9,7.0,0.0379559,0,,1.0,1.0,3.0,3.0,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,,,,1.0,4.0,,,,,1.0,,,,,,,,,,,
12764331,away,Dynamo Kyiv,Taras Mykhavko,mykhavko-taras,T. Mykhavko,D,32,185,459,M,1413197,EUR,1117411200,D,32,32,False,,79.0,66.0,6.0,2.0,0.0,46.0,57.0,20.0,22.0,6.0,,90.0,97.0,7.3,15.0,0.0082501,0,,2.0,5.0,4.0,8.0,,1.0,8.0,1.0,1.0,1.0,1.0,,,,,3.0,1.0,,,,,2.0,,,,,,,,,,,
12764331,away,Dynamo Kyiv,Vladyslav Dubinchak,vladyslav-dubinchak,V. Dubinchak,D,44,173,101,M,859393,EUR,899251200,D,44,44,False,,72.0,64.0,,,0.0,27.0,30.0,37.0,46.0,7.0,,90.0,103.0,7.0,16.0,0.0423246,0,,2.0,,3.0,3.0,,2.0,2.0,1.0,1.0,3.0,,,,,,1.0,1.0,,4.0,,,1.0,,,,,1.0,,,,,,
12764331,away,Dynamo Kyiv,Mykola Mykhailenko,mykola-mykhailenko,M. Mykhailenko,M,91,181,94,M,976375,EUR,990489600,M,91,91,False,,26.0,19.0,,,0.0,7.0,9.0,12.0,17.0,3.0,,69.0,36.0,6.7,8.0,0.0208073,0,,,,1.0,6.0,1.0,1.0,1.0,4.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0
12764331,away,Dynamo Kyiv,Volodymyr Brazhko,volodymyr-brazhko,V. Brazhko,M,6,184,692,M,1000408,EUR,1011744000,M,6,6,False,,45.0,38.0,2.0,2.0,0.0,17.0,18.0,22.0,28.0,5.0,,84.0,60.0,7.4,8.0,0.127853,4,,1.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,3.0,0.1016,1.0,1.0,,1.0,,2.0,1.0,0.083,1.0,,,,,,
12764331,away,Dynamo Kyiv,Mykola Shaparenko,shaparenko-mykola,M. Shaparenko,M,10,180,1047,M,793749,EUR,907459200,M,10,10,False,,82.0,74.0,11.0,10.0,0.0,31.0,31.0,43.0,56.0,8.0,,89.0,105.0,7.8,16.0,0.0588678,2,,1.0,,2.0,3.0,,1.0,2.0,1.0,,2.0,,2.0,,,,,2.0,0.0557,5.0,,1.0,1.0,1.0,2.0,,,1.0,,,,,,
12764331,away,Dynamo Kyiv,Nazar Voloshyn,nazar-voloshyn,N. Voloshyn,M,9,175,229,M,1006066,EUR,1055808000,F,9,9,False,,22.0,21.0,1.0,,0.0,10.0,10.0,11.0,15.0,3.0,,90.0,34.0,6.2,8.0,0.0255451,0,,1.0,,4.0,4.0,1.0,2.0,,,,2.0,,,,,,,1.0,,3.0,,,3.0,1.0,,,,1.0,,1.0,,,,
12764331,away,Dynamo Kyiv,Vladyslav Vanat,vladyslav-vanat,V. Vanat,F,19,181,2834,M,976374,EUR,1010102400,F,11,11,False,,10.0,10.0,,,0.0,3.0,3.0,7.0,7.0,1.0,,70.0,18.0,6.5,3.0,0.00901122,1,,1.0,,5.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,0.0531,,,,,1.0,,,,,,,,,,
12764331,away,Dynamo Kyiv,Vladyslav Kabaiev,vladyslav-kabaiev,V. Kabaiev,M,22,176,131,M,550192,EUR,809913600,F,22,22,False,,35.0,31.0,,,0.0,9.0,9.0,22.0,29.0,4.0,,84.0,56.0,6.5,18.0,0.0265903,0,,1.0,,11.0,6.0,,5.0,,2.0,1.0,5.0,4.0,,,,,,,,3.0,,,3.0,2.0,,,,1.0,,,,,,
12764331,away,Dynamo Kyiv,Oleksandr Pikhalyonok,pikhalyonok-oleksandr,O. Pikhalonok,M,8,179,206,M,792296,EUR,862963200,M,76,76,True,,15.0,14.0,,,0.0,4.0,4.0,10.0,12.0,2.0,,21.0,20.0,6.9,3.0,0.0207089,0,,,,,3.0,,,,2.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,
12764331,away,Dynamo Kyiv,Eduardo Guerrero,eduardo-guerrero,E. Guerrero,F,39,180,492,M,985134,EUR,951091200,F,39,39,True,,4.0,4.0,,,0.0,,,4.0,4.0,,,20.0,6.0,6.6,,0.00398192,1,,,,,,,,,,,,,,,,,,,0.0328,,,,,,1.0,,,,,,,,,
12764331,away,Dynamo Kyiv,Valentyn Rubchynskyi,valentyn-rubchynskyi,V. Rubchynskyi,M,15,165,75,M,1397134,EUR,1013731200,M,15,15,True,,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,11.0,6.0,6.5,1.0,0.00899663,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764331,away,Dynamo Kyiv,Oleksandr Andriyevskyi,oleksandr-andriyevskyi,O. Andriyevskyi,M,18,179,41,M,191384,EUR,772502400,M,18,18,True,,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,1.0,,11.0,7.0,6.7,,0.00322544,0,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12764331,away,Dynamo Kyiv,Volodymyr Shepeliev,volodymyr-shepeliev,V. Shepeliev,M,19,184,43,M,827410,EUR,865123200,M,8,8,True,,,,,,0.0,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764331,away,Dynamo Kyiv,Ruslan Neshcheret,ruslan-neshcheret,R. Neshcheret,G,35,190,302,M,976364,EUR,1011657600,G,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764331,away,Dynamo Kyiv,Denys Ihnatenko,denys-ihnatenko,D. Ihnatenko,G,74,191,30,M,1006083,EUR,1042243200,G,74,74,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764331,away,Dynamo Kyiv,Kostiantyn Vivcharenko,kostiantyn-vivcharenko,K. Vivcharenko,D,2,178,102,M,976366,EUR,1023667200,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764331,away,Dynamo Kyiv,Maksym Diachuk,maksym-diachuk,M. Diachuk,D,15,185,111,M,1006088,EUR,1058745600,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764331,away,Dynamo Kyiv,Oleksandr Tymchyk,oleksandr-tymchyk,O. Tymchyk,D,18,180,183,M,978286,EUR,853718400,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764331,away,Dynamo Kyiv,Kristian Bilovar,kristian-bilovar,K. Bilovar,D,40,191,63,M,976373,EUR,981331200,D,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
