match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_blockedScoringAttempt,stat_totalOffside,stat_dispossessed,stat_errorLeadToAGoal,stat_outfielderBlock,stat_goals,stat_wasFouled,stat_bigChanceMissed,captain,stat_goalAssist,player_sofascoreId
11450191,home,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185,235,M,825850,EUR,923529600,G,25,25,False,25.0,16.0,14.0,5.0,12.0,14.0,4.0,11.0,3.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,90.0,33.0,6.3,9.0,0.0031884,0,-1.3786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450191,home,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179,949,M,595396,EUR,780019200,D,11,11,False,47.0,36.0,8.0,5.0,19.0,20.0,17.0,27.0,2.0,4.0,,,,,,,90.0,76.0,6.6,14.0,0.0293039,2,,1.0,3.0,8.0,1.0,1.0,1.0,2.0,2.0,6.0,3.0,1.0,1.0,4.0,0.1487,1.0,,,,,,,,,,,,,,,,,,,
11450191,home,Kayserispor,Majid Hosseini,majid-hosseini,M. Hosseini,D,5,187,803,M,359332,EUR,835228800,D,5,5,False,36.0,27.0,13.0,6.0,17.0,20.0,10.0,16.0,6.0,4.0,,,,,,,90.0,51.0,6.6,9.0,0.00283105,2,,3.0,6.0,5.0,,,,1.0,5.0,2.0,2.0,,,3.0,0.0505,,3.0,1.0,0.1966,,,,,,,,,,,,,,,,
11450191,home,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,3,180,183,M,332963,EUR,769564800,D,3,3,False,47.0,39.0,7.0,5.0,32.0,37.0,7.0,10.0,6.0,6.0,,,,,,,90.0,63.0,6.5,10.0,0.0043619,0,,,,1.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11450191,home,Kayserispor,Hasan Ali Kaldırım,hasan-ali-kaldirim,H. A. Kaldırım,D,3,182,94,M,39847,EUR,629164800,D,33,33,False,34.0,25.0,11.0,5.0,12.0,13.0,14.0,24.0,1.0,6.0,,,,,,,90.0,50.0,5.9,13.0,0.0997263,1,,1.0,4.0,1.0,,,,,1.0,,,1.0,,1.0,0.0187,,1.0,,,,,3.0,1.0,2.0,1.0,1.0,,,,,,,,,
11450191,home,Kayserispor,Kartal Kayra Yılmaz,kartal-kayra-yilmaz,K. K. Yılmaz,M,17,177,1057,M,966811,EUR,973296000,M,8,8,False,50.0,36.0,3.0,1.0,18.0,21.0,18.0,29.0,1.0,10.0,,,,,,,90.0,63.0,5.9,18.0,0.00895499,2,,,5.0,3.0,1.0,1.0,,,1.0,2.0,1.0,2.0,,1.0,0.0199,,1.0,1.0,0.0308,,,,,2.0,1.0,,2.0,1.0,,,,,,,
11450191,home,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,24,186,411,M,803869,EUR,760924800,M,6,6,False,38.0,29.0,5.0,4.0,10.0,10.0,19.0,29.0,1.0,6.0,,,,,,,80.0,52.0,6.5,14.0,0.0187891,0,,2.0,5.0,5.0,2.0,2.0,,,,1.0,,2.0,,3.0,,,1.0,,,,,1.0,,,,,2.0,,1.0,,,,,,
11450191,home,Kayserispor,Aylton Boa Morte,aylton-boa-morte,A. B. Morte,M,10,182,83,M,883918,EUR,748742400,M,70,70,False,20.0,10.0,,,3.0,6.0,7.0,15.0,,8.0,,,,,,,79.0,39.0,5.9,23.0,0.0677712,0,,,11.0,3.0,6.0,2.0,,,,1.0,1.0,5.0,,2.0,,2.0,2.0,,,,,1.0,,1.0,,,2.0,,,,,,,,
11450191,home,Kayserispor,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177,827,M,280447,EUR,837820800,M,10,10,False,26.0,18.0,3.0,1.0,8.0,10.0,12.0,21.0,1.0,8.0,,,,,,,90.0,46.0,7.1,15.0,0.0481001,2,,1.0,8.0,5.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,5.0,0.898,1.0,1.0,1.0,0.6789,,,5.0,2.0,,1.0,,2.0,,,1.0,2.0,,,,
11450191,home,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176,326,M,344009,EUR,771984000,M,7,7,False,17.0,10.0,2.0,,6.0,8.0,4.0,14.0,1.0,3.0,,,,,,,79.0,37.0,6.7,16.0,0.00782003,3,,1.0,4.0,3.0,,,,,,2.0,1.0,4.0,,1.0,0.3095,,1.0,2.0,0.6317,,,5.0,,2.0,1.0,1.0,,,,1.0,,1.0,,,
