match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_wonTackle,stat_ownGoals,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,captain,stat_goals,stat_savedShotsFromInsideTheBox
10913481,home,Al-Shabab,Seung-gyu Kim,seung-gyu-kim,S. Kim,G,81,187,324,M,235686,EUR,654652800,G,18,18,False,25.0,17.0,15.0,7.0,14.0,16.0,3.0,9.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,90.0,35.0,6.7,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913481,home,Al-Shabab,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176,240,M,818572,EUR,830217600,D,27,27,False,32.0,27.0,3.0,,12.0,14.0,16.0,20.0,1.0,4.0,2.0,4.0,2.0,,,90.0,45.0,7.1,7.0,1,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
10913481,home,Al-Shabab,Iago Santos,iago-santos,I. Santos,D,4,188,76,M,584430,EUR,706492800,D,4,4,False,54.0,50.0,10.0,7.0,39.0,40.0,11.0,14.0,3.0,7.0,6.0,9.0,,,,90.0,68.0,6.9,5.0,0,,,,1.0,,,,,,4.0,,,,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,
10913481,home,Al-Shabab,Hassan Al Tambakti,hassan-al-tambakti,H. A. Tambakti,D,87,182,1188,M,881837,EUR,918518400,D,5,5,False,42.0,37.0,7.0,2.0,32.0,35.0,5.0,7.0,1.0,6.0,4.0,5.0,1.0,,,90.0,55.0,7.1,5.0,0,,,,2.0,,,,,1.0,3.0,2.0,,,1.0,2.0,2.0,,,1.0,1.0,,,,,,,,
10913481,home,Al-Shabab,Moteb Al-Harbi,moteb-al-harbi,M. Al-Harbi,D,24,171,848,M,1022679,EUR,950918400,D,24,24,False,33.0,23.0,6.0,2.0,14.0,16.0,9.0,17.0,1.0,1.0,3.0,9.0,,,,90.0,55.0,6.0,16.0,0,,,,4.0,1.0,,,,,,1.0,,1.0,,,,,2.0,1.0,,,,1.0,,,,,
10913481,home,Al-Shabab,Grzegorz Krychowiak,grzegorz-krychowiak,G. Krychowiak,M,4,187,2715,M,76227,EUR,633571200,M,23,23,False,55.0,54.0,2.0,2.0,36.0,37.0,18.0,19.0,,2.0,5.0,3.0,1.0,,,90.0,65.0,6.5,3.0,0,,1.0,,2.0,,,,,,1.0,,,,,,,,1.0,,,Grzegorz,Krychowiak,2.0,,,,,
10913481,home,Al-Shabab,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177,32,M,893218,EUR,787881600,M,15,15,False,53.0,49.0,1.0,,27.0,27.0,22.0,26.0,2.0,5.0,,3.0,1.0,,,85.0,64.0,6.9,4.0,2,,,,3.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,2.0,1.0,1.0,,,
10913481,home,Al-Shabab,Cristian Guanca,cristian-guanca,C. Guanca,M,10,177,565,M,789438,EUR,733190400,M,8,8,False,49.0,42.0,3.0,2.0,14.0,16.0,28.0,34.0,1.0,3.0,,4.0,2.0,,,90.0,58.0,7.1,11.0,1,,1.0,,3.0,1.0,,,1.0,,,1.0,1.0,2.0,,,,,2.0,,,,,1.0,,,True,1.0,
10913481,home,Al-Shabab,Riyadh Sharahili,riyadh-sharahili,R. Sharahili,M,26,185,28,M,818624,EUR,735955200,M,89,89,False,26.0,24.0,1.0,,12.0,12.0,12.0,14.0,,5.0,,6.0,3.0,,,45.0,39.0,6.8,6.0,0,,,,4.0,3.0,,,,,,,,,1.0,,,,1.0,2.0,2.0,,,,,,,,
10913481,home,Al-Shabab,Aaron-Salem Boupendza,aaron-salem-boupendza,A. Boupendza,F,9,180,1126,M,891419,EUR,839376000,M,9,9,False,15.0,12.0,1.0,1.0,5.0,6.0,7.0,9.0,,2.0,,2.0,,,,74.0,33.0,6.7,9.0,3,,,,11.0,1.0,,,1.0,2.0,,4.0,,,2.0,,,,4.0,3.0,2.0,,,4.0,1.0,1.0,,1.0,
10913481,home,Al-Shabab,Santi Mina,santi-mina,S. Mina,F,,182,384,,306498,EUR,818294400,F,77,77,False,22.0,17.0,1.0,,9.0,9.0,8.0,15.0,1.0,2.0,2.0,1.0,1.0,,,89.0,34.0,7.8,10.0,1,1.0,2.0,,5.0,2.0,1.0,,1.0,,,1.0,,1.0,,,,,1.0,,,,,2.0,,,,1.0,
10913481,home,Al-Shabab,Éver Banega,ever-banega,É. Banega,M,11,174,1194,M,31981,EUR,583545600,M,10,10,True,29.0,24.0,1.0,,14.0,15.0,10.0,14.0,,2.0,,,1.0,,,45.0,37.0,6.5,8.0,0,,,,2.0,,,,,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,
10913481,home,Al-Shabab,Turki Al-Ammar,turki-al-ammar,T. Al-Ammar,M,7,170,151,M,965177,EUR,938044800,M,7,7,True,5.0,4.0,,,3.0,4.0,1.0,1.0,,,,1.0,,,,16.0,6.0,6.6,2.0,0,,,,3.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
10913481,home,Al-Shabab,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172,36,M,828444,EUR,730771200,M,6,6,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,1.0,,1.0,,,,17.0,6.0,6.7,1.0,0,,,,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,
10913481,home,Al-Shabab,Ahmed Abdu,ahmed-abdu,A. Abdu,F,71,183,6,M,1392248,EUR,839462400,F,71,71,True,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,3.0,,,,12.0,7.0,6.5,2.0,0,,,,3.0,1.0,,,,,,2.0,,,,,,,,,,Ahmed Abdu,,,,,,,
10913481,home,Al-Shabab,Hussein Shaian,hussain-abdoh-al-shaian,H. Shaian,G,,190,4,M,791429,EUR,611884800,G,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913481,home,Al-Shabab,Nader Al Sharari,nader-abdullah-al-sharari,N. A. Sharari,D,4,184,534,M,923040,EUR,831513600,D,88,88,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913481,home,Al-Shabab,Hattan Bahebri,hattan-bahebri,H. Bahbri,M,11,168,92,M,803052,EUR,711244800,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913481,home,Al-Shabab,Hussain Al-Sebyani,hussain-alsebyani,H. Alsebyani,M,16,168,15,M,1152012,EUR,993340800,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Hussain Alsebyani,,,,,,,
10913481,home,Al-Shabab,Mohammed Al-Yami,mohammed-issa,M. Al-Yami,M,5,181,14,M,1398871,EUR,1017705600,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Mohammed Issa,,,,,,,
10913481,away,Al-Fayha,Vladimir Stojković,vladimir-stojkovic,V. Stojković,G,28,194,228,M,13691,EUR,428198400,G,88,88,False,14.0,11.0,7.0,4.0,9.0,10.0,2.0,4.0,,,,5.0,,1.0,,90.0,17.0,5.9,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
10913481,away,Al-Fayha,Abdulrahman Al-Safri,abdulrahman-al-safri,A. Al-Safri,M,8,176,22,M,990187,EUR,733536000,D,8,8,False,31.0,25.0,,,9.0,10.0,18.0,25.0,1.0,4.0,,1.0,,,,75.0,54.0,6.7,10.0,1,,4.0,2.0,4.0,,,,,,2.0,1.0,,2.0,2.0,,2.0,,1.0,1.0,1.0,,,1.0,1.0,,,,
10913481,away,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,22,170,21,M,893199,EUR,805507200,D,22,22,False,55.0,48.0,9.0,6.0,19.0,20.0,29.0,35.0,1.0,4.0,1.0,5.0,2.0,,,90.0,64.0,6.6,7.0,0,,,,2.0,,,,,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,
10913481,away,Al-Fayha,Sami Al-Khaibary,sami-al-khaibary,S. Al-Khaibary,D,4,185,15,M,893198,EUR,622080000,D,4,4,False,45.0,37.0,7.0,1.0,28.0,31.0,9.0,14.0,,3.0,7.0,6.0,2.0,,,90.0,57.0,6.3,9.0,0,,,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,True,,
10913481,away,Al-Fayha,Hussain Al-Shuweish,hussain-al-showaish,H. Al-Shuweish,D,33,185,17,M,818758,EUR,625881600,D,33,33,False,60.0,56.0,8.0,4.0,23.0,23.0,33.0,37.0,,4.0,1.0,6.0,1.0,,,90.0,68.0,6.7,6.0,0,1.0,,,2.0,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,2.0,2.0,,,,,,,,
10913481,away,Al-Fayha,Bandar Al Mutairi,bandar-al-mutairi,B. A. Mutairi,D,33,168,13,M,847483,EUR,637372800,D,3,3,False,43.0,41.0,1.0,1.0,15.0,16.0,26.0,31.0,,1.0,2.0,5.0,,,,84.0,54.0,6.5,6.0,0,,4.0,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,
10913481,away,Al-Fayha,Paulinho Paula,paulinho-paula,Paulinho,M,18,173,1795,M,879902,EUR,852681600,M,18,18,False,43.0,36.0,7.0,5.0,5.0,5.0,31.0,39.0,,8.0,,7.0,2.0,,,90.0,64.0,6.1,14.0,1,,1.0,,12.0,4.0,,,,1.0,2.0,3.0,,,3.0,,1.0,,,6.0,4.0,,,1.0,,1.0,,,
10913481,away,Al-Fayha,Ricardo Ryller,ricardo-ryller,R. Ryller,M,28,176,231,M,870943,EUR,762307200,M,37,37,False,54.0,49.0,7.0,7.0,25.0,25.0,24.0,32.0,1.0,3.0,,7.0,1.0,,,85.0,69.0,6.8,11.0,2,,3.0,,5.0,1.0,,,1.0,1.0,2.0,2.0,,,1.0,1.0,,,2.0,,,,,1.0,1.0,,,,
