match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_unsuccessfulTouch,stat_totalCross,stat_shotOffTarget,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10407185,home,KV Oostende,Guillaume Hubert,,,guillaume-hubert,G. Hubert,G,28,198,51,M,149794,EUR,758246400,G,28,28,False,33.0,19.0,30.0,16.0,3.0,3.0,16.0,30.0,8.0,2.0,1.0,2.0,90.0,38.0,7.2,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407185,home,KV Oostende,Osaze Urhoghide,,,osaze-urhoghide,O. Urhoghide,D,3,188,129,M,915129,EUR,962668800,D,2,2,False,28.0,20.0,2.0,1.0,17.0,20.0,3.0,8.0,7.0,,,,90.0,40.0,7.4,8.0,0,3.0,4.0,3.0,8.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10407185,home,KV Oostende,Anton Tanghe,,,tanghe-anton,A. Tanghe,D,3,194,71,M,1005175,EUR,917481600,D,33,33,False,21.0,16.0,4.0,2.0,9.0,10.0,7.0,11.0,3.0,,,,90.0,32.0,6.9,7.0,0,,1.0,5.0,3.0,5.0,1.0,1.0,2.0,1.0,,2.0,True,2.0,1.0,,,,,,,,,,,,,,,,,
10407185,home,KV Oostende,Zech Medley,,,zech-medley,Z. Medley,D,3,195,94,M,960257,EUR,963100800,D,3,3,False,25.0,15.0,5.0,1.0,7.0,11.0,8.0,14.0,4.0,,,,90.0,42.0,7.7,11.0,0,1.0,3.0,3.0,4.0,6.0,3.0,2.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10407185,home,KV Oostende,Tatsuhiro Sakamoto,,,sakamoto-tatsuhiro,T. Sakamoto,M,7,170,978,M,978927,EUR,845942400,M,18,18,False,26.0,16.0,4.0,3.0,5.0,8.0,11.0,19.0,3.0,,,,90.0,73.0,7.4,18.0,1,,1.0,7.0,10.0,6.0,,2.0,5.0,4.0,3.0,2.0,,3.0,1.0,2.0,1.0,,2.0,1.0,1.0,2.0,,,,,,,,,,
10407185,home,KV Oostende,Sieben Dewaele,,,dewaele-sieben,S. Dewaele,M,18,180,72,M,901895,EUR,917913600,M,16,16,False,26.0,16.0,6.0,2.0,7.0,9.0,9.0,17.0,5.0,,,,85.0,39.0,6.7,12.0,0,2.0,,5.0,6.0,3.0,1.0,,5.0,2.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,
10407185,home,KV Oostende,Kenny Rocha Santos,,,kenny-rocha-santos,K. R. Santos,M,10,174,107,M,867520,EUR,946857600,M,10,10,False,42.0,24.0,13.0,3.0,9.0,14.0,15.0,29.0,9.0,,,,90.0,51.0,6.9,21.0,1,1.0,,2.0,3.0,1.0,,1.0,2.0,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,
10407185,home,KV Oostende,Alessandro Albanese,,,alessandro-albanese,A. Albanese,M,10,174,55,M,867257,EUR,947635200,M,99,99,False,17.0,14.0,,,7.0,7.0,8.0,13.0,5.0,,,,57.0,37.0,6.0,9.0,1,,,7.0,1.0,,,1.0,,,1.0,4.0,,,3.0,1.0,,,,3.0,,1.0,1.0,1.0,1.0,1.0,,,,,,
10407185,home,KV Oostende,Nick Bätzner,,,nick-batzner,N. Bätzner,M,9,170,71,M,959635,EUR,953078400,F,34,34,False,24.0,21.0,2.0,1.0,5.0,5.0,17.0,21.0,6.0,,,,89.0,38.0,7.2,9.0,3,,,4.0,3.0,,,,,,2.0,1.0,,,1.0,3.0,1.0,,2.0,2.0,,1.0,1.0,,,,1.0,3.0,1.0,,,
10407185,home,KV Oostende,Thierry Ambrose,,,thierry-ambrose,T. Ambrose,F,68,178,425,M,356024,EUR,859507200,F,68,68,False,21.0,12.0,,,,,13.0,24.0,2.0,,,,85.0,59.0,6.6,31.0,1,6.0,4.0,20.0,14.0,,,,1.0,1.0,5.0,1.0,,1.0,7.0,10.0,5.0,,8.0,3.0,,1.0,1.0,,,,,1.0,,,,
