match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_challengeLost,stat_keyPass,stat_fouls,stat_accurateCross,stat_shotOffTarget,stat_penaltyWon,stat_onTargetScoringAttempt,player_sofascoreId,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_penaltyConceded
10411681,home,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181.0,3538,M,333261,EUR,825897600,F,9,9,False,24.0,21.0,1.0,1.0,6.0,7.0,15.0,17.0,1.0,3.0,,2.0,,,,,90.0,34.0,7.3,4.0,1.7805,1.6755,0.0249683,6,,,,,6.0,8.0,2.0,2.0,,,,,1.0,,,1.0,1.0,1.0,,2.0,,3.0,,,,,1.0,1.0,1.0,,,,
10411681,home,Torino,Wilfried Singo,wilfried-singo,W. Singo,D,90,190.0,12125,M,978285,EUR,977702400,D,17,17,True,13.0,7.0,2.0,,3.0,4.0,5.0,11.0,1.0,4.0,,4.0,,,,,23.0,23.0,7.4,8.0,0.2336,0.8214,0.0747891,1,,,,2.0,1.0,1.0,1.0,1.0,,,,,1.0,2.0,,,1.0,,1.0,,,1.0,stephane_singo,,,,,,1.0,,,,
10411681,home,Torino,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191.0,3972,M,870263,EUR,928627200,D,4,4,True,16.0,14.0,1.0,1.0,10.0,12.0,4.0,4.0,3.0,4.0,2.0,,,,,,23.0,22.0,6.7,2.0,0.0,0.0,0.00373188,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10411681,home,Torino,Nemanja Radonjić,nemanja-radonjic,N. Radonjić,F,49,185.0,4597,M,802665,EUR,824342400,M,49,49,True,5.0,5.0,,,1.0,1.0,4.0,8.0,,3.0,,2.0,,,,,23.0,24.0,6.4,9.0,0.0627,0.0,0.0117772,2,,,,4.0,1.0,4.0,4.0,2.0,,,,,1.0,1.0,,,,,,2.0,,,n.radonjic7,,1.0,,,,,,,,
10411681,home,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191.0,1446,M,1030829,EUR,1081987200,M,66,66,True,2.0,,,,,,,2.0,,,,,,,,,1.0,2.0,,2.0,0.0,0.0,0.0,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411681,home,Torino,Demba Seck,demba-seck,D. Seck,M,19,190.0,1111,M,1012248,EUR,981763200,F,23,23,True,2.0,2.0,,,,,2.0,2.0,,,,1.0,,,,,1.0,2.0,,,0.0,0.0,0.00688157,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411681,home,Torino,Luca Gemello,luca-gemello,L. Gemello,G,1,185.0,85,M,876235,EUR,962582400,G,89,89,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411681,home,Torino,Matteo Fiorenza,matteo-fiorenza,M. Fiorenza,G,,195.0,14,M,1100377,EUR,1055635200,G,73,73,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Matteo,Fiorenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411681,home,Torino,Andreaw Gravillon,andreaw-gravillon,A. Gravillon,D,26,188.0,182,M,827934,EUR,886896000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411681,home,Torino,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187.0,534,M,928777,EUR,963964800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411681,home,Torino,Brian Bayeye,bayeye-brian,B. Bayeye,M,,190.0,675,M,1001725,EUR,962323200,M,2,2,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411681,home,Torino,Ronaldo Vieira,ronaldo-vieira,R. Vieira,M,37,180.0,211,M,839818,EUR,900806400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411681,away,Cremonese,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192.0,3101,M,865646,EUR,962409600,G,12,12,False,27.0,10.0,23.0,7.0,4.0,5.0,6.0,22.0,,,,11.0,1.0,,,,90.0,39.0,6.9,17.0,0.0,0.0,0.00203988,0,0.7025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,4.0,
10411681,away,Cremonese,Alex Ferrari,alex-ferrari,A. Ferrari,D,25,183.0,99,M,327429,EUR,773020800,D,24,24,False,35.0,23.0,8.0,3.0,14.0,18.0,9.0,18.0,4.0,12.0,6.0,6.0,,,,,86.0,53.0,7.2,13.0,0.0,0.0,0.00308722,0,,,,1.0,,3.0,,,1.0,,7.0,4.0,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,
10411681,away,Cremonese,Matteo Bianchetti,matteo-bianchetti,M. Bianchetti,D,15,189.0,177,M,158037,EUR,732326400,D,15,15,False,35.0,23.0,7.0,3.0,14.0,18.0,9.0,17.0,5.0,6.0,2.0,9.0,,,,,90.0,39.0,6.2,12.0,0.0,0.0,0.00549072,0,,,,,1.0,3.0,,,,,,,,1.0,True,2.0,,,,,,,,,,,,,,,,,
10411681,away,Cremonese,Emanuel Aiwu,emanuel-aiwu,E. Aiwu,D,47,187.0,218,M,924690,EUR,977702400,D,4,4,False,28.0,19.0,3.0,,15.0,20.0,4.0,8.0,3.0,5.0,,9.0,,,,,90.0,37.0,6.4,11.0,0.0,0.0,0.0009686,0,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,
10411681,away,Cremonese,Leonardo Sernicola,leonardo-sernicola,L. Sernicola,M,17,188.0,112,M,812314,EUR,870220800,M,17,17,False,19.0,12.0,1.0,,4.0,9.0,9.0,17.0,1.0,5.0,1.0,3.0,,,,,80.0,47.0,6.1,21.0,0.062,0.0,0.00587383,2,,,,7.0,1.0,5.0,1.0,,1.0,,,,1.0,4.0,,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,1.0
10411681,away,Cremonese,Charles Pickel,charles-pickel,C. Pickel,M,18,184.0,11753,M,758664,EUR,863654400,M,6,6,False,33.0,24.0,1.0,1.0,6.0,8.0,18.0,25.0,3.0,5.0,5.0,6.0,,,,,90.0,47.0,6.6,12.0,0.0,0.0,0.0353273,0,,,,,1.0,5.0,2.0,1.0,,,1.0,1.0,2.0,,,1.0,1.0,2.0,,,,,charlespickel,,,,,,,,,,
10411681,away,Cremonese,Soualiho Meïté,soualiho-meite,S. Meïté,M,8,187.0,963,M,139229,EUR,763862400,M,28,28,False,15.0,14.0,2.0,2.0,11.0,12.0,3.0,3.0,,2.0,,4.0,,,,,45.0,21.0,6.7,2.0,0.0,0.0,0.00048891,0,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,
10411681,away,Cremonese,Marco Benassi,marco-benassi,M. Benassi,M,,183.0,156,,249629,EUR,778982400,M,26,26,False,27.0,15.0,4.0,,8.0,12.0,9.0,18.0,1.0,4.0,,2.0,,,,,90.0,40.0,6.8,13.0,0.0304,0.0,0.190743,1,,,,3.0,2.0,3.0,,,,2.0,2.0,1.0,,1.0,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,
10411681,away,Cremonese,Emanuele Valeri,emanuele-valeri,E. Valeri,D,14,180.0,818,M,891346,EUR,912988800,M,3,3,False,20.0,9.0,5.0,2.0,4.0,6.0,6.0,20.0,1.0,4.0,2.0,4.0,,,,,90.0,56.0,6.9,27.0,0.1546,0.3544,0.0707822,2,,,,6.0,1.0,7.0,4.0,,,,2.0,,,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,
10411681,away,Cremonese,Frank Tsadjout,frank-tsadjout,F. Tsadjout,F,74,190.0,194,M,927188,EUR,933120000,F,74,74,False,21.0,17.0,,,4.0,4.0,13.0,17.0,7.0,8.0,,3.0,,,,,68.0,30.0,7.5,8.0,0.2338,0.0207,0.0184112,2,,,,,6.0,7.0,1.0,1.0,,1.0,,,4.0,,,,1.0,1.0,,,,1.0,,,,,1.0,,1.0,,,,
10411681,away,Cremonese,David Okereke,david-okereke,D. Okereke,F,77,182.0,887,M,831290,EUR,872812800,F,77,77,False,25.0,20.0,,,6.0,8.0,14.0,17.0,1.0,1.0,1.0,1.0,,,,,80.0,35.0,6.4,10.0,0.1058,0.0,0.0115503,2,,,,,2.0,5.0,1.0,,,1.0,,,3.0,,,1.0,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,
10411681,away,Cremonese,Felix Afena-Gyan,felix-afena-gyan,F. Afena-Gyan,F,33,175.0,3208,M,1108921,EUR,1042934400,F,20,20,True,10.0,9.0,,,2.0,2.0,7.0,8.0,,2.0,,1.0,,,,,45.0,22.0,6.6,4.0,0.0694,0.0,0.0325346,2,,Felix,Afena-Gyan,,2.0,6.0,3.0,2.0,,,,,1.0,,,1.0,1.0,1.0,,2.0,,,ohenegyanfelix9,,1.0,,,,,,,,
10411681,away,Cremonese,Daniel Ciofani,daniel-ciofani,D. Ciofani,F,,191.0,59,M,132410,EUR,491616000,F,9,9,True,5.0,3.0,,,,,3.0,5.0,2.0,2.0,1.0,,,,,,22.0,6.0,6.6,2.0,0.0,0.0,0.0188021,0,,,,,5.0,5.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10411681,away,Cremonese,Paolo Ghiglione,ghiglione-paolo,P. Ghiglione,M,18,188.0,100,M,787642,EUR,854841600,M,18,18,True,2.0,,2.0,,,,1.0,4.0,,,1.0,2.0,,,,,10.0,6.0,6.4,3.0,0.0,0.0,0.0249768,0,,,,2.0,,2.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10411681,away,Cremonese,Cristian Buonaiuto,cristian-buonaiuto,C. Buonaiuto,F,92,179.0,57,M,126989,EUR,725587200,M,10,10,True,2.0,1.0,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,10.0,3.0,6.4,1.0,0.0,0.0,0.0013099,0,,,,,2.0,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10411681,away,Cremonese,Luka Lochoshvili,luka-lochoshvili,L. Lochoshvili,D,24,191.0,1065,M,827473,EUR,896400000,D,44,44,True,1.0,1.0,,,,,1.0,1.0,,,2.0,,,,,,9.0,4.0,6.6,,0.0,0.0,0.00219838,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411681,away,Cremonese,Gianluca Saro,gianluca-saro,G. Saro,G,23,179.0,82,M,962018,EUR,961891200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411681,away,Cremonese,Mouhamadou Sarr,mouhamadou-sarr,M. Sarr,G,1,190.0,144,M,954291,EUR,852422400,G,45,45,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411681,away,Cremonese,Michele Castagnetti,michele-castagnetti,M. Castagnetti,M,4,180.0,88,M,131910,EUR,630720000,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411681,away,Cremonese,Giacomo Quagliata,giacomo-quagliata,G. Quagliata,M,12,177.0,118,M,973300,EUR,950918400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411681,away,Cremonese,Christian Acella,christian-acella,C. Acella,M,,,46,M,1011494,EUR,1026000000,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411681,away,Cremonese,Pablo Galdames,pablo-galdames,P. Galdames,M,4,177.0,1069,M,386230,EUR,851904000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411681,away,Cremonese,Cyriel Dessers,cyriel-dessers,C. Dessers,F,33,184.0,3800,M,541464,EUR,786844800,F,90,90,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
