match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_challengeLost,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_keyPass,stat_bigChanceCreated,stat_shotOffTarget,stat_aerialLost,stat_totalCross,stat_accurateCross,stat_goalAssist,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_totalOffside
11409080,home,Benfica,Arthur Cabral,arthur-cabral,A. Cabral,F,19,186,4963,M,arthurcabral9,870762,EUR,893462400,F,9,9,False,7.0,4.0,,,3.0,4.0,3.0,2.0,,1.0,,,,63.0,15.0,6.6,6.0,0.00029325,2,,1.0,4.0,2.0,1.0,2.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,0.1787,0.0237,,,,,1.0,,,,1.0,,,,,,
11409080,home,Benfica,Florentino Luís,florentino-luis,F. Luís,M,16,184,3615,M,,855845,EUR,935020800,M,61,61,True,36.0,34.0,2.0,2.0,9.0,9.0,27.0,3.0,,,,,,27.0,42.0,7.1,2.0,0.0168765,0,,25.0,2.0,3.0,,,,2.0,1.0,2.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
11409080,home,Benfica,Marcos Leonardo,marcos-leonardo,M. Leonardo,F,9,177,22760,M,marcosleonardo09,1047227,EUR,1051833600,F,36,36,True,1.0,,,,,,1.0,1.0,,,,,,27.0,4.0,7.3,1.0,,2,,,1.0,1.0,,,,,,1.0,,,,,,1.0,1.0,,,1.0,0.2711,0.4091,,,,1.0,,,,,,,,,,,
11409080,home,Benfica,Tiago Gouveia,tiago-gouveia,T. Gouveia,F,47,176,1493,M,,976410,EUR,992822400,F,47,47,True,13.0,12.0,,,1.0,1.0,12.0,2.0,,,,,,27.0,22.0,6.4,3.0,0.0146608,3,,11.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,,2.0,,,,1.0,0.7959,0.121,,1.0,,1.0,,,,,,1.0,,,,,
11409080,home,Benfica,Tomás Araújo,tomas-araujo,T. Araújo,D,44,186,2711,M,,983542,EUR,1021507200,D,44,44,True,19.0,17.0,1.0,,8.0,8.0,12.0,,,,,,,10.0,21.0,6.6,3.0,0.00342231,0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11409080,home,Benfica,Chiquinho,chiquinho,Chiquinho,M,22,174,1902,M,,584124,EUR,806112000,M,22,22,True,9.0,8.0,,,1.0,1.0,9.0,,,,,,,1.0,11.0,,2.0,0.00732024,0,,7.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
11409080,home,Benfica,Samuel Soares,samuel-soares,S. Soares,G,24,189,1436,M,,983550,EUR,1024099200,G,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409080,home,Benfica,David Jurásek,david-jurasek,D. Jurásek,D,39,183,1577,M,,1030711,EUR,965606400,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409080,home,Benfica,Petar Musa,petar-musa,P. Musa,F,9,190,2986,M,,827668,EUR,888969600,F,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409080,home,Benfica,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3550,M,,280979,EUR,849225600,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409080,away,Rio Ave,Jhonatan,jhonatan,Jhonatan,G,,189,96,M,,798688,EUR,673660800,G,18,18,False,37.0,32.0,8.0,5.0,30.0,34.0,3.0,8.0,1.0,,,4.0,6.0,90.0,51.0,7.3,5.0,0.00015588,0,-0.9583,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
11409080,away,Rio Ave,Josué Sá,josue-sa,J. Sá,D,3,186,48,M,,137982,EUR,708739200,D,23,23,False,49.0,44.0,3.0,1.0,36.0,38.0,12.0,4.0,,1.0,,,,90.0,61.0,6.4,7.0,0.00230778,0,,8.0,1.0,4.0,,1.0,1.0,3.0,2.0,,,,,1.0,1.0,,,,3.0,,,,,,,,,1.0,,,,,,,,,
11409080,away,Rio Ave,Aderllan Santos,aderllan-santos,A. Santos,D,33,193,103,M,,129617,EUR,608083200,D,33,33,False,32.0,29.0,2.0,,24.0,26.0,6.0,1.0,,,,,,58.0,37.0,5.6,3.0,0.00111169,0,,5.0,2.0,1.0,,,2.0,,,2.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
11409080,away,Rio Ave,Miguel Nóbrega,miguel-nobrega,M. Nóbrega,D,3,186,137,M,,1066233,EUR,955929600,D,3,3,False,55.0,46.0,3.0,,40.0,44.0,12.0,3.0,,2.0,,,,86.0,68.0,6.7,11.0,0.374179,0,,7.0,1.0,5.0,,,2.0,3.0,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,
11409080,away,Rio Ave,Costinha,costinha,Costinha,D,20,181,818,M,,988333,EUR,954028800,M,20,20,False,41.0,30.0,5.0,3.0,15.0,22.0,25.0,7.0,,2.0,,,,90.0,82.0,6.7,22.0,0.227307,0,,18.0,8.0,4.0,,5.0,1.0,1.0,1.0,3.0,,,1.0,,1.0,,,1.0,,2.0,,,,2.0,1.0,,1.0,6.0,3.0,,,,,,,,
11409080,away,Rio Ave,Amine Oudrhiri,amine-oudrhiri,A. Oudrhiri,M,95,184,104,M,,374560,EUR,720835200,M,10,10,False,48.0,41.0,3.0,2.0,21.0,25.0,23.0,2.0,,,,,,86.0,62.0,6.5,8.0,0.0219897,0,,20.0,1.0,4.0,,1.0,1.0,2.0,1.0,,,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
11409080,away,Rio Ave,Gonçalo Rodrigues,goncalo-rodrigues,G. Rodrigues,M,16,168,231,M,,357740,EUR,869184000,M,6,6,False,58.0,53.0,7.0,5.0,32.0,34.0,27.0,7.0,,,,,,90.0,73.0,7.5,10.0,0.0180952,4,,21.0,3.0,5.0,,4.0,1.0,1.0,1.0,1.0,,,,,2.0,2.0,1.0,,,2.0,0.357,1.212,True,,,,,3.0,,,2.0,,,,,,
11409080,away,Rio Ave,João Graça,joao-graca,J. Graça,M,21,177,46,M,,309296,EUR,803433600,M,21,21,False,23.0,22.0,,,9.0,9.0,16.0,3.0,,2.0,,,,58.0,36.0,6.7,7.0,0.026094,1,,13.0,5.0,4.0,1.0,1.0,,3.0,3.0,2.0,,,,,,1.0,,,,1.0,0.4174,0.9088,,1.0,,,1.0,2.0,,,,1.0,,,,1.0,
11409080,away,Rio Ave,Fábio Ronaldo,fabio-ronaldo,F. Ronaldo,F,11,178,236,M,,1134514,EUR,988416000,M,77,77,False,41.0,33.0,1.0,,18.0,21.0,20.0,6.0,,2.0,,,,90.0,64.0,7.1,14.0,0.221668,2,,15.0,4.0,5.0,2.0,3.0,3.0,2.0,1.0,,,,1.0,,1.0,1.0,,,,1.0,0.0367,0.0744,,3.0,1.0,1.0,,,,1.0,,,,,,,
11409080,away,Rio Ave,Joca Fernandes,joca-fernandes,J. Fernandes,M,8,167,50,M,,583834,EUR,822873600,F,14,14,False,20.0,14.0,3.0,1.0,6.0,8.0,13.0,4.0,,4.0,,,,58.0,35.0,6.8,13.0,0.00838851,0,,8.0,3.0,2.0,2.0,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,
11409080,away,Rio Ave,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,9,175,588,M,,580392,EUR,832809600,F,22,22,False,10.0,9.0,1.0,1.0,4.0,4.0,6.0,1.0,,,,,,64.0,22.0,6.3,3.0,0.00846582,4,,5.0,9.0,3.0,2.0,,,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,2.0,1.0,0.9405,,,,3.0,5.0,,,,,2.0,,,,1.0,
11409080,away,Rio Ave,Bruno Ventura,ventura-bruno,B. Ventura,M,10,172,22,M,,1087301,EUR,983232000,M,11,11,True,5.0,4.0,1.0,,3.0,4.0,1.0,1.0,,2.0,,,,32.0,9.0,6.3,3.0,0.00053,0,,1.0,,1.0,,1.0,,,,,Bruno,Ventura,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11409080,away,Rio Ave,Zé Manuel,ze-manuel,Z. Manuel,F,70,181,50,M,,141021,EUR,656640000,F,70,70,True,6.0,4.0,,,4.0,5.0,1.0,2.0,,,,,,32.0,8.0,6.4,2.0,2.472e-05,0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
11409080,away,Rio Ave,Patrick William,patrick-william,P. William,D,,186,83,M,,921624,EUR,865296000,D,4,4,True,18.0,16.0,4.0,3.0,13.0,15.0,3.0,,,,,,,26.0,23.0,6.4,2.0,0.00051626,0,,3.0,1.0,3.0,,,1.0,3.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11409080,away,Rio Ave,Mateo Tanlongo,mateo-tanlongo,M. Tanlongo,M,40,177,829,M,,1087046,EUR,1060646400,M,5,5,True,4.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,10.0,5.0,6.4,2.0,0.00015621,0,,1.0,1.0,,,,,,,1.0,Mateo Tanlongo,,,,,,,,,,,,,,,,,,,,,,,,,,
11409080,away,Rio Ave,Aziz,aziz,Aziz,F,9,187,741,M,,984147,EUR,910656000,F,81,81,True,1.0,1.0,,,1.0,1.0,,,,,,,,10.0,3.0,6.3,1.0,2.573e-05,0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
11409080,away,Rio Ave,Magrão,magrao,Magrão,G,15,197,176,M,,1083070,EUR,958348800,G,82,82,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Magrão,,,,,,,,,,,,,,,,,,,,,,,,,,
11409080,away,Rio Ave,Nuno Namora,nuno-namora,N. Namora,D,75,181,17,M,,892248,EUR,887241600,D,75,75,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409080,away,Rio Ave,Vítor Gomes,vitor-gomes,V. Gomes,M,,181,38,M,,44739,EUR,567388800,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409080,away,Rio Ave,Leonardo Ruiz,leonardo-ruiz,L. Ruiz,F,17,185,112,M,,605426,EUR,829785600,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
