match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_totalCross,stat_totalOffside,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,player_sofascoreId,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_dispossessed,stat_punches,stat_bigChanceMissed,stat_bigChanceCreated
13981669,home,Torino,Alberto Paleari,alberto-paleari,A. Paleari,G,1,192,363,M,259281,EUR,715046400,G,1,1,False,35.0,31.0,8.0,4.0,0.0,27.0,28.0,4.0,7.0,1.0,8.0,4.0,5.0,1.0,1.0,90.0,50.0,7.7,5.0,0.00342469,55.737766426293,10.0,27.513147166337,0.0,0.725,0,0.0272,0.08,0.02,-0.13,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981669,home,Torino,Luca Marianucci,marianucci-luca,L. Marianucci,D,35,186,890,M,1165371,EUR,1090540800,D,35,35,False,36.0,25.0,6.0,2.0,0.0,19.0,24.0,6.0,12.0,3.0,3.0,,,,,85.0,49.0,6.1,14.0,0.00662248,19.023084565415,3.0,10.081187038007,0.0,,0,,0.06,0.01,-0.46,,,,2.0,3.0,5.0,6.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13981669,home,Torino,Guillermo Maripán,guillermo-maripan,G. Maripán,D,13,193,2145,M,339909,EUR,768182400,D,13,13,False,44.0,36.0,7.0,2.0,0.0,29.0,29.0,7.0,15.0,9.0,4.0,,,,,90.0,58.0,6.4,8.0,0.00140345,160.94396360431,18.0,111.32612793886,0.0,,1,,0.04,0.07,-0.09,,,,1.0,2.0,7.0,4.0,2.0,1.0,1.0,1.0,,4.0,,1.0,1.0,0.0628,-0.03,,,,,,,,,,,,,,,,,,
13981669,home,Torino,Saúl Coco,saul-coco,S. Coco,D,23,188,1246,M,1089453,EUR,918518400,D,23,23,False,50.0,41.0,7.0,1.0,0.0,36.0,39.0,5.0,11.0,3.0,1.0,,,,,90.0,61.0,6.3,9.0,0.00312091,89.416414050301,12.0,38.26671675539,0.0,,1,,0.06,0.05,-0.33,,,,,,1.0,4.0,1.0,,2.0,1.0,,,,,,0.0104,-0.1,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,
13981669,home,Torino,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,16,178,658,M,934409,EUR,963705600,M,16,16,False,24.0,20.0,3.0,2.0,0.0,11.0,13.0,9.0,11.0,1.0,2.0,,,,,90.0,35.0,6.6,6.0,0.0598177,95.831847420493,9.0,65.863782398835,1.0,,0,,0.2,0.21,-0.11,,,,2.0,,2.0,2.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,1.0,1.0,44.484762422707,45.026398301441,,,,,,,,,,
13981669,home,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5495,M,357596,EUR,875923200,M,10,10,False,29.0,26.0,4.0,3.0,0.0,15.0,16.0,11.0,13.0,,8.0,,,,,90.0,43.0,6.8,4.0,0.0240647,61.12821448474,10.0,9.5909683822153,0.0,,2,,0.13,0.06,-0.13,,,,1.0,1.0,3.0,8.0,1.0,3.0,2.0,1.0,,2.0,,1.0,4.0,0.1631,0.32,1.0,1.0,,,1.0,,,,niksivlasic_,True,1.0,1.0,0.1936,,,,,
13981669,home,Torino,Matteo Prati,matteo-prati,M. Prati,M,4,182,703,M,1111640,EUR,1072569600,M,4,4,False,29.0,23.0,5.0,2.0,0.0,16.0,17.0,7.0,12.0,2.0,2.0,,,,,54.0,35.0,6.4,8.0,0.0269089,78.887785606345,11.0,17.772393483586,0.0,,0,,0.01,0.05,-0.06,,,,,,3.0,,2.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
13981669,home,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191,1444,M,1030829,EUR,1081987200,M,66,66,False,21.0,18.0,1.0,1.0,0.0,12.0,12.0,6.0,9.0,,,,,,,54.0,32.0,6.5,7.0,0.0535362,22.920620995388,3.0,11.5522997927,0.0,,0,,0.08,-0.06,-0.13,,,,,3.0,4.0,4.0,1.0,2.0,,,,3.0,1.0,,1.0,,,,,,,4.0,,,,,,,,,1.0,,,,
13981669,home,Torino,Zakaria Aboukhlal,zakaria-aboukhlal,Z. Aboukhlal,F,7,179,7966,M,856737,EUR,950832000,M,7,7,False,22.0,19.0,2.0,1.0,0.0,9.0,9.0,10.0,13.0,1.0,,,,,,45.0,36.0,6.6,10.0,0.018567,107.16824238217,8.0,82.383067854024,4.0,,0,,0.04,0.15,-0.08,,,,,,4.0,1.0,2.0,,1.0,1.0,2.0,,,,,,,1.0,,,,3.0,,20.298342546029,76.124542071537,zakariaaboukhlal,,,,,,1.0,,,
13981669,home,Torino,Che Adams,che-adams,C. Adams,F,19,175,2935,M,773409,EUR,837216000,F,19,19,False,17.0,12.0,3.0,2.0,0.0,4.0,5.0,8.0,12.0,,,,,,,45.0,19.0,6.8,5.0,0.00905706,23.442815654427,3.0,18.459143505557,0.0,,0,,-0.04,0.07,-0.01,,,,2.0,1.0,2.0,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
13981669,home,Torino,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179,9835,M,341143,EUR,804902400,F,18,18,False,21.0,12.0,1.0,,0.0,7.0,7.0,5.0,14.0,,2.0,,,,,90.0,30.0,6.0,12.0,0.00130186,82.563017830419,12.0,-34.076638762291,1.0,,1,,-0.35,-0.03,-0.06,,,,1.0,,6.0,2.0,1.0,,,,,2.0,,1.0,1.0,0.0175,-0.1,1.0,1.0,,,1.0,,7.1760328360669,11.800393891731,simeonegiovanni,,,,,,2.0,,,
