match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_totalCross,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goalAssist,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_hitWoodwork,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_errorLeadToAGoal
11408346,home,Benfica,Anatoliy Trubin,anatoliy-trubin,A. Trubin,G,1,200,9533,M,anatoliytrubin81,966616,EUR,996624000,G,1,1,False,20.0,16.0,7.0,3.0,14.0,15.0,2.0,5.0,1.0,7.0,3.0,6.0,1.0,90.0,33.0,7.9,4.0,0.00024477,0,0.1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408346,home,Benfica,Alexander Bah,alexander-bah,A. Bah,D,6,183,2276,M,,850976,EUR,881625600,D,6,6,False,25.0,20.0,1.0,,8.0,10.0,12.0,15.0,,4.0,,,,52.0,35.0,6.8,8.0,0.408372,0,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11408346,home,Benfica,António Silva,antonio-silva,A. Silva,D,4,187,8155,M,antoniosilva.66,1006069,EUR,1067472000,D,4,4,False,72.0,71.0,9.0,8.0,38.0,38.0,33.0,34.0,3.0,5.0,,,,90.0,80.0,7.1,1.0,0.031659,0,,,,3.0,,5.0,3.0,,,,1.0,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
11408346,home,Benfica,Nicolás Otamendi,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,Notamendi30,74915,EUR,571622400,D,30,30,False,70.0,62.0,6.0,3.0,34.0,37.0,28.0,33.0,8.0,5.0,,,,90.0,84.0,7.2,10.0,0.0221125,1,,,,1.0,3.0,3.0,5.0,,,1.0,1.0,,1.0,1.0,1.0,True,1.0,1.0,1.0,0.0167,,,,,,,,,,,,,,,,
11408346,home,Benfica,Fredrik Aursnes,fredrik-aursnes,F. Aursnes,M,8,179,3950,M,,228364,EUR,818553600,D,8,8,False,70.0,59.0,7.0,3.0,22.0,23.0,37.0,48.0,1.0,6.0,,,,90.0,111.0,7.3,18.0,0.073354,1,,,,,1.0,4.0,8.0,1.0,,2.0,1.0,,4.0,2.0,1.0,,,1.0,1.0,0.4245,1.0,4.0,2.0,1.0,,,,,,,,,,,,
11408346,home,Benfica,Florentino Luís,florentino-luis,F. Luís,M,16,184,3615,M,,855845,EUR,935020800,M,61,61,False,67.0,60.0,3.0,3.0,19.0,23.0,41.0,44.0,,8.0,,,,90.0,79.0,7.4,7.0,0.0591712,1,,,,5.0,,7.0,6.0,,,,1.0,1.0,4.0,2.0,1.0,,1.0,,2.0,0.0247,,1.0,1.0,,1.0,,,,,,,,,,,
11408346,home,Benfica,João Mário,joao-mario,J. Mário,M,10,179,3804,M,JoaoMario,97001,EUR,727401600,M,20,20,False,64.0,55.0,5.0,2.0,18.0,20.0,37.0,44.0,,8.0,,,,90.0,78.0,6.8,12.0,0.146543,2,,,,,1.0,4.0,3.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,0.1174,,2.0,,,2.0,,,,,,,,,,,
11408346,home,Benfica,Ángel Di María,angel-di-maria,Á. Di María,F,11,180,84815,M,ÁDiMaría,30027,EUR,571795200,M,11,11,False,49.0,36.0,3.0,,5.0,5.0,34.0,56.0,,3.0,,,,89.0,82.0,8.2,27.0,0.532185,5,,,,2.0,,7.0,7.0,,1.0,1.0,2.0,4.0,2.0,1.0,1.0,,,2.0,,0.2075,12.0,7.0,3.0,,,1.0,3.0,3.0,0.467,,,,,,,
11408346,home,Benfica,Rafa Silva,rafa-silva,R. Silva,M,27,170,16782,M,Rafa_Silva,252577,EUR,737596800,M,27,27,False,19.0,15.0,,,1.0,1.0,14.0,20.0,,1.0,,,,70.0,28.0,6.9,9.0,0.0468927,2,,,,,,2.0,2.0,1.0,,2.0,,3.0,2.0,,,,1.0,1.0,,0.2332,2.0,,,,1.0,,,,,,,,,,,
11408346,home,Benfica,David Neres,david-neres,D. Neres,F,7,175,15134,M,davidneres,850993,EUR,857347200,M,7,7,False,38.0,33.0,,,8.0,8.0,27.0,33.0,,2.0,,,,89.0,61.0,7.3,13.0,0.425731,4,,,,,,7.0,4.0,2.0,,2.0,2.0,3.0,,,2.0,,,,,0.4998,3.0,5.0,2.0,,3.0,,2.0,1.0,0.9551,1.0,,,,,,
