match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goals,stat_outfielderBlock,stat_fouls,stat_keyPass,player_sofascoreId,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside,captain,stat_goodHighClaim
12764866,home,FC København,Oliver Højer,,,oliver-hojer,O. Højer,M,38,176,200,M,1426255,EUR,1169596800,M,38,38,True,5.0,5.0,,,0.0,1.0,1.0,4.0,6.0,,,,13.0,10.0,6.4,2.0,0.00219361,1,,2.0,,1.0,,3.0,1.0,,,,,,,,1.0,0.0271,,,,1.0,,,1.0,,1.0,,,,,,,
12764866,home,FC København,German Onugkha,,,german-onugkha,G. Onugkha,F,9,190,813,M,928418,EUR,836611200,F,9,9,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,,,13.0,6.0,6.5,3.0,4.107e-05,2,,,,1.0,2.0,3.0,2.0,2.0,,,,,,,,0.149,,,,,,,,,2.0,,,,,,,
12764866,home,FC København,Theo Sander,Theo Sander,,theo-sander,T. Sander,G,30,192,292,M,1116074,EUR,1105142400,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764866,home,FC København,Rúnar Alex Rúnarsson,,,runar-alex-runarsson,R. Rúnarsson,G,31,185,415,M,187023,EUR,793065600,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764866,home,FC København,Gabriel Pereira,,,gabriel-pereira,G. Pereira,D,5,188,599,M,992652,EUR,957657600,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764866,home,FC København,Rodrigo Huescas,,,huescas-rodrigo,R. Huescas,D,13,173,3049,M,1113368,EUR,1063843200,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764866,home,FC København,Robert,Robert,,robert,Robert,M,16,174,1184,M,1500254,EUR,1113350400,F,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764866,home,FC København,William Clem,William Clem,,william-clem,W. Clem,M,36,191,263,M,1083413,EUR,1087689600,M,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764866,home,FC København,Amin Chiakha,,,amin-chiakha,A. Chiakha,F,19,191,8127,M,1417092,EUR,1142121600,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,amin_chiakha,,,,,,,,,,
12764866,away,Jagiellonia Białystok,Sławomir Abramowicz,,,slawomir-abramowicz,S. Abramowicz,G,50,188,489,M,1152849,EUR,1086739200,G,50,50,False,27.0,14.0,18.0,5.0,0.0,11.0,12.0,3.0,15.0,11.0,1.0,4.0,90.0,38.0,7.2,13.0,0.00098818,0,-0.3688,,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0
12764866,away,Jagiellonia Białystok,Michal Sáček,,,michal-sacek,M. Sáček,D,61,175,123,M,837203,EUR,843091200,D,16,16,False,35.0,23.0,2.0,1.0,0.0,18.0,24.0,5.0,11.0,7.0,,,90.0,58.0,6.8,16.0,0.0556132,0,,,,1.0,4.0,7.0,9.0,2.0,1.0,,2.0,3.0,2.0,2.0,1.0,,,,,2.0,,,3.0,,,5.0,,,,,,
12764866,away,Jagiellonia Białystok,Dušan Stojinović,,,dusan-stojinovic,D. Stojinović,D,3,185,96,M,925880,EUR,967248000,D,3,3,False,43.0,34.0,6.0,1.0,0.0,28.0,35.0,6.0,8.0,2.0,,,90.0,55.0,6.9,9.0,0.0165248,0,,,,1.0,2.0,3.0,4.0,,,,5.0,2.0,1.0,,,,,,1.0,1.0,1.0,,1.0,,,2.0,,,,,,
12764866,away,Jagiellonia Białystok,Adrián Diéguez,,,adrian-dieguez,A. Diéguez,D,26,188,93,M,851890,EUR,823392000,D,17,17,False,49.0,40.0,14.0,6.0,0.0,34.0,39.0,6.0,10.0,2.0,,,90.0,59.0,7.0,10.0,0.00286168,0,,,,1.0,3.0,3.0,4.0,,,,6.0,1.0,,,,,,,2.0,2.0,,,,,,,,,,,,
12764866,away,Jagiellonia Białystok,João Moutinho,,,joao-moutinho,J. Moutinho,D,4,183,347,M,928431,EUR,884563200,D,44,44,False,40.0,34.0,4.0,,1.0,26.0,28.0,9.0,13.0,5.0,,,90.0,53.0,6.8,11.0,0.122784,0,,1.0,1.0,3.0,,4.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,
12764866,away,Jagiellonia Białystok,Miguel Villar Miki,,,miguel-villar-miki,Miki,M,23,173,96,M,950032,EUR,843091200,M,20,20,False,13.0,7.0,1.0,,0.0,2.0,7.0,5.0,9.0,1.0,,,62.0,29.0,6.6,12.0,0.00443045,0,,3.0,,,,1.0,2.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,2.0,1.0,,,,,
12764866,away,Jagiellonia Białystok,Aurélien Nguiamba,Aurélien,Nguiamba,aurelien-nguiamba,A. Nguiamba,M,10,179,90,M,826206,EUR,916531200,M,39,39,False,27.0,26.0,1.0,,0.0,19.0,20.0,7.0,7.0,3.0,,,84.0,38.0,6.6,2.0,0.0435975,0,,,,2.0,,3.0,3.0,,,,1.0,2.0,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,
12764866,away,Jagiellonia Białystok,Marcin Listkowski,,,listkowski-marcin,M. Listkowski,F,10,178,280,M,796673,EUR,887068800,M,29,29,False,14.0,12.0,2.0,,0.0,8.0,10.0,4.0,4.0,4.0,,,55.0,25.0,6.5,7.0,0.00234547,0,,,,,1.0,1.0,3.0,,,,,1.0,1.0,4.0,1.0,,,,,,,,,,,,1.0,,,,,
12764866,away,Jagiellonia Białystok,Kristoffer Normann Hansen,,,kristoffer-normann-hansen,K. N. Hansen,M,,180,120,M,230288,EUR,776649600,M,99,99,False,10.0,10.0,,,0.0,5.0,5.0,6.0,7.0,3.0,,,55.0,16.0,6.6,3.0,0.0557411,0,,2.0,1.0,,,2.0,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,
12764866,away,Jagiellonia Białystok,Jesús Imaz,,,jesus-imaz,J. Imaz,M,11,174,626,M,175177,EUR,654307200,F,11,11,False,11.0,7.0,,,0.0,4.0,5.0,3.0,6.0,3.0,,,45.0,17.0,6.5,7.0,0.00421565,1,,,,,,3.0,1.0,1.0,1.0,,,,,1.0,,0.0255,,,,1.0,,,1.0,,,,1.0,1.0,,,True,
12764866,away,Jagiellonia Białystok,Afimico Pululu,,,afimico-pululu,A. Pululu,F,10,175,3202,M,886127,EUR,922147200,F,10,10,False,12.0,8.0,,,1.0,1.0,2.0,7.0,10.0,2.0,,,90.0,29.0,8.0,11.0,0.0236949,2,,,,4.0,1.0,12.0,7.0,3.0,1.0,2.0,,1.0,,2.0,4.0,0.2161,0.4352,1.0,,3.0,1.0,,,,,,3.0,,1.0,1.0,,
12764866,away,Jagiellonia Białystok,Taras Romanczuk,,,taras-romanczuk,T. Romanczuk,M,6,186,490,M,578364,EUR,690076800,M,6,6,True,16.0,14.0,1.0,,0.0,8.0,8.0,6.0,8.0,1.0,,,45.0,24.0,6.6,3.0,0.0026081,0,,,,2.0,2.0,2.0,3.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,
12764866,away,Jagiellonia Białystok,Tomás Silva,,,tomas-silva,Tomás,D,10,172,137,M,1176102,EUR,939945600,M,82,82,True,10.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,8.0,3.0,,,35.0,18.0,6.6,7.0,0.0134942,0,,,,1.0,3.0,4.0,4.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,1.0,2.0,,,,,
12764866,away,Jagiellonia Białystok,Darko Churlinov,,,darko-churlinov,D. Churlinov,M,17,180,491,M,876345,EUR,963273600,F,21,21,True,10.0,9.0,1.0,1.0,0.0,5.0,5.0,4.0,7.0,2.0,,,35.0,22.0,7.2,7.0,0.00475686,1,,2.0,,,1.0,5.0,3.0,2.0,1.0,1.0,,1.0,,1.0,,0.4194,0.2807,1.0,,,,,2.0,,,,2.0,,,,,
12764866,away,Jagiellonia Białystok,Peter Kováčik,,,peter-kovacik,P. Kováčik,M,77,177,224,M,1031562,EUR,1007164800,M,22,22,True,11.0,6.0,,,0.0,1.0,2.0,5.0,9.0,2.0,,,28.0,18.0,6.4,10.0,0.0105707,0,,,,3.0,,6.0,2.0,4.0,2.0,,,,,2.0,,,,,,,,,,,,,1.0,,,,,
12764866,away,Jagiellonia Białystok,Jarosław Kubicki,,,jaroslaw-kubicki,J. Kubicki,M,14,179,124,M,559968,EUR,807753600,M,14,14,True,3.0,3.0,,,0.0,3.0,3.0,,,,,,15.0,6.0,6.6,,3.27e-05,0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
12764866,away,Jagiellonia Białystok,Max Stryjek,,,max-stryjek,M. Stryjek,G,1,188,209,M,814808,EUR,837648000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764866,away,Jagiellonia Białystok,Miłosz Piekutowski,Milosz Piekutowski,,milosz-piekutowski,M. Piekutowski,G,22,188,231,M,1390323,EUR,1147046400,G,66,66,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764866,away,Jagiellonia Białystok,Jetmir Haliti,,,jetmir-haliti,J. Haliti,D,,188,51,M,930636,EUR,842659200,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764866,away,Jagiellonia Białystok,Cezary Polak,,,cezary-polak,C. Polak,D,5,184,147,M,1144613,EUR,1054339200,M,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764866,away,Jagiellonia Białystok,Mateusz Skrzypczak,,,skrzypczak-mateusz,M. Skrzypczak,D,72,191,671,M,981527,EUR,966902400,D,72,72,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764866,away,Jagiellonia Białystok,Alan Rybak,,,rybak-alan,A. Rybak,F,9,178,103,M,1508052,EUR,1164931200,F,51,51,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
