match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_expectedGoals,captain,stat_hitWoodwork,stat_clearanceOffLine,stat_outfielderBlock,stat_lastManTackle,stat_keyPass,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goodHighClaim,stat_bigChanceMissed,stat_bigChanceCreated
12499490,home,FC Augsburg,Samuel Essende,samuel-essende,S. Essende,F,9,192,6430,M,855808,EUR,885513600,F,9,9,False,13.0,13.0,1.0,1.0,0.0,5.0,5.0,8.0,8.0,5.0,,1.0,3.0,,,,,61.0,22.0,6.9,4.0,0.0275231,2,,,,4.0,1.0,2.0,2.0,,,,,0.1344,,,,,,1.0,,,,2.0,1.0,3.0,,,,,,,essende.s,,,
12499490,home,FC Augsburg,Fredrik Jensen,fredrik-jensen,F. Jensen,M,97,183,325,M,846356,EUR,873763200,M,24,24,True,3.0,1.0,,,0.0,,,1.0,4.0,2.0,,,,,,,,29.0,11.0,6.5,7.0,0.00014312,0,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,2.0,1.0,,,,,,,,,
12499490,home,FC Augsburg,Mergim Berisha,mergim-berisha,M. Berisha,F,20,186,561,M,770083,EUR,894844800,F,37,37,True,6.0,5.0,,,0.0,1.0,2.0,4.0,4.0,4.0,,,,,,,,29.0,12.0,6.7,3.0,0.00140382,2,,,,1.0,,,1.0,,,,,0.1033,,1.0,,1.0,,,,,1.0,,,1.0,,2.0,1.0,,,,,,,
12499490,home,FC Augsburg,Henri Koudossou,koudossou-henri,H. Koudossou,D,8,180,78,M,1083891,EUR,933638400,D,44,44,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,11.0,5.0,6.9,,0.0508008,0,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,
12499490,home,FC Augsburg,Phillip Tietz,tietz-phillip,P. Tietz,F,20,190,467,M,822340,EUR,868406400,F,21,21,True,,,,,0.0,,,,,1.0,,,,,,,,4.0,3.0,,1.0,,1,,,,1.0,,,,,,,1.0,0.0824,,,,,,,,,,,,1.0,,,,,1.0,0.6463,,,,
12499490,home,FC Augsburg,Nediljko Labrović,nediljko-labrovic,N. Labrović,G,22,196,1320,M,947986,EUR,939513600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499490,home,FC Augsburg,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499490,home,FC Augsburg,Noahkai Banks,noahkai-banks,N. Banks,D,40,193,620,M,1597260,EUR,1164931200,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,Noahkai,Banks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499490,home,FC Augsburg,Mads Pedersen,mads-pedersen,M. Pedersen,D,3,179,157,M,809219,EUR,841536000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499490,home,FC Augsburg,Elvis Rexhbeçaj,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499490,away,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1775,M,38440,EUR,647395200,G,1,1,False,47.0,37.0,17.0,7.0,0.0,34.0,38.0,3.0,9.0,,,,11.0,2.0,2.0,,,90.0,53.0,7.3,10.0,0.00070594,0,0.6812,,,,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,1.0,,
12499490,away,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,D,35,35,False,47.0,39.0,7.0,3.0,0.0,20.0,24.0,19.0,24.0,3.0,,3.0,2.0,,,,,90.0,68.0,7.3,11.0,0.0267888,2,,,,2.0,2.0,7.0,,1.0,5.0,1.0,,0.137,,,,,,,1.0,,,,,1.0,,1.0,1.0,,1.0,0.1222,,,1.0,
12499490,away,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1832,M,581302,EUR,837561600,D,4,4,False,73.0,63.0,6.0,2.0,0.0,45.0,48.0,18.0,25.0,1.0,1.0,13.0,6.0,,,,,90.0,93.0,7.6,12.0,0.0201858,0,,,,,7.0,9.0,,,2.0,,,,,,,1.0,,,,,,,,2.0,,,,1.0,,,,,,
12499490,away,Eintracht Frankfurt,Arthur Theate,arthur-theate,A. Theate,D,3,186,2196,M,965778,EUR,959212800,D,3,3,False,53.0,47.0,5.0,3.0,0.0,37.0,40.0,11.0,14.0,2.0,2.0,1.0,3.0,,,,,56.0,60.0,6.7,8.0,0.0488249,0,,,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,
12499490,away,Eintracht Frankfurt,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1615,M,921789,EUR,868579200,M,13,13,False,32.0,23.0,1.0,,0.0,7.0,9.0,16.0,24.0,5.0,2.0,1.0,1.0,,,,,90.0,51.0,7.0,14.0,0.0205131,0,,,,,1.0,7.0,,,5.0,3.0,,,,1.0,,,,,1.0,,,3.0,1.0,2.0,,1.0,,,,,,,,
12499490,away,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2774,M,1142211,EUR,1088294400,M,16,16,False,59.0,54.0,3.0,,0.0,23.0,25.0,31.0,34.0,3.0,,,4.0,,,,,90.0,69.0,7.5,7.0,0.0516894,0,,Hugo Larsson,,,1.0,5.0,,1.0,3.0,2.0,,,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,1.0
12499490,away,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,15,15,False,52.0,46.0,5.0,2.0,0.0,25.0,27.0,21.0,25.0,3.0,1.0,1.0,,,,,,90.0,70.0,7.5,8.0,0.034342,0,,,,1.0,,7.0,,2.0,5.0,5.0,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,ellyes_skhiri,,,
12499490,away,Eintracht Frankfurt,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17688,M,1192318,EUR,1038441600,M,8,8,False,22.0,18.0,2.0,1.0,0.0,7.0,8.0,11.0,18.0,3.0,,1.0,1.0,,,,,45.0,31.0,6.5,11.0,0.0398015,0,,,,1.0,2.0,2.0,,,,,,,,,,,,,4.0,,2.0,,,1.0,,,,,,,fareschaibi28,,,
12499490,away,Eintracht Frankfurt,Nathaniel Brown,nathaniel-brown,N. Brown,D,21,179,1784,M,1159759,EUR,1055721600,M,21,21,False,21.0,18.0,1.0,,0.0,14.0,17.0,8.0,13.0,3.0,1.0,,3.0,,,,,90.0,50.0,7.2,10.0,0.151171,0,,,,,,6.0,,,4.0,2.0,,,,,,,,2.0,9.0,4.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,
12499490,away,Eintracht Frankfurt,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185,6853,M,147745,EUR,749520000,F,30,30,False,9.0,8.0,,,0.0,3.0,3.0,5.0,6.0,5.0,,,1.0,,,,,45.0,18.0,6.3,6.0,0.0066887,0,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,3.0,,1.0,,,,,mbatshuayi,,,
12499490,away,Eintracht Frankfurt,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97147,M,1048422,EUR,1024531200,F,11,11,False,26.0,16.0,,,0.0,2.0,6.0,14.0,20.0,5.0,,1.0,3.0,,,,,90.0,40.0,6.7,17.0,0.0527058,3,,Hugo Ekitiké,,1.0,3.0,4.0,1.0,,,,,0.4491,,,,,,,,,3.0,2.0,1.0,2.0,,,,,2.0,0.576,hekitike,,1.0,
12499490,away,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,F,36,36,True,6.0,2.0,1.0,1.0,0.0,,1.0,3.0,7.0,1.0,,,4.0,,,,,45.0,21.0,7.2,9.0,0.0494401,3,,,,,,6.0,1.0,,1.0,1.0,,0.5429,,,,,,,2.0,1.0,1.0,2.0,2.0,2.0,3.0,,,,2.0,0.7392,,,1.0,
12499490,away,Eintracht Frankfurt,Jean-Mattéo Bahoya,jean-matteo-bahoya,J. Bahoya,M,19,180,2331,M,1146148,EUR,1115424000,F,19,19,True,13.0,10.0,,,0.0,2.0,3.0,9.0,14.0,2.0,,,7.0,,,,,45.0,26.0,7.4,9.0,0.17216,0,,Jean Bahoya,,,,3.0,,,3.0,2.0,,,,,,,,3.0,4.0,1.0,2.0,,,1.0,,,,,,,,,,2.0
12499490,away,Eintracht Frankfurt,Nnamdi Collins,nnamdi-collins,N. Collins,D,34,191,1316,M,1048569,EUR,1073692800,D,34,34,True,27.0,27.0,,,0.0,16.0,16.0,11.0,11.0,1.0,,4.0,3.0,,,,,34.0,35.0,6.7,1.0,0.00955028,0,,Nnamdi Collins,,,,2.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,
12499490,away,Eintracht Frankfurt,Jens Grahl,jens-grahl,J. Grahl,G,33,193,154,M,27214,EUR,590889600,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499490,away,Eintracht Frankfurt,Aurèle Amenda,aurele-amenda,A. Amenda,D,5,194,696,M,999276,EUR,1059609600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499490,away,Eintracht Frankfurt,Oscar Højlund,oscar-hojlund,O. Højlund,M,6,184,1040,M,1149113,EUR,1104796800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,Oscar Höjlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499490,away,Eintracht Frankfurt,Can Uzun,can-uzun,C. Uzun,M,42,186,10657,M,1440948,EUR,1131667200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,Can Uzun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,can.uzun10,,,
12499490,away,Eintracht Frankfurt,Igor Matanović,igor-matanovic,I. Matanović,F,31,197,3237,M,1019321,EUR,1049068800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499490,away,Eintracht Frankfurt,Elye Wahi,elye-wahi,E. Wahi,F,11,180,3170,M,979315,EUR,1041465600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e.wahi7,,,
