match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_challengeLost,stat_blockedScoringAttempt,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_penaltyConceded,stat_expectedGoalsOnTarget,stat_totalOffside,stat_penaltyWon,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyMiss,player_firstName,player_lastName,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_saves,stat_punches,stat_errorLeadToAShot
12499681,home,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,True,25.0,21.0,10.0,6.0,0.0,19.0,21.0,2.0,4.0,6.0,1.0,90.0,27.0,6.6,4.0,0.00044032,0,-0.0827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499681,home,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,,57.0,52.0,5.0,2.0,0.0,25.0,26.0,27.0,31.0,3.0,,90.0,68.0,6.7,8.0,0.0186851,0,,edmondtapsoba,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499681,home,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,,70.0,67.0,7.0,6.0,0.0,35.0,35.0,32.0,35.0,7.0,,90.0,79.0,7.6,4.0,0.0608452,0,,jonatah,2.0,2.0,1.0,3.0,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499681,home,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,D,3,3,False,,65.0,64.0,2.0,2.0,0.0,36.0,36.0,28.0,29.0,,,90.0,75.0,7.2,1.0,0.151725,1,,pierohincapie,1.0,4.0,3.0,2.0,1.0,1.0,,2.0,2.0,,2.0,1.0,1.0,1.0,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,
12499681,home,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,M,30,30,False,,27.0,26.0,,,0.0,8.0,8.0,20.0,21.0,3.0,,80.0,43.0,7.3,6.0,0.644031,0,,jeremie_frimpong,1.0,4.0,4.0,1.0,2.0,2.0,2.0,,,,,,,,,2.0,2.0,2.0,2.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,
12499681,home,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,M,8,8,False,,46.0,45.0,3.0,3.0,0.0,15.0,16.0,30.0,32.0,5.0,,90.0,63.0,8.1,4.0,0.226697,5,,,1.0,4.0,4.0,,3.0,2.0,1.0,3.0,,,,1.0,,1.0,0.3199,2.0,,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.8273,,,,,,,,,,,,,
12499681,home,Bayer 04 Leverkusen,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15706,M,117777,EUR,717552000,M,34,34,False,,73.0,66.0,5.0,4.0,0.0,22.0,24.0,45.0,50.0,6.0,,90.0,81.0,7.6,7.0,0.223575,3,,Granit_Xhaka,1.0,3.0,4.0,1.0,1.0,,,,1.0,,,,2.0,,0.1443,1.0,1.0,,1.0,1.0,1.0,3.0,2.0,1.0,,,,0.169,,,,,,,,,,,,,
12499681,home,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13099,M,177177,EUR,811555200,M,20,20,False,,50.0,41.0,3.0,2.0,0.0,15.0,15.0,29.0,43.0,5.0,,90.0,76.0,6.6,20.0,0.226007,2,,grimaldo35,,8.0,1.0,3.0,,,3.0,2.0,1.0,,,,3.0,1.0,0.1361,8.0,3.0,,3.0,,,3.0,1.0,,,,,,2.0,,,,,,,,,,,,
12499681,home,Bayer 04 Leverkusen,Amine Adli,amine-adli,A. Adli,F,21,174,17615,M,991478,EUR,957916800,F,21,21,False,,42.0,37.0,1.0,1.0,0.0,12.0,12.0,27.0,36.0,5.0,,64.0,65.0,7.8,12.0,0.367978,1,,amine_ad10,,1.0,7.0,1.0,3.0,2.0,1.0,,,,,,1.0,1.0,0.027,6.0,2.0,,3.0,3.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,
12499681,home,Bayer 04 Leverkusen,Martin Terrier,martin-terrier,M. Terrier,F,11,184,2099,M,846445,EUR,857433600,F,11,11,False,,12.0,11.0,,,1.0,3.0,3.0,10.0,11.0,,,64.0,22.0,7.9,4.0,0.684047,2,,,,,1.0,,,,1.0,,,,,,,,0.2494,2.0,2.0,,1.0,1.0,,3.0,1.0,1.0,,,,0.0564,,,2.0,,,,,,,,,,
12499681,home,Bayer 04 Leverkusen,Victor Okoh Boniface,victor-okoh-boniface,V. O. Boniface,F,22,193,28590,M,978521,EUR,977529600,F,22,22,False,,17.0,13.0,1.0,1.0,0.0,3.0,5.0,10.0,13.0,3.0,,80.0,37.0,7.1,11.0,0.242556,9,,boniface_jrn,1.0,5.0,6.0,,1.0,1.0,2.0,,4.0,,,,,4.0,1.9538,1.0,,3.0,2.0,1.0,,3.0,2.0,3.0,,1.0,,1.9419,,,,2.0,1.0,,,,,,,,
12499681,home,Bayer 04 Leverkusen,Aleix García,aleix-garcia,A. García,M,24,173,4597,M,796047,EUR,867456000,M,24,24,True,,31.0,28.0,2.0,1.0,0.0,12.0,12.0,16.0,20.0,1.0,,26.0,37.0,6.7,7.0,0.0326062,1,,AlexGarcia97,,1.0,,1.0,,,3.0,,,,,,1.0,,0.0067,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12499681,home,Bayer 04 Leverkusen,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,148971,M,1019322,EUR,1051920000,M,10,10,True,,23.0,21.0,,,0.0,2.0,2.0,19.0,22.0,2.0,,26.0,32.0,7.6,6.0,0.119754,2,,FWirtz,,3.0,2.0,,,,1.0,1.0,,,,1.0,,,0.1096,1.0,,1.0,3.0,2.0,,1.0,,2.0,,,,0.4073,,,,,,,,,,,,,
