match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,captain,stat_wonContest,stat_shotOffTarget,stat_errorLeadToAGoal,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_penaltyConceded,stat_hitWoodwork,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_goalAssist
10434154,home,Antalyaspor,Helton Leite,,,helton-leite,H. Leite,G,23,196,372,M,329081,EUR,657504000,G,90,90,False,22.0,15.0,9.0,2.0,13.0,14.0,2.0,8.0,8.0,1.0,2.0,90.0,32.0,6.5,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434154,home,Antalyaspor,Bünyamin Balcı,,,bunyamin-balci,B. Balcı,D,7,180,128,M,967214,EUR,959731200,D,7,7,False,42.0,33.0,1.0,,16.0,17.0,18.0,32.0,3.0,,,79.0,77.0,6.6,18.0,0,7.0,1.0,1.0,1.0,4.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
10434154,home,Antalyaspor,Veysel Sarı,,,veysel-sari,V. Sarı,D,89,185,109,M,98276,EUR,585792000,D,89,89,False,90.0,72.0,9.0,5.0,42.0,52.0,31.0,40.0,5.0,,,90.0,103.0,6.2,19.0,1,2.0,1.0,6.0,4.0,7.0,10.0,,1.0,,1.0,3.0,2.0,,2.0,1.0,,,True,1.0,1.0,1.0,,,,,,,,,,,,
10434154,home,Antalyaspor,Emrecan Uzunhan,,,emrecan-uzunhan,E. Uzunhan,D,24,189,228,M,997684,EUR,983145600,D,5,5,False,31.0,27.0,2.0,1.0,20.0,22.0,7.0,10.0,2.0,,,45.0,39.0,6.4,6.0,0,1.0,,4.0,,4.0,3.0,,,,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10434154,home,Antalyaspor,Güray Vural,,,guray-vural,G. Vural,D,77,177,69,M,43559,EUR,581990400,D,11,11,False,44.0,40.0,2.0,2.0,26.0,26.0,15.0,28.0,7.0,,,90.0,79.0,6.7,17.0,4,10.0,1.0,1.0,1.0,6.0,5.0,1.0,3.0,,,1.0,1.0,1.0,1.0,3.0,,,,2.0,2.0,,1.0,1.0,2.0,2.0,,,,,,,,
10434154,home,Antalyaspor,Ufuk Akyol,,,ufuk-akyol,U. Akyol,M,19,180,30,M,859546,EUR,872640000,M,19,19,False,27.0,22.0,2.0,,7.0,9.0,15.0,18.0,5.0,,,45.0,37.0,6.3,7.0,1,,,3.0,1.0,4.0,3.0,,1.0,,2.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,,
10434154,home,Antalyaspor,Fernando,,,fernando,Fernando,M,,175,141,M,123354,EUR,699580800,M,8,8,False,83.0,64.0,20.0,9.0,34.0,38.0,37.0,61.0,9.0,,,90.0,117.0,8.0,32.0,2,16.0,7.0,1.0,2.0,6.0,7.0,2.0,1.0,,,3.0,1.0,1.0,2.0,2.0,,9.0,,,,,1.0,,2.0,1.0,,1.0,1.0,,,,,
10434154,home,Antalyaspor,Alassane Ndao,,,ndao-alassane,A. Ndao,M,,176,333,M,1016033,EUR,851040000,M,18,18,False,18.0,13.0,,,3.0,3.0,11.0,16.0,3.0,,,45.0,24.0,6.7,5.0,0,1.0,1.0,1.0,,1.0,2.0,,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,
10434154,home,Antalyaspor,Sam Larsson,,,sam-larsson,S. Larsson,M,23,179,231,M,229800,EUR,734400000,M,20,20,False,41.0,31.0,5.0,2.0,7.0,8.0,24.0,34.0,6.0,,,90.0,61.0,7.8,17.0,3,1.0,,3.0,2.0,9.0,9.0,2.0,7.0,1.0,,2.0,1.0,1.0,1.0,,,3.0,,4.0,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,,,
10434154,home,Antalyaspor,Doğukan Sinik,,,dogukan-sinik,D. Sinik,M,70,180,124,M,796114,EUR,916876800,M,70,70,False,17.0,10.0,2.0,2.0,4.0,5.0,6.0,13.0,1.0,,,64.0,32.0,6.4,14.0,1,1.0,,,1.0,5.0,4.0,,5.0,,2.0,,,2.0,1.0,2.0,,,,2.0,1.0,,,,,,,,,,,,,
