match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_aerialLost,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_firstName,player_lastName,player_sofascoreId,stat_outfielderBlock,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_bigChanceMissed,stat_bigChanceCreated
14083192,home,Real Oviedo,Aarón Escandell,aaron-escandell,A. Escandell,G,13,188,1011,M,368922,EUR,812160000,G,13,13,False,35.0,20.0,26.0,11.0,0.0,14.0,19.0,6.0,16.0,7.0,1.0,2.0,90.0,40.0,7.1,17.0,0.00160446,79.286812906238,13.0,23.415,8.4,0.1936,0,0.3045,0.06,-0.14,0.15,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083192,home,Real Oviedo,Lucas Ahijado,lucas-ahijado,L. Ahijado,D,24,173,119,M,597876,EUR,791424000,D,24,24,False,56.0,50.0,2.0,,0.0,19.0,21.0,31.0,35.0,5.0,,,90.0,83.0,7.3,15.0,0.11969,162.18049257707,18.0,27.72,16.275,,1,,0.29,0.04,0.0,,5.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0603,1.0,-0.19,,,,,,,,,,,,,,,,,,,,
14083192,home,Real Oviedo,David Costas,david-costas,D. Costas,D,4,183,276,M,345333,EUR,796176000,D,4,4,False,67.0,62.0,9.0,6.0,0.0,36.0,38.0,26.0,29.0,3.0,,,90.0,79.0,7.9,7.0,0.0207898,143.1618851193,18.0,81.69,24.36,,0,,0.25,0.08,0.44,,1.0,,4.0,2.0,7.0,,,,,3.0,2.0,1.0,1.0,,,,True,1.0,4.0,2.0,1.0,44.295176109227,2.0,,,,,,,,,,,,,
14083192,home,Real Oviedo,Eric Bailly,eric-bailly,E. Bailly,D,2,187,4273,M,606346,EUR,766108800,D,2,2,False,50.0,45.0,7.0,3.0,0.0,33.0,33.0,12.0,17.0,4.0,,,90.0,62.0,7.0,7.0,0.0056279,95.327011298847,11.0,-16.695,9.135,,1,,0.05,0.03,0.32,,,,2.0,3.0,3.0,,,,1.0,1.0,1.0,2.0,1.0,0.2089,,-0.39,,2.0,5.0,1.0,,,,,,ericbailly,1.0,,,,,,,,,
14083192,home,Real Oviedo,Abdel Rahim,abdel-rahim-alhassane,A. R. Alhassane,D,3,184,3785,M,1120504,EUR,1009843200,D,3,3,False,53.0,44.0,1.0,1.0,0.0,22.0,23.0,22.0,30.0,5.0,,,90.0,83.0,7.1,16.0,0.0180391,129.32601647169,14.0,50.19,24.57,,1,,0.17,0.04,0.23,,2.0,,2.0,4.0,4.0,,1.0,,,1.0,1.0,,1.0,0.0154,,-0.03,,1.0,3.0,2.0,1.0,53.86316272532,2.0,,,,,1.0,1.0,2.0,,,,,,
14083192,home,Real Oviedo,Kwasi Sibo,kwasi-sibo,K. Sibo,M,6,182,4457,M,905639,EUR,898646400,M,6,6,False,41.0,35.0,3.0,1.0,0.0,19.0,21.0,16.0,20.0,2.0,,,90.0,45.0,6.5,8.0,0.0112542,54.012866034893,8.0,7.245,20.58,,1,,0.0,0.03,-0.2,,,,1.0,1.0,2.0,1.0,,,1.0,,,2.0,,0.0528,,-0.08,,,,,1.0,21.805771346137,1.0,,,,,,,,1.0,,,,,
14083192,home,Real Oviedo,Santiago Colombatto,santiago-colombatto,S. Colombatto,M,11,180,597,M,822379,EUR,853459200,M,11,11,False,38.0,30.0,4.0,2.0,0.0,14.0,15.0,16.0,23.0,5.0,,,90.0,50.0,6.8,11.0,0.186278,82.552713365022,11.0,34.965,16.275,,1,,0.36,-0.11,0.17,,2.0,1.0,1.0,2.0,2.0,,,,1.0,,,1.0,2.0,0.0661,1.0,-0.21,,,1.0,,1.0,16.419823415616,1.0,,,,,,,,,,,,,
14083192,home,Real Oviedo,Ilyas Chaira,ilyas-chaira,I. Chaira,M,7,179,2481,M,1008037,EUR,981072000,M,7,7,False,32.0,28.0,1.0,,0.0,11.0,11.0,17.0,21.0,5.0,,,82.0,58.0,6.7,17.0,0.186863,204.58867261632,20.0,145.885,30.66,,2,,0.24,0.21,-0.02,,7.0,1.0,1.0,6.0,6.0,,1.0,,,4.0,1.0,6.0,3.0,0.0585,2.0,-0.19,,2.0,,1.0,1.0,68.598715417203,3.0,,,,,,,2.0,,2.0,0.2264,,,
14083192,home,Real Oviedo,Alberto Reina,alberto-reina-campos,A. Reina,M,5,179,337,M,882475,EUR,873763200,M,5,5,False,47.0,41.0,4.0,2.0,0.0,19.0,20.0,22.0,27.0,5.0,,,82.0,54.0,6.9,7.0,0.0232886,120.38491171895,19.0,33.495,16.38,,1,,0.16,0.05,0.13,,1.0,,,1.0,2.0,,1.0,1.0,,1.0,,,1.0,0.0333,1.0,-0.11,,,,,,17.057608273143,1.0,,,,,,,,,1.0,0.1192,,,
14083192,home,Real Oviedo,Josip Brekalo,josip-brekalo,J. Brekalo,M,7,175,2234,M,357598,EUR,898560000,M,18,18,False,28.0,21.0,4.0,4.0,0.0,4.0,6.0,17.0,22.0,2.0,,,71.0,47.0,7.0,15.0,0.0806182,124.03739662729,13.0,-1.85,24.505,,1,,0.19,0.06,-0.01,,8.0,1.0,,2.0,4.0,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0076,,-0.03,,1.0,1.0,1.0,,27.863595622245,1.0,,,,,,,,,,,,,
14083192,home,Real Oviedo,Federico Viñas,federico-vinas,F. Viñas,F,9,180,1135,M,976104,EUR,899164800,F,9,9,False,19.0,16.0,,,0.0,6.0,6.0,10.0,13.0,3.0,,,86.0,31.0,6.1,8.0,0.0616094,36.958929641031,4.0,-10.395,3.57,,1,,-0.06,-0.51,-0.01,,,,2.0,10.0,4.0,,6.0,2.0,,,,,3.0,0.1304,2.0,-0.16,,2.0,,,,,,,,,,1.0,1.0,,,,,,,
14083192,home,Real Oviedo,Haissem Hassan,haissem-hassan,H. Hassan,M,10,173,5683,M,942836,EUR,1013126400,F,10,10,True,10.0,9.0,,,0.0,2.0,2.0,7.0,8.0,1.0,,,19.0,16.0,6.6,3.0,0.00398894,97.659386658245,8.0,44.56,25.765,,0,,-0.18,0.14,0.17,,2.0,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,29.657612193162,1.0,,,,,,,,,,,,,
14083192,home,Real Oviedo,Santi Cazorla,santi-cazorla,S. Cazorla,M,8,168,10500,M,17651,EUR,471744000,M,8,8,True,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,,,,8.0,8.0,6.6,1.0,0.00138133,11.677694292967,1.0,11.34,11.34,,0,,0.02,-0.05,-0.04,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14083192,home,Real Oviedo,Salomón Rondón,salomon-rondon,S. Rondón,F,23,189,12917,M,35532,EUR,621907200,F,23,23,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,,,8.0,3.0,6.5,,0.00113444,,,,,,0,,-0.01,,0.13,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,salorondon23,,,,2.0,,,,,,
14083192,home,Real Oviedo,Luka Ilić,luka-ilic,L. Ilić,M,21,182,1075,M,885664,EUR,930873600,M,21,21,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,10.0,5.0,6.5,2.0,0.0001338,8.3383946296634,1.0,-8.085,-8.085,,0,,-0.01,-0.53,0.13,,,,,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14083192,home,Real Oviedo,Miguel Narvaez,miguel-narvaez,M. Narvaez,G,26,188,25,M,1103088,EUR,1020038400,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083192,home,Real Oviedo,Horațiu Moldovan,horatiu-moldovan,H. Moldovan,G,1,186,2538,M,857065,EUR,885254400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083192,home,Real Oviedo,Oier Luengo,oier-luengo-redondo,O. Luengo,D,3,185,126,M,857229,EUR,879206400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083192,home,Real Oviedo,Dani Calvo,dani-calvo,D. Calvo,D,12,190,179,M,560756,EUR,765158400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
