match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,player_gender,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_dispossessed,stat_unsuccessfulTouch,stat_goalAssist,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_bigChanceMissed,stat_bigChanceCreated
10382193,home,SC Heerenveen,Xavier Mous,,,xavier-mous,X. Mous,G,188,36,352328,EUR,807494400,G,1,1,False,28.0,15.0,16.0,3.0,15.0,18.0,10.0,1.0,6.0,3.0,5.0,1.0,1.0,90.0,40.0,6.6,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382193,home,SC Heerenveen,Thom Haye,,,thom-haye,T. Haye,M,187,10984,149666,EUR,792288000,D,33,33,False,81.0,71.0,22.0,17.0,31.0,34.0,51.0,2.0,10.0,,,,,90.0,97.0,7.5,14.0,0,33,M,thomhaye,41.0,4.0,1.0,2.0,3.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
10382193,home,SC Heerenveen,Paweł Bochniewicz,,,pawel-bochniewicz,P. Bochniewicz,D,194,794,286097,EUR,822960000,D,5,5,False,57.0,49.0,3.0,2.0,30.0,30.0,29.0,2.0,4.0,,,,,90.0,70.0,6.5,11.0,0,4,M,,19.0,2.0,,4.0,6.0,,2.0,2.0,,1.0,1.0,1.0,True,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,
10382193,home,SC Heerenveen,Joost van Aken,,,joost-van-aken,J. v. Aken,D,194,26,339335,EUR,768787200,D,3,3,False,42.0,36.0,5.0,4.0,20.0,22.0,20.0,,3.0,,,,,45.0,48.0,6.5,8.0,0,,,,16.0,,,4.0,2.0,,1.0,1.0,,,1.0,1.0,,2.0,1.0,,,,1.0,1.0,,,,,,,,,
10382193,home,SC Heerenveen,Anas Tahiri,,,anas-tahiri,A. Tahiri,M,179,260,544156,EUR,800496000,M,26,26,False,65.0,56.0,4.0,3.0,25.0,28.0,40.0,,7.0,,,,,90.0,76.0,6.8,12.0,0,19,M,,31.0,3.0,,3.0,3.0,1.0,2.0,1.0,,2.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,
10382193,home,SC Heerenveen,Milan van Ewijk,,,milan-van-ewijk,M. v. Ewijk,D,175,699,948723,EUR,968371200,M,27,27,False,36.0,29.0,5.0,1.0,13.0,15.0,23.0,1.0,5.0,,,,,90.0,66.0,6.7,16.0,0,27,M,,16.0,2.0,,2.0,5.0,,4.0,2.0,,1.0,,,,,2.0,1.0,1.0,,,4.0,,,,,,,,,
10382193,home,SC Heerenveen,Simon Olsson,,,simon-olsson,S. Olsson,M,185,159,850851,EUR,874195200,M,19,19,False,23.0,18.0,4.0,2.0,11.0,11.0,12.0,,4.0,,,,,59.0,29.0,6.4,7.0,0,10,M,,7.0,,,5.0,1.0,,2.0,,,,1.0,1.0,,,,2.0,2.0,1.0,1.0,,1.0,,,,,,,,
10382193,home,SC Heerenveen,Pelle van Amersfoort,,,pelle-van-amersfoort,P. v. Amersfoort,F,193,129,318585,EUR,828316800,M,11,11,False,29.0,18.0,,,4.0,6.0,23.0,,6.0,,,,,90.0,46.0,7.6,15.0,4,9,M,,14.0,,,8.0,10.0,,2.0,4.0,4.0,2.0,1.0,1.0,,6.0,4.0,1.0,,,,3.0,,1.0,1.0,2.0,1.0,,,,
10382193,home,SC Heerenveen,Mats Köhlert,,,mats-kohlert,M. Köhlert,D,168,173,794998,EUR,894067200,M,7,7,False,28.0,27.0,2.0,1.0,15.0,15.0,15.0,,3.0,,,,,59.0,38.0,6.5,5.0,0,27,M,,12.0,2.0,,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,
10382193,home,SC Heerenveen,Amin Sarr,,,sarr-amin,A. Sarr,F,190,935,1022204,EUR,984268800,F,9,9,False,19.0,14.0,,,6.0,7.0,14.0,,2.0,,,,,90.0,31.0,6.9,9.0,3,9,M,,9.0,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,3.0,,1.0,1.0,1.0,,1.0,,,
