match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_wonContest,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,captain,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12624988,home,Al-Fateh,Waled Al Enazi,,,waled-al-enazi,W. A. Enazi,G,87,191.0,13,M,818123,EUR,836611200,G,55,55,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624988,home,Al-Fateh,Hussain Al Zarie,Hussain Al Zarie,,hussain-al-zarie,H. A. Zarie,D,82,178.0,17,,1917051,EUR,1102896000,D,82,82,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624988,home,Al-Fateh,Faisal Al Abdulwahed,Faisal Al Abdulwahed,,faisal-al-abdulwahed,F. A. Abdulwahed,F,80,,16,M,1170502,EUR,1104278400,M,80,80,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624988,home,Al-Fateh,Ali Al Masoud,Ali Al Masoud,,ali-al-masoud,A. A. Masoud,F,29,,6,M,1170500,EUR,1073088000,F,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624988,away,Al-Khaleej,Ibrahim Šehić,,,ibrahim-sehic,I. Šehić,G,13,190.0,350,M,63952,EUR,589161600,G,23,23,False,28.0,18.0,18.0,8.0,0.0,15.0,19.0,3.0,9.0,8.0,2.0,4.0,90.0,40.0,7.3,10.0,0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,3.0,1.0,1.0
12624988,away,Al-Khaleej,Saeed Al Hamsal,,,saeed-al-hamsal,S. A. Hamsal,D,39,176.0,21,M,818563,EUR,829785600,D,39,39,False,22.0,15.0,3.0,2.0,0.0,6.0,7.0,9.0,18.0,3.0,,,90.0,44.0,6.5,14.0,0,3.0,1.0,,6.0,7.0,2.0,1.0,1.0,,1.0,,,5.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,
12624988,away,Al-Khaleej,Marcel Tisserand,,,marcel-tisserand,M. Tisserand,D,32,190.0,461,M,338651,EUR,726624000,D,32,32,False,46.0,35.0,11.0,2.0,0.0,25.0,27.0,10.0,19.0,7.0,,,90.0,61.0,7.1,12.0,0,,,1.0,1.0,4.0,,,1.0,,3.0,3.0,4.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,
12624988,away,Al-Khaleej,Mohammed Al-Khabrani,,,mohammed-al-khabrani,M. Al-Khabrani,D,3,178.0,21,M,818696,EUR,750556800,D,3,3,False,30.0,28.0,3.0,2.0,0.0,21.0,22.0,7.0,8.0,6.0,,,90.0,45.0,6.9,2.0,0,,,,1.0,6.0,,,,,8.0,,,5.0,1.0,,1.0,1.0,,,,,,,,,,,,,
12624988,away,Al-Khaleej,Pedro Rebocho,,,pedro-rebocho,P. Rebocho,D,5,172.0,204,M,190139,EUR,790819200,D,5,5,False,38.0,29.0,4.0,2.0,0.0,11.0,14.0,18.0,26.0,8.0,,,90.0,68.0,7.1,16.0,1,2.0,3.0,,5.0,5.0,,1.0,1.0,,,,4.0,4.0,3.0,2.0,,1.0,1.0,,,,,1.0,,,,,,,
12624988,away,Al-Khaleej,Mansour Hamzi,,,mansour-hamzi,M. Hamzi,M,15,170.0,31,M,818581,EUR,738892800,M,15,15,False,20.0,14.0,2.0,1.0,0.0,5.0,6.0,9.0,16.0,3.0,,,66.0,30.0,6.2,12.0,0,2.0,1.0,,9.0,2.0,2.0,3.0,1.0,,1.0,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,
12624988,away,Al-Khaleej,Dimitrios Kourbelis,,,dimitrios-kourbelis,D. Kourbelis,M,21,182.0,579,M,128089,EUR,752198400,M,21,21,False,44.0,39.0,5.0,3.0,0.0,18.0,19.0,21.0,25.0,8.0,,,90.0,55.0,6.7,6.0,0,,1.0,,9.0,3.0,3.0,1.0,,,,,2.0,1.0,1.0,,2.0,4.0,,1.0,,,,,,,,,,,
12624988,away,Al-Khaleej,Khaled Narey,,,khaled-narey,K. Narey,M,7,180.0,366,M,190065,EUR,774921600,M,7,7,False,19.0,16.0,1.0,1.0,1.0,4.0,5.0,13.0,18.0,5.0,,,90.0,46.0,7.1,15.0,1,4.0,2.0,,10.0,5.0,3.0,,5.0,,2.0,,2.0,4.0,2.0,5.0,,1.0,1.0,3.0,,,,1.0,1.0,1.0,,,,,
12624988,away,Al-Khaleej,Kostas Fortounis,,,kostas-fortounis,K. Fortounis,M,10,183.0,2903,M,115577,EUR,719193600,M,17,17,False,45.0,32.0,7.0,4.0,0.0,10.0,11.0,22.0,38.0,5.0,,,90.0,76.0,8.0,25.0,5,4.0,1.0,1.0,4.0,10.0,,2.0,5.0,1.0,,,,2.0,1.0,5.0,3.0,,4.0,2.0,,2.0,,2.0,,,,,,,
12624988,away,Al-Khaleej,Fábio Martins,,,fabio-martins,F. Martins,M,10,178.0,359,M,193064,EUR,743472000,M,10,10,False,18.0,13.0,1.0,1.0,0.0,7.0,8.0,6.0,11.0,9.0,,,66.0,41.0,7.0,12.0,0,1.0,1.0,,8.0,8.0,1.0,2.0,3.0,,1.0,1.0,1.0,4.0,3.0,1.0,3.0,2.0,1.0,,,,True,,,,,,,,
12624988,away,Al-Khaleej,Abdullah Al-Salem,,,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200,F,11,11,False,20.0,16.0,1.0,,0.0,5.0,8.0,11.0,12.0,2.0,,,89.0,35.0,8.5,8.0,3,,3.0,2.0,5.0,3.0,1.0,1.0,,1.0,3.0,,2.0,1.0,,3.0,,,,1.0,,2.0,,,,,2.0,,,,
12624988,away,Al-Khaleej,Khaled Al-Semeiry,,,khaled-al-semeiry,K. Al-Semeiry,M,88,170.0,35,M,857390,EUR,852076800,M,8,8,True,10.0,10.0,,,0.0,8.0,8.0,2.0,2.0,1.0,,,24.0,13.0,6.6,,1,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
12624988,away,Al-Khaleej,Saleh Abu Al-Shamat,Saleh Aboulshamat,,saleh-aboulshamat,S. Aboulshamat,M,47,171.0,764,M,1429250,EUR,1029024000,M,47,47,True,13.0,11.0,1.0,1.0,1.0,4.0,4.0,7.0,10.0,2.0,,,24.0,26.0,7.6,6.0,2,1.0,,,3.0,3.0,2.0,,2.0,1.0,,,2.0,1.0,,2.0,,1.0,2.0,2.0,,1.0,,,,1.0,,,,,
12624988,away,Al-Khaleej,Hisham Al-Dubais,,,al-dubais-hisham,H. Al-Dubais,F,77,175.0,35,M,1653046,EUR,1001462400,M,77,77,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,2.0,,,1.0,4.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624988,away,Al-Khaleej,Marwan Al-Haidari,,,marwan-al-haidari,M. Al-Haidari,G,96,191.0,32,M,832497,EUR,829267200,G,96,96,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624988,away,Al-Khaleej,Ali Al Shaafi,Ali Al Shaafi,,ali-al-shaafi,A. A. Shaafi,D,94,178.0,8,M,1521166,EUR,1010793600,D,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624988,away,Al-Khaleej,Bandar Al Mutairi,,,bandar-al-mutairi,B. A. Mutairi,D,33,168.0,13,M,847483,EUR,637372800,D,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624988,away,Al-Khaleej,Arif Al-Haydar,Arif Al-Haydar,,arif-al-haydar,A. Al-Haydar,D,25,172.0,6,M,1084262,EUR,866764800,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624988,away,Al-Khaleej,Mohammed Al Abdullah,Mohammed Al Abdullah,,mohammed-al-abdullah,M. A. Abdullah,M,19,,3,M,1398849,EUR,1026518400,M,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624988,away,Al-Khaleej,Murad Al Hawsawi,Murad Al Hawsawi,,murad-al-hawsawi,M. A. Hawsawi,M,18,180.0,332,M,1549082,EUR,991440000,M,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
