match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_clearanceOffLine,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,captain,stat_dispossessed,player_height,stat_goalAssist,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_totalOffside,player_lastName,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt
11761759,home,Sheppey United FC,Aiden Prall,Aiden Prall,aiden-prall,A. Prall,G,1,3,M,1586465,EUR,904780800.0,G,1,1,False,34.0,22.0,15.0,3.0,20.0,23.0,2.0,11.0,11.0,1.0,5.0,12.0,90.0,54.0,8.4,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11761759,home,Sheppey United FC,Mamadou Diallo,Mamadou Diallo,mamadou-diallo,M. Diallo,D,14,1,M,1586514,EUR,976492800.0,D,14,14,False,16.0,12.0,,,8.0,12.0,4.0,4.0,4.0,,,,90.0,40.0,6.3,11.0,0,5.0,6.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11761759,home,Sheppey United FC,Connor Wilkins,Connor Wilkins,connor-wilkins,C. Wilkins,M,8,0,M,1586478,EUR,910915200.0,D,8,8,False,35.0,22.0,15.0,7.0,21.0,30.0,1.0,5.0,7.0,,,,83.0,55.0,7.4,14.0,1,1.0,5.0,,,,6.0,3.0,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11761759,home,Sheppey United FC,Lekan Majoyegbe,Lekan Majoyegbe,lekan-majoyegbe,L. Majoyegbe,D,4,0,M,1586513,EUR,994982400.0,D,4,4,False,20.0,19.0,2.0,1.0,19.0,20.0,,,5.0,,,,90.0,28.0,6.2,1.0,0,6.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,
11761759,home,Sheppey United FC,Frankie Morgan,Frankie Morgan,frankie-morgan,F. Morgan,D,3,0,M,1586506,EUR,1011139200.0,D,3,3,False,34.0,20.0,11.0,3.0,13.0,19.0,8.0,18.0,5.0,,,,90.0,67.0,6.4,23.0,0,4.0,6.0,2.0,2.0,2.0,4.0,,1.0,3.0,3.0,5.0,1.0,,2.0,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,
11761759,home,Sheppey United FC,Josh Wisson,Josh Wisson,josh-wisson,J. Wisson,M,20,0,M,1586511,EUR,894931200.0,M,20,20,False,38.0,23.0,5.0,1.0,17.0,26.0,6.0,12.0,6.0,,,,67.0,45.0,6.6,16.0,0,1.0,6.0,,1.0,1.0,2.0,1.0,,,,1.0,,,1.0,5.0,,,,,,,,,,,,,,,,,,
11761759,home,Sheppey United FC,Richie Hamill,Richie Hamill,richie-hamill,R. Hamill,M,6,1,M,1586519,EUR,753580800.0,M,6,6,False,42.0,29.0,11.0,4.0,21.0,25.0,8.0,20.0,11.0,,,,90.0,68.0,7.0,20.0,0,6.0,10.0,3.0,2.0,2.0,2.0,,6.0,7.0,4.0,3.0,,1.0,1.0,1.0,,,3.0,,,,True,1.0,,,,,,,,,,
11761759,home,Sheppey United FC,Danny Leonard,Danny Leonard,danny-leonard,D. Leonard,M,7,1,M,1586480,EUR,859161600.0,M,7,7,False,15.0,11.0,2.0,1.0,5.0,7.0,6.0,9.0,3.0,,,,67.0,23.0,6.2,10.0,0,3.0,2.0,,2.0,1.0,,,,1.0,,3.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,
11761759,home,Sheppey United FC,Jacob Lambert,,jacob-lambert,J. Lambert,M,10,1,M,1586508,EUR,995241600.0,M,12,12,False,31.0,18.0,2.0,1.0,12.0,19.0,6.0,13.0,8.0,,,,83.0,44.0,6.6,20.0,0,5.0,5.0,,2.0,1.0,1.0,,,2.0,2.0,3.0,,,2.0,2.0,,,1.0,,,1.0,,2.0,173.0,1.0,,,,,,,,
11761759,home,Sheppey United FC,James Bessey-Saldanha,James Bessey-Saldanha,james-bessey-saldanha,J. Bessey-Saldanha,F,11,1,M,1585421,EUR,824601600.0,M,11,11,False,21.0,15.0,4.0,2.0,7.0,11.0,8.0,10.0,4.0,,,,90.0,42.0,6.5,15.0,1,10.0,4.0,2.0,3.0,1.0,2.0,,,2.0,1.0,5.0,,,4.0,1.0,,,,,,,,2.0,,,1.0,1.0,,,,,,
11761759,home,Sheppey United FC,Daniel Bradshaw,Daniel Bradshaw,daniel-bradshaw,D. Bradshaw,F,15,43,M,1585422,EUR,660355200.0,F,9,9,False,6.0,5.0,,,3.0,3.0,2.0,3.0,2.0,,,,44.0,9.0,6.4,2.0,0,4.0,,1.0,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,
11761759,home,Sheppey United FC,Alex Willis,Alex Willis,alex-willis,A. Willis,F,15,1,M,1586467,EUR,939081600.0,F,15,15,True,7.0,7.0,,,4.0,4.0,3.0,3.0,1.0,,,,46.0,20.0,6.2,4.0,1,3.0,3.0,,1.0,,1.0,,,,,2.0,2.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,
11761759,home,Sheppey United FC,Maliq Morris,,maliq-morris,M. Morris,D,,0,M,1002213,EUR,,M,17,17,True,6.0,4.0,2.0,,4.0,4.0,,2.0,2.0,,,,23.0,11.0,6.8,2.0,0,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11761759,home,Sheppey United FC,D'Jean Spencer,D'Jean Spencer,djean-spencer,D. Spencer,M,19,0,M,1586505,EUR,986688000.0,M,19,19,True,5.0,5.0,,,5.0,5.0,,1.0,1.0,,,,23.0,8.0,6.5,2.0,0,,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11761759,home,Sheppey United FC,Daniel Birch,Daniel Birch,daniel-birch,D. Birch,D,2,0,M,1586479,EUR,946339200.0,D,2,2,True,5.0,3.0,1.0,,3.0,3.0,,2.0,1.0,,,,13.0,10.0,6.6,3.0,0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11761759,home,Sheppey United FC,Oladipo Durowoju,Oladipo Durowoju,oladipo-durowoju,O. Durowoju,F,18,1,M,1586516,EUR,1152489600.0,F,18,18,True,2.0,2.0,,,2.0,2.0,,,,,,,13.0,2.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11761759,home,Sheppey United FC,Hadley Glock,Hadley Glock,hadley-glock,H. Glock,G,13,0,M,1586507,EUR,1032480000.0,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11761759,home,Sheppey United FC,Jamie Graham,Jamie Graham,jamie-graham,J. Graham,D,5,0,M,1586509,EUR,1059868800.0,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11761759,home,Sheppey United FC,Oscar Housego,Oscar Housego,oscar-housego,O. Housego,M,10,0,M,1586517,EUR,905644800.0,M,10,10,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11761759,home,Sheppey United FC,Jack Marsh,Jack Marsh,jack-marsh,J. Marsh,F,16,0,M,1595971,EUR,,F,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11761759,away,Walsall,Owen Evans,,owen-evans,O. Evans,G,13,23,M,373554,EUR,849139200.0,G,1,1,False,26.0,24.0,7.0,5.0,23.0,23.0,1.0,3.0,4.0,2.0,,,90.0,30.0,6.6,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,184.0,,,,,,,2.0,2.0,
