match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,stat_totalClearance,stat_interceptionWon,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_wasFouled,stat_totalOffside,stat_fouls,captain,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goalAssist,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle
10385482,home,West Ham United,Łukasz Fabiański,lukasz-fabianski,Ł. Fabiański,G,22,190,3777,M,lukasz.fabianski,15479,EUR,482630400,G,1,1,False,10.0,6.0,7.0,3.0,4.0,4.0,2.0,6.0,3.0,1.0,2.0,69.0,14.0,6.8,4.0,0.0,0.0,9.301e-05,0,0.1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385482,home,West Ham United,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1722,M,,138024,EUR,714441600,D,5,5,False,25.0,15.0,6.0,2.0,5.0,8.0,11.0,21.0,3.0,,,45.0,36.0,6.9,16.0,0.0,0.0,0.161337,0,,,,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10385482,home,West Ham United,Nayef Aguerd,nayef-aguerd,N. Aguerd,D,20,188,25735,M,nayefaguard,877102,EUR,828144000,D,27,27,False,36.0,29.0,7.0,2.0,22.0,24.0,7.0,12.0,4.0,,,90.0,43.0,7.0,7.0,0.0,0.0,0.019732,0,,,,,,5.0,2.0,5.0,2.0,,,1.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
10385482,home,West Ham United,Angelo Ogbonna,angelo-ogbonna,A. Ogbonna,D,,191,389,M,,21164,EUR,580348800,D,21,21,False,29.0,18.0,5.0,2.0,14.0,18.0,4.0,11.0,5.0,,,90.0,35.0,7.1,11.0,0.0448,0.0,0.00096372,1,,,,,,1.0,2.0,1.0,4.0,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10385482,home,West Ham United,Ben Johnson,ben-johnson,B. Johnson,D,18,182,616,M,,914412,EUR,948672000,D,2,2,False,54.0,41.0,5.0,1.0,20.0,27.0,22.0,30.0,10.0,,,90.0,75.0,6.7,18.0,0.0258,0.0,0.0371194,1,,,,3.0,1.0,,,4.0,3.0,,,,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10385482,home,West Ham United,Tomáš Souček,tomas-soucek,T. Souček,M,28,192,3256,M,,799041,EUR,793843200,M,28,28,False,27.0,21.0,,,5.0,8.0,16.0,20.0,6.0,,,90.0,40.0,6.7,9.0,0.1054,0.0,0.0291307,1,,,,1.0,,6.0,5.0,12.0,8.0,,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,2.0,,1.0,,2.0,,,,,,,,,,,,,
10385482,home,West Ham United,Declan Rice,declan-rice,D. Rice,M,41,188,64734,M,DeclanRice,856714,EUR,916272000,M,41,41,False,60.0,59.0,6.0,5.0,25.0,25.0,35.0,40.0,11.0,,,90.0,72.0,8.2,6.0,0.0392,0.5958,0.111033,1,,,,5.0,1.0,1.0,3.0,2.0,4.0,,,4.0,2.0,,,,,,1.0,1.0,1.0,,,,True,1.0,1.0,1.0,,,,,,,,,
10385482,home,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180,63569,M,Paqueta,839981,EUR,872640000,M,11,11,False,55.0,44.0,,,15.0,18.0,29.0,39.0,9.0,,,83.0,72.0,7.4,16.0,0.134,0.0,0.142021,3,,,,2.0,,1.0,1.0,3.0,5.0,,2.0,1.0,1.0,,2.0,3.0,3.0,2.0,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,
10385482,home,West Ham United,Jarrod Bowen,jarrod-bowen,J. Bowen,M,20,174,9125,M,jarrodbowen,552884,EUR,851040000,F,20,20,False,24.0,19.0,2.0,,1.0,2.0,19.0,28.0,6.0,,,90.0,51.0,8.0,12.0,0.3015,0.0,0.508987,6,,,,6.0,1.0,3.0,3.0,7.0,8.0,1.0,1.0,2.0,1.0,3.0,2.0,,,3.0,,4.0,,1.0,,1.0,,4.0,,,4.0,1.0,1.0,,,,,,
10385482,home,West Ham United,Danny Ings,danny-ings,D. Ings,F,9,178,1761,M,,130181,EUR,711849600,F,18,18,False,18.0,12.0,2.0,2.0,4.0,4.0,8.0,14.0,3.0,,,84.0,32.0,7.8,12.0,1.7423,1.7081,0.0120223,3,,,,,,4.0,3.0,12.0,4.0,,2.0,,1.0,,1.0,,,2.0,3.0,1.0,,1.0,,2.0,,,2.0,2.0,,,,1.0,,,,,
10385482,home,West Ham United,Saïd Benrahma,said-benrahma,S. Benrahma,F,10,172,11234,M,said_benrahma11,354808,EUR,808012800,F,22,22,False,31.0,24.0,1.0,,11.0,12.0,13.0,26.0,3.0,,,83.0,58.0,7.9,22.0,0.0398,0.109,0.336262,1,,,,7.0,,1.0,,7.0,7.0,1.0,4.0,3.0,,,,3.0,2.0,1.0,1.0,6.0,,1.0,,3.0,,3.0,1.0,,,,2.0,,,,,,
10385482,home,West Ham United,Aaron Cresswell,aaron-cresswell,A. Cresswell,D,3,170,763,M,,43443,EUR,629683200,D,3,3,True,16.0,14.0,1.0,,7.0,8.0,8.0,12.0,4.0,,,45.0,28.0,6.7,7.0,0.0,0.0,0.125237,0,,,,4.0,1.0,,2.0,2.0,3.0,,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,
10385482,home,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,,96531,EUR,730771200,G,13,13,True,5.0,3.0,4.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,21.0,6.0,6.8,2.0,0.0,0.0,0.00031922,0,0.0444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385482,home,West Ham United,Pablo Fornals,pablo-fornals,P. Fornals,M,8,178,2735,M,,816763,EUR,824947200,M,8,8,True,8.0,8.0,1.0,1.0,2.0,2.0,7.0,7.0,1.0,,,15.0,13.0,7.4,1.0,0.0,0.0,0.451117,0,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,
10385482,home,West Ham United,Manuel Lanzini,manuel-lanzini,M. Lanzini,M,22,167,1526,M,,220315,EUR,729734400,M,10,10,True,7.0,6.0,,,2.0,2.0,4.0,5.0,1.0,,,15.0,10.0,6.7,1.0,0.0,0.0,0.00311511,0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
10385482,home,West Ham United,Michail Antonio,michail-antonio,M. Antonio,F,,180,3251,M,MichailAntonio,47772,EUR,638582400,F,9,9,True,4.0,,,,,1.0,,3.0,1.0,,,14.0,6.0,7.2,5.0,0.2933,0.6693,0.0,1,,,,,,,2.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,
10385482,home,West Ham United,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176,2398,M,,155997,EUR,775872000,D,33,33,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385482,home,West Ham United,Thilo Kehrer,thilo-kehrer,T. Kehrer,D,5,186,1925,M,,281277,EUR,843264000,D,24,24,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385482,home,West Ham United,Flynn Downes,flynn-downes,F. Downes,M,4,172,375,M,,879810,EUR,916790400,M,12,12,True,,,,,,,,,,,,,,,,,0.0,,0,,Flynn,Downes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385482,home,West Ham United,Gianluca Scamacca,gianluca-scamacca,G. Scamacca,F,9,195,6692,M,scamacca,807301,EUR,915148800,F,7,7,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385482,away,Nottingham Forest,Keylor Navas,keylor-navas,K. Navas,G,1,185,13049,M,keylornavas_1,56113,EUR,534988800,G,12,12,False,27.0,19.0,22.0,14.0,13.0,14.0,6.0,13.0,10.0,1.0,1.0,90.0,42.0,6.1,8.0,0.0,0.0,0.00059806,0,-0.9178,,,,,,2.0,,2.0,,,,5.0,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,1.0,
10385482,away,Nottingham Forest,Neco Williams,williams-neco,N. Williams,D,3,183,3198,M,,927356,EUR,987120000,D,7,7,False,42.0,32.0,6.0,2.0,15.0,19.0,18.0,29.0,8.0,,,90.0,79.0,6.5,21.0,0.0151,0.0,0.0120186,1,,,,6.0,1.0,1.0,2.0,5.0,11.0,,3.0,,3.0,,1.0,4.0,2.0,1.0,,4.0,,2.0,,2.0,,3.0,,,,,,,,,,,
10385482,away,Nottingham Forest,Joe Worrall,joe-worrall,J. Worrall,D,4,193,320,M,,838399,EUR,852854400,D,4,4,False,54.0,41.0,9.0,3.0,38.0,43.0,3.0,11.0,3.0,,,90.0,66.0,6.1,13.0,0.0,0.0,0.00206063,0,,,,,,2.0,3.0,3.0,4.0,,,,6.0,1.0,,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,
10385482,away,Nottingham Forest,Felipe,felipe,Felipe,D,,191,773,M,,242211,EUR,611280000,D,38,38,False,56.0,44.0,7.0,5.0,33.0,41.0,11.0,15.0,6.0,,,90.0,75.0,7.2,13.0,0.0361,0.0912,0.0270882,1,,,,,,5.0,4.0,6.0,9.0,,1.0,,5.0,2.0,,3.0,1.0,1.0,,2.0,2.0,,,,,2.0,1.0,,,,,,,,,,1.0
10385482,away,Nottingham Forest,Renan Lodi,renan-lodi,R. Lodi,D,16,173,4176,M,renan_lodi,851150,EUR,891993600,D,32,32,False,29.0,20.0,2.0,,14.0,20.0,6.0,11.0,6.0,,,77.0,52.0,6.3,14.0,0.0463,0.0,0.00951375,1,,,,2.0,,2.0,,4.0,3.0,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,
10385482,away,Nottingham Forest,Remo Freuler,remo-freuler,R. Freuler,M,8,181,1928,M,,115516,EUR,703296000,M,23,23,False,45.0,36.0,2.0,,15.0,19.0,21.0,26.0,4.0,,,90.0,59.0,6.5,12.0,0.0,0.0,0.0229666,0,,,,,,1.0,2.0,3.0,5.0,,2.0,,,,,1.0,1.0,,,3.0,1.0,,,1.0,,2.0,,,,,,,,,,,
10385482,away,Nottingham Forest,Jonjo Shelvey,jonjo-shelvey,J. Shelvey,M,53,185,480,M,,36465,EUR,699148800,M,6,6,False,37.0,30.0,6.0,2.0,19.0,19.0,12.0,19.0,4.0,,,67.0,46.0,7.1,7.0,0.0,0.0,0.0655478,0,,Jonjo,Shelvey,1.0,1.0,,,1.0,2.0,,,2.0,2.0,,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,
10385482,away,Nottingham Forest,Jack Colback,jack-colback,J. Colback,M,,176,96,M,,40686,EUR,625190400,M,8,8,False,31.0,30.0,1.0,1.0,14.0,14.0,16.0,17.0,4.0,,,90.0,37.0,6.4,1.0,0.0,0.0,0.043522,0,,Jack,Colback,,,2.0,2.0,5.0,5.0,,,,,,,2.0,2.0,2.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,
10385482,away,Nottingham Forest,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,M,20,20,False,17.0,11.0,,,1.0,3.0,10.0,15.0,6.0,,,86.0,34.0,5.8,17.0,0.0451,0.0,0.00885678,1,,,,1.0,,3.0,,10.0,3.0,,3.0,2.0,,,1.0,1.0,1.0,1.0,1.0,6.0,,1.0,,,,1.0,,,,,,,,,,,
10385482,away,Nottingham Forest,Morgan Gibbs-White,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,Morgangibbs27,865912,EUR,948931200,M,10,10,False,39.0,30.0,3.0,1.0,7.0,9.0,24.0,37.0,7.0,,,90.0,59.0,6.1,23.0,0.0836,0.0239,0.268685,2,,,,7.0,1.0,3.0,2.0,9.0,4.0,,4.0,2.0,,,,,,2.0,1.0,4.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,,
10385482,away,Nottingham Forest,Chris Wood,chris-wood,C. Wood,F,11,191,7494,M,wodsy39,50480,EUR,692064000,F,39,39,False,15.0,13.0,,,5.0,7.0,8.0,8.0,,,,77.0,17.0,6.5,3.0,0.0,0.0,0.00590698,0,,,,,,3.0,3.0,4.0,3.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
