match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_goalAssist,stat_unsuccessfulTouch,stat_aerialLost,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_errorLeadToAShot,captain,player_sofascoreId,stat_blockedScoringAttempt,stat_punches,stat_totalOffside,stat_penaltyWon
11369373,home,Granada,André Ferreira,,,andre-ferreira,A. Ferreira,G,13,193,225,M,788197,EUR,833328000,G,13,13,False,18.0,12.0,9.0,3.0,10.0,13.0,2.0,5.0,1.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,90.0,24.0,6.0,6.0,0.00068872,0,-0.2539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369373,home,Granada,Ricard Sánchez,,,ricard-sanchez,R. Sánchez,D,2,175,157,M,986726,EUR,951177600,D,12,12,False,28.0,20.0,3.0,,6.0,7.0,16.0,24.0,4.0,2.0,,2.0,,,,,83.0,49.0,7.1,10.0,0.073921,1,,3.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.1199,0.0247,1.0,,,,,,,,,,,,,,,,
11369373,home,Granada,Ignasi Miquel,,,ignasi-miquel,I. Miquel,D,5,189,102,M,144606,EUR,717638400,D,14,14,False,49.0,35.0,5.0,1.0,25.0,27.0,10.0,22.0,3.0,6.0,,1.0,,,,,90.0,59.0,6.5,14.0,0.00883572,1,,,,2.0,5.0,2.0,1.0,1.0,,,2.0,,,2.0,0.0258,,,1.0,1.0,1.0,,,,,,,,,,,,,
11369373,home,Granada,Raúl Torrente,,,raul-torrente,R. Torrente,D,4,193,720,M,1134758,EUR,1000080000,D,28,28,False,63.0,54.0,12.0,5.0,36.0,38.0,18.0,27.0,1.0,4.0,,1.0,,,,,90.0,77.0,6.6,11.0,0.00842532,0,,2.0,,1.0,7.0,,,,,,1.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,
11369373,home,Granada,Carlos Neva,,,neva-carlos,C. Neva,D,21,174,128,M,914178,EUR,834537600,D,15,15,False,40.0,34.0,3.0,,20.0,22.0,15.0,20.0,2.0,8.0,,1.0,,,,,90.0,56.0,6.2,8.0,0.049699,0,,2.0,1.0,1.0,2.0,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
11369373,home,Granada,Gonzalo Villar,,,gonzalo-villar,G. Villar,M,12,181,1019,M,914765,EUR,890611200,M,24,24,False,35.0,29.0,2.0,,19.0,21.0,10.0,17.0,,5.0,,,,,,,60.0,46.0,7.0,10.0,0.0192006,0,,3.0,,1.0,2.0,,,,,,1.0,1.0,1.0,,,,2.0,,,,1.0,1.0,,,,,,,,,,,
11369373,home,Granada,Sergio Ruiz Alonso,,,sergio-ruiz-alonso,S. R. Alonso,M,20,171,83,M,857227,EUR,787536000,M,20,20,False,48.0,44.0,1.0,,28.0,29.0,17.0,20.0,7.0,7.0,,2.0,,,,,83.0,64.0,6.6,9.0,0.138788,1,,1.0,1.0,1.0,6.0,1.0,1.0,,,,1.0,5.0,3.0,,0.1605,,1.0,1.0,,,,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,
11369373,home,Granada,Antonio Puertas,,,antonio-puertas,A. Puertas,M,7,183,210,M,316406,EUR,698630400,M,10,10,False,11.0,8.0,,,3.0,4.0,5.0,7.0,7.0,5.0,,1.0,,,,,68.0,21.0,6.0,7.0,0.122535,3,,,,1.0,2.0,,2.0,1.0,1.0,,,,,,0.4565,0.1623,1.0,2.0,,,,2.0,4.0,1.0,,2.0,,True,,,,,
11369373,home,Granada,Bryan Zaragoza,,,bryan-zaragoza,B. Zaragoza,F,97,165,5285,M,1084730,EUR,999993600,M,26,26,False,17.0,12.0,2.0,2.0,5.0,6.0,13.0,23.0,3.0,3.0,,,,,,,90.0,49.0,7.8,18.0,0.792326,2,,12.0,6.0,,7.0,1.0,6.0,4.0,2.0,,,1.0,1.0,2.0,0.1949,0.1791,4.0,,,,1.0,5.0,,,,1.0,,,bryanzaragoza,,,,
11369373,home,Granada,Álvaro Carreras,,,alvaro-carreras,Á. Carreras,D,18,186,79899,M,1085081,EUR,1048377600,M,33,33,False,18.0,12.0,2.0,2.0,6.0,9.0,8.0,12.0,3.0,6.0,,1.0,,,,,68.0,38.0,7.4,11.0,0.196578,1,,3.0,2.0,,6.0,1.0,2.0,1.0,,,,4.0,3.0,1.0,0.0244,,2.0,1.0,,3.0,,3.0,,,1.0,,,,,,,,
11369373,home,Granada,Myrto Uzuni,,,myrto-uzuni,M. Uzuni,F,10,178,1807,M,895533,EUR,801878400,F,11,11,False,14.0,13.0,2.0,2.0,7.0,7.0,7.0,8.0,8.0,1.0,,3.0,,,,,90.0,36.0,8.2,5.0,0.552613,5,,1.0,1.0,1.0,6.0,1.0,3.0,3.0,2.0,1.0,,,,2.0,0.6763,0.5768,3.0,2.0,,,,3.0,3.0,1.0,3.0,1.0,,,,1.0,,,
11369373,home,Granada,Óscar Melendo,,,oscar-melendo,Ó. Melendo,M,21,167,152,M,861317,EUR,872294400,M,21,21,True,23.0,19.0,1.0,1.0,9.0,10.0,10.0,13.0,1.0,5.0,,,,,,,30.0,31.0,6.9,7.0,0.0430969,0,,,,1.0,5.0,,3.0,2.0,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,
11369373,home,Granada,Shon Weissman,,,shon-weissman,S.Weissman,F,18,174,695,M,790817,EUR,824256000,F,17,17,True,2.0,2.0,,,1.0,1.0,1.0,1.0,3.0,,,,,,,,22.0,6.0,6.6,1.0,0.00079204,1,,,,1.0,1.0,1.0,,,,,,,,,0.039,,,1.0,,,,1.0,2.0,,,,,,,,,,
11369373,home,Granada,José Callejón,,,jose-callejon,J. Callejón,F,,178,736,M,40965,EUR,540000000,F,9,9,True,11.0,6.0,3.0,3.0,2.0,3.0,4.0,9.0,1.0,3.0,,,,,,,22.0,20.0,6.9,7.0,0.0079799,1,,1.0,,,4.0,1.0,,,,,,2.0,1.0,2.0,0.0714,,,1.0,,,,1.0,,,,,,,,,,,
11369373,home,Granada,Njegoš Petrović,,,njegos-petrovic,N. Petrović,M,18,185,282,M,844179,EUR,932256000,M,18,18,True,14.0,13.0,,,5.0,5.0,8.0,9.0,,1.0,,,,,,,12.0,18.0,7.1,1.0,0.00158837,1,,,,,3.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,0.013,0.0934,,,,,,,,,,,,,,,,,
11369373,home,Granada,Famara Diédhiou,,,famara-diedhiou,F. Diédhiou,F,18,189,721,M,293115,EUR,704764800,F,19,19,True,3.0,1.0,,,,,1.0,3.0,2.0,1.0,,1.0,,,,,12.0,7.0,6.5,3.0,0.00019006,1,,,,1.0,3.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,0.3039,0.4783,,,,,,1.0,,,,1.0,,,,,,,
11369373,home,Granada,Adri López,,,adri-lopez,A. López,G,,185,10,M,894438,EUR,915840000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369373,home,Granada,Wilson Manafá,,,wilson-manafa,W. Manafá,D,13,177,205,M,344205,EUR,774921600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369373,home,Granada,Víctor Díaz,,,victor-diaz,V. Díaz,D,,183,35,M,141655,EUR,582076800,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369373,home,Granada,Adrià Bosch,,,adria-miquel-bosch-sanchis,A. M. B. Sanchis,D,4,190,10,M,1004239,EUR,992044800,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369373,home,Granada,Alberto Perea,,,alberto-perea,A. Perea,F,,174,48,M,52125,EUR,661564800,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
