match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalClearance,stat_challengeLost,stat_outfielderBlock,stat_lastManTackle,stat_dispossessed,stat_fouls,stat_keyPass,captain,stat_totalCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_accurateCross,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_blockedScoringAttempt,stat_hitWoodwork
12763954,home,Arsenal,David Raya,david-raya,D. Raya,G,1,183.0,26212,M,d_raya1,581310,EUR,811123200,G,22,22,False,35.0,24.0,21.0,10.0,0.0,18.0,19.0,6.0,16.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,90.0,42.0,7.3,12.0,0.00158186,0,0.1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763954,home,Arsenal,Jurriën Timber,jurrien-timber,J. Timber,D,12,179.0,21692,M,jurrientimber,958959,EUR,992736000,D,12,12,False,20.0,17.0,,,0.0,13.0,13.0,4.0,7.0,2.0,5.0,3.0,1.0,,,,,,45.0,33.0,7.0,8.0,0.00456432,0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12763954,home,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193.0,43611,M,WSaliba4,941168,EUR,985392000,D,2,2,False,42.0,36.0,6.0,4.0,0.0,28.0,33.0,8.0,9.0,1.0,3.0,2.0,1.0,,,,,,90.0,49.0,7.1,8.0,0.0042999,0,,,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12763954,home,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190.0,49147,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,36.0,32.0,4.0,2.0,0.0,21.0,23.0,11.0,13.0,2.0,3.0,4.0,,,,,,,90.0,42.0,7.2,4.0,0.00942325,0,,,1.0,,,,1.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12763954,home,Arsenal,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,188.0,24446,M,richycala,957602,EUR,1021766400,D,33,33,False,26.0,21.0,2.0,1.0,0.0,16.0,16.0,5.0,10.0,2.0,6.0,1.0,2.0,,,,,,90.0,52.0,7.3,11.0,0.0108089,0,,1.0,6.0,1.0,,1.0,4.0,4.0,5.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12763954,home,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178.0,182020,M,BSaka7,934235,EUR,999648000,M,7,7,False,30.0,23.0,1.0,,0.0,7.0,9.0,16.0,23.0,,10.0,3.0,,,,,,,89.0,59.0,7.7,18.0,0.546786,2,,2.0,14.0,9.0,3.0,1.0,5.0,2.0,,3.0,,,2.0,2.0,1.0,True,2.0,1.0,1.0,1.0,2.0,2.0,0.0686,0.0147,,,,,,,
12763954,home,Arsenal,Thomas Partey,thomas-partey,T. Partey,M,16,185.0,42257,M,TPartey5,316148,EUR,739929600,M,5,5,False,29.0,27.0,2.0,1.0,0.0,19.0,19.0,8.0,10.0,,,4.0,,,,,,,64.0,33.0,7.0,2.0,0.00545634,0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
12763954,home,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188.0,64677,M,DeclanRice,856714,EUR,916272000,M,41,41,False,43.0,39.0,1.0,,0.0,20.0,21.0,19.0,24.0,,4.0,9.0,,,,,,,90.0,55.0,7.1,8.0,0.0260631,0,,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,
12763954,home,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180.0,68679,M,GabiMartinelli,922573,EUR,992822400,M,11,11,False,15.0,14.0,,,0.0,6.0,6.0,9.0,10.0,,4.0,6.0,2.0,,,,,,90.0,28.0,6.9,5.0,0.117012,2,,1.0,6.0,4.0,2.0,,2.0,,,2.0,,,,1.0,1.0,,1.0,,2.0,,,,0.2938,0.1424,,,1.0,,,,
12763954,home,Arsenal,Kai Havertz,kai-havertz,K. Havertz,F,29,193.0,67509,M,KaiHav,836705,EUR,929059200,F,29,29,False,31.0,21.0,,,0.0,6.0,7.0,15.0,24.0,4.0,11.0,4.0,3.0,,,,,,90.0,49.0,8.1,15.0,0.173199,2,,3.0,8.0,1.0,1.0,1.0,4.0,2.0,,,,,2.0,3.0,1.0,,,,2.0,1.0,2.0,1.0,0.3428,1.4555,,,,,,,
12763954,home,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172.0,31440,M,leandrotrossard,135666,EUR,786499200,F,19,19,False,24.0,19.0,3.0,2.0,1.0,7.0,9.0,13.0,16.0,1.0,6.0,1.0,3.0,,,,,,74.0,39.0,7.3,11.0,0.334119,0,,2.0,6.0,2.0,2.0,,,,1.0,2.0,,,2.0,,1.0,,1.0,,,,3.0,,,,,,1.0,1.0,,,
12763954,home,Arsenal,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189.0,15126,M,j_kiwior,976037,EUR,950572800,D,15,15,True,11.0,8.0,3.0,1.0,0.0,5.0,8.0,3.0,3.0,,2.0,,,,,,,,45.0,19.0,7.0,3.0,0.00221945,0,,,,,,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12763954,home,Arsenal,Mikel Merino,mikel-merino,M. Merino,M,23,188.0,29360,M,mikelmerino,592010,EUR,835401600,M,23,23,True,7.0,6.0,,,0.0,2.0,3.0,4.0,4.0,,4.0,3.0,1.0,,,,,,26.0,16.0,6.7,3.0,0.00838663,0,,,2.0,1.0,,,3.0,2.0,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,
12763954,home,Arsenal,Gabriel Jesus,gabriel-jesus,G. Jesus,F,9,175.0,74055,M,GabrielJesus,794839,EUR,860025600,F,9,9,True,5.0,2.0,,,0.0,,1.0,2.0,4.0,,,1.0,,,,,,,16.0,13.0,6.3,8.0,0.00422313,0,,1.0,5.0,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
12763954,home,Arsenal,Myles Lewis-Skelly,lewis-skelly-myles,M. Lewis-Skelly,D,49,178.0,16221,M,myleslewisskelly,1423711,EUR,1159228800,M,49,49,True,,,,,0.0,,,,,,,,,,,,,,1.0,1.0,,,,0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,Myles Lewis-Skelly,,,,,,
12763954,home,Arsenal,Neto,neto,Neto,G,22,190.0,5136,M,Neto_Murara,84844,EUR,616809600,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763954,home,Arsenal,Jack Porter,jack-porter,J. Porter,G,13,187.0,892,M,,1899740,EUR,1216080000,G,92,92,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Jack Porter,,,,,,
