match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_totalContest,stat_wonContest,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_interceptionWon,stat_errorLeadToAShot,stat_totalOffside,player_sofascoreId,captain,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_hitWoodwork,stat_penaltyWon,stat_bigChanceMissed,player_firstName,player_lastName,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_outfielderBlock,stat_penaltyConceded
13189400,home,Fulham,Steven Benda,steven-benda,S. Benda,G,13,192,264,M,860764,EUR,907200000,G,23,23,False,14.0,13.0,2.0,1.0,0.0,13.0,13.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,90.0,20.0,6.4,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189400,home,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2313,M,329417,EUR,818121600,D,21,21,False,72.0,64.0,4.0,3.0,0.0,24.0,28.0,47.0,1.0,3.0,,,,,90.0,94.0,7.9,14.0,2,40.0,3.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
13189400,home,Fulham,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2370,M,362682,EUR,833500800,D,5,5,False,66.0,65.0,11.0,10.0,0.0,28.0,28.0,38.0,1.0,3.0,,,,,66.0,75.0,7.9,2.0,2,37.0,,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
13189400,home,Fulham,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,868715,EUR,942796800,D,15,15,False,89.0,82.0,8.0,5.0,0.0,30.0,32.0,58.0,2.0,3.0,,,,,90.0,100.0,7.1,8.0,4,52.0,1.0,5.0,4.0,6.0,,,1.0,,1.0,,,,1.0,,,,3.0,3.0,,,,,,,,,,,,,,,,,
13189400,home,Fulham,Ryan Sessegnon,ryan-sessegnon,R. Sessegnon,D,30,178,1735,M,836698,EUR,958608000,D,30,30,False,68.0,64.0,,,0.0,10.0,10.0,61.0,1.0,4.0,,,,,90.0,96.0,7.0,15.0,2,54.0,3.0,,8.0,2.0,1.0,1.0,1.0,,1.0,,5.0,1.0,2.0,3.0,1.0,,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
13189400,home,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14310,M,285949,EUR,820454400,M,18,18,False,82.0,69.0,6.0,3.0,0.0,15.0,19.0,77.0,,5.0,,,,,90.0,109.0,8.9,24.0,1,61.0,14.0,1.0,4.0,7.0,,,,,4.0,3.0,1.0,9.0,1.0,3.0,1.0,1.0,,1.0,,,,andreaspereira,True,7.0,1.0,1.0,1.0,,,,,,,,
13189400,home,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2071,M,371222,EUR,839894400,M,20,20,False,60.0,49.0,4.0,2.0,0.0,17.0,22.0,38.0,,4.0,,,,,77.0,77.0,7.2,15.0,1,32.0,,5.0,6.0,11.0,1.0,,,,5.0,3.0,2.0,,3.0,1.0,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,
13189400,home,Fulham,Adama Traoré,adama-traore,A. Traoré,F,17,178,12799,M,286165,EUR,822528000,M,11,11,False,38.0,36.0,2.0,2.0,1.0,6.0,7.0,37.0,,5.0,,,,,90.0,56.0,7.8,13.0,0,30.0,6.0,,3.0,6.0,1.0,,,,1.0,1.0,2.0,1.0,,4.0,2.0,3.0,,,,,,adamatrd,,,,,,1.0,,,,,,,
13189400,home,Fulham,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7267,M,867445,EUR,964742400,M,32,32,False,42.0,35.0,,,0.0,1.0,2.0,41.0,,2.0,,,,,66.0,51.0,6.3,13.0,1,34.0,1.0,1.0,4.0,1.0,,1.0,,,,,,,,4.0,,,,,,,,esr,,,,,,,1.0,,,,,,
13189400,home,Fulham,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8234,M,352770,EUR,831081600,M,17,17,False,50.0,39.0,2.0,2.0,0.0,9.0,9.0,45.0,,3.0,,,,,66.0,66.0,7.3,17.0,3,31.0,4.0,,3.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,,3.0,1.0,,,1.0,,,,alexanderiwobi,,1.0,,,,,,,,,,,
