match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_interceptionWon,stat_fouls,stat_dispossessed,stat_shotOffTarget,stat_errorLeadToAShot,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_wonContest,stat_bigChanceCreated,player_sofascoreId,stat_blockedScoringAttempt,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_hitWoodwork
11407478,home,Frosinone,Stefano Turati,stefano-turati,S. Turati,G,13,188,559,M,893752,EUR,999648000,G,80,80,False,41.0,26.0,23.0,8.0,23.0,29.0,3.0,12.0,10.0,2.0,3.0,3.0,90.0,51.0,7.4,15.0,0.00056299,0,0.6535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407478,home,Frosinone,Ilario Monterisi,ilario-monterisi,I. Monterisi,D,30,190,147,M,1009363,EUR,1008720000,D,30,30,False,45.0,36.0,4.0,,25.0,27.0,11.0,18.0,5.0,,,,90.0,74.0,7.5,16.0,0.00407835,0,,,,2.0,5.0,3.0,10.0,1.0,7.0,1.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11407478,home,Frosinone,Simone Romagnoli,simone-romagnoli,S. Romagnoli,D,4,193,92,M,111487,EUR,634521600,D,6,6,False,54.0,44.0,6.0,3.0,36.0,42.0,8.0,12.0,4.0,,,,90.0,66.0,7.5,10.0,0.00290445,0,,,,5.0,9.0,8.0,11.0,,4.0,1.0,2.0,1.0,,,True,2.0,3.0,,,,,,,,,,,,,,,,,,,,
11407478,home,Frosinone,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,938,M,967722,EUR,994982400,D,5,5,False,44.0,30.0,5.0,3.0,20.0,28.0,10.0,16.0,3.0,,,,90.0,58.0,7.1,15.0,0.0279726,1,,,,3.0,1.0,4.0,1.0,,5.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0817,,,,,,,,,,,,,,,,
11407478,home,Frosinone,Luca Garritano,luca-garritano,L. Garritano,M,10,172,67,M,280087,EUR,760924800,M,16,16,False,25.0,15.0,6.0,1.0,10.0,14.0,6.0,13.0,5.0,,,,61.0,41.0,6.4,14.0,0.0203555,3,,,,2.0,,5.0,1.0,1.0,,,1.0,,1.0,,,2.0,1.0,,1.0,,0.2097,2.0,1.0,1.0,1.0,2.0,0.1422,,,,,,,,,,
11407478,home,Frosinone,Marco Brescianini,marco-brescianini,M. Brescianini,M,4,188,1111,M,928800,EUR,948326400,M,4,4,False,43.0,32.0,5.0,2.0,20.0,22.0,12.0,21.0,6.0,,,,90.0,59.0,7.0,12.0,0.0214915,0,,,,1.0,2.0,4.0,8.0,,3.0,,4.0,2.0,,2.0,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,
11407478,home,Frosinone,Francesco Gelli,francesco-gelli,F. Gelli,M,10,173,62,M,595900,EUR,845337600,M,14,14,False,38.0,31.0,2.0,,16.0,19.0,15.0,19.0,4.0,,,,72.0,46.0,7.1,8.0,0.300546,0,,,,1.0,1.0,3.0,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,
11407478,home,Frosinone,Anthony Oyono,anthony-oyono,A. Oyono,D,20,179,394,M,1106257,EUR,987033600,M,22,22,False,35.0,28.0,3.0,2.0,15.0,17.0,13.0,18.0,7.0,,,,90.0,47.0,6.8,7.0,0.0121442,0,,Anthony Oyono,,,3.0,2.0,4.0,,3.0,1.0,,,,,,,2.0,,,,,,,1.0,,,,,1.0,,,,,,,,
11407478,home,Frosinone,Matías Soulé,matias-soule,M. Soulé,F,18,182,12526,M,1082406,EUR,1050364800,F,18,18,False,39.0,34.0,2.0,,17.0,17.0,18.0,23.0,8.0,,,,90.0,72.0,6.9,20.0,0.0672304,1,,,,1.0,1.0,13.0,10.0,1.0,,,,,4.0,4.0,,,,5.0,,,0.0423,1.0,1.0,11.0,,,,4.0,5.0,,matiassoule11,1.0,,,,,
11407478,home,Frosinone,Kaio Jorge,kaio-jorge,K. Jorge,F,19,182,26876,M,954888,EUR,1011830400,F,9,9,False,15.0,10.0,1.0,1.0,4.0,4.0,6.0,11.0,4.0,,,,83.0,28.0,6.1,9.0,0.00601052,2,,,,3.0,2.0,7.0,5.0,1.0,,,1.0,1.0,2.0,3.0,,,1.0,1.0,,,0.2083,,,1.0,2.0,2.0,0.4846,,,,kaiojorge,,,,,,
