match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_interceptionWon,stat_fouls,stat_shotOffTarget,stat_accurateCross,stat_totalContest,stat_wonContest,stat_goalAssist,stat_keyPass,stat_totalOffside,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId
10382201,home,RKC Waalwijk,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187.0,465,M,809408,EUR,806716800,G,1,1,False,31.0,13.0,24.0,8.0,7.0,10.0,6.0,21.0,1.0,2.0,1.0,16.0,1.0,2.0,2.0,3.0,1.0,90.0,44.0,7.7,18.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382201,home,RKC Waalwijk,Julian Lelieveld,julian-lelieveld,J. Lelieveld,D,2,184.0,104,M,798179,EUR,880329600,D,2,2,False,23.0,14.0,2.0,1.0,7.0,9.0,7.0,17.0,,3.0,2.0,3.0,,,,,,72.0,47.0,7.5,16.0,1,,,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
10382201,home,RKC Waalwijk,Jurien Gaari,jurien-gaari,J. Gaari,D,3,181.0,58,M,884944,EUR,756604800,D,23,23,False,23.0,16.0,5.0,,10.0,14.0,6.0,9.0,4.0,4.0,6.0,6.0,,,,,,90.0,36.0,6.9,9.0,0,,,,4.0,,1.0,,,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,
10382201,home,RKC Waalwijk,Shawn Adewoye,shawn-adewoye,S. Adewoye,D,4,183.0,156,M,989586,EUR,962236800,D,4,4,False,21.0,13.0,8.0,3.0,10.0,15.0,3.0,6.0,,1.0,5.0,7.0,,,,,,90.0,32.0,6.9,8.0,0,,,,2.0,1.0,,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,
10382201,home,RKC Waalwijk,Dario Van Den Buijs,dario-van-den-buijs,D. V. D. Buijs,D,33,188.0,65,M,783468,EUR,810864000,D,24,24,False,33.0,23.0,5.0,2.0,16.0,21.0,7.0,14.0,2.0,4.0,6.0,5.0,1.0,,,,,84.0,52.0,7.7,13.0,2,,,2.0,,,,1.0,,3.0,1.0,1.0,,,,,1.0,,,,,,,,,,,
10382201,home,RKC Waalwijk,Thierry Lutonda,thierry-lutonda,T. Lutonda,D,5,167.0,113,M,867246,EUR,972604800,D,5,5,False,29.0,20.0,5.0,3.0,10.0,17.0,11.0,13.0,1.0,7.0,1.0,7.0,,,,,,90.0,58.0,6.5,20.0,0,,,1.0,11.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,,4.0,,1.0,8.0,4.0,,,,,,,,
10382201,home,RKC Waalwijk,Iliass Bel Hassani,iliass-bel-hassani,I. Bel Hassani,M,,173.0,104,M,128799,EUR,716601600,M,11,11,False,25.0,20.0,3.0,2.0,7.0,8.0,14.0,19.0,,,,3.0,,,,,,50.0,32.0,5.8,8.0,0,,,2.0,3.0,1.0,,,,,,,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,
10382201,home,RKC Waalwijk,Vurnon Anita,vurnon-anita,V. Anita,M,,166.0,66,M,15007,EUR,607651200,M,6,6,False,32.0,28.0,4.0,,10.0,12.0,19.0,21.0,,2.0,,4.0,1.0,,,,,90.0,38.0,6.6,5.0,0,,,1.0,3.0,,,,,,1.0,1.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,
10382201,home,RKC Waalwijk,Pelle Clement,pelle-clement,P. Clement,M,6,177.0,70,M,795135,EUR,832464000,M,14,14,False,25.0,20.0,1.0,,8.0,11.0,12.0,14.0,,5.0,2.0,6.0,1.0,,,,,72.0,44.0,6.9,10.0,0,,,,5.0,1.0,2.0,,,1.0,1.0,,3.0,1.0,2.0,1.0,,,3.0,3.0,,,1.0,,,,,
10382201,home,RKC Waalwijk,Michiel Kramer,michiel-kramer,M. Kramer,F,29,195.0,192,M,36781,EUR,597110400,F,29,29,False,18.0,13.0,,,6.0,8.0,7.0,10.0,1.0,2.0,,2.0,1.0,,,,,55.0,25.0,7.4,6.0,1,,,,3.0,,,1.0,1.0,,,,1.0,2.0,,1.0,,,,,,1.0,,True,1.0,,,
10382201,home,RKC Waalwijk,Mats Seuntjens,mats-seuntjens,M. Seuntjens,M,20,187.0,138,M,163541,EUR,703468800,F,20,20,False,15.0,11.0,1.0,1.0,4.0,5.0,8.0,12.0,,3.0,,1.0,1.0,,,,,85.0,31.0,6.9,9.0,2,,,2.0,4.0,,2.0,1.0,,,,,,1.0,,,,1.0,3.0,2.0,1.0,2.0,,,,1.0,1.0,
10382201,home,RKC Waalwijk,Yassin Oukili,oukili-yassin,Y. Oukili,M,5,195.0,495,M,1010846,EUR,978480000,M,33,33,True,11.0,6.0,1.0,,4.0,5.0,2.0,6.0,1.0,4.0,,1.0,,,,,,35.0,24.0,6.6,9.0,0,,,,4.0,,1.0,,,,3.0,2.0,3.0,1.0,,2.0,,,,,,,,,,,,
10382201,home,RKC Waalwijk,Saïd Bakari,said-bakari,S. Bakari,D,22,176.0,127,M,896210,EUR,780192000,M,22,22,True,5.0,2.0,,,2.0,3.0,,2.0,,2.0,1.0,4.0,,,,,,18.0,15.0,6.8,6.0,0,,,,1.0,,,,,,,,1.0,,2.0,,,,3.0,2.0,,,,,,,,
10382201,home,RKC Waalwijk,Sebbe Augustijns,sebbe-augustijns,S. Augustijns,M,,179.0,19,M,997507,EUR,936316800,M,26,26,True,3.0,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,3.0,1.0,,,,,,18.0,8.0,6.4,3.0,0,,,,4.0,,,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,
10382201,home,RKC Waalwijk,Lars Nieuwpoort,lars-nieuwpoort,L. Nieuwpoort,D,,189.0,9,,339893,EUR,783388800,D,15,15,True,,,,,,,,,,,2.0,,,,,,,12.0,2.0,6.6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382201,home,RKC Waalwijk,Florian Jozefzoon,florian-jozefzoon,F. Jozefzoon,M,,173.0,88,M,121777,EUR,666057600,F,10,10,True,5.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,,,,1.0,,,,,,11.0,6.0,6.4,4.0,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
10382201,home,RKC Waalwijk,Joel Pereira,joel-pereira,J. Pereira,G,1,188.0,279,M,788135,EUR,835920000,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382201,home,RKC Waalwijk,Mark Spenkelink,mark-spenkelink,M. Spenkelink,G,16,196.0,33,M,875466,EUR,854323200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382201,home,RKC Waalwijk,Luuk Wouters,luuk-wouters,L. Wouters,D,15,190.0,33,M,1048222,EUR,928800000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382201,home,RKC Waalwijk,Zakaria Bakkali,zakaria-bakkali,Z. Bakkali,M,99,168.0,156,M,285941,EUR,822614400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382201,home,RKC Waalwijk,Kevin Felida,kevin-felida,K. Felida,M,6,172.0,104,M,896215,EUR,942278400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382201,home,RKC Waalwijk,Julen Lobete,julen-lobete,J. Lobete,F,24,176.0,172,M,1006232,EUR,969235200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382201,home,RKC Waalwijk,Roy Kuijpers,roy-kuijpers,R. Kuijpers,F,17,175.0,50,M,1046728,EUR,948067200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382201,away,FC Emmen,Mickey van der Hart,mickey-van-der-hart,M. v. d. Hart,G,,188.0,97,M,242313,EUR,771465600,G,32,32,False,15.0,13.0,2.0,,13.0,13.0,,2.0,,,,4.0,,1.0,1.0,2.0,,90.0,21.0,6.4,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382201,away,FC Emmen,Michaël Heylen,michael-heylen,M. Heylen,D,,187.0,30,M,311954,EUR,757555200,D,13,13,False,45.0,33.0,7.0,3.0,19.0,23.0,14.0,22.0,,,1.0,10.0,,,,,,45.0,48.0,6.2,12.0,0,,,,3.0,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
10382201,away,FC Emmen,Jeroen Veldmate,jeroen-veldmate,J. Veldmate,D,,187.0,9,,28111,EUR,594950400,D,4,4,False,75.0,72.0,2.0,2.0,34.0,37.0,38.0,38.0,1.0,2.0,7.0,8.0,,,,,,79.0,84.0,6.7,3.0,0,,,,3.0,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,True,,,,
10382201,away,FC Emmen,Keziah Veendorp,keziah-veendorp,K. Veendorp,D,,183.0,41,M,361778,EUR,856137600,D,2,2,False,89.0,82.0,9.0,6.0,30.0,32.0,52.0,57.0,1.0,4.0,2.0,14.0,2.0,,,,,90.0,101.0,7.2,7.0,1,,,,,,,,,,1.0,1.0,,,,,,,,,,2.0,,,,,1.0,
10382201,away,FC Emmen,Mohamed Bouchouari,mohamed-bouchouari,M. Bouchouari,D,34,170.0,778,M,965329,EUR,974246400,M,34,34,False,51.0,42.0,8.0,5.0,16.0,19.0,27.0,37.0,1.0,11.0,1.0,5.0,5.0,,,,,90.0,92.0,7.3,24.0,0,,,5.0,5.0,2.0,,,,,5.0,2.0,7.0,,1.0,2.0,,1.0,2.0,,,1.0,,,1.0,,,
10382201,away,FC Emmen,Lucas Bernadou,bernadou-lucas,L. Bernadou,M,6,178.0,53,M,997187,EUR,969753600,M,8,8,False,53.0,49.0,,,16.0,18.0,33.0,36.0,,1.0,,5.0,,,,,,79.0,60.0,6.3,7.0,1,,,1.0,4.0,2.0,2.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,
10382201,away,FC Emmen,Ahmed El Messaoudi,ahmed-el-messaoudi,A. E. Messaoudi,M,10,182.0,170,M,369798,EUR,807408000,M,23,23,False,45.0,36.0,2.0,1.0,11.0,11.0,26.0,36.0,2.0,6.0,,4.0,2.0,,,,,90.0,62.0,6.5,15.0,6,,,2.0,6.0,1.0,1.0,1.0,,,,,1.0,,,1.0,2.0,1.0,5.0,2.0,,,,,,,3.0,
10382201,away,FC Emmen,Julius Dirksen,julius-dirksen,J. Dirksen,D,26,185.0,74,M,1001943,EUR,1044144000,M,24,24,False,14.0,12.0,1.0,1.0,2.0,3.0,10.0,11.0,1.0,2.0,1.0,,,,,,,45.0,21.0,6.7,2.0,0,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
10382201,away,FC Emmen,Ole Romeny,ole-romeny,O. Romeny,F,11,185.0,13950,M,921948,EUR,961459200,F,77,77,False,23.0,22.0,1.0,1.0,3.0,3.0,19.0,22.0,,2.0,,2.0,,,,,,90.0,39.0,6.6,10.0,0,,,2.0,3.0,,1.0,,,,2.0,2.0,6.0,2.0,,,,,,,,,1.0,,,,,oleromeny
10382201,away,FC Emmen,Mark Diemers,mark-diemers,M. Diemers,M,10,175.0,198,M,252123,EUR,750297600,F,10,10,False,78.0,66.0,5.0,3.0,13.0,13.0,55.0,77.0,1.0,6.0,1.0,8.0,3.0,,,,,90.0,103.0,7.5,24.0,1,,,12.0,2.0,1.0,,,,,1.0,,1.0,,,,,2.0,2.0,1.0,,3.0,,,,,1.0,
10382201,away,FC Emmen,Richairo Živković,richairo-zivkovic,R. Živković,F,30,186.0,197,M,295137,EUR,841881600,F,9,9,False,10.0,8.0,,,4.0,5.0,4.0,5.0,,2.0,,,1.0,,,,,40.0,15.0,6.6,4.0,0,,,,1.0,1.0,,,,,,,2.0,,,,,,1.0,1.0,,1.0,,,,,,
10382201,away,FC Emmen,Oussama Darfalou,oussama-darfalou,O. Darfalou,F,,187.0,396,M,845608,EUR,749260800,F,28,28,True,10.0,7.0,,,,,7.0,10.0,,1.0,,,1.0,,,,,50.0,26.0,6.5,8.0,5,,,,4.0,,,1.0,,,,,5.0,4.0,1.0,,1.0,,,,,1.0,,,,1.0,3.0,
10382201,away,FC Emmen,Dennis Vos,dennis-vos,D. Vos,D,28,179.0,46,M,966537,EUR,1006905600,D,14,14,True,42.0,34.0,1.0,,15.0,18.0,19.0,26.0,1.0,2.0,1.0,4.0,,,,,,45.0,51.0,6.5,11.0,0,Dennis,Vos,2.0,4.0,1.0,,,,,1.0,,,,1.0,2.0,,,1.0,,,,,,,,,
10382201,away,FC Emmen,Jasin Assehnoun,jasin-assehnoun,J. Assehnoun,M,78,175.0,80,M,943188,EUR,914630400,M,11,11,True,28.0,25.0,1.0,1.0,7.0,9.0,20.0,23.0,1.0,8.0,,4.0,1.0,,,,,45.0,53.0,7.7,7.0,2,,,4.0,4.0,1.0,,1.0,,,5.0,3.0,1.0,2.0,,,1.0,2.0,2.0,1.0,,2.0,,,,,,
10382201,away,FC Emmen,Jari Vlak,jari-vlak,J. Vlak,M,8,191.0,123,M,932652,EUR,903139200,M,20,20,True,8.0,5.0,2.0,,3.0,3.0,2.0,6.0,,,,1.0,,,,,,11.0,11.0,6.6,4.0,0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
10382201,away,FC Emmen,Ben Scholte,ben-scholte,B. Scholte,F,,185.0,21,M,1048127,EUR,997401600,M,19,19,True,3.0,1.0,1.0,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,11.0,7.0,6.7,3.0,1,Ben Scholte,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,
10382201,away,FC Emmen,Eric Oelschlägel,eric-oelschlagel,E. Oelschlägel,G,,193.0,62,M,253515,EUR,811555200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382201,away,FC Emmen,Kyan van Dorp,kyan-van-dorp,K. v. Dorp,G,23,187.0,14,M,905384,EUR,958521600,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,Kyan,van Dorp,,,,,,,,,,,,,,,,,,,,,,,,,
10382201,away,FC Emmen,Arnaud Luzayadio,luzayadio-arnaud,A. Luzayadio,D,18,176.0,19,,872888,EUR,932342400,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,Arnaud,Luzayadio,,,,,,,,,,,,,,,,,,,,,,,,,
10382201,away,FC Emmen,Dave Funke,funke-dave,D. Funke,D,12,,2,M,1465852,EUR,1063324800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,Dave Funke,,,,,,,,,,,,,,,,,,,,,,,,,,
10382201,away,FC Emmen,Lorenzo Burnet,lorenzo-burnet,L. Burnet,D,18,170.0,12,M,100384,EUR,663552000,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,Lorenzo,Burnet,,,,,,,,,,,,,,,,,,,,,,,,,
10382201,away,FC Emmen,Maurilio de Lannoy,de-lannoy-maurilio,M. d. Lannoy,D,27,,14,M,1407898,EUR,1068163200,M,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,Maurilio de Lannoy,,,,,,,,,,,,,,,,,,,,,,,,,,
