match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_fouls,captain,stat_outfielderBlock,stat_shotOffTarget,stat_errorLeadToAGoal,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_accurateCross,stat_onTargetScoringAttempt,stat_keyPass,stat_dispossessed,stat_goals,stat_hitWoodwork,stat_penaltyFaced,stat_totalOffside,stat_penaltyConceded,stat_bigChanceMissed,stat_bigChanceCreated
14015650,home,1. FC Schweinfurt 05,Maximilian Weisbäcker,Maximilian,Weisbäcker,weisbacker-maximilian,M. Weisbäcker,G,40,200.0,8,M,1488501,EUR,987465600,G,40,40,False,25.0,14.0,14.0,4.0,0.0,12.0,16.0,2.0,9.0,1.0,1.0,1.0,8.0,5.0,7.0,90.0,38.0,8.9,12.0,1.933,0,-0.03,0.0,-0.36,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015650,home,1. FC Schweinfurt 05,Lauris Bausenwein,Lauris,Bausenwein,bausenwein-lauris,L. Bausenwein,M,21,,11,M,1901568,EUR,1110067200,D,21,21,False,19.0,17.0,1.0,1.0,0.0,6.0,6.0,11.0,13.0,4.0,,,2.0,,,90.0,33.0,5.8,6.0,,0,-0.04,0.07,-0.68,,2.0,3.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
14015650,home,1. FC Schweinfurt 05,Lucas Zeller,Lucas,Zeller,zeller-lucas,L. Zeller,D,6,194.0,10,M,990945,EUR,952992000,D,6,6,False,26.0,22.0,4.0,2.0,0.0,16.0,18.0,6.0,8.0,1.0,,7.0,2.0,,,90.0,40.0,6.2,6.0,,0,0.08,0.03,-0.47,,,,3.0,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,
14015650,home,1. FC Schweinfurt 05,Thomas Meißner,Thomas,Meißner,thomas-meissner,T. Meißner,D,8,191.0,12,M,96746,EUR,669945600,D,8,8,False,34.0,28.0,3.0,,0.0,25.0,28.0,3.0,6.0,,,7.0,4.0,,,90.0,47.0,6.2,7.0,,0,0.01,0.05,-0.41,,,,3.0,,,2.0,1.0,1.0,,,2.0,1.0,True,2.0,,,,,,,,,,,,,,,
14015650,home,1. FC Schweinfurt 05,Luka Trslic,Luka,Trslic,trslic-luka,L. Trslic,D,18,190.0,5,M,1521248,EUR,989193600,D,18,18,False,30.0,25.0,8.0,4.0,0.0,21.0,22.0,4.0,8.0,3.0,,4.0,4.0,,,74.0,44.0,6.2,7.0,,1,0.08,0.05,-0.39,,,,5.0,,,,3.0,3.0,1.0,2.0,,3.0,,1.0,1.0,1.0,-0.1,,,,,,,,,,,,
14015650,home,1. FC Schweinfurt 05,Pius Krätschmer,Pius,Krätschmer,pius-kratschmer,P. Krätschmer,D,23,187.0,13,M,797692,EUR,866419200,D,23,23,False,24.0,18.0,3.0,1.0,0.0,12.0,15.0,6.0,9.0,4.0,2.0,1.0,3.0,,,88.0,37.0,6.1,8.0,,0,0.12,0.02,-0.55,,1.0,1.0,5.0,1.0,,,2.0,2.0,,1.0,2.0,,,2.0,,,,,,,,,,,,,,,
14015650,home,1. FC Schweinfurt 05,Joshua Endres,Joshua,Endres,joshua-endres,J. Endres,F,33,179.0,14,M,801228,EUR,858988800,M,33,33,False,12.0,9.0,1.0,,0.0,6.0,6.0,3.0,6.0,6.0,1.0,,3.0,,,65.0,18.0,6.1,5.0,,2,-0.1,0.03,-0.06,,,1.0,1.0,2.0,,,,,,,1.0,2.0,,,1.0,,-0.25,1.0,,,,,,,,,,,
14015650,home,1. FC Schweinfurt 05,Johannes Geis,Johannes,Geis,johannes-geis,J. Geis,M,30,181.0,111,M,97927,EUR,745545600,M,30,30,False,31.0,23.0,11.0,6.0,0.0,13.0,14.0,10.0,17.0,2.0,1.0,1.0,2.0,,,90.0,42.0,6.8,10.0,,2,0.29,0.12,-0.25,,3.0,1.0,4.0,,,1.0,,,,3.0,1.0,1.0,,,1.0,,-0.02,,1.0,1.0,1.0,,,,,,,,
14015650,home,1. FC Schweinfurt 05,Devin Angleberger,Devin,Angleberger,devin-angleberger,D. Angleberger,M,3,179.0,13,M,1130992,EUR,1046736000,M,3,3,False,45.0,40.0,5.0,3.0,0.0,27.0,29.0,13.0,16.0,2.0,1.0,1.0,2.0,,,88.0,56.0,6.7,8.0,,0,0.1,0.07,-0.2,,1.0,,4.0,1.0,1.0,1.0,2.0,,2.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,
14015650,home,1. FC Schweinfurt 05,Uche Destiny Obiogumu,Uche,Destiny Obiogumu,obiogumu-uche-destiny,U. D. Obiogumu,F,27,187.0,15,M,1442033,EUR,1082937600,M,27,27,False,7.0,6.0,1.0,1.0,0.0,4.0,4.0,2.0,3.0,4.0,,,3.0,,,74.0,17.0,6.3,7.0,,1,-0.02,0.19,-0.12,,1.0,,2.0,3.0,,1.0,1.0,,2.0,1.0,,1.0,,,,,-0.12,,,1.0,,,,,,,,,
14015650,home,1. FC Schweinfurt 05,Manuel Wintzheimer,Manuel,Wintzheimer,wintzheimer-manuel,M. Wintzheimer,F,25,184.0,81,M,862035,EUR,915926400,F,25,25,False,33.0,20.0,,,0.0,10.0,11.0,10.0,22.0,9.0,,,2.0,,,90.0,45.0,6.6,21.0,,2,-0.16,0.23,-0.03,,2.0,2.0,3.0,2.0,1.0,,,,2.0,1.0,1.0,4.0,,,1.0,,0.31,,,1.0,2.0,2.0,1.0,,,,,,
14015650,home,1. FC Schweinfurt 05,Sebastian Müller,Sebastian,Müller,sebastian-muller,S. Müller,F,37,180.0,21,M,1006390,EUR,980208000,M,37,37,True,10.0,9.0,1.0,1.0,0.0,4.0,4.0,5.0,6.0,3.0,,,1.0,,,25.0,14.0,6.0,3.0,,0,-0.03,-0.04,-0.22,,1.0,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
14015650,home,1. FC Schweinfurt 05,Tim Latteier,,,tim-latteier,T. Latteier,M,24,176.0,8,M,989562,EUR,958780800,M,24,24,True,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,,,,,,,16.0,11.0,6.6,2.0,,1,0.06,0.09,-0.06,,,,1.0,,,,,,1.0,1.0,,,,,1.0,,0.01,,,,,,,,,,,,
14015650,home,1. FC Schweinfurt 05,Erik Shuranov,Erik Shuranov,,erik-shuranov,E. Shuranov,F,9,184.0,87,M,1063936,EUR,1014336000,F,9,9,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,1.0,,,,,,16.0,8.0,7.7,1.0,,2,0.03,,0.13,,,,1.0,,,,1.0,1.0,,,,,,,1.0,,0.54,,,1.0,,1.0,1.0,1.0,,,,,
14015650,home,1. FC Schweinfurt 05,Nils Piwernetz,,,nils-piwernetz,N. Piwernetz,D,19,176.0,6,M,989563,EUR,954720000,D,19,19,True,3.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,,,1.0,,,2.0,6.0,,2.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
