match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_fouls,stat_totalContest,stat_totalOffside,stat_dispossessed,stat_wonContest,stat_keyPass,stat_shotOffTarget,captain,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_punches,player_sofascoreId,stat_hitWoodwork,stat_outfielderBlock
11396467,away,VfL Wolfsburg,Nicolas Cozza,,,nicolas-cozza,N. Cozza,D,3,178,183,M,886286,EUR,915753600,D,8,8,False,38.0,25.0,4.0,1.0,9.0,14.0,17.0,25.0,5.0,,,63.0,65.0,7.0,20.0,0.0,0.0,0.0649969,0,,1.0,1.0,2.0,4.0,6.0,,,4.0,4.0,3.0,3.0,,2.0,,,1.0,1.0,,,,1.0,,,,,,,,,,
11396467,away,VfL Wolfsburg,Mattias Svanberg,,,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,False,41.0,24.0,3.0,,12.0,19.0,12.0,22.0,7.0,,,90.0,51.0,7.3,17.0,0.0249,0.0,0.122039,1,,,,,1.0,7.0,,2.0,1.0,3.0,1.0,,1.0,2.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,,,,
11396467,away,VfL Wolfsburg,Yannick Gerhardt,,,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,False,24.0,20.0,2.0,1.0,13.0,15.0,7.0,9.0,2.0,,,62.0,26.0,6.6,5.0,0.0,0.0,0.00498057,0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11396467,away,VfL Wolfsburg,Lovro Majer,,,lovro-majer,L. Majer,M,10,179,4795,M,841947,EUR,884995200,M,19,19,False,28.0,20.0,2.0,,5.0,6.0,15.0,22.0,3.0,,,85.0,45.0,6.1,18.0,0.0164,0.0,0.0143243,1,,,,,10.0,2.0,2.0,,,,,5.0,,1.0,,,3.0,3.0,,3.0,1.0,,1.0,,,,,,,lovromajer,1.0,
11396467,away,VfL Wolfsburg,Václav Černý,,,vaclav-cerny,V. Černý,M,18,182,3495,M,280631,EUR,877046400,F,7,7,False,23.0,15.0,4.0,3.0,4.0,6.0,11.0,18.0,5.0,,,85.0,36.0,6.8,15.0,0.0,0.0,0.28724,0,,1.0,,,6.0,3.0,3.0,1.0,1.0,1.0,,3.0,,,,,1.0,2.0,,2.0,2.0,1.0,,,,,,1.0,,,,
11396467,away,VfL Wolfsburg,Jonas Wind,,,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,False,19.0,7.0,1.0,,3.0,5.0,4.0,14.0,2.0,,,90.0,40.0,7.8,18.0,1.3651,3.0531,0.00925054,5,,,,7.0,9.0,11.0,,2.0,,,,5.0,3.0,6.0,3.0,5.0,2.0,2.0,,1.0,2.0,,,,,2.0,,,,,,1.0
11396467,away,VfL Wolfsburg,Patrick Wimmer,,,patrick-wimmer,P. Wimmer,M,39,182,1034,M,987504,EUR,991180800,F,39,39,False,27.0,20.0,2.0,1.0,6.0,7.0,14.0,22.0,4.0,,,89.0,47.0,6.5,16.0,0.2403,0.0,0.0807919,1,,2.0,,1.0,6.0,4.0,1.0,,1.0,1.0,1.0,3.0,,2.0,1.0,,2.0,3.0,,,1.0,2.0,1.0,,,,,,,,,
11396467,away,VfL Wolfsburg,Ridle Baku,,,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,M,20,20,True,23.0,14.0,3.0,1.0,8.0,13.0,6.0,10.0,4.0,,,27.0,40.0,6.9,9.0,0.0,0.0,0.00186585,0,,,,,1.0,4.0,1.0,3.0,,1.0,,,,1.0,,,,2.0,,,2.0,,,,,,,,,,,
11396467,away,VfL Wolfsburg,Maximilian Arnold,,,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,True,9.0,8.0,1.0,,6.0,6.0,2.0,3.0,2.0,,,28.0,11.0,6.4,2.0,0.0,0.0,0.00951901,0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11396467,away,VfL Wolfsburg,Aster Vranckx,,,vranckx-aster,A. Vranckx,M,40,183,1109,M,989371,EUR,1033689600,M,6,6,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,14.0,4.0,6.5,1.0,0.0,0.0,0.00667867,0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11396467,away,VfL Wolfsburg,Tiago Tomás,,,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,F,11,11,True,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,14.0,6.0,6.5,1.0,0.0,0.0,0.0365237,0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11396467,away,VfL Wolfsburg,Jakub Kamiński,,,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,True,3.0,3.0,,,,,3.0,3.0,,,,1.0,4.0,,,0.0,0.0,0.0224893,0,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,jakub.kaminskii,,
11396467,away,VfL Wolfsburg,Pavao Pervan,,,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396467,away,VfL Wolfsburg,Sebastiaan Bornauw,,,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396467,away,VfL Wolfsburg,Moritz Jenz,,,jenz-moritz,M. Jenz,D,15,190,340,M,920525,EUR,925430400,D,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396467,away,VfL Wolfsburg,Kevin Paredes,,,kevin-paredes,K. Paredes,M,40,175,775,M,1016810,EUR,1052265600,M,40,40,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
