match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_totalContest,player_sofascoreId,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_wonContest,stat_wasFouled,stat_onTargetScoringAttempt,captain,stat_goals,player_firstName,player_lastName,stat_totalOffside,stat_clearanceOffLine,stat_bigChanceMissed,stat_expectedGoalsOnTarget,stat_lastManTackle,stat_errorLeadToAGoal
12117145,home,Atlético Mineiro,Hulk,hulk,Hulk,F,7,180,24458,M,34705,EUR,522633600,F,7,7,False,24.0,18.0,2.0,0.0,2.0,3.0,21.0,,9.0,4.0,,,90.0,56.0,8.5,22.0,0.059927,4,,1.0,16.0,,1.0,12.0,,1.0,,,2.0,,1.3006,1.0,3.0,1.0,,6.0,Hulk,,9.0,,2.0,5.0,2.0,2.0,True,2.0,,,,,,,,
12117145,home,Atlético Mineiro,Renzo Saravia,renzo-saravia,R. Saravia,D,26,178,1136,M,315916,EUR,740188800,D,26,26,True,16.0,13.0,2.0,0.0,9.0,10.0,7.0,1.0,5.0,1.0,,,23.0,26.0,6.9,7.0,0.00181523,0,,2.0,4.0,1.0,,3.0,,,,,4.0,3.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,
12117145,home,Atlético Mineiro,Lyanco,lyanco,Lyanco,D,4,187,2874,M,797893,EUR,854755200,D,2,2,True,5.0,5.0,,0.0,3.0,3.0,2.0,,,,,,9.0,7.0,6.5,,0.00069564,0,,,2.0,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12117145,home,Atlético Mineiro,Eduardo Vargas,eduardo-vargas,E. Vargas,F,11,175,3003,M,37006,EUR,627523200,F,11,11,True,2.0,1.0,,0.0,1.0,2.0,,,1.0,2.0,,,9.0,6.0,6.4,3.0,1.181e-05,0,,,,,1.0,3.0,,,,,,,,,,,,2.0,,,1.0,,,1.0,,,,,,,1.0,,,,,
12117145,home,Atlético Mineiro,Paulo Vitor,vitor-paulo,P. Vitor,M,27,185,275,M,1488136,EUR,1093478400,M,27,27,True,4.0,3.0,,0.0,2.0,3.0,1.0,,,2.0,,,1.0,4.0,,1.0,0.00015382,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Paulo Vitor,,,,,,,
12117145,home,Atlético Mineiro,Gabriel Delfim,gabriel-delfim,G. Delfim,G,1,192,505,M,1117032,EUR,1026259200,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabriel Delfim,,,,,,,
12117145,home,Atlético Mineiro,Igor Rabello,igor-rabello,I. Rabello,D,21,190,883,M,753662,EUR,799027200,D,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117145,home,Atlético Mineiro,Mariano,mariano,Mariano,D,,177,308,M,40076,EUR,519868800,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117145,home,Atlético Mineiro,Igor Gomes,igor-gomes,I. Gomes,M,17,182,1159,M,913598,EUR,921628800,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117145,home,Atlético Mineiro,Brahian Palacios,brahian-palacios,B. Palacios,M,30,178,713,M,1106599,EUR,1038096000,F,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brahian Palacios,,,,,,,
12117145,home,Atlético Mineiro,Alan Kardec,alan-kardec,Alan Kardec,F,,185,543,M,39656,EUR,600566400,F,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117145,home,Atlético Mineiro,Cadu,cadu,Cadu,F,42,180,661,M,1199473,EUR,1085356800,F,42,42,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117145,away,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5904,M,595598,EUR,795657600,G,1,1,False,14.0,12.0,5.0,0.0,10.0,11.0,3.0,,,2.0,,,90.0,17.0,6.3,2.0,0.00122769,0,-0.1912,3.0,2.0,,,,,,,,,,,,,,,,leocjardim,,,,,,,,,,,,,,,,,
12117145,away,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175,6662,M,1021721,EUR,838252800,D,96,96,False,40.0,32.0,2.0,0.0,14.0,18.0,27.0,,7.0,7.0,,,90.0,86.0,7.0,22.0,0.0288775,1,,,18.0,5.0,,7.0,1.0,6.0,1.0,,5.0,1.0,0.024,,1.0,,2.0,4.0,,,2.0,,,1.0,1.0,,,,,,,1.0,,,,
12117145,away,Vasco da Gama,Maicon,maicon,Maicon,D,3,191,836,M,44691,EUR,590198400,D,4,4,False,62.0,53.0,12.0,0.0,35.0,36.0,26.0,2.0,3.0,5.0,,,90.0,76.0,7.0,9.0,0.00628099,1,,7.0,18.0,,1.0,3.0,,6.0,3.0,,1.0,,0.1666,,,,2.0,,,,,,,,,1.0,,,,,,,1.0,0.4184,,
12117145,away,Vasco da Gama,Léo,leo,Léo,D,3,183,707,M,360940,EUR,826070400,D,3,3,False,21.0,18.0,1.0,0.0,12.0,12.0,9.0,,5.0,7.0,,,90.0,32.0,6.5,4.0,0.00246338,0,,,6.0,,,4.0,,5.0,,,3.0,1.0,,,,2.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,1.0,
12117145,away,Vasco da Gama,Lucas Piton,lucas-piton,L. Piton,D,6,176,3645,M,982174,EUR,971049600,D,6,6,False,46.0,41.0,6.0,0.0,21.0,24.0,31.0,,4.0,3.0,,,90.0,74.0,7.3,15.0,0.638514,0,,6.0,23.0,9.0,,2.0,,,,1.0,2.0,1.0,,2.0,2.0,,,3.0,,3.0,1.0,1.0,,2.0,,,,,,,,,,,,
12117145,away,Vasco da Gama,Hugo Moura,hugo-moura,H. Moura,M,25,177,1953,M,973293,EUR,883785600,M,25,25,False,50.0,43.0,5.0,0.0,15.0,18.0,32.0,,4.0,5.0,,,78.0,63.0,6.6,12.0,0.107455,0,,3.0,28.0,,2.0,7.0,,1.0,1.0,,3.0,2.0,,,1.0,2.0,,3.0,,,2.0,,,1.0,,,,,,,,,,,,
12117145,away,Vasco da Gama,Mateus Carvalho,mateus-carvalho,M. Carvalho,M,85,180,1394,M,1391962,EUR,1016409600,M,85,85,False,45.0,40.0,6.0,0.0,20.0,22.0,24.0,,12.0,5.0,,,86.0,77.0,7.8,10.0,0.0581972,0,,2.0,21.0,1.0,,4.0,,,1.0,3.0,10.0,8.0,,2.0,4.0,1.0,2.0,,,1.0,1.0,,,,2.0,,,,Matheus Carvalho,,,,,,,
12117145,away,Vasco da Gama,Adson,adson,Adson,M,28,171,2153,M,1105970,EUR,970790400,M,28,28,False,31.0,26.0,1.0,0.0,10.0,12.0,20.0,1.0,4.0,7.0,,,67.0,40.0,6.2,10.0,0.00925284,0,,,16.0,1.0,1.0,5.0,,,,,,,,,2.0,,2.0,2.0,,,,,,,3.0,,,,Adson,,,,,,,
12117145,away,Vasco da Gama,Bruno Praxedes,bruno-praxedes,B. Praxedes,M,25,186,445,M,1018093,EUR,1013126400,M,21,21,False,9.0,7.0,,0.0,3.0,4.0,5.0,,2.0,2.0,,,45.0,16.0,5.8,4.0,0.00063213,0,,,4.0,,2.0,4.0,,2.0,,,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,1.0
12117145,away,Vasco da Gama,David,david,David,M,7,179,2160,M,840291,EUR,813888000,M,7,7,False,24.0,17.0,2.0,0.0,5.0,7.0,17.0,1.0,6.0,4.0,,,78.0,36.0,6.6,11.0,0.0411488,1,,1.0,12.0,,,3.0,,1.0,,1.0,2.0,1.0,0.0268,,1.0,,,6.0,,,,,1.0,3.0,,,,,,,,,,,,
12117145,away,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,583974,EUR,592876800,F,99,99,False,16.0,6.0,,0.0,3.0,4.0,14.0,7.0,11.0,1.0,,,90.0,27.0,7.1,13.0,0.0051219,1,,,3.0,2.0,4.0,5.0,1.0,1.0,1.0,,2.0,2.0,0.2713,,,,,,pablovegetti,,1.0,,,,2.0,,True,,,,,,,,,
12117145,away,Vasco da Gama,Emerson Rodríguez,emerson-rodriguez,E. Rodríguez,M,10,174,618,M,1082956,EUR,967161600,F,17,17,True,13.0,10.0,,0.0,,,16.0,2.0,4.0,,,,45.0,27.0,7.0,9.0,0.0164789,3,,,10.0,3.0,1.0,3.0,3.0,,,,,,0.1378,1.0,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,Emerson Rodríguez,,,,,,,
12117145,away,Vasco da Gama,Philippe Coutinho,philippe-coutinho,P. Coutinho,M,,172,68539,M,119159,EUR,708307200,M,11,11,True,21.0,16.0,1.0,0.0,2.0,3.0,20.0,,,,,,23.0,34.0,6.7,10.0,0.187381,1,,1.0,15.0,2.0,1.0,5.0,,,,2.0,,,0.0184,1.0,,,,,Coutinho,1.0,4.0,,1.0,,,,,,,,,,,,,
12117145,away,Vasco da Gama,Juan Sforza,juan-sforza,J. Sforza,M,13,179,1614,M,1003013,EUR,1013644800,M,20,20,True,20.0,18.0,1.0,0.0,4.0,4.0,16.0,,,2.0,,,12.0,21.0,6.7,2.0,0.0148434,0,,1.0,14.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12117145,away,Vasco da Gama,Alex Teixeira,alex-teixeira,A. Teixeira,F,90,173,1081,M,39649,EUR,631584000,F,90,90,True,12.0,11.0,,0.0,2.0,2.0,10.0,,1.0,1.0,,,12.0,15.0,6.6,3.0,0.0139588,0,,,9.0,,,2.0,,,,,,,,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,
12117145,away,Vasco da Gama,Zé Gabriel,ze-gabriel,Zé Gabriel,M,35,184,375,M,988852,EUR,916876800,M,23,23,True,7.0,6.0,,0.0,1.0,2.0,5.0,,2.0,3.0,,,9.0,12.0,6.8,2.0,0.0136949,0,,,5.0,,,1.0,,1.0,1.0,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
12117145,away,Vasco da Gama,Keiller,keiller,Keiller,G,18,193,462,M,840082,EUR,846547200,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117145,away,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,877591,EUR,858297600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117145,away,Vasco da Gama,Robert Rojas,robert-rojas,R. Rojas,D,3,176,537,M,874964,EUR,830822400,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117145,away,Vasco da Gama,Victor Luis,victor-luis,V. Luis,D,12,180,1056,M,252781,EUR,740793600,D,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117145,away,Vasco da Gama,Rossi,rossi,Rossi,M,,170,602,M,243425,EUR,735436800,M,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117145,away,Vasco da Gama,JP,joao-pedro,JP,M,98,182,1248,M,1641124,EUR,1113868800,M,98,98,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,,,,,,
12117145,away,Vasco da Gama,Gabriel Souza,gabriel-souza-gb,G. Souza,F,21,190,1416,M,1444693,EUR,1104883200,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
