match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_shotOffTarget,player_firstName,player_lastName,stat_dispossessed,stat_challengeLost,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_outfielderBlock
14566868,home,Olympiacos FC,Alexandros Paschalakis,alexandros-paschalakis,A. Paschalakis,G,1,197.0,839,M,41073,EUR,617587200,G,1,1,False,21.0,19.0,7.0,5.0,0.0,17.0,18.0,2.0,3.0,6.0,1.0,1.0,1.0,90.0,24.0,7.0,3.0,0.00507509,22.284,5.45353,0.0,0.0245,0,0.1233,0.05,0.02,0.15,0.03,3.77,1.45,0.18,0.05,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566868,home,Olympiacos FC,Rodinei,rodinei,Rodinei,D,23,175.0,3169,M,244039,EUR,696643200,D,23,23,False,33.0,27.0,6.0,2.0,0.0,7.0,7.0,20.0,26.0,3.0,,,,61.0,56.0,7.5,16.0,0.410077,29.124,6.68111,6.0,,0,,0.59,0.14,0.13,,2.01,3.18,0.99,0.39,0.11,6.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14566868,home,Olympiacos FC,Panagiotis Retsos,panagiotis-retsos,T. Retsos,D,45,186.0,1558,M,828971,EUR,902620800,D,45,45,False,84.0,76.0,6.0,3.0,0.0,28.0,28.0,48.0,56.0,7.0,,,,90.0,91.0,7.2,9.0,0.0361199,29.124,10.29971,12.0,,3,,0.34,0.28,0.16,,3.03,4.72,1.6,0.71,0.24,1.0,,1.0,2.0,,,,,,True,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.1773,0.2285,-0.54,,,,,,,,,,,,,
14566868,home,Olympiacos FC,Lorenzo Pirola,lorenzo-pirola,L. Pirola,D,5,185.0,1017,M,965014,EUR,1014163200,D,5,5,False,60.0,53.0,5.0,3.0,0.0,27.0,28.0,26.0,32.0,4.0,,,,76.0,67.0,7.6,7.0,0.0170081,28.296,7.88003,6.0,,0,,0.23,0.1,-0.02,,2.39,4.06,0.97,0.35,0.11,,,1.0,9.0,,,,,1.0,,,4.0,,,,1.0,1.0,,,,1.0,1.0,4.0,,,,,,,,,,
14566868,home,Olympiacos FC,Francisco Ortega,francisco-ortega,F. Ortega,D,3,177.0,1560,M,913647,EUR,919382400,D,3,3,False,59.0,48.0,3.0,1.0,0.0,11.0,13.0,37.0,46.0,5.0,,,,90.0,81.0,7.3,20.0,0.137431,30.348,10.26365,15.0,,1,,0.37,-0.02,0.17,,3.18,4.97,1.2,0.63,0.29,4.0,,3.0,6.0,2.0,2.0,,4.0,1.0,,,2.0,,,,1.0,3.0,0.0264,,-0.04,,1.0,1.0,1.0,,,,,,,,,
14566868,home,Olympiacos FC,Santiago Hezze,santiago-hezze,S. Hezze,M,32,182.0,2103,M,989886,EUR,1003708800,M,32,32,False,44.0,35.0,1.0,,0.0,6.0,6.0,29.0,38.0,6.0,,,,75.0,60.0,7.0,16.0,0.0321395,27.9,8.3486,5.0,,0,,0.23,0.09,0.15,,2.47,4.17,1.16,0.44,0.1,3.0,,2.0,5.0,,,,2.0,,,1.0,1.0,,,,4.0,,,,,1.0,4.0,,,,,1.0,,,,,,
14566868,home,Olympiacos FC,Dani García,dani-garcia,D. García,M,14,180.0,703,M,298920,EUR,643507200,M,14,14,False,32.0,32.0,2.0,2.0,0.0,9.0,9.0,23.0,23.0,2.0,,,,45.0,33.0,6.7,,0.0168165,25.992,5.22277,2.0,,0,,0.19,0.03,-0.04,,1.49,2.57,0.85,0.27,0.05,,,3.0,1.0,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,1.0,,,,,
14566868,home,Olympiacos FC,Gabriel Strefezza,gabriel-strefezza,G. Strefezza,M,7,168.0,2222,M,877201,EUR,861321600,M,27,27,False,13.0,10.0,2.0,1.0,0.0,,,10.0,13.0,1.0,,,,45.0,30.0,6.4,14.0,0.00872784,27.468,5.41686,4.0,,1,,-0.18,0.19,0.13,,1.49,2.44,0.94,0.45,0.09,6.0,,6.0,3.0,3.0,,,1.0,,,,,,1.0,,,2.0,0.0493,,-0.09,,,3.0,,,,1.0,,,,,,
14566868,home,Olympiacos FC,Chiquinho,chiquinho,Chiquinho,M,22,174.0,1913,M,584124,EUR,806112000,M,22,22,False,43.0,34.0,1.0,1.0,0.0,8.0,9.0,26.0,34.0,6.0,,,,90.0,59.0,7.0,14.0,0.194782,29.988,10.239,11.0,,0,,0.25,0.13,-0.01,,3.31,4.58,1.48,0.64,0.23,6.0,5.0,6.0,5.0,2.0,,,1.0,4.0,,1.0,1.0,,,,3.0,1.0,,,,,3.0,1.0,,,,1.0,1.0,,,,,
14566868,home,Olympiacos FC,Daniel Podence,daniel-podence,D. Podence,F,56,165.0,3019,M,308764,EUR,814233600,M,56,56,False,50.0,32.0,3.0,1.0,0.0,5.0,7.0,27.0,43.0,4.0,,,,90.0,75.0,7.1,30.0,0.572509,26.532,10.12738,4.0,,2,,0.59,0.21,-0.12,,3.18,5.22,1.25,0.41,0.07,7.0,1.0,8.0,6.0,4.0,3.0,1.0,1.0,4.0,,,1.0,,1.0,,,2.0,0.1319,,-0.51,1.0,,2.0,1.0,,,4.0,2.0,,,,,
