match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_fouls,captain,stat_aerialLost,stat_challengeLost,stat_clearanceOffLine,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,stat_accurateCross,stat_unsuccessfulTouch,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_totalOffside,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_goalkeeperValueNormalized
15193714,home,Bayer 04 Leverkusen,Janis Blaswich,janis-blaswich,J. Blaswich,G,28,193,639,M,96832,EUR,673142400,G,28,28,False,22.0,13.0,11.0,3.0,0.0,13.0,20.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,90.0,28.0,6.3,9.0,20.751239369485,4.0,5.5066116432925,0,-0.1,-0.02,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15193714,home,Bayer 04 Leverkusen,Jarell Quansah,jarell-quansah,J. Quansah,D,4,190,10330,M,1003339,EUR,1043798400,D,4,4,False,73.0,67.0,1.0,,0.0,44.0,46.0,27.0,2.0,3.0,,,,,90.0,85.0,6.8,10.0,144.06444967781,22.0,22.176151614021,0,0.2,-0.07,0.22,jarellquansah,23.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15193714,home,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3318,M,168903,EUR,780192000,D,8,8,False,117.0,107.0,6.0,2.0,0.0,74.0,78.0,39.0,5.0,4.0,,,,,90.0,132.0,9.2,10.0,247.84408185757,32.0,116.21674314307,0,0.31,0.18,1.0,,33.0,,1.0,2.0,6.0,,,3.0,,,True,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
15193714,home,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33854,M,883262,EUR,917913600,D,12,12,False,105.0,97.0,5.0,3.0,0.0,61.0,64.0,41.0,7.0,4.0,,,,,90.0,120.0,7.4,10.0,286.21765862604,40.0,131.86635868163,0,0.16,0.18,0.35,edmondtapsoba,36.0,,1.0,1.0,1.0,1.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15193714,home,Bayer 04 Leverkusen,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,59873,M,255239,EUR,678326400,M,21,21,False,18.0,13.0,1.0,,0.0,7.0,10.0,8.0,,4.0,,,,,58.0,42.0,6.9,11.0,75.817568473248,5.0,32.113378424749,0,0.18,0.24,-0.01,LucasVaz91,6.0,2.0,,4.0,3.0,2.0,1.0,,2.0,1.0,,,,,1.0,1.0,2.0,,,1.0,2.0,8.4902674528764,23.017875318418,2.0,1.0,,,,,,,,,,,,
15193714,home,Bayer 04 Leverkusen,Exequiel Palacios,exequiel-palacios,E. Palacios,M,25,177,12686,M,822600,EUR,907545600,M,25,25,False,90.0,85.0,5.0,3.0,0.0,43.0,45.0,45.0,,5.0,,,,,58.0,108.0,7.8,9.0,220.92308186468,27.0,88.020882001526,0,0.1,0.23,0.34,exepalaciosok,42.0,,,3.0,9.0,,3.0,1.0,2.0,,,1.0,,,4.0,4.0,4.0,,,,2.0,16.128614848218,17.847780366197,1.0,,1.0,,,,,,,,,,,
15193714,home,Bayer 04 Leverkusen,Aleix García,aleix-garcia,A. García,M,24,173,4596,M,796047,EUR,867456000,M,24,24,False,141.0,133.0,9.0,6.0,1.0,65.0,67.0,74.0,,6.0,,,,,89.0,145.0,7.6,9.0,319.78241850851,39.0,81.532424974314,0,0.44,0.26,-0.03,AlexGarcia97,68.0,,,2.0,,,,,1.0,1.0,,,1.0,,,,,,,,,33.759691535383,38.636449112205,1.0,1.0,,1.0,,,,,,,,,,
15193714,home,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13084,M,177177,EUR,811555200,M,20,20,False,63.0,58.0,,,1.0,31.0,32.0,31.0,,6.0,,,,,90.0,79.0,7.5,13.0,162.82233000204,20.0,56.272471692139,1,0.48,0.14,-0.1,grimaldo35,27.0,5.0,,4.0,1.0,3.0,1.0,,,,,,,,1.0,1.0,,,,2.0,,22.726619564173,35.027159349449,2.0,1.0,,1.0,1.0,1.0,1.0,-0.15,,,,,,
15193714,home,Bayer 04 Leverkusen,Malik Tillman,malik-tillman,M. Tillman,M,10,186,5859,M,975798,EUR,1022544000,F,10,10,False,41.0,34.0,1.0,1.0,0.0,20.0,21.0,20.0,,3.0,,,,,90.0,67.0,6.3,18.0,68.334549824464,11.0,13.232577167058,0,-0.37,-0.07,0.15,MalikTillman8,14.0,1.0,1.0,10.0,5.0,6.0,3.0,,2.0,1.0,,,,,2.0,2.0,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,
15193714,home,Bayer 04 Leverkusen,Martin Terrier,martin-terrier,M. Terrier,F,11,184,2096,M,846445,EUR,857433600,F,11,11,False,33.0,33.0,1.0,1.0,0.0,16.0,16.0,17.0,,5.0,,,,,65.0,42.0,8.0,3.0,63.740865762265,10.0,23.828518385964,2,0.3,0.04,-0.02,,17.0,,1.0,6.0,4.0,1.0,2.0,,,1.0,,3.0,1.0,,,,2.0,,,,1.0,,,,2.0,1.0,1.0,1.0,,,0.52,1.0,1.0,,,,
