match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_aerialLost,stat_wonTackle,stat_dispossessed,stat_wonContest,stat_totalOffside,stat_blockedScoringAttempt,stat_penaltyWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_penaltyMiss,stat_bigChanceCreated,stat_penaltyConceded,stat_penaltySave,stat_penaltyFaced
12421069,home,KVC Westerlo,Sinan Bolat,,,sinan-bolat,S. Bolat,G,26,187.0,164,M,5920,EUR,589248000,G,1,1,False,25.0,18.0,17.0,10.0,0.0,14.0,16.0,4.0,9.0,6.0,2.0,3.0,90.0,30.0,6.7,7.0,0.00039908,0,-0.5825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421069,home,KVC Westerlo,Luka Vušković,,,luka-vuskovic,L. Vušković,D,44,193.0,11576,M,1405212,EUR,1172275200,D,44,44,False,33.0,23.0,7.0,4.0,0.0,11.0,13.0,13.0,21.0,9.0,,,90.0,52.0,7.0,12.0,0.0404744,1,,lukavuskovic,1.0,1.0,3.0,4.0,5.0,1.0,1.0,1.0,7.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0896,1.0,,,,,,,,,,,,,,,,,
12421069,home,KVC Westerlo,Roman Neustädter,,,roman-neustadter,R. Neustädter,D,33,190.0,122,M,38471,EUR,572140800,D,33,33,False,23.0,18.0,5.0,2.0,0.0,13.0,15.0,5.0,8.0,3.0,,,90.0,33.0,6.3,5.0,0.00296234,0,,,,,,3.0,2.0,,,,5.0,,,1.0,,1.0,1.0,,,True,2.0,,,,,,,,,,,,,,,
12421069,home,KVC Westerlo,Emin Bayram,,,emin-bayram,E. Bayram,D,40,193.0,768,M,997153,EUR,1049241600,D,40,40,False,34.0,25.0,7.0,3.0,0.0,14.0,15.0,11.0,19.0,2.0,,,90.0,44.0,6.6,10.0,0.00509454,0,,,,,,2.0,,,,,4.0,1.0,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,
12421069,home,KVC Westerlo,Bryan Reynolds,,,bryan-reynolds,B. Reynolds,D,22,185.0,426,M,862075,EUR,993686400,M,22,22,False,20.0,13.0,3.0,1.0,0.0,1.0,4.0,14.0,19.0,1.0,,,80.0,38.0,6.9,10.0,0.150195,0,,,3.0,2.0,3.0,2.0,6.0,,,,4.0,,,2.0,,1.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,,
12421069,home,KVC Westerlo,Arthur Piedfort,Arthur Piedfort,,arthur-piedfort,A. Piedfort,M,46,186.0,202,M,1149123,EUR,1107216000,M,46,46,False,17.0,12.0,,,0.0,3.0,4.0,9.0,13.0,4.0,,,68.0,33.0,7.0,8.0,0.020036,0,,,,,1.0,2.0,9.0,,1.0,,,,2.0,5.0,2.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
12421069,home,KVC Westerlo,Doğucan Haspolat,,,dogucan-haspolat,D. Haspolat,M,34,177.0,454,M,846087,EUR,950227200,M,34,34,False,27.0,18.0,8.0,5.0,0.0,1.0,3.0,21.0,34.0,,,,90.0,52.0,7.2,20.0,0.165443,0,,,10.0,4.0,1.0,1.0,6.0,,2.0,,4.0,,1.0,4.0,3.0,,,,3.0,,,1.0,,1.0,,,,,,,,,,,,
12421069,home,KVC Westerlo,Tuur Rommens,,,rommens-tuur,T. Rommens,D,25,185.0,329,M,1130011,EUR,1048636800,M,25,25,False,44.0,30.0,3.0,2.0,0.0,8.0,9.0,23.0,37.0,6.0,,,90.0,72.0,7.4,24.0,0.0646647,3,,,2.0,1.0,3.0,5.0,8.0,1.0,4.0,3.0,1.0,,3.0,2.0,3.0,,,0.1337,1.0,,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,
12421069,home,KVC Westerlo,Alfie Devine,,,alfie-devine,A. Devine,M,21,182.0,1496,M,1049459,EUR,1091318400,F,10,10,False,21.0,17.0,2.0,1.0,0.0,4.0,5.0,13.0,18.0,3.0,,,90.0,36.0,7.4,6.0,0.0187878,5,,,2.0,,,1.0,3.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,0.3068,1.0,,,1.0,,1.0,,4.0,1.0,,,,,,,,,
12421069,home,KVC Westerlo,Matija Frigan,,,matija-frigan,M. Frigan,F,20,184.0,1391,M,1092081,EUR,1044921600,F,9,9,False,17.0,12.0,1.0,1.0,0.0,5.0,6.0,7.0,11.0,3.0,,,90.0,30.0,7.5,9.0,0.170779,4,,,,,1.0,6.0,5.0,,3.0,,,,,,2.0,3.0,2.0,1.1276,2.0,,3.0,,1.0,2.0,,,,1.0,4.0,1.0,1.52,1.0,,,,
12421069,home,KVC Westerlo,Allahyar Sayyadmanesh,,,allahyar-sayyadmanesh,A. Sayyadmanesh,M,7,182.0,1519,M,905474,EUR,993772800,F,7,7,False,20.0,15.0,2.0,2.0,1.0,3.0,3.0,14.0,24.0,2.0,,,90.0,51.0,8.6,17.0,0.117912,4,,,7.0,2.0,3.0,7.0,13.0,1.0,6.0,2.0,,,,3.0,3.0,2.0,2.0,0.2978,4.0,,1.0,3.0,2.0,5.0,1.0,1.0,,,1.0,,0.1729,,1.0,,,
