match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,length,injury,confirmed,description
12421069,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12421069,,1.0,2.0,,90,5.0,,1,,,goal,187311078.0,False,regular,44575.0,Toby Alderweireld,,,,,,,
12421069,,,,,90,4.0,,1,,,card,121568999.0,True,yellow,1405212.0,Luka Vušković,Luka Vušković,Foul,False,,,,
12421069,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,6.0,,,
12421069,,,,,84,,,7,,,substitution,123071830.0,False,regular,,,,,,,False,,
12421069,,,,,84,,,7,,,substitution,123071829.0,False,regular,,,,,,,False,,
12421069,,,,,82,,,9,,,card,121568934.0,False,yellow,339901.0,Vincent Janssen,Vincent Janssen,Foul,False,,,,
12421069,,,,,80,,,11,,,substitution,123071808.0,True,regular,,,,,,,False,,
12421069,,,,,74,,,17,,,card,121568902.0,True,yellow,862075.0,Bryan Reynolds,Bryan Reynolds,Foul,False,,,,
12421069,,,,,72,,,19,,,varDecision,28083.0,False,goalAwarded,35208.0,Tjaronn Chery,,,,,,False,
12421069,,,,,68,,,23,,,substitution,123071650.0,True,regular,,,,,,,False,,
12421069,,,,,63,,,28,,,substitution,123071588.0,False,regular,,,,,,,False,,
12421069,,,,,62,,,29,,,varDecision,28081.0,True,penaltyAwarded,997153.0,Emin Bayram,,,,,,False,
12421069,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12421069,,1.0,1.0,,45,,,1,,,goal,187306609.0,True,regular,1092081.0,Matija Frigan,,,,,,,
12421069,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,8.0,,,
12421069,,0.0,1.0,,41,,,5,,,goal,187306367.0,False,regular,44575.0,Toby Alderweireld,,,,,,,
12421069,,,,,37,,,9,,,inGamePenalty,118491213.0,True,missed,1092081.0,Matija Frigan,,goalkeeperSave,,,,,Goalkeeper save
12421069,,,,,35,,,11,,,varDecision,28077.0,True,penaltyNotAwarded,1049459.0,Alfie Devine,,,,,,False,
12421069,,,,,32,,,14,,,card,121568363.0,True,yellow,1092081.0,Matija Frigan,Matija Frigan,Argument,False,,,,
12421069,,,,,32,,,14,,,card,121568362.0,True,yellow,1149123.0,Arthur Piedfort,Arthur Piedfort,Foul,False,,,,
