match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wasFouled,stat_possessionLostCtrl,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_fouls,stat_onTargetScoringAttempt,stat_hitWoodwork,captain,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_totalOffside
10390130,home,Olympique Lyonnais,Anthony Lopes,,,anthony-lopes,A. Lopes,G,1,184,1194,M,48535,EUR,654739200,G,1,1,False,18.0,18.0,1.0,1.0,18.0,18.0,2.0,3.0,1.0,1.0,1.0,90.0,25.0,7.2,0.0,0.0,0.0001269,0,0.0897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390130,home,Olympique Lyonnais,Malo Gusto,,,gusto-malo,M. Gusto,D,27,179,19313,M,996958,EUR,1053302400,D,27,27,False,68.0,62.0,2.0,1.0,18.0,23.0,1.0,10.0,,,,90.0,112.0,7.3,0.0,0.0,0.147607,0,,malogst,46.0,56.0,11.0,2.0,1.0,2.0,5.0,9.0,1.0,3.0,3.0,3.0,4.0,19.0,2.0,,,,,,,,,,,,,,,,,
10390130,home,Olympique Lyonnais,Sinaly Diomandé,,,sinaly-diomande,S. Diomandé,D,20,184,714,M,996951,EUR,986774400,D,2,2,False,99.0,90.0,8.0,4.0,27.0,29.0,1.0,7.0,,,,90.0,114.0,7.5,0.1341,0.0,0.0702458,2,,,63.0,70.0,,,2.0,4.0,2.0,7.0,,,1.0,1.0,2.0,11.0,,1.0,1.0,4.0,2.0,,,,,,,,,,,,,
10390130,home,Olympique Lyonnais,Dejan Lovren,,,dejan-lovren,D. Lovren,D,6,188,2842,M,39480,EUR,615600000,D,5,5,False,92.0,84.0,8.0,5.0,33.0,33.0,2.0,1.0,,,,90.0,104.0,7.7,0.5045,0.0,0.0450617,7,,,51.0,60.0,1.0,,,4.0,2.0,6.0,1.0,,,,1.0,9.0,1.0,3.0,4.0,,,1.0,1.0,1.0,1.0,,,,,,,,,
10390130,home,Olympique Lyonnais,Nicolás Tagliafico,,,nicolas-tagliafico,N. Tagliafico,D,3,172,10932,M,158243,EUR,715219200,D,3,3,False,65.0,57.0,,,13.0,15.0,1.0,4.0,,,,90.0,88.0,7.5,0.1574,0.0,0.238847,1,,tagliafico3,45.0,54.0,4.0,1.0,2.0,1.0,4.0,3.0,,,2.0,1.0,1.0,14.0,2.0,,1.0,2.0,2.0,1.0,,,1.0,,,,,,,,,
10390130,home,Olympique Lyonnais,Johann Lepenant,,,johann-lepenant,J. Lepenant,M,8,176,892,M,963299,EUR,1035244800,M,24,24,False,77.0,72.0,2.0,1.0,14.0,15.0,,5.0,,,,90.0,92.0,6.7,0.0663,0.0,0.0765964,2,,,58.0,63.0,1.0,,,,3.0,2.0,,,1.0,,,9.0,,,2.0,2.0,2.0,,2.0,2.0,2.0,,,,,,,,,
10390130,home,Olympique Lyonnais,Corentin Tolisso,,,corentin-tolisso,C. Tolisso,M,8,181,3233,M,343067,EUR,775872000,M,88,88,False,84.0,76.0,7.0,6.0,25.0,26.0,1.0,10.0,,,,70.0,91.0,7.1,0.0241,0.1423,0.0529522,1,,,51.0,58.0,,,2.0,1.0,4.0,1.0,1.0,,1.0,,,9.0,1.0,,,2.0,,,,,,1.0,,,,,,,,
10390130,home,Olympique Lyonnais,Maxence Caqueret,,,maxence-caqueret,M. Caqueret,M,6,174,2464,M,859027,EUR,950572800,M,6,6,False,61.0,57.0,1.0,,13.0,13.0,,5.0,,,,90.0,90.0,8.4,0.1285,0.1974,0.488665,3,,,49.0,57.0,9.0,5.0,,1.0,5.0,7.0,3.0,2.0,1.0,1.0,1.0,12.0,6.0,1.0,1.0,1.0,2.0,,4.0,3.0,,1.0,,,,,,,,
10390130,home,Olympique Lyonnais,Rayan Cherki,,,cherki-rayan,R. Cherki,M,10,176,76914,M,979128,EUR,1061078400,M,18,18,False,44.0,35.0,2.0,,2.0,2.0,,1.0,,,,71.0,75.0,7.6,0.06,0.326,0.650164,2,,rayan_cherki,36.0,50.0,8.0,3.0,,,7.0,6.0,,5.0,7.0,5.0,1.0,24.0,10.0,,1.0,,3.0,,,,,1.0,1.0,,,,,,,
10390130,home,Olympique Lyonnais,Alexandre Lacazette,,,alexandre-lacazette,A. Lacazette,F,91,176,9530,M,50070,EUR,675388800,F,10,10,False,32.0,28.0,,,,,,1.0,,,,90.0,61.0,7.3,0.5135,0.2101,0.223686,4,,lacazettealex,28.0,34.0,2.0,,,1.0,8.0,7.0,,5.0,4.0,3.0,3.0,15.0,1.0,1.0,1.0,1.0,3.0,,,,2.0,2.0,,True,,,,,,
10390130,home,Olympique Lyonnais,Bradley Barcola,,,barcola-bradley,B. Barcola,F,29,182,37510,M,996952,EUR,1030924800,F,26,26,False,16.0,11.0,,,3.0,3.0,,3.0,,,,84.0,30.0,6.9,0.3447,0.2228,0.100921,4,,bradley_b,8.0,13.0,,,,,4.0,4.0,,,6.0,3.0,,10.0,,,2.0,,2.0,,1.0,1.0,2.0,2.0,,,,,,,,
10390130,home,Olympique Lyonnais,Thiago Mendes,,,thiago-mendes,T. Mendes,M,23,176,1626,M,329303,EUR,700617600,M,23,23,True,28.0,25.0,3.0,2.0,3.0,4.0,,1.0,,,,20.0,30.0,6.4,0.0,0.0,0.0203919,0,,,22.0,24.0,,,,,3.0,,,1.0,1.0,,,5.0,1.0,,,,,,,,1.0,,,,,,,,,
10390130,home,Olympique Lyonnais,Amin Sarr,,,sarr-amin,A. Sarr,F,9,190,942,M,1022204,EUR,984268800,F,7,7,True,1.0,1.0,,,,,,1.0,,,,19.0,7.0,6.2,0.4559,0.2929,0.00017016,1,,,1.0,1.0,,,,,3.0,1.0,,1.0,2.0,1.0,,2.0,,,,,,,,,1.0,1.0,,,1.0,,,,,
10390130,home,Olympique Lyonnais,Moussa Dembélé,,,moussa-dembele,M. Dembélé,F,9,183,2654,M,318653,EUR,837129600,F,9,9,True,1.0,,,,,,,,,,,10.0,2.0,6.1,0.2603,0.0,0.0,1,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,
10390130,home,Olympique Lyonnais,Rémy Riou,,,remy-riou,R. Riou,G,1,189,112,M,13906,EUR,555206400,G,35,35,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390130,home,Olympique Lyonnais,Saël Kumbedi,,,sael-kumbedi,S. Kumbedi,D,26,175,827,M,1155226,EUR,1111795200,D,20,20,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390130,home,Olympique Lyonnais,Henrique,Henrique,,henrique,Henrique,D,3,173,390,M,336851,EUR,767232000,D,12,12,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390130,home,Olympique Lyonnais,Castello Lukeba,,,castello-lukeba,C. Lukeba,D,23,184,2728,M,976421,EUR,1040083200,D,4,4,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390130,home,Olympique Lyonnais,Jérôme Boateng,,,jerome-boateng,J. Boateng,D,,192,1892,,19382,EUR,589248000,D,17,17,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390130,home,Olympique Lyonnais,Houssem Aouar,,,aouar-houssem,H. Aouar,M,10,175,14575,M,846081,EUR,899164800,M,8,8,True,,,,,,,,,,,,,,,,0.0,,0,,houssem_aouar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390130,away,Stade Brestois,Marco Bizot,,,marco-bizot,M. Bizot,G,40,194,898,M,100390,EUR,668563200,G,40,40,False,19.0,15.0,13.0,9.0,8.0,8.0,,10.0,3.0,8.0,,90.0,34.0,8.8,0.0,0.0,0.00182325,0,1.3915,,7.0,11.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,5.0,1.0,1.0,,
10390130,away,Stade Brestois,Kenny Lala,,,kenny-lala,K. Lala,D,77,178,604,M,141080,EUR,686448000,D,27,27,False,25.0,18.0,9.0,6.0,8.0,14.0,3.0,6.0,,,,90.0,56.0,7.6,0.015,0.0,0.197428,1,,,11.0,13.0,2.0,1.0,2.0,1.0,9.0,8.0,4.0,,2.0,1.0,1.0,11.0,1.0,1.0,,2.0,1.0,,5.0,,2.0,,,,,,,,2.0,1.0
10390130,away,Stade Brestois,Christophe Herelle,,,christophe-herelle,C. Herelle,D,4,188,67,M,225092,EUR,714441600,D,23,23,False,13.0,8.0,2.0,,8.0,11.0,8.0,5.0,,,,90.0,28.0,7.2,0.0,0.0,4.604e-05,0,,,,2.0,,,2.0,,4.0,2.0,1.0,,,,1.0,5.0,,,,,,,1.0,,1.0,,,,,,,,3.0,
10390130,away,Stade Brestois,Lilian Brassier,,,lilian-brassier,L. Brassier,D,3,184,576,M,988907,EUR,941500800,D,3,3,False,20.0,15.0,10.0,6.0,11.0,13.0,8.0,4.0,,,,90.0,39.0,7.6,0.0,0.0,0.00749654,0,,,4.0,7.0,,,3.0,1.0,5.0,4.0,,,1.0,,,7.0,,,,2.0,1.0,,3.0,3.0,1.0,,,,,,,,2.0,
10390130,away,Stade Brestois,Jean-Kévin Duverne,,,jean-kevin-duverne,J. Duverne,D,29,184,2643,M,845930,EUR,868665600,D,2,2,False,33.0,17.0,6.0,1.0,7.0,14.0,3.0,5.0,,,,90.0,68.0,8.0,0.0,0.0,0.00887205,0,,,10.0,20.0,1.0,,,,3.0,12.0,2.0,,1.0,,3.0,20.0,,,,3.0,,,9.0,6.0,,,,,,,,,3.0,
10390130,away,Stade Brestois,Hugo Magnetti,,,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,False,17.0,17.0,2.0,2.0,11.0,11.0,,4.0,,,,90.0,28.0,6.9,0.0,0.0,0.00517195,0,,,6.0,6.0,,,1.0,,5.0,5.0,3.0,,,,1.0,2.0,,,,3.0,2.0,,4.0,1.0,1.0,,,,,,,,,
10390130,away,Stade Brestois,Franck Honorat,,,franck-honorat,F. Honorat,M,9,180,724,M,280453,EUR,839721600,M,9,9,False,18.0,12.0,1.0,1.0,6.0,6.0,1.0,3.0,,,,90.0,37.0,7.5,0.329,0.0897,0.143051,3,,,7.0,16.0,4.0,1.0,,,1.0,2.0,,,1.0,1.0,,13.0,3.0,2.0,,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,
10390130,away,Stade Brestois,Haris Belkebla,,,haris-belkebla,H. Belkebla,M,93,177,1877,M,580642,EUR,759715200,M,7,7,False,19.0,15.0,,,14.0,17.0,2.0,6.0,,,,90.0,29.0,6.6,0.0,0.0,0.00029961,0,,,1.0,2.0,,,1.0,,4.0,2.0,1.0,1.0,,,1.0,6.0,,,,1.0,1.0,,1.0,,1.0,,,True,,,,,1.0,
10390130,away,Stade Brestois,Mahdi Camara,,,camara-mahdi,M. Camara,M,45,178,964,M,916041,EUR,899164800,M,45,45,False,24.0,19.0,4.0,3.0,15.0,18.0,,9.0,,,,90.0,40.0,7.1,0.1387,0.0,0.0093315,2,,,4.0,6.0,,,,,2.0,3.0,1.0,,2.0,1.0,1.0,9.0,,2.0,,2.0,3.0,,1.0,,,,,,,,,,1.0,
10390130,away,Stade Brestois,Jérémy Le Douaron,,,jeremy-le-douaron,J. Le Douaron,F,21,189,290,M,1047296,EUR,893116800,M,22,22,False,19.0,14.0,,,4.0,6.0,2.0,4.0,,,,85.0,37.0,6.9,0.0,0.0,0.16353,0,,,10.0,14.0,1.0,,,,5.0,3.0,2.0,,3.0,2.0,,9.0,1.0,,,3.0,2.0,,1.0,,2.0,,,,,,,,,
10390130,away,Stade Brestois,Steve Mounié,,,steve-mounie,S. Mounié,F,9,190,6052,M,345035,EUR,780796800,F,15,15,False,15.0,7.0,,,5.0,8.0,1.0,1.0,,,,65.0,32.0,6.9,0.1342,0.0,0.00570403,2,,,3.0,8.0,1.0,1.0,3.0,5.0,7.0,7.0,1.0,1.0,1.0,1.0,,15.0,,2.0,,,5.0,,1.0,,2.0,,,,,,,,1.0,1.0
10390130,away,Stade Brestois,Alberth Elis,,,alberth-elis,A. Elis,M,9,183,603,M,796403,EUR,824083200,F,17,17,True,3.0,2.0,,,1.0,1.0,2.0,,,,,25.0,10.0,6.4,0.0,0.0,0.00068692,0,,,1.0,2.0,,,2.0,1.0,7.0,3.0,3.0,,,,1.0,3.0,,,,,2.0,,1.0,,2.0,,,,,,,,,1.0
10390130,away,Stade Brestois,Tairyk Arconte,Tairyk Arconte,,tairyk-arconte,T. Arconte,F,11,181,133,M,1105698,EUR,1068595200,F,97,97,True,,,,,,,,,,,,9.0,4.0,6.3,0.0,0.0,0.0,0,,,,,,,1.0,,2.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,
10390130,away,Stade Brestois,Joaquín Blázquez,,,joaquin-blazquez,J. Blázquez,G,1,193,178,M,940690,EUR,980640000,G,1,1,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390130,away,Stade Brestois,Achraf Dari,,,achraf-dari,A. Dari,D,15,190,8607,M,964795,EUR,925948800,D,4,4,True,,,,,,,,,,,,,,,,0.0,,0,,dari_achraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390130,away,Stade Brestois,Félix Lemaréchal,,,felix-lemarechal,F. Lemaréchal,M,80,181,791,M,1130942,EUR,1060214400,M,37,37,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390130,away,Stade Brestois,Karamoko Dembélé,,,karamoko-dembele,K. Dembélé,M,7,167,2045,M,981046,EUR,1045872000,F,18,18,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
