match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,captain,stat_challengeLost,stat_wonTackle,stat_keyPass,stat_blockedScoringAttempt,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_bigChanceCreated,stat_hitWoodwork,stat_penaltyFaced,stat_penaltyConceded,stat_lastManTackle,stat_errorLeadToAShot,player_sofascoreId
14032422,home,Sint-Truidense VV,Léo Kokubo,,,leo-kokubo,L. Kokubo,G,16,193,966,M,997020,EUR,980208000,G,16,16,False,43.0,34.0,19.0,10.0,0.0,28.0,30.0,6.0,13.0,1.0,1.0,1.0,5.0,1.0,3.0,5.0,1.0,1.0,90.0,53.0,8.0,9.0,0.0044795,46.812023513803,8.0,33.18,13.125,1.1361,0,0.1393,0.21,0.0,-0.11,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032422,home,Sint-Truidense VV,Rein Van Helden,,,rein-van-helden,R. V. Helden,D,20,187,193,M,1047163,EUR,1027468800,D,20,20,False,35.0,27.0,6.0,2.0,0.0,9.0,9.0,18.0,26.0,1.0,3.0,7.0,2.0,,,,,,90.0,65.0,6.4,15.0,0.0158918,130.82231520752,15.0,50.19,34.86,,0,,-0.06,0.09,-0.23,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14032422,home,Sint-Truidense VV,Visar Musliu,Visar,Musliu,visar-musliu,V. Musliu,D,26,186,207,M,134231,EUR,784684800,D,26,26,False,60.0,47.0,13.0,3.0,0.0,28.0,32.0,19.0,28.0,2.0,3.0,2.0,3.0,,,,,,90.0,69.0,7.1,14.0,0.0166245,245.36282518828,27.0,160.02,25.095,,1,,0.23,0.23,-0.02,,,2.0,,,,,,1.0,,2.0,1.0,1.0,2.0,1.0,0.079,-0.16,,,,,,,,,,,,,,,,,,
14032422,home,Sint-Truidense VV,Shogo Taniguchi,Shogo,Taniguchi,shogo-taniguchi,S. Taniguchi,D,5,182,732,M,386958,EUR,679536000,D,5,5,False,50.0,44.0,3.0,2.0,0.0,24.0,26.0,20.0,24.0,2.0,2.0,5.0,3.0,,,,,,90.0,59.0,7.4,7.0,0.0145375,119.3604435142,18.0,53.13,16.38,,0,,0.23,0.07,0.24,,,5.0,,,,,,1.0,1.0,4.0,,,2.0,,,,True,,,,,,,,,,,,,,,,,
14032422,home,Sint-Truidense VV,Robert-Jan Vanwesemael,,,vanwesemael-robert-jan,R. Vanwesemael,M,60,175,67,M,1047164,EUR,1017100800,D,60,60,False,33.0,28.0,5.0,3.0,0.0,14.0,19.0,14.0,14.0,,1.0,3.0,3.0,,,,,,75.0,54.0,6.3,13.0,0.0241953,211.80616614702,19.0,42.735,27.195,,0,,0.08,0.18,-0.22,,1.0,6.0,2.0,1.0,,1.0,1.0,1.0,2.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
14032422,home,Sint-Truidense VV,Rihito Yamamoto,,,rihito-yamamoto,R. Yamamoto,M,6,179,455,M,1030211,EUR,1008115200,M,6,6,False,20.0,18.0,,,0.0,9.0,10.0,9.0,10.0,1.0,2.0,1.0,2.0,,,,,,75.0,32.0,6.3,6.0,0.0441461,53.898170925478,11.0,2.2049999999999,6.09,,1,,0.24,0.14,-0.19,,1.0,6.0,1.0,1.0,,1.0,,1.0,2.0,,,,,1.0,0.0981,0.01,,2.0,,,1.0,,,,,,,,,,,,,
14032422,home,Sint-Truidense VV,Abdoulaye Sissako,,,abdoulaye-sissako,A. Sissako,M,8,186,79,M,846330,EUR,896140800,M,8,8,False,35.0,32.0,2.0,,0.0,15.0,16.0,17.0,19.0,1.0,2.0,2.0,4.0,,,,,,90.0,51.0,6.2,7.0,0.00783968,131.59597734861,16.0,13.23,19.005,,0,,0.1,0.1,0.0,,,8.0,4.0,,,3.0,1.0,,1.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
14032422,home,Sint-Truidense VV,Arbnor Muja,Arbnor,Muja,arbnor-muja,A. Muja,M,7,179,523,M,890695,EUR,912297600,M,7,7,False,36.0,30.0,2.0,1.0,0.0,16.0,16.0,14.0,20.0,,1.0,,2.0,,,,,,87.0,51.0,7.5,14.0,0.153933,178.00519354165,22.0,17.22,20.37,,1,,-0.19,0.23,-0.11,,8.0,1.0,1.0,,,,,2.0,,,,,,1.0,0.1056,0.55,,,,2.0,,3.0,1.0,1.0,1.0,0.7993,,,,,,,,
14032422,home,Sint-Truidense VV,Ryotaro Ito,Ryotaro,Ito,ryotaro-ito,R. Ito,M,13,174,672,M,831697,EUR,886723200,M,13,13,False,52.0,50.0,3.0,3.0,0.0,17.0,17.0,33.0,35.0,,4.0,,8.0,,,,,,90.0,69.0,7.7,8.0,0.0575004,197.86916071314,27.0,37.485,28.14,,5,,0.35,0.23,-0.07,,1.0,,,1.0,1.0,1.0,,4.0,,,2.0,,,3.0,1.5029,0.14,,,,1.0,,,3.0,1.0,,1.3365,1.0,,,,,,,
14032422,home,Sint-Truidense VV,Ilias Sebaoui,Ilias Sebaoui,,ilias-sebaoui,I. Sebaoui,M,10,180,683,M,1154586,EUR,1002153600,M,10,10,False,36.0,26.0,2.0,1.0,0.0,12.0,16.0,14.0,20.0,,5.0,2.0,11.0,,,,,,90.0,55.0,7.6,17.0,0.430625,208.65998696941,19.0,54.915,40.425,,0,,0.56,0.63,-0.09,,,4.0,2.0,3.0,3.0,1.0,2.0,5.0,,1.0,,,,,,,,1.0,1.0,2.0,,,,,,,,1.0,,,,,,
