match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_fouls,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_accurateCross,stat_aerialLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_totalOffside,player_firstName,player_lastName,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_errorLeadToAShot,stat_goalAssist
10385540,home,Wolverhampton,Daniel Podence,daniel-podence,D. Podence,F,56,165,3017,M,308764,EUR,814233600,F,10,10,False,12.0,8.0,,,3.0,4.0,7.0,12.0,2.0,,,57.0,33.0,7.0,12.0,0.2218,0.1185,0.211973,3,,,4.0,5.0,,3.0,,,1.0,,1.0,1.0,,,1.0,1.0,2.0,,1.0,,,,2.0,,,2.0,,2.0,,1.0,,,,,,,
10385540,home,Wolverhampton,Nathan Collins,nathan-collins,N. Collins,D,22,193,1556,M,958916,EUR,988588800,D,4,4,True,45.0,41.0,1.0,1.0,29.0,30.0,12.0,15.0,4.0,,,45.0,54.0,6.2,6.0,0.057,0.0,0.00782021,1,,,,4.0,1.0,1.0,,1.0,1.0,1.0,4.0,,,,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,
10385540,home,Wolverhampton,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176,2486,M,138573,EUR,705542400,M,21,21,True,27.0,22.0,3.0,1.0,10.0,10.0,13.0,24.0,1.0,,,45.0,47.0,6.1,14.0,0.9355,0.917,0.0478487,4,,,7.0,2.0,,2.0,2.0,,1.0,,,2.0,,,,,1.0,,,,1.0,,2.0,,,1.0,,1.0,,,,,,,,,
10385540,home,Wolverhampton,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,286165,EUR,822528000,F,37,37,True,12.0,10.0,,,4.0,5.0,7.0,12.0,1.0,,,33.0,23.0,6.3,10.0,0.0,0.0,0.328835,0,,adamatrd,5.0,3.0,,1.0,,,1.0,,1.0,,,,,,1.0,,1.0,,,1.0,,,,2.0,1.0,2.0,,,,,,,,,
10385540,home,Wolverhampton,Matheus Cunha,matheus-cunha,M. Cunha,F,10,184,69408,M,886363,EUR,927763200,F,12,12,True,8.0,6.0,,,4.0,4.0,2.0,5.0,1.0,,,33.0,17.0,7.5,5.0,0.0653,0.1456,0.00382856,2,,Cunha,1.0,1.0,,,,,,1.0,2.0,1.0,,,,,,1.0,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,
10385540,home,Wolverhampton,João Moutinho,joao-moutinho,J. Moutinho,M,8,171,1563,M,6562,EUR,526521600,M,28,28,True,25.0,22.0,4.0,2.0,12.0,12.0,10.0,14.0,5.0,,,14.0,34.0,6.7,5.0,0.0,0.0,0.00666236,0,,,1.0,1.0,,,,,,,3.0,,,,2.0,2.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,
10385540,home,Wolverhampton,Daniel Bentley,daniel-bentley,D. Bentley,G,25,188,242,M,101367,EUR,742521600,G,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385540,home,Wolverhampton,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,945122,EUR,904176000,M,27,27,True,,,,,,,,,,,,,,,,,0.0,,0,,matheusnunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385540,home,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,973418,EUR,916444800,D,24,24,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385540,home,Wolverhampton,Diego Costa,diego-costa,Diego Costa,F,,187,4469,,21212,EUR,592185600,F,29,29,True,,,,,,,,,,,,,,,,,0.0,,0,,diego.costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385540,away,Leeds United,Illan Meslier,illan-meslier,I. Meslier,G,16,196,1694,M,906076,EUR,951955200,G,1,1,False,25.0,9.0,20.0,5.0,5.0,10.0,4.0,15.0,7.0,2.0,2.0,90.0,41.0,7.4,16.0,0.0,0.0,0.00070237,0,-0.2646,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,3.0,6.0,6.0,,
10385540,away,Leeds United,Luke Ayling,luke-ayling,L. Ayling,D,12,183,334,M,102624,EUR,683078400,D,2,2,False,18.0,8.0,4.0,,5.0,9.0,3.0,11.0,5.0,,,90.0,46.0,6.9,14.0,0.6234,0.107,0.0936842,1,,,2.0,6.0,1.0,2.0,,,1.0,1.0,9.0,,6.0,,4.0,2.0,,2.0,2.0,2.0,,,1.0,1.0,,,2.0,,True,,,,,,,1.0,
10385540,away,Leeds United,Robin Koch,robin-koch,R. Koch,D,4,190,1826,M,581302,EUR,837561600,D,5,5,False,22.0,13.0,6.0,1.0,8.0,12.0,5.0,10.0,3.0,,,90.0,35.0,6.3,9.0,0.0,0.0,0.00192806,0,,,,4.0,1.0,,,,,4.0,4.0,,11.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
10385540,away,Leeds United,Maximilian Wöber,maximilian-wober,M. Wöber,D,39,188,655,M,794962,EUR,886550400,D,39,39,False,34.0,22.0,7.0,3.0,13.0,17.0,9.0,17.0,8.0,,,90.0,51.0,6.9,14.0,0.0,0.0,0.00454553,0,,,,1.0,,,,,,1.0,2.0,,8.0,2.0,1.0,1.0,,1.0,,,1.0,,,,,2.0,,,,,,,,,,,
10385540,away,Leeds United,Junior Firpo,junior-firpo,J. Firpo,D,23,184,2241,M,914835,EUR,840672000,D,3,3,False,25.0,18.0,4.0,1.0,13.0,18.0,6.0,8.0,6.0,,,81.0,39.0,6.2,10.0,0.0,0.0,0.023608,0,,,1.0,4.0,1.0,,,,2.0,,2.0,,1.0,,2.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
10385540,away,Leeds United,Marc Roca,marc-roca,M. Roca,M,21,184,1491,M,847128,EUR,848966400,M,8,8,False,42.0,34.0,1.0,1.0,20.0,23.0,16.0,23.0,7.0,,,90.0,59.0,6.4,16.0,0.0734,0.0,0.164645,2,,,4.0,9.0,2.0,2.0,,,3.0,1.0,5.0,2.0,,1.0,3.0,1.0,2.0,,2.0,,,1.0,,,1.0,2.0,1.0,3.0,,,,,,,,,1.0
10385540,away,Leeds United,Weston McKennie,weston-mckennie,W. McKennie,M,22,185,7292,M,881931,EUR,904262400,M,28,28,False,24.0,19.0,1.0,1.0,8.0,8.0,11.0,16.0,2.0,,,90.0,37.0,6.8,8.0,0.1152,0.0,0.00784849,2,,west.mckennie,,3.0,,2.0,,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,3.0,,,,,1.0,,,,,,,,,,,
10385540,away,Leeds United,Jack Harrison,jack-harrison,J. Harrison,M,17,175,1145,M,829570,EUR,848448000,M,11,11,False,17.0,14.0,,,7.0,8.0,8.0,11.0,5.0,,,90.0,36.0,7.2,9.0,0.3221,0.1577,0.00320563,2,,,2.0,4.0,1.0,,,1.0,1.0,,3.0,,1.0,,,,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,,4.0,2.0,,,,,,,,,,
10385540,away,Leeds United,Brenden Aaronson,brenden-aaronson,B. Aaronson,M,11,178,2596,M,973431,EUR,972172800,M,7,7,False,24.0,17.0,,,9.0,11.0,8.0,16.0,9.0,,,81.0,47.0,6.6,18.0,0.0309,0.0,0.222631,1,,,3.0,5.0,1.0,,,,,,5.0,1.0,,1.0,2.0,2.0,,,4.0,,,,,,,4.0,3.0,1.0,,,,,,,,,
10385540,away,Leeds United,Wilfried Gnonto,wilfried-gnonto,W. Gnonto,M,29,170,3597,M,998951,EUR,1067990400,M,29,29,False,14.0,10.0,1.0,,5.0,6.0,5.0,11.0,3.0,,,61.0,32.0,6.6,11.0,0.0,0.0,0.00601901,0,,,3.0,5.0,1.0,1.0,,,,,6.0,,1.0,,1.0,1.0,,,4.0,1.0,1.0,,,,,,4.0,1.0,,,,,,,,,1.0
10385540,away,Leeds United,Patrick Bamford,patrick-bamford,P. Bamford,F,45,185,2242,M,204336,EUR,747187200,F,9,9,False,18.0,15.0,1.0,,5.0,6.0,10.0,12.0,3.0,,,67.0,27.0,6.7,5.0,0.0569,0.0,0.0616644,1,,,,7.0,1.0,,,,,2.0,4.0,1.0,1.0,,1.0,1.0,,5.0,1.0,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,
10385540,away,Leeds United,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1609,M,921789,EUR,868579200,D,25,25,True,8.0,4.0,,,,,4.0,8.0,1.0,,,29.0,16.0,7.1,5.0,0.0518,0.0263,0.0017682,1,,,,2.0,,,,,,,3.0,,2.0,,2.0,2.0,,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,
10385540,away,Leeds United,Rodrigo,rodrigo,Rodrigo,M,19,181,2040,M,542472,EUR,668217600,F,19,19,True,11.0,6.0,,,4.0,5.0,2.0,6.0,1.0,,,23.0,19.0,7.3,9.0,0.3442,0.4407,0.0006896,1,,,,2.0,1.0,,,,1.0,1.0,3.0,,,,2.0,,,,1.0,,,,1.0,1.0,,3.0,,,,,,,,,,,
10385540,away,Leeds United,Pascal Struijk,pascal-struijk,P. Struijk,D,5,190,1365,M,836675,EUR,934329600,D,21,21,True,7.0,6.0,2.0,2.0,1.0,2.0,5.0,5.0,2.0,,,9.0,12.0,6.8,2.0,0.0,0.0,0.00065176,0,,,,,,,,,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10385540,away,Leeds United,Crysencio Summerville,crysencio-summerville,C. Summerville,M,7,174,5285,M,917005,EUR,1004400000,M,10,10,True,5.0,4.0,,,2.0,2.0,2.0,3.0,4.0,,,9.0,11.0,7.5,4.0,0.0,0.0,0.107527,0,,csummerville7,,3.0,,1.0,,,1.0,,3.0,,,,2.0,1.0,,,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,1.0
10385540,away,Leeds United,Joel Robles,joel-robles,J. Robles,G,1,195,157,M,93796,EUR,645580800,G,22,22,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385540,away,Leeds United,Liam Cooper,liam-cooper,L. Cooper,D,16,186,304,M,39327,EUR,681177600,D,6,6,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385540,away,Leeds United,Archie Gray,archie-gray,A. Gray,D,14,187,5627,M,1142335,EUR,1142121600,M,63,63,True,,,,,,,,,,,,,,,,,0.0,,0,,ArchieGray06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archie Gray,,,,,,
10385540,away,Leeds United,Georginio Rutter,rutter-georginio,G. Rutter,M,10,182,3505,M,946695,EUR,1019260800,F,24,24,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385540,away,Leeds United,Luis Sinisterra,luis-sinisterra,L. Sinisterra,F,17,176,6576,M,836070,EUR,929577600,F,23,23,True,,,,,,,,,,,,,,,,,0.0,,0,,Sinisterra29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
