match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_wasFouled,stat_challengeLost,stat_shotOffTarget,stat_penaltyWon,stat_expectedGoals,player_firstName,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_dispossessed,player_lastName,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goodHighClaim,stat_penaltyFaced,stat_lastManTackle,stat_bigChanceCreated,stat_penaltyConceded,stat_totalOffside,stat_bigChanceMissed
12437881,home,Espanyol,Joan García,joan-garcia,J. García,G,13,193.0,111965,M,930267,EUR,988934400,G,1,1,False,33.0,24.0,17.0,8.0,0.0,21.0,22.0,3.0,11.0,1.0,1.0,1.0,4.0,1.0,1.0,90.0,37.0,6.5,9.0,0.00055104,0,-0.8918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437881,home,Espanyol,Omar El Hilali,omar-el-hilali,O. E. Hilali,D,23,183.0,6663,M,1064026,EUR,1063324800,D,23,23,False,45.0,38.0,3.0,1.0,0.0,19.0,23.0,21.0,28.0,,3.0,1.0,5.0,,,90.0,70.0,6.8,14.0,0.0659204,0,,6.0,2.0,2.0,7.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12437881,home,Espanyol,Marash Kumbulla,marash-kumbulla,M. Kumbulla,D,4,191.0,1585,M,893642,EUR,949968000,D,4,4,False,56.0,50.0,8.0,3.0,0.0,35.0,37.0,15.0,19.0,2.0,3.0,4.0,6.0,,,90.0,65.0,6.8,6.0,0.00669357,0,,,,,1.0,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12437881,home,Espanyol,Leandro Cabrera,leandro-cabrera,L. Cabrera,D,6,190.0,819,M,81992,EUR,677116800,D,6,6,False,59.0,49.0,8.0,3.0,0.0,42.0,44.0,7.0,15.0,,1.0,2.0,3.0,,,90.0,65.0,7.1,10.0,0.0144452,1,,,,1.0,2.0,,,,,,,,,1.0,1.0,1.0,1.0,0.0372,,,,,,,,,,,,,,,,,
12437881,home,Espanyol,Carlos Romero,carlos-romero,C. Romero,D,22,174.0,1103,M,1396048,EUR,1004313600,D,22,22,False,30.0,23.0,5.0,2.0,0.0,13.0,17.0,10.0,15.0,1.0,4.0,5.0,4.0,,,90.0,63.0,7.3,14.0,0.0271193,1,,2.0,,,2.0,1.0,1.0,4.0,1.0,,,2.0,1.0,1.0,2.0,,,0.019,Carlos Romero,1.0,3.0,,,,,,,,,,,,,,
12437881,home,Espanyol,Pol Lozano,pol-lozano,P. Lozano,M,10,176.0,521,M,826010,EUR,939168000,M,10,10,False,26.0,21.0,1.0,1.0,0.0,12.0,14.0,10.0,13.0,,,3.0,1.0,,,45.0,32.0,6.8,5.0,0.081182,0,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12437881,home,Espanyol,Urko González,urko-gonzalez,U. González,M,4,189.0,462,M,1064009,EUR,985046400,M,19,19,False,32.0,25.0,3.0,2.0,0.0,11.0,13.0,14.0,19.0,,3.0,,4.0,,,84.0,47.0,6.7,11.0,0.0151745,0,,,,1.0,7.0,,,1.0,2.0,,3.0,1.0,2.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,
12437881,home,Espanyol,Jofre Carreras,jofre,J. Carreras,M,17,175.0,337,M,1019236,EUR,992736000,M,17,17,False,11.0,8.0,,,0.0,1.0,1.0,7.0,14.0,,3.0,1.0,1.0,,,62.0,30.0,6.5,14.0,0.0101597,0,,4.0,,,4.0,3.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,3.0,2.0,,,,,,,,,,,,,
12437881,home,Espanyol,Alex Král,alex-kral,A. Král,M,33,185.0,664,M,825740,EUR,895536000,M,20,20,False,23.0,16.0,2.0,1.0,0.0,8.0,9.0,8.0,17.0,3.0,6.0,,3.0,,,62.0,32.0,6.7,12.0,0.00477836,1,,3.0,,,2.0,2.0,2.0,,,,,,,1.0,,,,0.0228,,1.0,,2.0,,,,,,,,,,,,,
12437881,home,Espanyol,Javi Puado,javi-puado,J. Puado,M,7,178.0,1352,M,891511,EUR,896054400,M,7,7,False,23.0,23.0,4.0,4.0,0.0,11.0,11.0,13.0,13.0,,1.0,,3.0,,,89.0,31.0,7.1,2.0,0.0949806,2,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,0.8077,,1.0,1.0,,,True,1.0,1.0,0.989,,,,,,,,
12437881,home,Espanyol,Roberto Fernández,roberto-fernandez,R. Fernández,F,9,186.0,2068,M,1392592,EUR,1025654400,F,2,2,False,15.0,12.0,,,0.0,6.0,7.0,6.0,8.0,2.0,5.0,2.0,2.0,,,78.0,27.0,6.8,5.0,0.00242547,2,,,,1.0,5.0,1.0,,1.0,,,2.0,,,3.0,1.0,2.0,,0.0356,,,1.0,,,,,,,,,,,,,,
12437881,home,Espanyol,Alejo Véliz,alejo-veliz,A. Véliz,F,9,187.0,3243,M,1116987,EUR,1063929600,F,9,9,True,9.0,7.0,,,0.0,4.0,4.0,3.0,5.0,1.0,2.0,1.0,2.0,,,45.0,14.0,6.6,4.0,0.00057646,0,,,,4.0,6.0,,,1.0,,,1.0,,,1.0,,,,,Alejo Veliz,,1.0,1.0,,,,,,aleeveliz,,,,,,,
