match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_keyPass,stat_totalContest,stat_wonContest,stat_wonTackle,stat_outfielderBlock,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_errorLeadToAShot,stat_wasFouled,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,player_firstName,player_lastName,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_hitWoodwork
12764028,home,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1779,M,38440,EUR,647395200,G,1,1,False,True,23.0,23.0,2.0,2.0,0.0,23.0,23.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,90.0,27.0,7.2,8.746e-05,0,0.1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764028,home,Eintracht Frankfurt,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1612,M,921789,EUR,868579200,D,13,13,False,,86.0,71.0,5.0,2.0,0.0,19.0,21.0,1.0,2.0,1.0,7.0,,,,90.0,106.0,7.4,0.218941,2,,53.0,67.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,18.0,0.0501,1.0,,,,,,,,,,,,,,,,,,,,
12764028,home,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1834,M,581302,EUR,837561600,D,4,4,False,,77.0,71.0,3.0,3.0,0.0,34.0,36.0,1.0,3.0,5.0,4.0,,,,90.0,88.0,7.5,0.0117061,0,,37.0,41.0,,,,,,2.0,1.0,,,7.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12764028,home,Eintracht Frankfurt,Aurèle Amenda,aurele-amenda,A. Amenda,D,5,194,698,M,999276,EUR,1059609600,D,5,5,False,,82.0,75.0,4.0,2.0,0.0,42.0,45.0,8.0,9.0,5.0,10.0,,,,90.0,93.0,7.5,0.0217304,0,,33.0,37.0,,,3.0,6.0,,,1.0,,2.0,8.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,
12764028,home,Eintracht Frankfurt,Niels Nkounkou,nkounkou-niels,N. Nkounkou,D,25,184,549,M,941179,EUR,973036800,D,29,29,False,,52.0,41.0,6.0,2.0,0.0,12.0,14.0,2.0,5.0,5.0,4.0,,,,90.0,77.0,7.5,0.209357,2,,30.0,40.0,2.0,1.0,,5.0,1.0,1.0,2.0,2.0,2.0,16.0,0.0336,2.0,1.0,,2.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
12764028,home,Eintracht Frankfurt,Junior Dina Ebimbe,junior-dina-ebimbe,J. D. Ebimbe,M,7,183,2071,M,904994,EUR,974764800,M,26,26,False,,41.0,35.0,1.0,1.0,0.0,7.0,7.0,1.0,6.0,,4.0,,,,73.0,60.0,7.7,0.0496488,4,,28.0,38.0,4.0,,1.0,4.0,1.0,,2.0,1.0,2.0,13.0,0.1434,1.0,1.0,1.0,1.0,,,,2.0,,2.0,1.0,1.0,1.0,0.021,,,,,,,
12764028,home,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1084,M,964191,EUR,931046400,M,35,35,False,,64.0,57.0,2.0,2.0,0.0,13.0,15.0,2.0,7.0,,12.0,,,,82.0,77.0,7.4,0.0281402,2,,44.0,49.0,,,2.0,4.0,1.0,,3.0,2.0,1.0,11.0,0.0454,,1.0,1.0,1.0,,2.0,,,,1.0,,1.0,1.0,0.009,,,,,,,
12764028,home,Eintracht Frankfurt,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1899,M,341589,EUR,820454400,M,18,18,False,,30.0,28.0,2.0,1.0,0.0,9.0,9.0,,,2.0,2.0,,,,45.0,36.0,7.2,0.257432,0,,20.0,23.0,2.0,1.0,,,,,,1.0,,4.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,
12764028,home,Eintracht Frankfurt,Can Uzun,can-uzun,C. Uzun,M,42,186,10661,M,1440948,EUR,1131667200,M,20,20,False,,21.0,20.0,1.0,1.0,0.0,5.0,5.0,1.0,2.0,,2.0,,,,58.0,35.0,6.4,0.023984,1,,15.0,17.0,1.0,,,7.0,,,1.0,1.0,2.0,8.0,0.0177,,3.0,,1.0,,,,1.0,,,2.0,,,,Can Uzun,,can.uzun10,,,,
12764028,home,Eintracht Frankfurt,Igor Matanović,igor-matanovic,I. Matanović,F,31,197,3233,M,1019321,EUR,1049068800,F,9,9,False,,9.0,9.0,,,0.0,4.0,4.0,1.0,2.0,,1.0,,,,73.0,18.0,6.9,0.0454968,2,,5.0,5.0,,,1.0,2.0,,,1.0,3.0,1.0,4.0,0.0757,,,,1.0,,,,2.0,,,,,,,,,,,,,
12764028,home,Eintracht Frankfurt,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196101,M,873554,EUR,918345600,F,7,7,False,,34.0,27.0,1.0,1.0,1.0,6.0,6.0,,1.0,,2.0,,,,90.0,60.0,7.2,0.516947,3,,25.0,33.0,5.0,4.0,,7.0,,,,7.0,,21.0,0.2481,7.0,2.0,,,,1.0,1.0,2.0,,1.0,4.0,1.0,,0.718,,,OMarmoush,2.0,,,
12764028,home,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2771,M,1142211,EUR,1088294400,M,16,16,True,,21.0,19.0,,,0.0,5.0,5.0,,1.0,,3.0,,,,45.0,31.0,7.7,0.10874,1,,15.0,19.0,3.0,1.0,1.0,2.0,,2.0,1.0,,1.0,4.0,0.156,1.0,,,1.0,,,,,,,,1.0,,0.8035,Hugo Larsson,,,,1.0,,
