match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_fouls,stat_wasFouled,stat_accurateCross,stat_totalOffside,stat_bigChanceCreated,player_sofascoreId,stat_blockedScoringAttempt,captain,stat_goals,stat_hitWoodwork,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_errorLeadToAShot
13472903,home,Internacional,Rafael Borré,,,rafael-borre,R. Borré,F,19,174,5874,M,560116,EUR,811123200,F,19,19,False,20.0,13.0,,,0.0,7.0,8.0,6.0,12.0,,5.0,,,90.0,38.0,7.6,14.0,0.00547235,5,,,4.0,9.0,7.0,1.0,1.0,3.0,2.0,,2.0,2.0,1.0,5.0,1.014,1.1879,,3.0,1.0,,,,2.0,,,,,rafaelsantosborre,2.0,True,1.0,,,,,,
13472903,home,Internacional,Alexandro Bernabei,,,alexandro-bernabei,A. Bernabei,D,26,169,2144,M,989200,EUR,969753600,D,26,26,True,7.0,7.0,,,1.0,3.0,3.0,4.0,4.0,1.0,,,,27.0,21.0,7.1,6.0,0.179925,0,,5.0,,1.0,3.0,,1.0,,,,,2.0,,1.0,,,1.0,,,,,,,1.0,2.0,,1.0,,,,,,,,,,
13472903,home,Internacional,Alan Rodríguez,Alan,Rodríguez,alan-rodriguez,Á. Rodríguez,M,14,170,557,M,874576,EUR,948758400,M,14,14,True,18.0,16.0,,,0.0,8.0,8.0,8.0,10.0,,2.0,,,27.0,32.0,6.8,6.0,0.0156301,1,,,,4.0,6.0,,2.0,3.0,2.0,,,3.0,,1.0,0.1106,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,
13472903,home,Internacional,Ricardo Mathias,Ricardo Mathias,,ricardo-mathias,R. Mathias,F,77,192,1826,M,1483340,EUR,1153785600,F,49,49,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,,,,,27.0,8.0,6.5,5.0,0.00139387,0,,,,1.0,1.0,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
13472903,home,Internacional,Wesley Ribeiro,,,wesley,W. Ribeiro,M,21,175,1823,M,985766,EUR,922752000,F,21,21,True,9.0,8.0,1.0,,0.0,1.0,2.0,7.0,7.0,,3.0,,,16.0,16.0,7.2,3.0,0.0820765,1,,1.0,,4.0,2.0,1.0,1.0,3.0,2.0,,1.0,,,,0.033,0.0428,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,
13472903,home,Internacional,Thiago Maia,,,thiago-maia,T. Maia,M,29,179,1392,M,358550,EUR,859075200,M,29,29,True,10.0,9.0,,,0.0,6.0,7.0,3.0,3.0,,1.0,,,16.0,16.0,6.7,2.0,0.00204894,0,,,,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
13472903,home,Internacional,Sergio Rochet,,,sergio-rochet,S. Rochet,G,1,190,2554,M,581060,EUR,732844800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472903,home,Internacional,Pedro Kauã,Pedro,Kauã,rodrigues-pedro-kaua,P. Kauã,D,46,193,101,M,2111055,EUR,1143590400,D,46,46,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472903,home,Internacional,Juninho,,,juninho,Juninho,D,18,186,513,M,799947,EUR,791596800,D,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472903,home,Internacional,Vitão,,,vitao,Vitão,D,44,185,3503,M,876625,EUR,949449600,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472903,home,Internacional,Óscar Romero,,,oscar-romero,Ó. Romero,M,11,176,1674,M,146416,EUR,710208000,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472903,home,Internacional,Luis Otávio,Luis Otávio,,luis-otavio,L. Otávio,M,39,181,427,M,1835768,EUR,1176336000,M,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472903,home,Internacional,Raykkonen Pereira Soares,Raykkonen,Pereira Soares,raykkonen-pereira-soares,Raykkonen,F,48,187,260,M,1888163,EUR,1215907200,F,48,48,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472903,away,Flamengo,Agustín Rossi,,,agustin-rossi,A. Rossi,G,1,195,10864,M,1140986,EUR,808963200,G,1,1,False,26.0,24.0,5.0,3.0,0.0,23.0,23.0,1.0,3.0,2.0,10.0,,,90.0,40.0,7.9,2.0,0.00036531,0,0.6272,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,AgustinRossi,,,,,2.0,3.0,5.0,1.0,
13472903,away,Flamengo,Guillermo Varela,,,guillermo-varela,G. Varela,D,2,171,7450,M,311456,EUR,732931200,D,2,2,False,59.0,52.0,4.0,2.0,1.0,36.0,38.0,16.0,21.0,2.0,7.0,,,90.0,80.0,7.4,13.0,0.0413677,1,,1.0,,1.0,5.0,,1.0,2.0,2.0,,,1.0,,3.0,0.0356,,1.0,2.0,,,,,,,1.0,,,,1.0,,,,,,,,
13472903,away,Flamengo,Léo Ortiz,,,leo-ortiz,L. Ortiz,D,3,185,10970,M,869643,EUR,820627200,D,3,3,False,68.0,57.0,14.0,8.0,0.0,40.0,45.0,17.0,23.0,5.0,4.0,,,67.0,85.0,7.3,14.0,0.00950762,1,,,2.0,3.0,6.0,,1.0,,,,,3.0,1.0,2.0,0.0295,,,3.0,1.0,2.0,1.0,,,,,,,leortiz33,,,,,,,,,
13472903,away,Flamengo,Léo Pereira,,,leo-pereira,L. Pereira,D,4,189,8450,M,358548,EUR,823046400,D,4,4,False,65.0,61.0,7.0,4.0,0.0,56.0,58.0,5.0,7.0,5.0,2.0,,,90.0,84.0,7.4,7.0,0.0112351,1,,1.0,2.0,2.0,6.0,,,,,,,2.0,1.0,1.0,0.0941,,,2.0,1.0,,,,,2.0,,,,leopereira4,,,,1.0,,,,,
13472903,away,Flamengo,Ayrton Lucas,,,ayrton-lucas,A. Lucas,D,6,180,7146,M,818473,EUR,866678400,D,6,6,False,59.0,52.0,7.0,2.0,0.0,34.0,38.0,18.0,21.0,7.0,,,,90.0,90.0,7.7,10.0,0.0241119,2,,,1.0,6.0,14.0,2.0,,3.0,3.0,1.0,,4.0,4.0,1.0,0.3263,,,4.0,1.0,,1.0,1.0,3.0,3.0,,,,AyrtonLucas,1.0,,,,,,,,
13472903,away,Flamengo,Jorginho,,,jorginho,Jorginho,M,21,180,32422,M,132874,EUR,693187200,M,21,21,False,63.0,57.0,3.0,3.0,0.0,33.0,35.0,24.0,28.0,,4.0,,,67.0,72.0,6.9,9.0,0.0876764,0,,,,1.0,4.0,1.0,,1.0,1.0,,,2.0,1.0,1.0,,,,1.0,,,2.0,,,,,,,jorginhofrello,,,,,,,,,1.0
13472903,away,Flamengo,Saúl Ñíguez,,,saul-niguez,S. Ñíguez,M,8,184,13500,M,116955,EUR,785376000,M,8,8,False,62.0,56.0,2.0,,0.0,42.0,44.0,14.0,18.0,4.0,7.0,,,90.0,80.0,6.8,10.0,0.0149737,1,,,2.0,8.0,5.0,1.0,3.0,,,,,3.0,2.0,1.0,0.0415,,,1.0,1.0,1.0,1.0,,2.0,1.0,,,,Saul,,,,,,,,,
13472903,away,Flamengo,Luiz Araújo,,,luiz-araujo,L. Araújo,M,7,175,16511,M,840451,EUR,833673600,M,7,7,False,38.0,33.0,3.0,2.0,0.0,19.0,20.0,14.0,18.0,,3.0,,,90.0,64.0,6.8,19.0,0.378064,1,,5.0,,8.0,6.0,2.0,3.0,2.0,,,,3.0,1.0,4.0,0.0386,,3.0,,,,,,2.0,3.0,1.0,,,l_araujo11ofi,1.0,,,,,,,,
13472903,away,Flamengo,Giorgian De Arrascaeta,,,giorgian-de-arrascaeta,Arrascaeta,M,10,173,86686,M,333587,EUR,770428800,M,10,10,False,45.0,40.0,7.0,5.0,2.0,20.0,23.0,20.0,22.0,,5.0,,,67.0,53.0,8.3,6.0,0.19632,3,,2.0,,,2.0,,,1.0,1.0,,,,,1.0,0.2653,,7.0,,1.0,,,,,1.0,2.0,,,G10DeArrascaeta,2.0,True,,,,,,,
13472903,away,Flamengo,Samuel Lino,,,samuel-lino,S. Lino,M,16,178,22210,M,874705,EUR,945907200,M,16,16,False,41.0,36.0,2.0,2.0,0.0,16.0,17.0,20.0,24.0,1.0,5.0,,,75.0,55.0,6.6,11.0,0.0324004,2,,1.0,,4.0,1.0,1.0,1.0,3.0,1.0,,,,,2.0,0.174,,,,,,,,,,,,,osamuellino,2.0,,,,,,,,
13472903,away,Flamengo,Pedro,,,pedro,Pedro,F,9,186,57455,M,840219,EUR,866764800,F,9,9,False,15.0,12.0,1.0,1.0,0.0,4.0,6.0,8.0,9.0,,1.0,,,57.0,25.0,8.5,7.0,0.312403,2,,,2.0,3.0,1.0,,,1.0,,,2.0,1.0,1.0,3.0,0.2668,1.5621,2.0,,,,1.0,,,,,,,pedroguilherme,,,2.0,,,,,,
13472903,away,Flamengo,Gonzalo Plata,,,gonzalo-plata,G. Plata,M,19,178,20442,M,937937,EUR,973036800,F,50,50,True,24.0,18.0,,,0.0,5.0,6.0,13.0,18.0,,1.0,,,33.0,30.0,7.3,9.0,0.021555,1,,,1.0,3.0,2.0,,1.0,,,,1.0,2.0,2.0,2.0,0.1663,0.832,1.0,,,,,,1.0,,,2.0,1.0,gonzaloplata,,,1.0,,,,,,
13472903,away,Flamengo,Danilo,,,danilo,Danilo,D,13,184,15246,M,124992,EUR,679536000,D,13,13,True,33.0,32.0,1.0,1.0,0.0,27.0,28.0,5.0,5.0,,4.0,,,23.0,33.0,6.4,1.0,0.00274438,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,Danilo,,,,,,,,,
13472903,away,Flamengo,Jorge Carrascal,,,jorge-carrascal,J. Carrascal,M,15,179,14876,M,590392,EUR,896054400,M,15,15,True,13.0,10.0,3.0,1.0,0.0,4.0,4.0,6.0,9.0,,2.0,,,23.0,21.0,6.5,6.0,0.0045664,0,,,,1.0,3.0,,,1.0,,,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,
13472903,away,Flamengo,Nicolás de la Cruz,,,nicolas-de-la-cruz,N. de la Cruz,M,18,167,16989,M,877513,EUR,865123200,M,18,18,True,26.0,25.0,,,0.0,18.0,18.0,7.0,8.0,1.0,1.0,,,23.0,33.0,6.6,5.0,0.00340585,1,,,,2.0,1.0,1.0,1.0,,,,,1.0,,2.0,0.0685,,,,1.0,,,,,,,,,nicodelacruz10,,,,,,,,,
13472903,away,Flamengo,Wallace Yan,Wallace,,wallace,Wallace,F,64,182,6393,M,1466084,EUR,1107820800,F,64,64,True,6.0,4.0,1.0,,0.0,2.0,2.0,2.0,4.0,,2.0,,,15.0,12.0,6.7,3.0,0.00132672,0,,,,1.0,3.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
13472903,away,Flamengo,Matheus Cunha,Matheus Cunha,,matheus-cunha,M. Cunha,G,25,193,4946,M,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472903,away,Flamengo,Alex Sandro,,,alex-sandro,A. Sandro,D,26,181,13338,M,84854,EUR,664848000,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,alxsndro12,,,,,,,,,
13472903,away,Flamengo,Cleiton,,,cleiton-santana,Cleiton,D,33,194,3448,M,1134199,EUR,1051228800,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472903,away,Flamengo,Daniel Sales,,,sales-daniel,D. Sales,D,51,178,1703,M,1459762,EUR,1151020800,D,51,51,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472903,away,Flamengo,Evertton Araujo,,,evertton,E. Araujo,M,52,185,4689,M,1145106,EUR,1046390400,M,52,52,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472903,away,Flamengo,Everton,Everton,,everton,Everton,M,11,174,12386,M,386198,EUR,827452800,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evertons,,,,,,,,,
13472903,away,Flamengo,Bruno Henrique,,,bruno-henrique,B. Henrique,F,27,184,33811,M,795291,EUR,662515200,F,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,B.henrique,,,,,,,,,
