match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,confirmed,isHome,id,incidentClass,player_id,player_name,length,injury,playerName,reason,rescinded
13472903,FT,1.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
13472903,,,,,90,4.0,,1,,,varDecision,False,True,35425.0,goalNotAwarded,989200.0,Alexandro Bernabei,,,,,
13472903,,1.0,3.0,,90,2.0,,1,,,goal,,True,320881821.0,regular,560116.0,Rafael Borré,,,,,
13472903,,,,,90,0.0,,1,,,injuryTime,,,,,,,3.0,,,,
13472903,,,,,75,,,16,,,substitution,,False,124300795.0,regular,,,,False,,,
13472903,,,,,74,,,17,,,substitution,,True,124300785.0,regular,,,,False,,,
13472903,,,,,74,,,17,,,substitution,,True,124300799.0,regular,,,,False,,,
13472903,,,,,67,,,24,,,substitution,,False,124300767.0,regular,,,,False,,,
13472903,,,,,67,,,24,,,substitution,,False,124300772.0,regular,,,,False,,,
13472903,,,,,67,,,24,,,substitution,,False,124300773.0,regular,,,,False,,,
13472903,,,,,63,,,28,,,substitution,,True,124300743.0,regular,,,,False,,,
13472903,,,,,63,,,28,,,substitution,,True,124300746.0,regular,,,,False,,,
13472903,,,,,63,,,28,,,substitution,,True,124300758.0,regular,,,,False,,,
13472903,,0.0,3.0,,62,,,29,,,goal,,False,320881024.0,regular,937937.0,Gonzalo Plata,,,,,
13472903,,,,,57,,,34,,,substitution,,False,124300734.0,regular,,,,False,,,
13472903,HT,0.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
13472903,,,,,45,0.0,,1,,,injuryTime,,,,,,,1.0,,,,
13472903,,,,,37,,,9,,,card,,True,123748753.0,yellow,106456.0,Enner Valencia,,,Enner Valencia,Foul,False
13472903,,0.0,2.0,,12,,,34,,,goal,,False,320879044.0,regular,840219.0,Pedro,,,,,
13472903,,0.0,1.0,,7,,,39,,,goal,,False,320878932.0,regular,840219.0,Pedro,,,,,
13472903,,,,,1,,,45,,,card,,True,123748664.0,yellow,982405.0,Vitinho,,,Vitinho,Foul,False
