match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,player_sofascoreId,stat_penaltyConceded,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_wonContest,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_shotOffTarget,stat_goalAssist,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox
10388488,home,RB Leipzig,Janis Blaswich,janis-blaswich,J. Blaswich,G,28,193,639,M,96832,EUR,673142400,G,21,21,False,29.0,26.0,5.0,2.0,24.0,25.0,2.0,4.0,1.0,1.0,2.0,6.0,1.0,1.0,3.0,2.0,90.0,40.0,7.1,3.0,0.0,0.0,0.00043953,0,0.7661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388488,home,RB Leipzig,Benjamin Henrichs,benjamin-henrichs,B. Henrichs,D,39,182,1142,M,319857,EUR,856656000,D,39,39,False,51.0,37.0,2.0,,22.0,27.0,15.0,24.0,1.0,6.0,1.0,7.0,,,,,80.0,70.0,6.9,17.0,0.0,0.0,0.00948113,0,,,,1.0,3.0,1.0,1.0,5.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10388488,home,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3115,M,136924,EUR,720748800,D,4,4,False,120.0,104.0,9.0,3.0,69.0,80.0,35.0,40.0,5.0,5.0,3.0,6.0,,,,,90.0,126.0,6.7,16.0,0.0,0.0,0.01366,0,,,,,2.0,1.0,3.0,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,
10388488,home,RB Leipzig,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50096,M,964994,EUR,1011744000,D,32,32,False,102.0,96.0,7.0,4.0,57.0,59.0,39.0,43.0,2.0,2.0,4.0,8.0,,,,,90.0,112.0,6.6,7.0,0.0,0.0,0.0144867,0,,,,1.0,2.0,1.0,3.0,,,,1.0,,JGvardiol,1.0,,,,,,,,,,,,,,,,,,,
10388488,home,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180,2192,M,856076,EUR,893203200,D,22,22,False,52.0,41.0,1.0,,13.0,15.0,32.0,46.0,2.0,7.0,,4.0,,,,,80.0,76.0,8.0,18.0,0.0,0.0,0.665179,0,,,,,3.0,,2.0,4.0,2.0,,1.0,,,,9.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,,,,,,,,,,,
10388488,home,RB Leipzig,Amadou Haidara,amadou-haidara,A. Haidara,M,21,174,6620,M,822708,EUR,886204800,M,8,8,False,51.0,44.0,2.0,,23.0,24.0,21.0,28.0,2.0,6.0,,6.0,,,,,90.0,65.0,7.1,9.0,0.0,0.0,0.0362678,0,,,,3.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,,amadou_haidara04,,1.0,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,
10388488,home,RB Leipzig,Xaver Schlager,xaver-schlager,X. Schlager,M,24,174,1069,M,791079,EUR,875404800,M,24,24,False,64.0,58.0,3.0,3.0,33.0,34.0,25.0,30.0,,7.0,,10.0,,,,,90.0,78.0,7.3,11.0,0.0,0.0,0.0421039,0,,,,3.0,4.0,1.0,,6.0,4.0,3.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
10388488,home,RB Leipzig,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,77008,M,869856,EUR,972432000,M,17,17,False,51.0,43.0,5.0,5.0,21.0,23.0,22.0,29.0,1.0,5.0,,9.0,,,,,90.0,68.0,8.8,14.0,0.1141,0.4257,0.160593,3,,,,,3.0,1.0,,2.0,2.0,3.0,,,DomSzobo,,1.0,,1.0,3.0,,,,1.0,2.0,,2.0,1.0,2.0,,,,,,
10388488,home,RB Leipzig,Dani Olmo,dani-olmo,D. Olmo,M,20,179,190811,M,789071,EUR,894499200,M,7,7,False,13.0,8.0,,,1.0,2.0,7.0,11.0,1.0,4.0,,2.0,,,,,45.0,20.0,6.8,7.0,0.0865,0.0,0.0197189,2,,,,,1.0,,,1.0,1.0,1.0,,,DaniOlmo,,,,1.0,1.0,,1.0,,,1.0,,,1.0,,1.0,,,,,
10388488,home,RB Leipzig,André Silva,andre-silva,A. Silva,F,9,185,5788,M,190159,EUR,815616000,F,19,19,False,13.0,7.0,,,3.0,3.0,4.0,10.0,2.0,4.0,1.0,1.0,,,,,69.0,27.0,6.1,10.0,0.7083,0.0364,0.018431,4,,,,1.0,3.0,,,1.0,1.0,2.0,,,andresilva9,,,,1.0,1.0,,1.0,1.0,2.0,,,1.0,,,3.0,1.0,3.0,1.0,,
