match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_errorLeadToAShot,stat_wonTackle,stat_ownGoals,stat_wasFouled,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,captain,stat_totalOffside
11399507,home,RKC Waalwijk,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187,465,M,809408,EUR,806716800,G,1,1,False,30.0,15.0,18.0,3.0,15.0,19.0,11.0,13.0,2.0,2.0,5.0,90.0,44.0,6.9,15.0,0.00012319,0,-0.9847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399507,home,RKC Waalwijk,Julian Lelieveld,julian-lelieveld,J. Lelieveld,D,2,184,104,M,798179,EUR,880329600,D,2,2,False,69.0,54.0,9.0,5.0,19.0,22.0,51.0,7.0,,,,90.0,94.0,7.5,21.0,0.471033,2,,,,1.0,37.0,4.0,2.0,2.0,5.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0878,5.0,,,,,,,,,,,,,,,,,
11399507,home,RKC Waalwijk,Shawn Adewoye,shawn-adewoye,S. Adewoye,D,4,183,156,M,989586,EUR,962236800,D,4,4,False,57.0,50.0,4.0,,33.0,37.0,20.0,10.0,,,,90.0,70.0,6.5,8.0,0.00529214,0,,,,,17.0,,,,3.0,1.0,1.0,,,2.0,,,,,,1.0,1.0,1.0,1.0,4.0,2.0,1.0,,,,,,,,,,
11399507,home,RKC Waalwijk,Dario Van Den Buijs,dario-van-den-buijs,D. V. D. Buijs,D,33,188,65,M,783468,EUR,810864000,D,3,3,False,68.0,60.0,9.0,3.0,39.0,41.0,28.0,6.0,,,,90.0,82.0,6.6,9.0,0.0189914,1,,,,,21.0,1.0,,5.0,3.0,8.0,,,1.0,,2.0,,,0.0435,,3.0,,,,5.0,1.0,,1.0,1.0,1.0,,,,,,,
11399507,home,RKC Waalwijk,Aaron Meijers,aaron-meijers,A. Meijers,D,14,176,30,M,32386,EUR,562377600,D,28,28,False,60.0,50.0,8.0,3.0,26.0,26.0,36.0,8.0,,,,90.0,74.0,6.7,13.0,0.163055,0,,Aaron,Meijers,,25.0,2.0,1.0,2.0,2.0,2.0,1.0,,,1.0,,2.0,,,2.0,1.0,,,,1.0,,,,,,,,,,,,
11399507,home,RKC Waalwijk,Godfried Roemeratoe,godfried-roemeratoe,G. Roemeratoe,M,6,178,106,M,825849,EUR,935020800,M,24,24,False,55.0,51.0,5.0,4.0,21.0,23.0,32.0,9.0,,,,90.0,72.0,7.6,5.0,0.0319702,1,,,,,30.0,,,1.0,2.0,7.0,1.0,,,3.0,5.0,1.0,,0.0532,2.0,1.0,,1.0,1.0,3.0,,,3.0,,,1.0,,,,,,
11399507,home,RKC Waalwijk,Chris Lokesa,lokesa-chris,C. Lokesa,M,5,175,140,M,1126518,EUR,1099785600,M,14,14,False,20.0,17.0,3.0,1.0,9.0,9.0,12.0,3.0,,,,78.0,38.0,6.7,9.0,0.0053155,6,,,,,8.0,1.0,,1.0,4.0,2.0,1.0,,2.0,,1.0,2.0,1.0,0.596,,,2.0,1.0,,,,,1.0,,,1.0,1.0,3.0,0.7737,,,
11399507,home,RKC Waalwijk,Yassin Oukili,oukili-yassin,Y. Oukili,M,5,195,495,M,1010846,EUR,978480000,M,6,6,False,46.0,39.0,6.0,4.0,11.0,12.0,34.0,4.0,,,,90.0,62.0,9.0,8.0,0.154358,2,,,,,28.0,,,1.0,3.0,8.0,1.0,,,1.0,3.0,1.0,2.0,0.6123,1.0,,,4.0,4.0,,,,1.0,,,,,2.0,0.6673,2.0,,
11399507,home,RKC Waalwijk,Denilho Cleonise,denilho-cleonise,D. Cleonise,F,7,179,62,M,971006,EUR,1007769600,F,7,7,False,18.0,14.0,,,1.0,2.0,18.0,2.0,,,,56.0,39.0,6.7,13.0,0.38709,2,,,,,14.0,2.0,1.0,,6.0,4.0,,1.0,2.0,1.0,2.0,2.0,,0.0741,1.0,,4.0,3.0,1.0,,,,,,1.0,,,,,,,
11399507,home,RKC Waalwijk,Michiel Kramer,michiel-kramer,M. Kramer,F,29,195,192,M,36781,EUR,597110400,F,29,29,False,23.0,14.0,,,7.0,7.0,16.0,1.0,,,,90.0,29.0,6.5,9.0,0.0955568,2,,,,,7.0,,,3.0,5.0,3.0,2.0,,,,,,,0.3119,,3.0,,,,1.0,,,,,,,1.0,2.0,0.3554,,True,
