match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,stat_aerialLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_wasFouled,stat_dispossessed,stat_interceptionWon,stat_challengeLost,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_shotOffTarget,stat_bigChanceMissed,stat_totalOffside,stat_outfielderBlock,stat_punches,stat_hitWoodwork
12421028,home,KVC Westerlo,Sinan Bolat,,,sinan-bolat,S. Bolat,G,26,187,164,M,5920,EUR,589248000,G,1,1,False,34.0,29.0,7.0,2.0,0.0,28.0,29.0,1.0,5.0,11.0,1.0,1.0,5.0,1.0,1.0,90.0,47.0,7.4,5.0,0.00031603,0,-0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421028,home,KVC Westerlo,Bryan Reynolds,,,bryan-reynolds,B. Reynolds,D,22,185,426,M,862075,EUR,993686400,D,22,22,False,60.0,48.0,5.0,1.0,0.0,14.0,17.0,34.0,45.0,5.0,,,,,,90.0,84.0,7.1,20.0,0.0277035,0,,2.0,1.0,2.0,6.0,2.0,1.0,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12421028,home,KVC Westerlo,Luka Vušković,,,luka-vuskovic,L. Vušković,D,44,193,11576,M,1405212,EUR,1172275200,D,44,44,False,69.0,58.0,7.0,3.0,0.0,28.0,31.0,30.0,40.0,4.0,,,,,,90.0,79.0,7.1,13.0,0.256561,2,,2.0,5.0,1.0,5.0,,,,,,,lukavuskovic,1.0,1.0,1.0,3.0,0.0292,0.1625,1.0,,,,,,,,,,,,,,
12421028,home,KVC Westerlo,Roman Neustädter,,,roman-neustadter,R. Neustädter,D,33,190,122,M,38471,EUR,572140800,D,33,33,False,72.0,69.0,9.0,7.0,0.0,45.0,46.0,24.0,26.0,3.0,,,,,,90.0,80.0,6.9,3.0,0.0108179,0,,,,2.0,1.0,,,,,,,,2.0,,,3.0,,,1.0,True,1.0,,,,,,,,,,,,
12421028,home,KVC Westerlo,Tuur Rommens,,,rommens-tuur,T. Rommens,D,25,185,329,M,1130011,EUR,1048636800,D,25,25,False,42.0,32.0,5.0,,0.0,19.0,20.0,13.0,23.0,3.0,,,,,,90.0,70.0,6.4,15.0,0.0127342,2,,1.0,,7.0,3.0,4.0,2.0,,,,2.0,,2.0,,2.0,3.0,0.0559,,1.0,,1.0,1.0,1.0,,,,,,,,,,
12421028,home,KVC Westerlo,Arthur Piedfort,Arthur Piedfort,,arthur-piedfort,A. Piedfort,M,46,186,202,M,1149123,EUR,1107216000,M,46,46,False,19.0,15.0,1.0,,0.0,3.0,3.0,12.0,17.0,3.0,,,,,,90.0,38.0,7.0,11.0,0.0297478,0,,1.0,,5.0,6.0,1.0,,3.0,2.0,2.0,,,,,,,,,2.0,,3.0,2.0,1.0,2.0,,,,,,,,,
12421028,home,KVC Westerlo,Doğucan Haspolat,,,dogucan-haspolat,D. Haspolat,M,34,177,454,M,846087,EUR,950227200,M,34,34,False,46.0,38.0,6.0,2.0,0.0,15.0,17.0,24.0,39.0,1.0,,,,,,90.0,68.0,6.6,20.0,0.0437547,1,,10.0,1.0,7.0,4.0,,,3.0,3.0,2.0,3.0,,,,1.0,,0.0572,,1.0,,,1.0,2.0,3.0,1.0,,,,,,,,
12421028,home,KVC Westerlo,Adedire Mebude,Adedire Mebude,,adedire-mebude,A. Mebude,F,17,179,339,M,1144096,EUR,1085702400,M,47,47,False,31.0,25.0,1.0,,0.0,7.0,8.0,18.0,27.0,5.0,,,,,,90.0,52.0,7.5,15.0,0.0207049,2,,4.0,,6.0,4.0,3.0,2.0,,,2.0,2.0,,,1.0,1.0,,0.0698,0.231,1.0,,2.0,2.0,2.0,1.0,,1.0,1.0,,,,,,
12421028,home,KVC Westerlo,Josimar Alcócer,,,josimar-alcocer,J. Alcócer,M,77,185,655,M,1131598,EUR,1089158400,M,77,77,False,17.0,14.0,1.0,1.0,0.0,4.0,5.0,10.0,13.0,2.0,,,,,,80.0,29.0,7.1,7.0,0.014371,2,,1.0,,3.0,4.0,2.0,1.0,2.0,2.0,1.0,,,1.0,1.0,,,0.13,0.4476,,,1.0,1.0,1.0,,,,,1.0,,,,,
12421028,home,KVC Westerlo,Allahyar Sayyadmanesh,,,allahyar-sayyadmanesh,A. Sayyadmanesh,M,7,182,1519,M,905474,EUR,993772800,M,7,7,False,21.0,14.0,1.0,,0.0,4.0,4.0,10.0,18.0,1.0,,,,,,63.0,36.0,6.9,12.0,0.0538797,3,,1.0,2.0,5.0,5.0,2.0,2.0,,,1.0,3.0,,,,,,0.3929,,2.0,,1.0,2.0,,,,,,3.0,1.0,1.0,,,
12421028,home,KVC Westerlo,Lucas Stassin,,,lucas-stassin,L. Stassin,F,9,184,2195,M,1126521,EUR,1101686400,F,76,76,False,20.0,15.0,2.0,2.0,1.0,3.0,3.0,13.0,18.0,1.0,,,,,,90.0,32.0,7.5,9.0,0.403879,1,,1.0,1.0,3.0,6.0,2.0,2.0,1.0,,3.0,1.0,,1.0,,1.0,,0.0275,,3.0,,2.0,1.0,,,1.0,1.0,,,,,,,
12421028,home,KVC Westerlo,Griffin Yow,,,griffin-yow,G. Yow,M,18,173,283,M,979808,EUR,1032912000,F,18,18,True,3.0,3.0,,,0.0,3.0,3.0,,,,,,,,,27.0,6.0,6.7,,0.00011377,1,,,,,2.0,,,,,,,,,,,,0.0233,,,,2.0,,,,,,,1.0,,,,,
12421028,home,KVC Westerlo,Matija Frigan,,,matija-frigan,M. Frigan,F,20,184,1391,M,1092081,EUR,1044921600,F,9,9,True,1.0,,,,0.0,,,,1.0,,,,,,,10.0,4.0,6.3,2.0,,1,,,,,,,,,,1.0,,,,,,,0.5268,,,,,,,,,,,1.0,1.0,,1.0,,
