match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,stat_bigChanceMissed,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_fouls,stat_goals,stat_keyPass,player_lastName,stat_bigChanceCreated,stat_totalOffside,stat_accurateCross,stat_blockedScoringAttempt,captain,stat_hitWoodwork
11409090,home,Sporting Braga,Matheus,matheus,Matheus,G,1,190,1473,M,603946,EUR,711504000,G,1,1,False,45.0,31.0,25.0,11.0,30.0,33.0,1.0,12.0,1.0,1.0,2.0,8.0,2.0,2.0,3.0,1.0,90.0,58.0,7.1,14.0,0.0002843,0,-0.7518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409090,home,Sporting Braga,Victor Gómez,victor-gomez,V. Gómez,D,2,169,297,M,877918,EUR,954547200,D,2,2,False,46.0,36.0,4.0,2.0,23.0,27.0,13.0,23.0,2.0,4.0,5.0,3.0,,,,,90.0,72.0,7.1,21.0,0.0143697,0,,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11409090,home,Sporting Braga,José Fonte,jose-fonte,J. Fonte,D,6,191,691,M,27622,EUR,440899200,D,6,6,False,66.0,57.0,10.0,3.0,49.0,51.0,8.0,15.0,2.0,2.0,7.0,3.0,,,,,90.0,76.0,7.1,9.0,0.00453558,1,,,1.0,1.0,,,,,,1.0,1.0,0.0162,0.5367,,,,,,,,,,,,,,,,,,
11409090,home,Sporting Braga,Serdar Saatçı,serdar-saatci,S. Saatçı,D,15,190,434,M,1084880,EUR,1045180800,D,5,5,False,56.0,51.0,6.0,2.0,48.0,49.0,3.0,7.0,3.0,6.0,2.0,8.0,,,,,90.0,68.0,6.5,7.0,0.00089674,1,,,4.0,4.0,,,,2.0,1.0,1.0,1.0,0.1799,0.1436,Serdar Saatci,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
11409090,home,Sporting Braga,Cristián Borja,cristian-borja,C. Borja,D,26,182,1124,M,831038,EUR,729993600,D,26,26,False,52.0,38.0,2.0,,24.0,30.0,14.0,27.0,,5.0,1.0,8.0,,,,,90.0,80.0,6.5,23.0,0.0211133,1,,5.0,2.0,7.0,,,2.0,2.0,1.0,,,0.0236,,,,4.0,2.0,,1.0,2.0,1.0,2.0,,,,,,,,,
11409090,home,Sporting Braga,Vítor Carvalho,vitor-carvalho,V. Carvalho,M,6,183,434,M,887754,EUR,864691200,M,18,18,False,48.0,44.0,3.0,1.0,30.0,31.0,14.0,17.0,2.0,2.0,2.0,4.0,,,,,89.0,60.0,7.4,5.0,0.0111047,1,,,7.0,9.0,,,2.0,1.0,,1.0,1.0,0.1217,0.2855,,,,,,1.0,,,1.0,1.0,,,,,,,,
11409090,home,Sporting Braga,João Moutinho,joao-moutinho,J. Moutinho,M,8,171,1563,M,6562,EUR,526521600,M,28,28,False,60.0,52.0,2.0,1.0,37.0,40.0,15.0,20.0,4.0,8.0,1.0,5.0,,,,,90.0,73.0,7.0,10.0,0.0111981,0,,,1.0,3.0,,,1.0,,1.0,,,,,,,3.0,1.0,,,1.0,,1.0,,2.0,,,,,,,
11409090,home,Sporting Braga,Rony Lopes,rony-lopes,R. Lopes,M,16,174,626,M,190147,EUR,820108800,M,20,20,False,25.0,22.0,,,10.0,10.0,12.0,17.0,,,,2.0,,,,,76.0,31.0,7.1,6.0,0.337001,1,,2.0,1.0,3.0,,,,,,,,0.0362,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,
11409090,home,Sporting Braga,Rodrigo Zalazar,rodrigo-zalazar,R. Zalazar,M,10,174,2789,M,966575,EUR,934416000,M,16,16,False,34.0,26.0,2.0,1.0,10.0,15.0,17.0,24.0,,8.0,,6.0,,,,,76.0,55.0,7.1,16.0,0.102048,2,,5.0,1.0,5.0,7.0,5.0,,,1.0,1.0,,0.5677,0.9551,,1.0,2.0,2.0,,1.0,1.0,,,,2.0,,,,1.0,1.0,,
11409090,home,Sporting Braga,Ricardo Horta,ricardo-horta,R. Horta,M,21,173,2145,M,314380,EUR,779587200,M,21,21,False,35.0,33.0,2.0,2.0,12.0,12.0,22.0,25.0,,4.0,,5.0,,,,,89.0,47.0,7.5,7.0,0.201099,0,,2.0,,3.0,2.0,1.0,,3.0,2.0,,,,,,,1.0,1.0,,1.0,,,1.0,,3.0,,2.0,1.0,1.0,,True,
