match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_outfielderBlock,stat_errorLeadToAShot,stat_expectedGoals,stat_shotValueNormalized,stat_interceptionWon,stat_keyPass,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_wonContest,player_lastName,stat_dispossessed,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_challengeLost,stat_punches,stat_errorLeadToAGoal,stat_hitWoodwork
14064440,home,Stade Rennais,Brice Samba,brice-samba,B. Samba,G,30,186.0,2098,M,164055,EUR,767232000,G,30,30,False,39.0,31.0,17.0,9.0,0.0,27.0,29.0,4.0,10.0,1.0,8.0,2.0,4.0,6.0,1.0,1.0,90.0,53.0,7.1,8.0,0.00145809,41.455400960265,9.0,1.89,2.94,0.2102,0,0.3225,0.16,-0.02,-0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064440,home,Stade Rennais,Abdelhamid Ait Boudlal,abdelhamid-ait-boudlal,A. A. Boudlal,D,48,190.0,4716,M,1597145,EUR,1145145600,D,48,48,False,73.0,60.0,5.0,1.0,0.0,51.0,58.0,9.0,15.0,9.0,3.0,,,,,,90.0,90.0,7.1,17.0,0.0118392,290.98551338479,30.0,170.1,28.665,,0,,-0.03,0.15,-0.01,,Abdelhamid Ait Boudlal,2.0,6.0,4.0,10.0,1.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14064440,home,Stade Rennais,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186.0,600,M,991479,EUR,991094400,D,24,24,False,49.0,42.0,2.0,1.0,0.0,38.0,43.0,4.0,6.0,6.0,,,,,,,90.0,63.0,6.6,8.0,0.00163865,66.3468293075,10.0,28.14,8.295,,1,,0.17,0.04,-0.02,,,5.0,4.0,6.0,6.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0954,-0.51,,,,,,,,,,,,,,,,,,,
14064440,home,Stade Rennais,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184.0,576,M,988907,EUR,941500800,D,3,3,False,59.0,47.0,10.0,1.0,0.0,28.0,33.0,19.0,26.0,3.0,6.0,,,,,,90.0,84.0,6.5,21.0,0.0220771,155.30630574449,20.0,41.37,25.095,,0,,0.27,0.05,-0.21,,,1.0,1.0,2.0,3.0,,1.0,,2.0,1.0,1.0,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,
14064440,home,Stade Rennais,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176.0,5767,M,286909,EUR,797644800,M,95,95,False,29.0,23.0,3.0,1.0,0.0,12.0,13.0,11.0,16.0,1.0,4.0,,,,,,51.0,43.0,6.8,10.0,0.0160263,50.963283877023,8.0,27.51,9.66,,0,,0.15,0.09,-0.03,,,1.0,,1.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,przemek.franek_,3.0,1.0,1.0,,,,,,,,,,,,,
14064440,home,Stade Rennais,Mahdi Camara,camara-mahdi,M. Camara,M,45,178.0,964,M,916041,EUR,899164800,M,45,45,False,39.0,37.0,2.0,2.0,0.0,21.0,22.0,16.0,17.0,2.0,3.0,,,,,,90.0,60.0,6.4,12.0,0.00911129,108.54199016518,15.0,59.115,23.94,,0,,-0.16,0.14,-0.06,,,,,7.0,5.0,1.0,2.0,1.0,4.0,3.0,5.0,,,,,,2.0,,,2.0,,,,2.0,,,,,,,,,,,
14064440,home,Stade Rennais,Valentin Rongier,valentin-rongier,V. Rongier,M,21,172.0,1149,M,581314,EUR,786758400,M,21,21,False,64.0,54.0,5.0,2.0,0.0,31.0,36.0,23.0,28.0,4.0,5.0,,,,,,90.0,84.0,7.6,14.0,0.017277,79.384753637873,13.0,20.37,9.87,,0,,0.26,0.17,0.27,,,,1.0,4.0,11.0,2.0,7.0,6.0,2.0,1.0,2.0,,,,,,,1.0,,,,2.0,,2.0,True,,,,,,,,,,
14064440,home,Stade Rennais,Djaoui Cissé,djaoui-cisse,D. Cissé,M,6,188.0,1161,M,1445628,EUR,1075507200,M,6,6,False,32.0,25.0,3.0,,0.0,18.0,21.0,7.0,11.0,,4.0,,,,,,58.0,45.0,6.5,13.0,0.00642518,114.83759139814,13.0,3.885,15.96,,0,,-0.23,0.1,-0.05,,,,1.0,2.0,5.0,1.0,4.0,2.0,2.0,,,,,,,,1.0,1.0,,2.0,,,,1.0,,,,,,,,,,,
14064440,home,Stade Rennais,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175.0,5388,M,876600,EUR,865900800,M,11,11,False,24.0,18.0,1.0,,1.0,10.0,13.0,8.0,11.0,,5.0,,,,,,79.0,51.0,8.8,18.0,0.211153,82.079554884314,13.0,7.875,19.635,,3,,0.33,0.37,-0.04,,,,,3.0,8.0,1.0,4.0,3.0,9.0,3.0,2.0,,,,0.7038,0.55,,2.0,,2.0,,1.0,,1.0,,1.0,2.0,1.0,1.0,2.0,0.4694,,,,
14064440,home,Stade Rennais,Esteban Lepaul,lepaul-esteban,E. Lepaul,F,9,177.0,1997,M,966621,EUR,956016000,F,9,9,False,13.0,11.0,2.0,1.0,0.0,6.0,7.0,5.0,6.0,1.0,1.0,,,,,,78.0,23.0,7.6,5.0,0.00609149,45.201290648991,8.0,-3.15,4.095,,3,,0.09,0.24,0.15,,,,1.0,1.0,2.0,1.0,,,2.0,1.0,,,,,1.0385,0.46,1.0,,,,,,,,,,1.0,2.0,1.0,,0.9951,,,,
