match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,captain,stat_shotOffTarget,stat_interceptionWon,stat_wonContest,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed,stat_punches,stat_errorLeadToAShot,stat_outfielderBlock,stat_totalOffside,stat_goals
12436944,home,Liverpool,Alisson,alisson,Alisson,G,1,193,64760,M,AlissonBecker,243609,EUR,717984000,G,1,1,False,19.0,16.0,3.0,0.0,16.0,17.0,2.0,4.0,2.0,2.0,1.0,1.0,90.0,22.0,6.7,3.0,8.388e-05,0,-0.2636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436944,home,Liverpool,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,TrentAA,795064,EUR,907718400,D,66,66,False,64.0,45.0,14.0,0.0,11.0,15.0,57.0,4.0,,,,,90.0,97.0,6.6,33.0,0.332774,1,,4.0,38.0,8.0,4.0,2.0,10.0,4.0,1.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,1.0,0.0159,4.0,,,,,,,,,,,,,,,,,,
12436944,home,Liverpool,Ibrahima Konaté,ibrahima-konate,I. Konaté,D,5,195,27499,M,ibrahimakonate,826215,EUR,927590400,D,5,5,False,60.0,56.0,3.0,0.0,25.0,27.0,33.0,5.0,,,,,75.0,66.0,6.9,4.0,0.0219888,0,,1.0,31.0,,,,3.0,6.0,,,,,4.0,,,,3.0,,1.0,,,6.0,,,,,,,,,,,,,,,
12436944,home,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,VvD,151545,EUR,678931200,D,4,4,False,108.0,94.0,8.0,0.0,49.0,55.0,53.0,4.0,,,,,90.0,130.0,7.6,15.0,0.0211932,2,,6.0,45.0,,,3.0,6.0,8.0,,1.0,,,8.0,,,,2.0,0.1359,,,,8.0,True,2.0,6.0,,,,,,,,,,,,
12436944,home,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24820,M,andyrobertson94,262911,EUR,763344000,D,26,26,False,44.0,41.0,,0.0,20.0,20.0,27.0,3.0,,,,,75.0,58.0,6.6,6.0,0.0934433,0,,,23.0,3.0,2.0,1.0,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
12436944,home,Liverpool,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31083,M,ryanjiro,904897,EUR,1021507200,M,38,38,False,72.0,63.0,8.0,0.0,22.0,25.0,48.0,9.0,,,,,90.0,89.0,7.4,12.0,0.0542513,1,,5.0,42.0,1.0,1.0,1.0,4.0,6.0,1.0,,3.0,,1.0,2.0,1.0,2.0,1.0,0.0372,1.0,,,,,,2.0,2.0,1.0,2.0,0.0186,,,,,,,,
12436944,home,Liverpool,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,Macca10,895324,EUR,914457600,M,10,10,False,47.0,44.0,4.0,0.0,17.0,18.0,29.0,4.0,,,,,60.0,58.0,7.2,6.0,0.595252,1,,2.0,27.0,,,1.0,3.0,4.0,,1.0,,,,1.0,1.0,2.0,2.0,0.0588,1.0,,,1.0,,,,,1.0,2.0,0.1245,1.0,,,,,,,
12436944,home,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,565083,M,MoSalah,159665,EUR,708566400,M,11,11,False,40.0,28.0,4.0,0.0,4.0,6.0,36.0,2.0,,,,,90.0,56.0,6.8,21.0,0.133175,3,,2.0,25.0,2.0,1.0,,6.0,2.0,1.0,1.0,5.0,,,,,3.0,,0.1292,1.0,,,1.0,,1.0,,1.0,2.0,,0.2265,,,,,,,,
12436944,home,Liverpool,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,72138,M,DomSzobo,869856,EUR,972432000,M,8,8,False,59.0,46.0,6.0,0.0,21.0,25.0,37.0,4.0,,,,,90.0,75.0,7.2,18.0,0.0773044,2,,3.0,26.0,3.0,1.0,,4.0,8.0,,,3.0,1.0,,1.0,,1.0,3.0,0.1556,3.0,,,4.0,,1.0,,2.0,,1.0,,,,,,,,,
12436944,home,Liverpool,Luis Díaz,luis-diaz,L. Díaz,F,14,178,142017,M,LuisDíaz,883537,EUR,853113600,M,7,7,False,25.0,24.0,2.0,0.0,3.0,3.0,22.0,1.0,,,,,61.0,36.0,6.8,5.0,0.0346824,1,,2.0,21.0,,,,5.0,2.0,2.0,,3.0,,,2.0,2.0,,,0.1065,,,,,,1.0,1.0,,,,,,1.0,,,,,,
