match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,captain,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_dispossessed,stat_goalAssist,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
10382112,home,Sparta Rotterdam,Nick Olij,nick-olij,N. Olij,G,1,185,555,M,227192,EUR,807235200,G,1,1,False,32.0,18.0,22.0,8.0,10.0,12.0,8.0,20.0,10.0,1.0,1.0,4.0,90.0,39.0,7.7,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382112,home,Sparta Rotterdam,Dirk Abels,dirk-abels,D. Abels,D,2,177,60,M,583606,EUR,866160000,D,2,2,False,27.0,19.0,5.0,1.0,12.0,16.0,8.0,12.0,7.0,,,,90.0,68.0,8.9,13.0,2,1.0,1.0,2.0,10.0,1.0,1.0,1.0,4.0,1.0,7.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,
10382112,home,Sparta Rotterdam,Bart Vriends,bart-vriends,B. Vriends,D,3,188,217,M,41495,EUR,673747200,D,3,3,False,14.0,12.0,3.0,2.0,10.0,11.0,3.0,4.0,1.0,,,,90.0,24.0,7.1,2.0,2,1.0,1.0,2.0,3.0,,1.0,,5.0,,1.0,1.0,,,,1.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,
10382112,home,Sparta Rotterdam,Adil Auassar,adil-auassar,A. Auassar,D,,185,31,,28319,EUR,528940800,D,4,4,False,32.0,26.0,10.0,5.0,19.0,22.0,7.0,10.0,5.0,,,,90.0,43.0,7.3,6.0,0,,,,1.0,,,,5.0,2.0,1.0,,,,,,1.0,,,1.0,1.0,True,,,,,,,,,,
10382112,home,Sparta Rotterdam,Mica Pinto,mica-pinto,Mica,D,5,176,157,M,785815,EUR,739152000,D,5,5,False,29.0,25.0,6.0,5.0,22.0,24.0,3.0,7.0,6.0,,,,90.0,56.0,7.5,9.0,0,2.0,,1.0,7.0,,,,5.0,1.0,3.0,2.0,,1.0,,,2.0,1.0,,,1.0,,2.0,2.0,,,,,,,,
10382112,home,Sparta Rotterdam,Joshua Kitolano,joshua-kitolano,J. Kitolano,M,8,170,272,M,913584,EUR,984009600,M,8,8,False,18.0,12.0,,,4.0,6.0,8.0,12.0,2.0,,,,90.0,37.0,7.3,8.0,1,,,,8.0,1.0,,,2.0,,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,,,,,3.0,3.0,,,1.0,,,,,
10382112,home,Sparta Rotterdam,Jonathan de Guzmán,jonathan-de-guzman,J. d. Guzmán,M,13,173,79,M,13028,EUR,558489600,M,6,6,False,35.0,25.0,10.0,6.0,9.0,13.0,16.0,22.0,9.0,,,,82.0,49.0,7.5,14.0,1,,,1.0,4.0,1.0,,1.0,2.0,,2.0,1.0,3.0,1.0,,,3.0,,,,2.0,,,,,,1.0,,,,,
10382112,home,Sparta Rotterdam,Sven Mijnans,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,7,7,False,27.0,19.0,4.0,3.0,8.0,9.0,14.0,23.0,6.0,,,,89.0,52.0,7.9,18.0,3,5.0,3.0,3.0,8.0,,,,2.0,,3.0,1.0,4.0,,3.0,1.0,5.0,1.0,3.0,,1.0,,3.0,2.0,,,1.0,1.0,,,,
10382112,home,Sparta Rotterdam,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182,168,M,578344,EUR,870652800,M,10,10,False,29.0,20.0,6.0,3.0,10.0,12.0,10.0,17.0,7.0,,,,90.0,42.0,6.9,11.0,0,,,2.0,6.0,,,,2.0,,3.0,2.0,1.0,1.0,,1.0,5.0,2.0,,1.0,2.0,,,,,,,,,,,
10382112,home,Sparta Rotterdam,Koki Saito,koki-saito,K. Saito,M,14,170,1063,M,905356,EUR,997401600,M,11,11,False,9.0,6.0,2.0,1.0,2.0,2.0,5.0,10.0,2.0,,,,68.0,25.0,6.3,12.0,2,3.0,1.0,,2.0,,1.0,,,,1.0,,2.0,1.0,2.0,1.0,8.0,2.0,1.0,,,,2.0,,,,3.0,1.0,,,,
10382112,home,Sparta Rotterdam,Tobias Lauritsen,tobias-lauritsen,T. Lauritsen,F,9,192,737,M,796943,EUR,872899200,F,9,9,False,22.0,14.0,,,4.0,6.0,10.0,16.0,1.0,,,,89.0,36.0,6.9,12.0,2,,,8.0,10.0,1.0,1.0,,,1.0,1.0,,3.0,1.0,2.0,9.0,13.0,2.0,,,1.0,,,,,,1.0,,1.0,,,
10382112,home,Sparta Rotterdam,Vito van Crooij,vito-van-crooij,V. van Crooij,M,32,172,213,M,385708,EUR,822873600,F,17,17,True,10.0,6.0,3.0,1.0,3.0,5.0,4.0,7.0,4.0,,,,22.0,17.0,6.7,7.0,1,2.0,1.0,1.0,3.0,,1.0,,,,2.0,,1.0,,1.0,,3.0,,,,2.0,,,,,,1.0,,,,,
10382112,home,Sparta Rotterdam,Jeremy van Mullem,jeremy-van-mullem,J. v. Mullem,D,14,184,54,M,990722,EUR,921715200,D,21,21,True,3.0,2.0,,,2.0,2.0,,1.0,1.0,,,,8.0,5.0,6.6,1.0,0,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
10382112,home,Sparta Rotterdam,Omar Rekik,omar-rekik,O. Rekik,D,44,186,1026,M,976251,EUR,1008806400,D,13,13,True,1.0,,1.0,,,1.0,,,1.0,,,,8.0,1.0,6.4,1.0,0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
10382112,home,Sparta Rotterdam,Mario Engels,mario-engels,M. Engels,M,8,183,72,M,132674,EUR,751248000,F,19,19,True,1.0,,,,,,,1.0,,,,,1.0,2.0,,2.0,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10382112,home,Sparta Rotterdam,Delano van Crooij,delano-van-crooy,D. v. Crooij,G,,182,15,M,108714,EUR,676080000,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382112,home,Sparta Rotterdam,Youri Schoonderwaldt,youri-schoonderwaldt,Y. Schoonderwaldt,G,13,195,40,M,996720,EUR,952905600,G,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382112,home,Sparta Rotterdam,Mike Eerdhuijzen,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194,180,M,947842,EUR,963446400,D,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382112,home,Sparta Rotterdam,Aaron Meijers,aaron-meijers,A. Meijers,D,14,176,30,M,32386,EUR,562377600,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Aaron,Meijers,,,,,,
10382112,home,Sparta Rotterdam,Augustin Drakpe,augustin-drakpe,A. Drakpe,D,14,185,105,M,1048332,EUR,1007769600,D,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Augustin,Drakpe,,,,,,
10382112,home,Sparta Rotterdam,Mohammed Tahiri,mohammed-tahiri,M. Tahiri,F,19,177,95,M,1066323,EUR,980121600,F,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382112,home,Sparta Rotterdam,Patrick Brouwer,patrick-brouwer,P. Brouwer,F,27,176,92,M,1066319,EUR,984960000,M,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382112,away,NEC Nijmegen,Jasper Cillessen,jasper-cillessen,J. Cillessen,G,22,185,1498,M,123865,EUR,609206400,G,22,22,False,25.0,22.0,15.0,12.0,17.0,18.0,5.0,7.0,5.0,,2.0,2.0,90.0,30.0,6.3,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
10382112,away,NEC Nijmegen,Bart van Rooij,bart-van-rooij,B. v. Rooij,D,28,174,343,M,946506,EUR,990835200,D,28,28,False,45.0,41.0,1.0,1.0,20.0,20.0,22.0,29.0,7.0,,,,90.0,73.0,7.2,13.0,2,4.0,1.0,2.0,4.0,1.0,,,1.0,1.0,1.0,,3.0,,1.0,3.0,4.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,
10382112,away,NEC Nijmegen,Iván Márquez,ivan-marquez,I. Márquez,D,44,191,78,M,862479,EUR,771120000,D,4,4,False,56.0,47.0,6.0,3.0,29.0,34.0,18.0,22.0,7.0,,,,90.0,70.0,7.1,9.0,1,,,5.0,7.0,,,,7.0,1.0,,,,2.0,1.0,3.0,4.0,,1.0,2.0,1.0,,,,,,,,,,,
10382112,away,NEC Nijmegen,Calvin Verdonk,calvin-verdonk,C. Verdonk,D,24,174,14345,M,361780,EUR,862012800,D,24,24,False,55.0,49.0,6.0,4.0,30.0,33.0,19.0,22.0,7.0,,,,90.0,69.0,6.8,9.0,0,,,2.0,6.0,,,,3.0,1.0,2.0,1.0,,1.0,,1.0,4.0,,,1.0,,,1.0,1.0,,,3.0,,,,,c.verdonk
10382112,away,NEC Nijmegen,Souffian El Karouani,souffian-el-karouani,S. El Karouani,D,16,178,3591,M,991679,EUR,971913600,D,16,16,False,25.0,20.0,2.0,,10.0,14.0,10.0,14.0,5.0,,,,71.0,56.0,6.0,18.0,2,3.0,,3.0,4.0,1.0,,,3.0,,,,4.0,1.0,,3.0,9.0,2.0,1.0,1.0,1.0,,2.0,,,,1.0,,,,,
10382112,away,NEC Nijmegen,Dirk Proper,dirk-proper,D. Proper,M,71,167,193,M,961685,EUR,1014508800,M,71,71,False,35.0,32.0,,,17.0,19.0,15.0,16.0,5.0,,,,71.0,41.0,6.8,4.0,1,,,1.0,4.0,,,,,,2.0,1.0,,,1.0,,2.0,,1.0,,1.0,,2.0,1.0,,,,,,,,
10382112,away,NEC Nijmegen,Lasse Schöne,lasse-schone,L. Schöne,M,,178,570,M,10077,EUR,517536000,M,20,20,False,62.0,55.0,1.0,1.0,23.0,25.0,32.0,40.0,4.0,,,,90.0,76.0,6.8,12.0,0,3.0,,,,,,,2.0,2.0,,,2.0,,1.0,1.0,1.0,,,,,True,,,,,,,,,,
10382112,away,NEC Nijmegen,Elayis Tavsan,elayis-tavsan,E. Tavsan,F,7,183,301,M,929631,EUR,988588800,M,7,7,False,29.0,28.0,1.0,,11.0,11.0,18.0,21.0,2.0,,,,90.0,49.0,6.0,11.0,2,3.0,1.0,,3.0,,2.0,,1.0,,1.0,,4.0,1.0,1.0,3.0,10.0,2.0,,,1.0,,4.0,1.0,,,1.0,,,,,
10382112,away,NEC Nijmegen,Oussama Tannane,oussama-tannane,O. Tannane,F,14,178,2916,M,249435,EUR,764380800,M,14,14,False,44.0,34.0,6.0,6.0,6.0,8.0,28.0,39.0,5.0,,,,90.0,69.0,6.9,19.0,4,3.0,,,6.0,2.0,,,,,1.0,1.0,3.0,3.0,1.0,2.0,10.0,1.0,2.0,,5.0,,5.0,2.0,,,,,,,,
10382112,away,NEC Nijmegen,Magnus Mattsson,magnus-mattsson,M. Mattsson,M,8,174,794,M,896117,EUR,919900800,M,11,11,False,18.0,15.0,1.0,,5.0,7.0,10.0,14.0,5.0,,,,57.0,37.0,6.7,11.0,0,3.0,,,5.0,,,,,1.0,3.0,2.0,2.0,,1.0,1.0,5.0,1.0,,,,,5.0,2.0,,,,,,,,
10382112,away,NEC Nijmegen,Landry Dimata,landry-dimata,L. Dimata,F,10,185,507,M,826944,EUR,873072000,F,19,19,False,16.0,12.0,,,5.0,7.0,7.0,9.0,3.0,,,,90.0,31.0,6.8,10.0,1,,,1.0,6.0,,1.0,,,,1.0,,4.0,3.0,2.0,3.0,5.0,,,,1.0,,1.0,1.0,,,1.0,,,,,
10382112,away,NEC Nijmegen,Pedro Marques,pedro-marques,P. Marques,F,43,181,203,M,846039,EUR,893462400,F,9,9,True,5.0,3.0,,,1.0,1.0,2.0,4.0,2.0,,,,33.0,15.0,6.2,9.0,0,,,,,,,,,,,,4.0,,,,3.0,,,,,,2.0,,,,1.0,,,,,
10382112,away,NEC Nijmegen,Ibrahim Cissoko,ibrahim-cissoko,I. Cissoko,M,20,188,378,M,1128902,EUR,1048636800,F,21,21,True,9.0,5.0,1.0,,,,6.0,12.0,2.0,,,,19.0,25.0,6.3,14.0,1,3.0,1.0,,1.0,,1.0,,,,,,4.0,,1.0,1.0,5.0,,,,,,5.0,1.0,Ibrahim Cissoko,,,,,,,
10382112,away,NEC Nijmegen,Mikkel Duelund,mikkel-duelund,M. Duelund,F,10,178,139,M,770075,EUR,867542400,M,10,10,True,11.0,9.0,,,2.0,2.0,7.0,9.0,2.0,,,,19.0,14.0,6.6,3.0,1,,,1.0,2.0,,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,
10382112,away,NEC Nijmegen,Robin Roefs,robin-roefs,R. Roefs,G,22,193,2142,M,1012928,EUR,1042761600,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
