match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_interceptionWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,captain,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_keyPass,stat_accurateCross,stat_hitWoodwork,stat_ownGoals,player_sofascoreId,stat_bigChanceCreated,stat_goals,stat_errorLeadToAShot,stat_totalOffside,stat_bigChanceMissed
12450901,home,Nantes,Alban Lafont,alban-lafont,A. Lafont,G,40,195,2914,M,826201,EUR,917049600,G,1,1,False,17.0,15.0,5.0,3.0,0.0,13.0,13.0,2.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,90.0,23.0,6.8,2.0,0.00831573,0,-0.8116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450901,home,Nantes,Jean-Kévin Duverne,jean-kevin-duverne,J. Duverne,D,29,184,2643,M,845930,EUR,868665600,D,2,2,False,39.0,31.0,3.0,1.0,0.0,12.0,16.0,19.0,25.0,2.0,2.0,,,,,,58.0,60.0,6.5,12.0,0.0107032,1,,2.0,3.0,5.0,8.0,1.0,1.0,5.0,1.0,1.0,4.0,0.0095,,,,,,,,,,,,,,,,,,,,,,,,
12450901,home,Nantes,Jean-Charles Castelletto,jean-charles-castelletto,J.-C. Castelletto,D,21,186,1499,M,191204,EUR,791078400,D,21,21,False,95.0,89.0,6.0,2.0,0.0,48.0,50.0,41.0,45.0,4.0,7.0,,,,,,90.0,107.0,6.8,7.0,0.069787,0,,,2.0,5.0,6.0,,,4.0,2.0,1.0,3.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12450901,home,Nantes,Nathan Zeze,zeze-nathan,N. Zeze,D,44,190,847,M,1154687,EUR,1119052800,D,44,44,False,97.0,86.0,8.0,1.0,0.0,55.0,56.0,31.0,41.0,7.0,11.0,,,,,,90.0,110.0,6.8,12.0,0.0254548,1,,,2.0,3.0,3.0,,,,,1.0,1.0,0.0633,Nathan Zeze,,,2.0,,1.0,1.0,1.0,0.0409,,,,,,,,,,,,,,,
12450901,home,Nantes,Nicolas Cozza,nicolas-cozza,N. Cozza,D,3,178,184,M,886286,EUR,915753600,D,3,3,False,50.0,46.0,1.0,,0.0,20.0,21.0,26.0,31.0,1.0,6.0,,,,,,90.0,65.0,6.6,8.0,0.0853032,2,,2.0,2.0,3.0,3.0,1.0,1.0,1.0,,1.0,,0.114,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,
12450901,home,Nantes,Pedro Chirivella,pedro-chirivella,P. Chirivella,M,4,178,556,M,799216,EUR,864345600,M,5,5,False,76.0,66.0,12.0,9.0,0.0,20.0,20.0,46.0,56.0,1.0,3.0,,,,,,68.0,84.0,7.2,12.0,0.0718608,1,,,1.0,1.0,3.0,,,1.0,1.0,1.0,,0.0134,,,,,,,,,,1.0,True,2.0,1.0,,,,,,,,,,,
12450901,home,Nantes,Douglas Augusto,douglas-augusto,D. Augusto,M,66,173,491,M,809034,EUR,853113600,M,6,6,False,94.0,85.0,7.0,6.0,0.0,28.0,28.0,57.0,67.0,,5.0,,,,,,90.0,104.0,8.2,11.0,0.0602347,1,,1.0,1.0,5.0,6.0,1.0,,4.0,4.0,,1.0,0.0188,,,3.0,,,1.0,1.0,1.0,0.0513,,,,,1.0,1.0,,,,,,,,,
12450901,home,Nantes,Florent Mollet,florent-mollet,F. Mollet,M,91,174,195,M,234230,EUR,690508800,M,25,25,False,21.0,17.0,1.0,,0.0,8.0,8.0,10.0,19.0,1.0,1.0,,,,,,58.0,33.0,6.8,10.0,0.103005,1,,6.0,,3.0,2.0,,1.0,,,,1.0,0.0566,,,1.0,,,,,2.0,,,,1.0,,,2.0,1.0,,,,,,,,
12450901,home,Nantes,Johann Lepenant,johann-lepenant,J. Lepenant,M,8,176,892,M,963299,EUR,1035244800,M,8,8,False,45.0,38.0,1.0,1.0,0.0,7.0,9.0,31.0,39.0,,1.0,,,,,,85.0,59.0,6.8,13.0,0.0421006,3,,3.0,,8.0,4.0,1.0,2.0,3.0,1.0,2.0,3.0,0.1032,,,3.0,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,
12450901,home,Nantes,Moses Simon,moses-simon,M. Simon,F,27,168,4098,M,330051,EUR,805507200,M,27,27,False,21.0,14.0,,,0.0,4.0,5.0,14.0,32.0,,,,,,,,85.0,52.0,6.6,27.0,0.338636,1,,16.0,,6.0,2.0,1.0,,,,3.0,1.0,0.0122,,,,2.0,,1.0,,1.0,0.0431,,,3.0,1.0,,2.0,4.0,,,,,,,,
